Distance,10.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
159.793,Bluetooth,-67
159.822,Bluetooth,-60
159.824,Bluetooth,-60
159.862,Bluetooth,-61
159.865,Bluetooth,-61
159.890,Bluetooth,-61
159.892,Bluetooth,-61
159.930,Bluetooth,-67
159.932,Bluetooth,-66
159.960,Bluetooth,-59
159.961,Bluetooth,-59
159.999,Bluetooth,-64
160.001,Bluetooth,-64
160.038,Bluetooth,-67
160.040,Bluetooth,-66
160.070,Bluetooth,-59
160.071,Bluetooth,-59
160.116,Bluetooth,-60
160.117,Bluetooth,-60
160.147,Bluetooth,-67
160.149,Bluetooth,-67
160.180,Bluetooth,-58
160.182,Bluetooth,-59
160.219,Bluetooth,-58
160.221,Bluetooth,-58
160.259,Bluetooth,-69
160.260,Bluetooth,-70
160.330,Bluetooth,-58
160.332,Bluetooth,-58
160.370,Bluetooth,-59
160.371,Bluetooth,-59
160.402,Bluetooth,-69
160.403,Bluetooth,-69
160.436,Bluetooth,-58
160.437,Bluetooth,-59
160.504,Bluetooth,-69
160.505,Bluetooth,-68
160.535,Bluetooth,-69
160.537,Bluetooth,-69
160.564,Bluetooth,-58
160.566,Bluetooth,-59
160.669,Bluetooth,-57
160.670,Bluetooth,-58
160.699,Bluetooth,-58
160.731,Bluetooth,-60
160.733,Bluetooth,-58
160.800,Bluetooth,-58
160.802,Bluetooth,-58
160.837,Bluetooth,-59
160.839,Bluetooth,-58
160.875,Bluetooth,-60
160.876,Bluetooth,-61
160.947,Bluetooth,-60
160.949,Bluetooth,-60
160.978,Bluetooth,-60
160.979,Bluetooth,-61
161.015,Bluetooth,-59
161.017,Bluetooth,-58
161.052,Bluetooth,-65
161.054,Bluetooth,-66
161.082,Bluetooth,-58
161.083,Bluetooth,-58
161.115,Bluetooth,-60
161.116,Bluetooth,-58
161.150,Bluetooth,-65
161.152,Bluetooth,-66
161.180,Bluetooth,-57
161.182,Bluetooth,-57
161.251,Bluetooth,-61
161.252,Bluetooth,-60
161.287,Bluetooth,-69
161.289,Bluetooth,-69
161.316,Bluetooth,-58
161.318,Bluetooth,-58
161.351,Bluetooth,-59
161.352,Bluetooth,-59
161.427,Bluetooth,-58
161.429,Bluetooth,-59
161.459,Bluetooth,-62
161.461,Bluetooth,-63
161.500,Bluetooth,-64
161.502,Bluetooth,-64
161.570,Bluetooth,-59
161.571,Bluetooth,-59
161.601,Bluetooth,-59
161.602,Bluetooth,-60
161.666,Bluetooth,-59
161.668,Bluetooth,-58
161.698,Bluetooth,-59
161.701,Bluetooth,-59
161.733,Bluetooth,-57
161.735,Bluetooth,-58
161.764,Bluetooth,-62
161.765,Bluetooth,-62
161.793,Bluetooth,-57
161.795,Bluetooth,-56
161.823,Bluetooth,-56
161.824,Bluetooth,-57
161.922,Bluetooth,-58
161.924,Bluetooth,-58
162.046,Bluetooth,-57
162.048,Bluetooth,-57
162.078,Bluetooth,-56
162.119,Bluetooth,-64
162.120,Bluetooth,-62
162.147,Bluetooth,-57
162.182,Bluetooth,-56
162.284,Bluetooth,-57
162.286,Bluetooth,-57
162.321,Bluetooth,-56
162.322,Bluetooth,-57
162.355,Bluetooth,-63
162.356,Bluetooth,-62
162.392,Bluetooth,-57
162.394,Bluetooth,-57
162.460,Bluetooth,-62
162.461,Bluetooth,-62
162.498,Bluetooth,-57
162.500,Bluetooth,-57
162.535,Bluetooth,-60
162.536,Bluetooth,-59
162.568,Bluetooth,-59
162.570,Bluetooth,-59
162.670,Bluetooth,-57
162.672,Bluetooth,-57
162.710,Bluetooth,-62
162.711,Bluetooth,-62
162.747,Bluetooth,-56
162.749,Bluetooth,-57
162.784,Bluetooth,-57
162.786,Bluetooth,-57
162.820,Bluetooth,-63
162.822,Bluetooth,-62
162.953,Bluetooth,-62
162.955,Bluetooth,-61
162.986,Bluetooth,-56
162.987,Bluetooth,-57
163.024,Bluetooth,-57
163.026,Bluetooth,-57
163.061,Bluetooth,-62
163.063,Bluetooth,-62
163.126,Bluetooth,-55
163.127,Bluetooth,-55
163.198,Bluetooth,-61
163.199,Bluetooth,-63
163.228,Bluetooth,-56
163.230,Bluetooth,-56
163.267,Bluetooth,-57
163.268,Bluetooth,-57
163.299,Bluetooth,-63
163.301,Bluetooth,-62
163.364,Bluetooth,-56
163.366,Bluetooth,-57
313.096,Bluetooth,-65
313.098,Bluetooth,-64
313.129,Bluetooth,-67
313.131,Bluetooth,-67
313.162,Bluetooth,-67
313.163,Bluetooth,-67
313.202,Bluetooth,-66
313.204,Bluetooth,-64
313.344,Bluetooth,-65
313.346,Bluetooth,-65
313.380,Bluetooth,-68
313.381,Bluetooth,-68
313.420,Bluetooth,-67
313.422,Bluetooth,-66
313.453,Bluetooth,-66
313.456,Bluetooth,-64
313.487,Bluetooth,-68
313.489,Bluetooth,-68
313.564,Bluetooth,-65
313.565,Bluetooth,-65
313.602,Bluetooth,-69
313.604,Bluetooth,-69
313.637,Bluetooth,-68
313.639,Bluetooth,-69
313.672,Bluetooth,-68
313.674,Bluetooth,-67
313.704,Bluetooth,-65
313.706,Bluetooth,-65
313.738,Bluetooth,-66
313.740,Bluetooth,-68
313.770,Bluetooth,-69
313.772,Bluetooth,-67
313.804,Bluetooth,-65
313.806,Bluetooth,-65
313.866,Bluetooth,-66
313.867,Bluetooth,-69
313.903,Bluetooth,-66
313.905,Bluetooth,-66
313.936,Bluetooth,-65
313.938,Bluetooth,-65
313.966,Bluetooth,-67
313.967,Bluetooth,-67
314.036,Bluetooth,-67
314.038,Bluetooth,-67
314.067,Bluetooth,-66
314.069,Bluetooth,-63
314.104,Bluetooth,-67
314.106,Bluetooth,-68
314.144,Bluetooth,-67
314.146,Bluetooth,-67
314.181,Bluetooth,-64
314.183,Bluetooth,-64
314.217,Bluetooth,-67
314.218,Bluetooth,-67
314.257,Bluetooth,-67
314.259,Bluetooth,-67
314.352,Bluetooth,-67
314.354,Bluetooth,-68
314.384,Bluetooth,-68
314.386,Bluetooth,-67
314.425,Bluetooth,-65
314.427,Bluetooth,-63
314.454,Bluetooth,-68
314.457,Bluetooth,-68
314.494,Bluetooth,-66
314.496,Bluetooth,-66
314.527,Bluetooth,-64
314.529,Bluetooth,-63
314.562,Bluetooth,-67
314.564,Bluetooth,-68
314.639,Bluetooth,-66
314.641,Bluetooth,-68
314.675,Bluetooth,-63
314.677,Bluetooth,-65
314.712,Bluetooth,-67
314.714,Bluetooth,-68
314.749,Bluetooth,-67
314.750,Bluetooth,-67
314.782,Bluetooth,-64
314.782,Bluetooth,-63
314.815,Bluetooth,-67
314.817,Bluetooth,-68
314.846,Bluetooth,-67
314.847,Bluetooth,-67
314.950,Bluetooth,-68
314.951,Bluetooth,-68
314.988,Bluetooth,-67
315.026,Bluetooth,-66
315.027,Bluetooth,-66
315.065,Bluetooth,-68
315.066,Bluetooth,-67
315.101,Bluetooth,-68
315.103,Bluetooth,-68
315.311,Bluetooth,-66
315.313,Bluetooth,-66
315.348,Bluetooth,-66
315.350,Bluetooth,-67
315.386,Bluetooth,-64
315.388,Bluetooth,-65
315.417,Bluetooth,-67
315.419,Bluetooth,-66
315.453,Bluetooth,-66
315.455,Bluetooth,-67
315.490,Bluetooth,-64
315.492,Bluetooth,-64
315.527,Bluetooth,-66
315.529,Bluetooth,-66
315.577,Bluetooth,-65
315.578,Bluetooth,-67
315.641,Bluetooth,-65
315.642,Bluetooth,-66
315.673,Bluetooth,-66
315.674,Bluetooth,-66
315.713,Bluetooth,-67
315.714,Bluetooth,-67
315.826,Bluetooth,-67
315.828,Bluetooth,-67
315.861,Bluetooth,-65
315.862,Bluetooth,-65
315.892,Bluetooth,-66
315.893,Bluetooth,-66
315.928,Bluetooth,-67
315.929,Bluetooth,-68
315.969,Bluetooth,-65
315.970,Bluetooth,-65
316.002,Bluetooth,-67
316.004,Bluetooth,-66
316.033,Bluetooth,-67
316.035,Bluetooth,-67
316.070,Bluetooth,-67
316.073,Bluetooth,-68
316.107,Bluetooth,-64
316.108,Bluetooth,-64
316.138,Bluetooth,-68
316.140,Bluetooth,-68
316.209,Bluetooth,-65
316.211,Bluetooth,-66
316.244,Bluetooth,-67
316.246,Bluetooth,-67
316.276,Bluetooth,-67
316.278,Bluetooth,-67
316.343,Bluetooth,-65
316.344,Bluetooth,-65
316.371,Bluetooth,-67
316.373,Bluetooth,-67
316.510,Bluetooth,-67
316.511,Bluetooth,-67
316.576,Bluetooth,-65
316.578,Bluetooth,-65
316.653,Bluetooth,-66
316.654,Bluetooth,-67
316.691,Bluetooth,-65
316.693,Bluetooth,-65
316.728,Bluetooth,-67
316.730,Bluetooth,-67
316.795,Bluetooth,-66
316.797,Bluetooth,-67
316.828,Bluetooth,-65
316.830,Bluetooth,-65
316.904,Bluetooth,-66
316.906,Bluetooth,-66
316.939,Bluetooth,-64
316.941,Bluetooth,-65
317.002,Bluetooth,-66
317.003,Bluetooth,-66
317.033,Bluetooth,-65
317.034,Bluetooth,-66
463.942,Bluetooth,-78
463.944,Bluetooth,-78
464.079,Bluetooth,-78
464.080,Bluetooth,-77
464.154,Bluetooth,-77
464.155,Bluetooth,-77
464.264,Bluetooth,-77
464.265,Bluetooth,-78
464.302,Bluetooth,-80
464.303,Bluetooth,-80
464.377,Bluetooth,-77
464.378,Bluetooth,-77
464.409,Bluetooth,-77
464.410,Bluetooth,-76
464.445,Bluetooth,-80
464.446,Bluetooth,-80
464.486,Bluetooth,-74
464.487,Bluetooth,-74
464.525,Bluetooth,-76
464.527,Bluetooth,-77
464.556,Bluetooth,-79
464.558,Bluetooth,-80
464.586,Bluetooth,-74
464.588,Bluetooth,-74
464.620,Bluetooth,-79
464.622,Bluetooth,-78
464.657,Bluetooth,-79
464.694,Bluetooth,-75
464.696,Bluetooth,-75
464.727,Bluetooth,-74
464.728,Bluetooth,-73
464.764,Bluetooth,-76
464.766,Bluetooth,-77
464.867,Bluetooth,-77
464.868,Bluetooth,-77
464.897,Bluetooth,-82
464.899,Bluetooth,-83
464.929,Bluetooth,-82
464.930,Bluetooth,-82
464.967,Bluetooth,-74
464.969,Bluetooth,-74
465.005,Bluetooth,-78
465.007,Bluetooth,-78
465.042,Bluetooth,-82
465.044,Bluetooth,-81
465.077,Bluetooth,-74
465.078,Bluetooth,-73
465.109,Bluetooth,-79
465.111,Bluetooth,-79
465.147,Bluetooth,-82
465.149,Bluetooth,-82
465.226,Bluetooth,-79
465.228,Bluetooth,-80
465.261,Bluetooth,-85
465.261,Bluetooth,-86
465.302,Bluetooth,-74
465.304,Bluetooth,-73
465.339,Bluetooth,-80
465.340,Bluetooth,-79
465.378,Bluetooth,-87
465.379,Bluetooth,-87
465.507,Bluetooth,-92
465.509,Bluetooth,-93
465.538,Bluetooth,-71
465.540,Bluetooth,-71
465.575,Bluetooth,-81
465.577,Bluetooth,-81
465.646,Bluetooth,-92
465.648,Bluetooth,-92
465.684,Bluetooth,-73
465.686,Bluetooth,-73
465.716,Bluetooth,-79
465.718,Bluetooth,-80
465.753,Bluetooth,-91
465.788,Bluetooth,-73
465.827,Bluetooth,-79
465.828,Bluetooth,-78
465.902,Bluetooth,-75
465.904,Bluetooth,-77
465.941,Bluetooth,-77
465.943,Bluetooth,-77
466.020,Bluetooth,-73
466.021,Bluetooth,-74
466.059,Bluetooth,-76
466.061,Bluetooth,-76
466.128,Bluetooth,-84
466.129,Bluetooth,-84
466.158,Bluetooth,-73
466.159,Bluetooth,-74
466.199,Bluetooth,-74
466.200,Bluetooth,-75
466.232,Bluetooth,-85
466.233,Bluetooth,-84
466.267,Bluetooth,-72
466.335,Bluetooth,-86
466.337,Bluetooth,-86
466.377,Bluetooth,-73
466.378,Bluetooth,-72
466.445,Bluetooth,-76
466.447,Bluetooth,-76
466.482,Bluetooth,-91
466.484,Bluetooth,-89
466.523,Bluetooth,-73
466.561,Bluetooth,-76
466.563,Bluetooth,-77
466.632,Bluetooth,-73
466.634,Bluetooth,-73
466.673,Bluetooth,-74
466.674,Bluetooth,-75
466.701,Bluetooth,-81
466.703,Bluetooth,-82
466.738,Bluetooth,-72
466.740,Bluetooth,-72
466.809,Bluetooth,-76
466.810,Bluetooth,-74
466.845,Bluetooth,-86
466.846,Bluetooth,-85
466.877,Bluetooth,-73
466.878,Bluetooth,-72
466.908,Bluetooth,-77
466.909,Bluetooth,-75
466.939,Bluetooth,-88
466.940,Bluetooth,-90
466.979,Bluetooth,-74
466.981,Bluetooth,-73
467.019,Bluetooth,-74
467.020,Bluetooth,-74
467.082,Bluetooth,-83
467.083,Bluetooth,-82
467.117,Bluetooth,-73
467.119,Bluetooth,-73
467.184,Bluetooth,-92
467.185,Bluetooth,-92
467.390,Bluetooth,-74
467.392,Bluetooth,-74
467.456,Bluetooth,-73
467.457,Bluetooth,-73
467.558,Bluetooth,-82
467.560,Bluetooth,-82
467.592,Bluetooth,-73
467.593,Bluetooth,-74
467.628,Bluetooth,-76
467.629,Bluetooth,-76
467.735,Bluetooth,-74
467.737,Bluetooth,-75
467.801,Bluetooth,-81
467.803,Bluetooth,-81
467.839,Bluetooth,-74
467.839,Bluetooth,-74
467.870,Bluetooth,-76
467.872,Bluetooth,-77
467.904,Bluetooth,-81
467.905,Bluetooth,-82
