Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
2.585,Bluetooth,-73
2.614,Bluetooth,-73
2.615,Bluetooth,-73
2.645,Bluetooth,-75
2.647,Bluetooth,-76
2.677,Bluetooth,-77
2.678,Bluetooth,-78
2.707,Bluetooth,-74
2.708,Bluetooth,-73
2.740,Bluetooth,-75
2.741,Bluetooth,-75
2.775,Bluetooth,-77
2.776,Bluetooth,-78
2.804,Bluetooth,-80
2.805,Bluetooth,-79
2.835,Bluetooth,-73
2.837,Bluetooth,-74
2.866,Bluetooth,-79
2.868,Bluetooth,-78
2.899,Bluetooth,-77
2.900,Bluetooth,-77
2.927,Bluetooth,-78
2.928,Bluetooth,-78
2.958,Bluetooth,-74
2.959,Bluetooth,-75
2.989,Bluetooth,-77
2.990,Bluetooth,-77
3.051,Bluetooth,-79
3.052,Bluetooth,-79
3.086,Bluetooth,-76
3.087,Bluetooth,-76
3.116,Bluetooth,-77
3.116,Bluetooth,-77
3.146,Bluetooth,-80
3.147,Bluetooth,-80
3.176,Bluetooth,-80
3.177,Bluetooth,-80
3.210,Bluetooth,-77
3.211,Bluetooth,-77
3.244,Bluetooth,-76
3.246,Bluetooth,-75
3.273,Bluetooth,-80
3.274,Bluetooth,-81
3.305,Bluetooth,-78
3.306,Bluetooth,-77
3.336,Bluetooth,-77
3.371,Bluetooth,-79
3.371,Bluetooth,-78
3.404,Bluetooth,-81
3.405,Bluetooth,-80
3.436,Bluetooth,-76
3.437,Bluetooth,-76
3.469,Bluetooth,-79
3.470,Bluetooth,-78
3.499,Bluetooth,-79
3.500,Bluetooth,-80
3.529,Bluetooth,-79
3.531,Bluetooth,-80
3.560,Bluetooth,-76
3.562,Bluetooth,-77
3.595,Bluetooth,-78
3.597,Bluetooth,-79
3.624,Bluetooth,-79
3.625,Bluetooth,-79
3.657,Bluetooth,-78
3.659,Bluetooth,-79
3.690,Bluetooth,-76
3.691,Bluetooth,-76
3.726,Bluetooth,-77
3.727,Bluetooth,-77
3.755,Bluetooth,-78
3.756,Bluetooth,-79
3.786,Bluetooth,-76
3.787,Bluetooth,-74
3.819,Bluetooth,-75
3.820,Bluetooth,-75
3.849,Bluetooth,-76
3.851,Bluetooth,-75
3.880,Bluetooth,-79
3.882,Bluetooth,-79
3.911,Bluetooth,-74
3.912,Bluetooth,-74
3.941,Bluetooth,-74
3.942,Bluetooth,-75
3.971,Bluetooth,-76
3.972,Bluetooth,-76
34.294,Bluetooth,127
34.327,Bluetooth,128
34.422,Bluetooth,127
34.454,Bluetooth,127
34.487,Bluetooth,128
34.519,Bluetooth,-74
34.519,Bluetooth,-73
34.549,Bluetooth,-74
34.550,Bluetooth,-74
34.583,Bluetooth,-76
34.583,Bluetooth,-75
34.614,Bluetooth,-75
34.615,Bluetooth,-74
34.649,Bluetooth,-74
34.649,Bluetooth,-74
34.679,Bluetooth,-75
34.680,Bluetooth,-73
34.741,Bluetooth,-74
34.742,Bluetooth,-75
34.772,Bluetooth,-73
34.773,Bluetooth,-72
34.805,Bluetooth,-75
34.805,Bluetooth,-75
34.835,Bluetooth,-75
34.836,Bluetooth,-75
34.865,Bluetooth,-74
34.866,Bluetooth,-74
34.928,Bluetooth,-75
34.929,Bluetooth,-75
35.021,Bluetooth,-74
35.022,Bluetooth,-74
35.052,Bluetooth,-76
35.053,Bluetooth,-75
35.080,Bluetooth,-74
35.082,Bluetooth,-74
35.112,Bluetooth,-73
35.113,Bluetooth,-75
35.146,Bluetooth,-73
35.147,Bluetooth,-74
35.180,Bluetooth,-75
35.182,Bluetooth,-74
35.213,Bluetooth,-75
35.214,Bluetooth,-74
35.243,Bluetooth,-74
35.244,Bluetooth,-74
35.308,Bluetooth,-76
35.309,Bluetooth,-75
35.342,Bluetooth,-73
35.342,Bluetooth,-74
35.374,Bluetooth,-74
35.375,Bluetooth,-73
35.405,Bluetooth,-75
35.406,Bluetooth,-75
35.439,Bluetooth,-73
35.440,Bluetooth,-76
35.469,Bluetooth,-72
35.471,Bluetooth,-74
35.503,Bluetooth,-73
35.504,Bluetooth,-73
35.534,Bluetooth,-76
35.535,Bluetooth,-75
35.566,Bluetooth,-74
35.569,Bluetooth,-73
35.597,Bluetooth,127
35.627,Bluetooth,-73
35.628,Bluetooth,-75
35.659,Bluetooth,-75
35.660,Bluetooth,-75
35.723,Bluetooth,-73
35.724,Bluetooth,-73
35.786,Bluetooth,-75
35.787,Bluetooth,-76
35.814,Bluetooth,-73
35.816,Bluetooth,-72
35.844,Bluetooth,-74
35.845,Bluetooth,-73
35.880,Bluetooth,-76
35.882,Bluetooth,-76
35.910,Bluetooth,-75
35.911,Bluetooth,-75
35.938,Bluetooth,-72
35.939,Bluetooth,-75
35.976,Bluetooth,-74
35.977,Bluetooth,-74
36.008,Bluetooth,-76
36.009,Bluetooth,-75
36.040,Bluetooth,-72
36.041,Bluetooth,-73
36.070,Bluetooth,-73
36.072,Bluetooth,-74
36.104,Bluetooth,-73
36.105,Bluetooth,-72
36.138,Bluetooth,-76
36.139,Bluetooth,-76
36.171,Bluetooth,-72
36.172,Bluetooth,-72
36.203,Bluetooth,-73
36.204,Bluetooth,-73
36.231,Bluetooth,-73
36.234,Bluetooth,-74
36.263,Bluetooth,-77
36.264,Bluetooth,-76
36.292,Bluetooth,-72
36.294,Bluetooth,-73
36.322,Bluetooth,-74
36.323,Bluetooth,-73
36.353,Bluetooth,-74
36.354,Bluetooth,-74
36.388,Bluetooth,-77
36.389,Bluetooth,-76
36.419,Bluetooth,127
36.451,Bluetooth,-74
36.453,Bluetooth,-73
36.486,Bluetooth,-77
36.487,Bluetooth,-76
36.520,Bluetooth,-72
36.521,Bluetooth,-72
36.550,Bluetooth,-71
36.551,Bluetooth,-72
36.580,Bluetooth,-73
36.581,Bluetooth,-72
36.614,Bluetooth,-76
36.617,Bluetooth,-76
36.644,Bluetooth,-72
36.645,Bluetooth,-73
36.678,Bluetooth,-73
36.679,Bluetooth,-74
36.710,Bluetooth,-73
36.711,Bluetooth,-72
36.741,Bluetooth,-77
36.741,Bluetooth,-76
36.769,Bluetooth,-71
36.770,Bluetooth,-74
36.801,Bluetooth,-73
36.802,Bluetooth,-72
36.832,Bluetooth,-72
36.832,Bluetooth,-72
36.862,Bluetooth,-77
36.863,Bluetooth,-77
36.891,Bluetooth,-70
36.892,Bluetooth,-73
36.924,Bluetooth,127
36.956,Bluetooth,-79
36.957,Bluetooth,-78
36.989,Bluetooth,-79
36.990,Bluetooth,-78
37.019,Bluetooth,-71
37.020,Bluetooth,-73
37.050,Bluetooth,-73
37.051,Bluetooth,-72
37.083,Bluetooth,-78
37.084,Bluetooth,-77
37.116,Bluetooth,-72
37.117,Bluetooth,-72
37.148,Bluetooth,-71
37.150,Bluetooth,-72
37.180,Bluetooth,-73
37.181,Bluetooth,-72
37.213,Bluetooth,-78
37.214,Bluetooth,-79
37.245,Bluetooth,-70
37.246,Bluetooth,-71
37.278,Bluetooth,-73
37.280,Bluetooth,-72
37.311,Bluetooth,-74
37.312,Bluetooth,-74
37.343,Bluetooth,-77
37.343,Bluetooth,-78
37.372,Bluetooth,-71
37.373,Bluetooth,-72
37.406,Bluetooth,-74
37.407,Bluetooth,-73
37.441,Bluetooth,-78
37.442,Bluetooth,-77
37.506,Bluetooth,-70
37.507,Bluetooth,-73
37.541,Bluetooth,-73
37.542,Bluetooth,-73
37.572,Bluetooth,-77
37.573,Bluetooth,-76
37.601,Bluetooth,-70
37.602,Bluetooth,-72
37.637,Bluetooth,-73
37.639,Bluetooth,-72
37.666,Bluetooth,-71
37.667,Bluetooth,127
37.699,Bluetooth,-74
37.701,Bluetooth,-75
37.729,Bluetooth,-77
37.730,Bluetooth,-76
37.759,Bluetooth,-70
37.760,Bluetooth,127
37.791,Bluetooth,-70
37.792,Bluetooth,126
37.825,Bluetooth,-80
37.826,Bluetooth,-82
37.858,Bluetooth,-75
37.859,Bluetooth,126
37.890,Bluetooth,-71
37.891,Bluetooth,127
37.956,Bluetooth,-77
37.957,Bluetooth,127
37.987,Bluetooth,-77
37.988,Bluetooth,-78
38.083,Bluetooth,-77
38.084,Bluetooth,-78
38.179,Bluetooth,-74
38.181,Bluetooth,-74
38.210,Bluetooth,-76
38.211,Bluetooth,-76
38.242,Bluetooth,-72
38.243,Bluetooth,127
64.460,Bluetooth,-79
64.461,Bluetooth,-78
64.491,Bluetooth,-74
64.492,Bluetooth,-75
64.525,Bluetooth,-74
64.526,Bluetooth,-75
64.559,Bluetooth,-85
64.561,Bluetooth,-85
64.619,Bluetooth,-74
64.620,Bluetooth,-75
64.648,Bluetooth,-74
64.650,Bluetooth,-74
64.679,Bluetooth,-84
64.680,Bluetooth,-85
64.707,Bluetooth,127
64.742,Bluetooth,-73
64.743,Bluetooth,-73
64.777,Bluetooth,127
64.807,Bluetooth,-84
64.808,Bluetooth,-84
64.838,Bluetooth,-78
64.870,Bluetooth,-73
64.871,Bluetooth,-74
64.930,Bluetooth,-77
64.932,Bluetooth,-78
64.960,Bluetooth,127
64.991,Bluetooth,-72
64.992,Bluetooth,-73
65.026,Bluetooth,127
65.057,Bluetooth,-78
65.058,Bluetooth,-77
65.090,Bluetooth,127
65.123,Bluetooth,-73
65.124,Bluetooth,-74
65.156,Bluetooth,127
65.186,Bluetooth,-77
65.187,Bluetooth,-77
65.216,Bluetooth,-74
65.219,Bluetooth,-74
65.251,Bluetooth,-84
65.253,Bluetooth,-84
65.284,Bluetooth,-83
65.286,Bluetooth,-84
65.313,Bluetooth,-75
65.314,Bluetooth,-77
65.345,Bluetooth,-75
65.346,Bluetooth,-75
65.376,Bluetooth,-82
65.377,Bluetooth,-83
65.407,Bluetooth,-83
65.408,Bluetooth,-84
65.436,Bluetooth,-77
65.437,Bluetooth,-78
65.466,Bluetooth,-75
65.468,Bluetooth,-75
65.532,Bluetooth,-77
65.533,Bluetooth,-77
65.563,Bluetooth,-77
65.564,Bluetooth,-77
65.595,Bluetooth,-73
65.596,Bluetooth,-73
65.625,Bluetooth,-83
65.626,Bluetooth,-82
65.654,Bluetooth,-77
65.656,Bluetooth,-77
65.687,Bluetooth,-78
65.688,Bluetooth,-78
65.722,Bluetooth,-74
65.723,Bluetooth,-75
65.756,Bluetooth,-82
65.757,Bluetooth,-82
65.785,Bluetooth,-78
65.787,Bluetooth,-79
65.820,Bluetooth,-73
65.821,Bluetooth,-75
65.851,Bluetooth,-81
65.853,Bluetooth,-81
65.880,Bluetooth,-80
65.881,Bluetooth,-81
65.909,Bluetooth,-77
65.909,Bluetooth,-76
65.940,Bluetooth,-73
65.941,Bluetooth,-74
65.976,Bluetooth,-80
65.977,Bluetooth,-83
66.007,Bluetooth,-80
66.008,Bluetooth,-80
66.038,Bluetooth,-77
66.040,Bluetooth,-78
66.069,Bluetooth,-73
66.069,Bluetooth,-74
66.103,Bluetooth,-81
66.105,Bluetooth,-81
66.134,Bluetooth,-77
66.136,Bluetooth,-77
66.165,Bluetooth,-78
66.167,Bluetooth,-77
66.196,Bluetooth,-74
66.197,Bluetooth,-76
66.228,Bluetooth,-82
66.229,Bluetooth,-81
66.261,Bluetooth,-78
66.263,Bluetooth,-78
66.292,Bluetooth,-74
66.293,Bluetooth,-74
66.327,Bluetooth,-74
66.328,Bluetooth,-74
66.358,Bluetooth,-82
66.359,Bluetooth,-82
66.392,Bluetooth,-78
66.393,Bluetooth,-76
66.423,Bluetooth,127
66.455,Bluetooth,-82
66.456,Bluetooth,-83
66.609,Bluetooth,-78
66.610,Bluetooth,-78
66.642,Bluetooth,-77
66.642,Bluetooth,-76
66.675,Bluetooth,-75
66.676,Bluetooth,-74
66.707,Bluetooth,-82
66.708,Bluetooth,-80
66.736,Bluetooth,-76
66.736,Bluetooth,-78
66.769,Bluetooth,-74
66.769,Bluetooth,-74
66.799,Bluetooth,-74
66.799,Bluetooth,-73
66.832,Bluetooth,-81
66.833,Bluetooth,-80
66.862,Bluetooth,-77
66.863,Bluetooth,-77
66.893,Bluetooth,-75
66.893,Bluetooth,-74
66.927,Bluetooth,-73
66.927,Bluetooth,-74
66.958,Bluetooth,-81
66.958,Bluetooth,-79
66.991,Bluetooth,-77
66.992,Bluetooth,-79
67.025,Bluetooth,-73
67.025,Bluetooth,-74
67.056,Bluetooth,-81
67.057,Bluetooth,-79
67.087,Bluetooth,-81
67.088,Bluetooth,-80
67.117,Bluetooth,-77
67.119,Bluetooth,-78
67.147,Bluetooth,-75
67.149,Bluetooth,-74
67.178,Bluetooth,-81
67.178,Bluetooth,-82
67.208,Bluetooth,-81
67.209,Bluetooth,-81
67.270,Bluetooth,-75
67.271,Bluetooth,-74
67.306,Bluetooth,-81
67.307,Bluetooth,-83
67.336,Bluetooth,-77
67.337,Bluetooth,-78
67.368,Bluetooth,-78
67.370,Bluetooth,-78
67.399,Bluetooth,-74
67.400,Bluetooth,-75
67.429,Bluetooth,-83
67.430,Bluetooth,-82
67.522,Bluetooth,-76
67.587,Bluetooth,-78
67.590,Bluetooth,-78
67.686,Bluetooth,-81
67.687,Bluetooth,-83
67.718,Bluetooth,-78
67.720,Bluetooth,-77
67.752,Bluetooth,-74
67.753,Bluetooth,-74
67.786,Bluetooth,-81
67.787,Bluetooth,-82
67.813,Bluetooth,-78
67.814,Bluetooth,-79
67.847,Bluetooth,-76
67.848,Bluetooth,-76
67.882,Bluetooth,-74
67.883,Bluetooth,-74
67.918,Bluetooth,-83
67.920,Bluetooth,-82
67.952,Bluetooth,-77
67.953,Bluetooth,-77
67.987,Bluetooth,-75
67.989,Bluetooth,-75
68.020,Bluetooth,-82
68.021,Bluetooth,-81
68.052,Bluetooth,-76
68.053,Bluetooth,-77
68.087,Bluetooth,-78
68.088,Bluetooth,-79
68.120,Bluetooth,-75
68.121,Bluetooth,-75
68.148,Bluetooth,-82
68.149,Bluetooth,-82
68.179,Bluetooth,-78
68.180,Bluetooth,-78
68.213,Bluetooth,-75
68.214,Bluetooth,-75
68.246,Bluetooth,-74
68.247,Bluetooth,-75
68.278,Bluetooth,-80
68.279,Bluetooth,-82
68.311,Bluetooth,-78
68.312,Bluetooth,-78
68.342,Bluetooth,-76
68.343,Bluetooth,-75
68.374,Bluetooth,-80
68.376,Bluetooth,-82
68.406,Bluetooth,-81
68.407,Bluetooth,-81
96.353,Bluetooth,-81
96.354,Bluetooth,-81
96.386,Bluetooth,-76
96.388,Bluetooth,-77
96.420,Bluetooth,-76
96.422,Bluetooth,-75
96.452,Bluetooth,-72
96.455,Bluetooth,-72
96.487,Bluetooth,-80
96.488,Bluetooth,-80
96.517,Bluetooth,-75
96.518,Bluetooth,-75
96.550,Bluetooth,-73
96.552,Bluetooth,-74
96.580,Bluetooth,-71
96.581,Bluetooth,-72
96.612,Bluetooth,-79
96.613,Bluetooth,-79
96.645,Bluetooth,-76
96.646,Bluetooth,-77
96.676,Bluetooth,-72
96.676,Bluetooth,-72
96.709,Bluetooth,-79
96.709,Bluetooth,-79
96.774,Bluetooth,-77
96.775,Bluetooth,-76
96.810,Bluetooth,-72
96.810,Bluetooth,-72
96.842,Bluetooth,-79
96.842,Bluetooth,-79
96.872,Bluetooth,-79
96.872,Bluetooth,-76
96.905,Bluetooth,-72
96.906,Bluetooth,-73
96.939,Bluetooth,-72
96.940,Bluetooth,-72
96.971,Bluetooth,-77
96.973,Bluetooth,-79
97.001,Bluetooth,-75
97.002,Bluetooth,-75
97.033,Bluetooth,-71
97.034,Bluetooth,-72
97.067,Bluetooth,-78
97.068,Bluetooth,-78
97.097,Bluetooth,-78
97.098,Bluetooth,-78
97.125,Bluetooth,-76
97.126,Bluetooth,-77
97.157,Bluetooth,-73
97.158,Bluetooth,-73
97.192,Bluetooth,-78
97.193,Bluetooth,-77
97.258,Bluetooth,-76
97.259,Bluetooth,-76
97.293,Bluetooth,-72
97.294,Bluetooth,-72
97.324,Bluetooth,-77
97.325,Bluetooth,-78
97.356,Bluetooth,-76
97.357,Bluetooth,-76
97.389,Bluetooth,-72
97.391,Bluetooth,-73
97.419,Bluetooth,-73
97.421,Bluetooth,-73
97.451,Bluetooth,-77
97.452,Bluetooth,-77
97.483,Bluetooth,-76
97.484,Bluetooth,-76
97.515,Bluetooth,-73
97.516,Bluetooth,-73
97.549,Bluetooth,-77
97.550,Bluetooth,-77
97.578,Bluetooth,-76
97.579,Bluetooth,-77
97.611,Bluetooth,-76
97.612,Bluetooth,-77
97.643,Bluetooth,-72
97.644,Bluetooth,-72
97.675,Bluetooth,-76
97.676,Bluetooth,-77
97.708,Bluetooth,-76
97.709,Bluetooth,-76
97.740,Bluetooth,-76
97.741,Bluetooth,-76
97.775,Bluetooth,-72
97.776,Bluetooth,-72
97.806,Bluetooth,-77
97.807,Bluetooth,-77
97.835,Bluetooth,-76
97.837,Bluetooth,-76
97.899,Bluetooth,-73
97.900,Bluetooth,-72
97.933,Bluetooth,-76
97.934,Bluetooth,-76
97.965,Bluetooth,-75
97.966,Bluetooth,-75
97.995,Bluetooth,-72
97.996,Bluetooth,-73
98.031,Bluetooth,-78
98.032,Bluetooth,-77
98.095,Bluetooth,-74
98.096,Bluetooth,-76
98.125,Bluetooth,-73
98.126,Bluetooth,-73
98.158,Bluetooth,-76
98.159,Bluetooth,-76
98.186,Bluetooth,-75
98.188,Bluetooth,-76
98.216,Bluetooth,-74
98.217,Bluetooth,-76
98.250,Bluetooth,-72
98.251,Bluetooth,-72
98.281,Bluetooth,-76
98.282,Bluetooth,-75
98.310,Bluetooth,-77
98.311,Bluetooth,-77
98.345,Bluetooth,-73
98.346,Bluetooth,-73
98.375,Bluetooth,-71
98.376,Bluetooth,-72
98.408,Bluetooth,-77
98.409,Bluetooth,-77
98.442,Bluetooth,-76
98.443,Bluetooth,-76
98.473,Bluetooth,-72
98.475,Bluetooth,-72
98.503,Bluetooth,-76
98.505,Bluetooth,-77
98.533,Bluetooth,-76
98.534,Bluetooth,-77
98.565,Bluetooth,-74
98.566,Bluetooth,-74
98.597,Bluetooth,-73
98.598,Bluetooth,-73
98.630,Bluetooth,-76
98.631,Bluetooth,-76
98.695,Bluetooth,-76
98.696,Bluetooth,-75
98.725,Bluetooth,-73
98.726,Bluetooth,-71
98.761,Bluetooth,-76
98.762,Bluetooth,-76
98.790,Bluetooth,-75
98.791,Bluetooth,-76
98.824,Bluetooth,-73
98.826,Bluetooth,-74
98.855,Bluetooth,-74
98.856,Bluetooth,-73
98.891,Bluetooth,-75
98.891,Bluetooth,-76
98.922,Bluetooth,-74
98.924,Bluetooth,-76
98.954,Bluetooth,-72
98.955,Bluetooth,-74
98.986,Bluetooth,-76
98.988,Bluetooth,-77
99.016,Bluetooth,-76
99.017,Bluetooth,-77
99.048,Bluetooth,-77
99.049,Bluetooth,-75
99.084,Bluetooth,-73
99.085,Bluetooth,-74
99.117,Bluetooth,-77
99.118,Bluetooth,-77
99.147,Bluetooth,-75
99.148,Bluetooth,-75
99.181,Bluetooth,-75
99.182,Bluetooth,-76
99.211,Bluetooth,-73
99.212,Bluetooth,-74
99.242,Bluetooth,-77
99.243,Bluetooth,-77
99.271,Bluetooth,-77
99.272,Bluetooth,-76
99.305,Bluetooth,-73
99.307,Bluetooth,-74
99.335,Bluetooth,-74
99.338,Bluetooth,-73
99.366,Bluetooth,-77
99.367,Bluetooth,-77
99.400,Bluetooth,-75
99.401,Bluetooth,-77
99.429,Bluetooth,-73
99.430,Bluetooth,-74
99.461,Bluetooth,-73
99.463,Bluetooth,-73
99.495,Bluetooth,-77
99.496,Bluetooth,-77
99.525,Bluetooth,-76
99.526,Bluetooth,-76
99.557,Bluetooth,-73
99.559,Bluetooth,-73
99.587,Bluetooth,-77
99.588,Bluetooth,-78
99.622,Bluetooth,-78
99.623,Bluetooth,-78
99.647,Bluetooth,-76
99.648,Bluetooth,-76
99.680,Bluetooth,-72
99.681,Bluetooth,-73
99.713,Bluetooth,-78
99.715,Bluetooth,-78
99.747,Bluetooth,-75
99.748,Bluetooth,-75
99.781,Bluetooth,-76
99.782,Bluetooth,-77
99.813,Bluetooth,-71
99.814,Bluetooth,-74
99.843,Bluetooth,-79
99.844,Bluetooth,-79
99.874,Bluetooth,-76
99.875,Bluetooth,-76
99.905,Bluetooth,-73
99.907,Bluetooth,-73
99.938,Bluetooth,-73
99.940,Bluetooth,-73
99.972,Bluetooth,-79
99.973,Bluetooth,-79
100.000,Bluetooth,-75
100.001,Bluetooth,-75
100.033,Bluetooth,-74
100.034,Bluetooth,-74
100.063,Bluetooth,-80
100.064,Bluetooth,-78
100.096,Bluetooth,-79
100.097,Bluetooth,-79
100.126,Bluetooth,-76
100.127,Bluetooth,-76
100.162,Bluetooth,-72
100.163,Bluetooth,-73
100.193,Bluetooth,-79
100.194,Bluetooth,-80
100.226,Bluetooth,-76
100.227,Bluetooth,-75
100.258,Bluetooth,-76
100.260,Bluetooth,-77
100.289,Bluetooth,-74
100.291,Bluetooth,-73
100.318,Bluetooth,-79
100.319,Bluetooth,-79
133.291,Bluetooth,-73
133.292,Bluetooth,-72
133.325,Bluetooth,-73
133.326,Bluetooth,-73
133.423,Bluetooth,-73
133.425,Bluetooth,-73
133.457,Bluetooth,-82
133.459,Bluetooth,-79
133.521,Bluetooth,-73
133.524,Bluetooth,-73
133.583,Bluetooth,-79
133.584,Bluetooth,-80
133.615,Bluetooth,-73
133.616,Bluetooth,-73
133.647,Bluetooth,-73
133.648,Bluetooth,-74
133.678,Bluetooth,-74
133.679,Bluetooth,-73
133.709,Bluetooth,-80
133.710,Bluetooth,-80
133.738,Bluetooth,-74
133.740,Bluetooth,-73
133.770,Bluetooth,-73
133.771,Bluetooth,-73
133.803,Bluetooth,-72
133.803,Bluetooth,-73
133.834,Bluetooth,-81
133.835,Bluetooth,-80
134.119,Bluetooth,-73
134.120,Bluetooth,-74
134.153,Bluetooth,-73
134.154,Bluetooth,-73
134.281,Bluetooth,-74
134.282,Bluetooth,-73
134.316,Bluetooth,-79
134.317,Bluetooth,-80
134.345,Bluetooth,-73
134.346,Bluetooth,-74
134.408,Bluetooth,-72
134.541,Bluetooth,-78
134.543,Bluetooth,-78
134.574,Bluetooth,-73
134.576,Bluetooth,-73
134.606,Bluetooth,-73
134.608,Bluetooth,-75
134.641,Bluetooth,-73
134.642,Bluetooth,-73
134.676,Bluetooth,-78
134.677,Bluetooth,-79
134.707,Bluetooth,-73
134.709,Bluetooth,-75
134.744,Bluetooth,-73
134.745,Bluetooth,-73
134.776,Bluetooth,-80
134.777,Bluetooth,-79
134.807,Bluetooth,-78
134.809,Bluetooth,-79
134.841,Bluetooth,-73
134.843,Bluetooth,-75
134.871,Bluetooth,-73
134.874,Bluetooth,-72
134.904,Bluetooth,-79
134.906,Bluetooth,-79
134.936,Bluetooth,-74
134.938,Bluetooth,-73
134.969,Bluetooth,-74
134.970,Bluetooth,-75
135.002,Bluetooth,-72
135.003,Bluetooth,-72
135.036,Bluetooth,-79
135.038,Bluetooth,-79
135.068,Bluetooth,-73
135.069,Bluetooth,-74
135.105,Bluetooth,-71
135.107,Bluetooth,-73
135.138,Bluetooth,127
135.171,Bluetooth,127
135.205,Bluetooth,-71
135.207,Bluetooth,-71
135.235,Bluetooth,127
135.264,Bluetooth,-70
135.265,Bluetooth,-71
135.299,Bluetooth,127
135.329,Bluetooth,-72
135.331,Bluetooth,-71
135.361,Bluetooth,127
135.391,Bluetooth,-70
135.393,Bluetooth,-72
135.422,Bluetooth,127
135.488,Bluetooth,127
135.520,Bluetooth,-70
135.521,Bluetooth,-73
135.552,Bluetooth,-71
135.553,Bluetooth,-73
135.586,Bluetooth,127
135.615,Bluetooth,-74
135.616,Bluetooth,-73
135.649,Bluetooth,-70
135.650,Bluetooth,-72
135.679,Bluetooth,127
135.713,Bluetooth,-77
135.714,Bluetooth,-76
