Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
2.429,Bluetooth,-74
2.430,Bluetooth,-75
2.463,Bluetooth,-73
2.464,Bluetooth,127
2.493,Bluetooth,-75
2.494,Bluetooth,-76
2.524,Bluetooth,-76
2.526,Bluetooth,-75
2.557,Bluetooth,-74
2.560,Bluetooth,-74
2.588,Bluetooth,-72
2.589,Bluetooth,127
2.616,Bluetooth,-75
2.617,Bluetooth,-76
2.681,Bluetooth,-73
2.682,Bluetooth,-72
2.718,Bluetooth,-72
2.719,Bluetooth,126
2.749,Bluetooth,-74
2.750,Bluetooth,-77
2.783,Bluetooth,-72
2.784,Bluetooth,-73
2.814,Bluetooth,-72
2.815,Bluetooth,128
2.844,Bluetooth,-73
2.845,Bluetooth,127
2.872,Bluetooth,-77
2.874,Bluetooth,-76
2.903,Bluetooth,-72
2.904,Bluetooth,-73
2.937,Bluetooth,-72
2.938,Bluetooth,-71
2.969,Bluetooth,-76
2.970,Bluetooth,-77
3.002,Bluetooth,-76
3.004,Bluetooth,-75
3.036,Bluetooth,-72
3.037,Bluetooth,-72
3.068,Bluetooth,-72
3.069,Bluetooth,127
3.097,Bluetooth,-76
3.098,Bluetooth,-77
3.160,Bluetooth,-72
3.161,Bluetooth,-73
3.190,Bluetooth,-72
3.192,Bluetooth,127
3.224,Bluetooth,126
3.256,Bluetooth,-72
3.257,Bluetooth,-72
3.292,Bluetooth,-71
3.293,Bluetooth,128
3.355,Bluetooth,-77
3.356,Bluetooth,-77
3.387,Bluetooth,-71
3.388,Bluetooth,-72
3.418,Bluetooth,-71
3.419,Bluetooth,127
3.478,Bluetooth,-79
3.479,Bluetooth,-80
3.509,Bluetooth,-72
3.510,Bluetooth,-71
3.539,Bluetooth,-73
3.540,Bluetooth,127
3.597,Bluetooth,-80
3.598,Bluetooth,-80
3.663,Bluetooth,-72
3.664,Bluetooth,127
3.792,Bluetooth,-72
3.793,Bluetooth,127
3.821,Bluetooth,-80
3.823,Bluetooth,-80
3.854,Bluetooth,-71
3.855,Bluetooth,-72
3.884,Bluetooth,-71
3.885,Bluetooth,-72
3.916,Bluetooth,-73
3.917,Bluetooth,127
