Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
1.106,Bluetooth,-72
1.137,Bluetooth,-75
1.138,Bluetooth,-76
1.167,Bluetooth,-75
1.168,Bluetooth,-76
1.199,Bluetooth,-76
1.201,Bluetooth,-75
1.230,Bluetooth,-73
1.231,Bluetooth,-72
1.265,Bluetooth,-74
1.266,Bluetooth,-75
1.296,Bluetooth,-76
1.298,Bluetooth,-78
1.326,Bluetooth,-77
1.330,Bluetooth,-77
1.358,Bluetooth,-72
1.359,Bluetooth,-71
1.393,Bluetooth,-75
1.394,Bluetooth,-76
1.421,Bluetooth,-75
1.423,Bluetooth,-75
1.453,Bluetooth,-72
1.454,Bluetooth,-72
1.489,Bluetooth,-72
1.490,Bluetooth,-71
1.520,Bluetooth,-74
1.521,Bluetooth,-74
1.553,Bluetooth,-77
1.554,Bluetooth,-78
1.585,Bluetooth,-72
1.586,Bluetooth,-72
1.615,Bluetooth,-73
1.617,Bluetooth,-74
1.646,Bluetooth,-74
1.648,Bluetooth,-74
1.676,Bluetooth,-76
1.677,Bluetooth,-76
1.712,Bluetooth,-72
1.715,Bluetooth,-73
1.747,Bluetooth,-75
1.748,Bluetooth,-74
1.780,Bluetooth,-77
1.781,Bluetooth,-77
1.810,Bluetooth,-72
1.812,Bluetooth,-73
1.841,Bluetooth,-72
1.842,Bluetooth,-73
1.873,Bluetooth,-74
1.874,Bluetooth,-74
1.905,Bluetooth,-77
1.906,Bluetooth,-77
1.937,Bluetooth,-72
1.938,Bluetooth,-73
1.967,Bluetooth,-72
1.968,Bluetooth,-72
1.998,Bluetooth,-75
2.000,Bluetooth,-73
2.026,Bluetooth,-75
2.027,Bluetooth,-77
2.060,Bluetooth,-72
2.061,Bluetooth,-72
2.093,Bluetooth,-75
2.094,Bluetooth,-76
2.123,Bluetooth,-75
2.124,Bluetooth,-74
2.151,Bluetooth,-77
2.152,Bluetooth,-76
2.183,Bluetooth,-72
2.184,Bluetooth,-73
2.215,Bluetooth,-75
2.217,Bluetooth,-76
2.246,Bluetooth,-75
2.248,Bluetooth,-77
2.275,Bluetooth,-76
2.276,Bluetooth,-77
2.307,Bluetooth,-72
2.308,Bluetooth,-73
2.340,Bluetooth,-76
2.341,Bluetooth,-77
2.372,Bluetooth,-77
2.373,Bluetooth,-76
2.403,Bluetooth,-77
2.404,Bluetooth,-76
2.436,Bluetooth,-72
2.437,Bluetooth,-73
2.470,Bluetooth,-76
2.471,Bluetooth,-76
2.504,Bluetooth,-77
2.505,Bluetooth,-78
2.537,Bluetooth,-72
2.538,Bluetooth,-73
2.569,Bluetooth,-73
2.570,Bluetooth,-72
2.599,Bluetooth,-76
2.601,Bluetooth,-76
2.631,Bluetooth,-76
2.632,Bluetooth,-77
2.661,Bluetooth,-73
2.662,Bluetooth,-73
2.694,Bluetooth,-76
2.696,Bluetooth,-75
2.728,Bluetooth,-74
2.730,Bluetooth,-76
2.759,Bluetooth,-76
2.760,Bluetooth,-78
2.793,Bluetooth,-74
2.794,Bluetooth,-73
2.827,Bluetooth,-75
2.828,Bluetooth,-74
2.855,Bluetooth,-77
2.856,Bluetooth,-77
2.888,Bluetooth,-77
2.889,Bluetooth,-76
2.918,Bluetooth,-72
2.919,Bluetooth,-74
2.952,Bluetooth,-73
2.953,Bluetooth,-75
2.981,Bluetooth,-76
2.984,Bluetooth,-78
3.015,Bluetooth,-73
3.016,Bluetooth,-73
3.045,Bluetooth,-72
3.047,Bluetooth,-72
3.080,Bluetooth,-75
3.081,Bluetooth,-75
3.113,Bluetooth,-76
3.115,Bluetooth,-77
3.146,Bluetooth,-73
3.148,Bluetooth,-72
3.178,Bluetooth,-73
3.181,Bluetooth,-75
3.209,Bluetooth,-75
3.210,Bluetooth,-75
3.240,Bluetooth,-77
3.241,Bluetooth,-77
3.271,Bluetooth,-72
3.272,Bluetooth,-72
3.304,Bluetooth,-75
3.304,Bluetooth,-75
3.335,Bluetooth,-77
3.336,Bluetooth,-76
3.365,Bluetooth,-77
3.367,Bluetooth,-76
3.398,Bluetooth,-73
3.399,Bluetooth,-73
3.432,Bluetooth,-76
3.433,Bluetooth,-75
3.463,Bluetooth,-77
3.465,Bluetooth,-75
3.493,Bluetooth,-73
3.494,Bluetooth,-73
3.525,Bluetooth,-73
3.526,Bluetooth,-73
3.565,Bluetooth,-73
3.565,Bluetooth,-73
3.588,Bluetooth,-78
3.589,Bluetooth,-77
3.622,Bluetooth,-73
3.622,Bluetooth,-73
3.657,Bluetooth,-74
3.657,Bluetooth,-74
3.690,Bluetooth,-76
3.691,Bluetooth,-79
3.724,Bluetooth,-77
3.725,Bluetooth,-77
3.756,Bluetooth,-73
3.756,Bluetooth,-73
3.787,Bluetooth,-74
3.787,Bluetooth,-74
3.817,Bluetooth,-77
3.817,Bluetooth,-77
3.850,Bluetooth,-72
3.850,Bluetooth,-72
3.918,Bluetooth,-76
3.919,Bluetooth,-76
26.589,Bluetooth,-74
26.590,Bluetooth,-75
26.650,Bluetooth,-75
26.652,Bluetooth,-76
26.684,Bluetooth,-74
26.685,Bluetooth,-74
26.714,Bluetooth,-74
26.716,Bluetooth,-74
26.747,Bluetooth,-74
26.749,Bluetooth,-76
26.778,Bluetooth,-74
26.809,Bluetooth,-74
26.810,Bluetooth,-73
26.840,Bluetooth,-76
26.841,Bluetooth,-75
26.870,Bluetooth,-76
26.871,Bluetooth,-76
26.936,Bluetooth,-73
26.937,Bluetooth,-76
26.969,Bluetooth,-75
26.970,Bluetooth,-74
26.999,Bluetooth,-75
27.000,Bluetooth,-77
27.033,Bluetooth,-74
27.034,Bluetooth,-75
27.062,Bluetooth,-75
27.063,Bluetooth,-75
27.128,Bluetooth,-76
27.129,Bluetooth,-76
27.192,Bluetooth,-76
27.193,Bluetooth,-76
27.256,Bluetooth,-76
27.257,Bluetooth,-77
27.290,Bluetooth,-75
27.291,Bluetooth,-75
27.319,Bluetooth,-75
27.320,Bluetooth,-74
27.350,Bluetooth,-76
27.351,Bluetooth,-76
27.381,Bluetooth,-76
27.383,Bluetooth,-76
27.411,Bluetooth,-75
27.412,Bluetooth,-74
27.444,Bluetooth,-74
27.445,Bluetooth,-74
27.477,Bluetooth,-75
27.478,Bluetooth,-77
27.507,Bluetooth,-74
27.507,Bluetooth,-74
27.540,Bluetooth,-74
27.541,Bluetooth,-73
27.573,Bluetooth,-74
27.574,Bluetooth,-75
27.603,Bluetooth,-75
27.604,Bluetooth,-76
27.636,Bluetooth,-73
27.637,Bluetooth,-73
27.670,Bluetooth,-76
27.672,Bluetooth,-75
27.733,Bluetooth,-76
27.735,Bluetooth,-75
27.764,Bluetooth,-74
27.766,Bluetooth,-74
27.798,Bluetooth,-76
27.800,Bluetooth,-75
27.831,Bluetooth,-75
27.833,Bluetooth,-75
27.865,Bluetooth,-74
27.867,Bluetooth,-75
27.896,Bluetooth,-74
27.898,Bluetooth,-75
27.991,Bluetooth,-75
27.992,Bluetooth,-75
28.053,Bluetooth,-75
28.054,Bluetooth,-74
28.082,Bluetooth,-76
28.083,Bluetooth,-75
28.116,Bluetooth,-75
28.117,Bluetooth,-75
28.148,Bluetooth,-76
28.150,Bluetooth,-75
28.214,Bluetooth,-75
28.216,Bluetooth,-74
28.306,Bluetooth,-76
28.307,Bluetooth,-74
28.374,Bluetooth,-74
28.375,Bluetooth,-74
28.407,Bluetooth,-78
28.408,Bluetooth,-77
28.436,Bluetooth,-74
28.437,Bluetooth,-76
28.468,Bluetooth,-76
28.469,Bluetooth,-74
28.501,Bluetooth,-75
28.503,Bluetooth,-74
28.530,Bluetooth,-77
28.531,Bluetooth,-76
28.559,Bluetooth,-72
28.560,Bluetooth,-74
28.593,Bluetooth,-75
28.594,Bluetooth,-75
28.624,Bluetooth,-76
28.625,Bluetooth,-77
28.655,Bluetooth,-77
28.656,Bluetooth,-76
28.687,Bluetooth,-73
28.688,Bluetooth,-74
28.717,Bluetooth,-76
28.718,Bluetooth,-76
28.749,Bluetooth,-77
28.750,Bluetooth,-77
28.782,Bluetooth,-77
28.784,Bluetooth,-76
28.811,Bluetooth,-72
28.812,Bluetooth,-74
28.844,Bluetooth,-76
28.845,Bluetooth,-76
28.877,Bluetooth,-78
28.878,Bluetooth,-78
28.911,Bluetooth,-73
28.912,Bluetooth,-74
28.940,Bluetooth,-74
28.941,Bluetooth,-73
28.971,Bluetooth,-76
28.972,Bluetooth,-76
29.004,Bluetooth,-77
29.005,Bluetooth,-78
29.033,Bluetooth,-73
29.034,Bluetooth,-74
29.191,Bluetooth,-77
29.192,Bluetooth,-76
29.252,Bluetooth,-78
29.253,Bluetooth,-77
29.281,Bluetooth,-74
29.283,Bluetooth,-73
29.440,Bluetooth,-76
29.441,Bluetooth,-77
29.475,Bluetooth,-77
29.476,Bluetooth,-76
29.536,Bluetooth,-75
29.540,Bluetooth,-73
29.566,Bluetooth,-75
29.567,Bluetooth,-75
29.597,Bluetooth,-78
29.600,Bluetooth,-77
29.629,Bluetooth,-74
29.631,Bluetooth,-74
29.695,Bluetooth,-76
29.696,Bluetooth,-76
29.729,Bluetooth,-78
29.731,Bluetooth,-77
29.758,Bluetooth,-75
29.759,Bluetooth,-73
29.790,Bluetooth,-76
29.791,Bluetooth,-76
29.825,Bluetooth,-76
29.826,Bluetooth,-76
29.854,Bluetooth,-76
29.855,Bluetooth,-77
29.885,Bluetooth,-73
29.886,Bluetooth,-74
29.915,Bluetooth,-76
29.916,Bluetooth,-76
29.945,Bluetooth,-77
29.947,Bluetooth,-76
29.981,Bluetooth,-76
29.983,Bluetooth,-76
30.009,Bluetooth,-75
30.010,Bluetooth,-74
30.043,Bluetooth,-75
30.043,Bluetooth,-76
30.073,Bluetooth,-76
30.074,Bluetooth,-75
30.133,Bluetooth,-74
30.134,Bluetooth,-74
30.162,Bluetooth,-76
30.164,Bluetooth,-77
30.192,Bluetooth,-74
30.193,Bluetooth,-75
30.284,Bluetooth,-75
30.285,Bluetooth,-74
30.316,Bluetooth,-76
30.317,Bluetooth,-75
30.346,Bluetooth,-74
30.348,Bluetooth,-77
30.379,Bluetooth,-75
30.379,Bluetooth,-74
30.410,Bluetooth,-77
30.411,Bluetooth,-76
30.440,Bluetooth,-76
30.441,Bluetooth,-75
62.987,Bluetooth,-77
62.989,Bluetooth,-77
63.018,Bluetooth,-73
63.018,Bluetooth,-73
63.052,Bluetooth,-81
63.054,Bluetooth,-80
63.083,Bluetooth,-77
63.085,Bluetooth,-78
63.114,Bluetooth,-79
63.116,Bluetooth,-78
63.145,Bluetooth,-74
63.146,Bluetooth,-76
63.177,Bluetooth,-82
63.178,Bluetooth,-83
63.210,Bluetooth,-77
63.212,Bluetooth,-78
63.241,Bluetooth,-73
63.242,Bluetooth,-74
63.276,Bluetooth,-73
63.277,Bluetooth,-75
63.307,Bluetooth,-82
63.308,Bluetooth,-82
63.341,Bluetooth,-78
63.342,Bluetooth,-77
63.372,Bluetooth,127
63.404,Bluetooth,-82
63.405,Bluetooth,-82
63.558,Bluetooth,-79
63.559,Bluetooth,-79
63.591,Bluetooth,-78
63.591,Bluetooth,-78
63.624,Bluetooth,-75
63.625,Bluetooth,-74
63.656,Bluetooth,-81
63.657,Bluetooth,-80
63.685,Bluetooth,-77
63.685,Bluetooth,-77
63.718,Bluetooth,-73
63.718,Bluetooth,-74
63.748,Bluetooth,-75
63.748,Bluetooth,-74
63.781,Bluetooth,-80
63.782,Bluetooth,-81
63.811,Bluetooth,-77
63.812,Bluetooth,-77
63.842,Bluetooth,-74
63.842,Bluetooth,-74
63.876,Bluetooth,-73
63.876,Bluetooth,-73
63.907,Bluetooth,-80
63.907,Bluetooth,-80
63.940,Bluetooth,-76
63.941,Bluetooth,-79
63.974,Bluetooth,-73
63.974,Bluetooth,-75
64.005,Bluetooth,-81
64.006,Bluetooth,-80
64.036,Bluetooth,-81
64.037,Bluetooth,-81
64.066,Bluetooth,-77
64.068,Bluetooth,-78
64.096,Bluetooth,-74
64.098,Bluetooth,-74
64.127,Bluetooth,-81
64.127,Bluetooth,-81
64.157,Bluetooth,-80
64.158,Bluetooth,-81
64.219,Bluetooth,-75
64.220,Bluetooth,-74
64.255,Bluetooth,-82
64.256,Bluetooth,-83
64.285,Bluetooth,-77
64.286,Bluetooth,-76
64.317,Bluetooth,-79
64.319,Bluetooth,-78
64.348,Bluetooth,-75
64.349,Bluetooth,-74
64.378,Bluetooth,-84
64.379,Bluetooth,-83
64.471,Bluetooth,-75
64.536,Bluetooth,-78
64.539,Bluetooth,-78
64.635,Bluetooth,-82
64.636,Bluetooth,-82
64.667,Bluetooth,-77
64.669,Bluetooth,-77
64.701,Bluetooth,-74
64.702,Bluetooth,-74
64.735,Bluetooth,-82
64.736,Bluetooth,-83
64.762,Bluetooth,-78
64.763,Bluetooth,-78
64.796,Bluetooth,-77
64.797,Bluetooth,-76
64.831,Bluetooth,-75
64.832,Bluetooth,-74
64.867,Bluetooth,-83
64.869,Bluetooth,-81
64.901,Bluetooth,-76
64.902,Bluetooth,-77
64.936,Bluetooth,-74
64.938,Bluetooth,-74
64.969,Bluetooth,-82
64.970,Bluetooth,-82
65.001,Bluetooth,-75
65.002,Bluetooth,-77
65.036,Bluetooth,-79
65.037,Bluetooth,-78
65.069,Bluetooth,-75
65.070,Bluetooth,-75
65.097,Bluetooth,-82
65.098,Bluetooth,-81
65.128,Bluetooth,-78
65.129,Bluetooth,-78
65.162,Bluetooth,-75
65.163,Bluetooth,-74
65.195,Bluetooth,-75
65.196,Bluetooth,-74
65.227,Bluetooth,-81
65.228,Bluetooth,-82
65.260,Bluetooth,-78
65.261,Bluetooth,-78
65.291,Bluetooth,-76
65.292,Bluetooth,-75
65.323,Bluetooth,-80
65.325,Bluetooth,-81
65.355,Bluetooth,-82
65.356,Bluetooth,-81
65.417,Bluetooth,-76
65.419,Bluetooth,-75
65.447,Bluetooth,-81
65.448,Bluetooth,-81
65.477,Bluetooth,-81
65.477,Bluetooth,-81
65.508,Bluetooth,-78
65.509,Bluetooth,-78
65.539,Bluetooth,-76
65.540,Bluetooth,-75
65.570,Bluetooth,-81
65.571,Bluetooth,-81
65.628,Bluetooth,-78
65.630,Bluetooth,-79
65.659,Bluetooth,-75
65.660,Bluetooth,-75
65.846,Bluetooth,-78
65.847,Bluetooth,-78
65.876,Bluetooth,-78
65.877,Bluetooth,-79
65.909,Bluetooth,-76
65.910,Bluetooth,-75
65.944,Bluetooth,-80
65.945,Bluetooth,-79
65.974,Bluetooth,-77
65.975,Bluetooth,-79
66.137,Bluetooth,127
66.170,Bluetooth,-80
66.171,Bluetooth,-80
66.201,Bluetooth,-79
66.202,Bluetooth,-79
66.261,Bluetooth,-76
66.262,Bluetooth,-75
66.295,Bluetooth,-80
66.296,Bluetooth,-80
66.327,Bluetooth,-79
66.328,Bluetooth,-79
66.394,Bluetooth,-76
66.490,Bluetooth,-77
66.491,Bluetooth,-76
66.521,Bluetooth,-80
66.522,Bluetooth,-79
66.585,Bluetooth,-78
66.586,Bluetooth,-78
66.618,Bluetooth,-76
66.619,Bluetooth,-75
66.752,Bluetooth,-77
66.753,Bluetooth,-76
66.786,Bluetooth,-78
66.788,Bluetooth,-79
66.816,Bluetooth,-78
66.818,Bluetooth,-77
66.849,Bluetooth,-76
66.851,Bluetooth,-76
66.881,Bluetooth,-79
66.882,Bluetooth,-80
66.915,Bluetooth,-79
66.916,Bluetooth,-79
66.945,Bluetooth,-76
66.946,Bluetooth,-76
88.619,Bluetooth,128
88.680,Bluetooth,-77
88.681,Bluetooth,-76
88.715,Bluetooth,-75
88.716,Bluetooth,-74
88.747,Bluetooth,-79
88.748,Bluetooth,-78
88.779,Bluetooth,-77
88.780,Bluetooth,-75
88.809,Bluetooth,126
88.842,Bluetooth,-73
88.843,Bluetooth,-75
88.873,Bluetooth,-78
88.874,Bluetooth,-78
88.907,Bluetooth,-77
88.908,Bluetooth,-76
88.939,Bluetooth,-73
88.940,Bluetooth,-73
88.973,Bluetooth,126
89.003,Bluetooth,-76
89.004,Bluetooth,-77
89.065,Bluetooth,-74
89.067,Bluetooth,-73
89.095,Bluetooth,-79
89.096,Bluetooth,-77
89.126,Bluetooth,-77
89.127,Bluetooth,-76
89.155,Bluetooth,128
89.188,Bluetooth,-74
89.189,Bluetooth,-72
89.221,Bluetooth,-77
89.222,Bluetooth,-77
89.280,Bluetooth,-76
89.281,Bluetooth,-75
89.313,Bluetooth,-73
89.314,Bluetooth,-72
89.343,Bluetooth,127
89.376,Bluetooth,-76
89.377,Bluetooth,-76
89.406,Bluetooth,-75
89.407,Bluetooth,-75
89.437,Bluetooth,-73
89.438,Bluetooth,-73
89.471,Bluetooth,-77
89.473,Bluetooth,-75
89.499,Bluetooth,127
89.533,Bluetooth,-73
89.534,Bluetooth,-72
89.564,Bluetooth,-73
89.565,Bluetooth,-73
89.597,Bluetooth,-77
89.599,Bluetooth,-74
89.627,Bluetooth,-75
89.628,Bluetooth,-75
89.662,Bluetooth,127
89.695,Bluetooth,-75
89.696,Bluetooth,-74
89.729,Bluetooth,-75
89.730,Bluetooth,-75
89.760,Bluetooth,-75
89.761,Bluetooth,-74
89.791,Bluetooth,-73
89.792,Bluetooth,-73
89.825,Bluetooth,-74
89.826,Bluetooth,-74
89.855,Bluetooth,126
89.887,Bluetooth,-75
89.889,Bluetooth,-76
89.920,Bluetooth,-73
89.922,Bluetooth,-71
89.952,Bluetooth,-74
89.953,Bluetooth,-74
89.981,Bluetooth,-75
89.982,Bluetooth,-75
90.146,Bluetooth,-72
90.147,Bluetooth,-74
90.208,Bluetooth,-75
90.209,Bluetooth,-74
90.300,Bluetooth,-73
90.302,Bluetooth,-74
90.403,Bluetooth,-72
90.404,Bluetooth,-73
90.434,Bluetooth,-75
90.436,Bluetooth,-74
90.527,Bluetooth,127
90.560,Bluetooth,-75
90.561,Bluetooth,-74
90.589,Bluetooth,-75
90.590,Bluetooth,-74
90.624,Bluetooth,-74
90.625,Bluetooth,-74
90.655,Bluetooth,-74
90.656,Bluetooth,-75
90.744,Bluetooth,-75
90.746,Bluetooth,-74
90.775,Bluetooth,-75
90.776,Bluetooth,-74
90.807,Bluetooth,-75
90.835,Bluetooth,-75
90.837,Bluetooth,-74
90.866,Bluetooth,-73
90.867,Bluetooth,-74
90.898,Bluetooth,127
90.960,Bluetooth,127
90.993,Bluetooth,-73
90.994,Bluetooth,-73
91.024,Bluetooth,-76
91.026,Bluetooth,-76
91.082,Bluetooth,-74
91.083,Bluetooth,-75
91.118,Bluetooth,-73
91.120,Bluetooth,-74
91.149,Bluetooth,-76
91.150,Bluetooth,-76
91.181,Bluetooth,-76
91.182,Bluetooth,-75
91.215,Bluetooth,-74
91.216,Bluetooth,-72
91.248,Bluetooth,-74
91.249,Bluetooth,-74
91.282,Bluetooth,-77
91.284,Bluetooth,-76
91.374,Bluetooth,-78
91.375,Bluetooth,-78
91.405,Bluetooth,-78
91.406,Bluetooth,-78
91.437,Bluetooth,-73
91.438,Bluetooth,-74
91.466,Bluetooth,-75
91.467,Bluetooth,-74
91.500,Bluetooth,-80
91.503,Bluetooth,-79
91.601,Bluetooth,-74
91.603,Bluetooth,-74
91.634,Bluetooth,127
91.665,Bluetooth,-76
91.666,Bluetooth,-76
91.700,Bluetooth,-73
91.701,Bluetooth,-74
91.765,Bluetooth,-80
91.766,Bluetooth,-80
91.795,Bluetooth,-76
91.796,Bluetooth,-78
91.828,Bluetooth,-71
91.829,Bluetooth,-73
91.859,Bluetooth,-81
91.860,Bluetooth,-81
91.886,Bluetooth,-81
91.887,Bluetooth,-81
91.918,Bluetooth,-76
91.920,Bluetooth,-76
91.954,Bluetooth,-73
91.956,Bluetooth,-72
91.982,Bluetooth,-81
91.983,Bluetooth,-81
92.014,Bluetooth,-77
92.015,Bluetooth,-76
92.047,Bluetooth,-76
92.048,Bluetooth,-76
92.079,Bluetooth,-72
92.080,Bluetooth,-73
92.114,Bluetooth,-81
92.115,Bluetooth,-81
92.146,Bluetooth,-76
92.147,Bluetooth,-77
92.177,Bluetooth,-73
92.178,Bluetooth,-73
92.271,Bluetooth,-77
92.272,Bluetooth,-77
92.301,Bluetooth,-74
92.303,Bluetooth,-74
92.331,Bluetooth,-73
92.332,Bluetooth,-73
92.364,Bluetooth,-80
92.365,Bluetooth,-81
92.392,Bluetooth,-77
92.392,Bluetooth,-78
92.424,Bluetooth,-72
92.425,Bluetooth,-73
92.455,Bluetooth,-82
92.456,Bluetooth,-82
92.485,Bluetooth,-82
92.487,Bluetooth,-83
92.515,Bluetooth,-77
92.516,Bluetooth,-77
92.545,Bluetooth,-73
92.546,Bluetooth,-72
92.578,Bluetooth,-82
92.579,Bluetooth,-82
92.609,Bluetooth,-82
92.610,Bluetooth,-83
133.172,Bluetooth,-73
133.173,Bluetooth,-73
133.205,Bluetooth,127
133.240,Bluetooth,-75
133.241,Bluetooth,-75
133.269,Bluetooth,-79
133.271,Bluetooth,-77
133.368,Bluetooth,-78
133.369,Bluetooth,-78
133.431,Bluetooth,-76
133.432,Bluetooth,-74
133.463,Bluetooth,-74
133.464,Bluetooth,-75
133.497,Bluetooth,-78
133.498,Bluetooth,-78
133.528,Bluetooth,-75
133.529,Bluetooth,-74
133.558,Bluetooth,-74
133.559,Bluetooth,-73
133.589,Bluetooth,-74
133.590,Bluetooth,-74
133.622,Bluetooth,-78
133.624,Bluetooth,-77
133.655,Bluetooth,-74
133.655,Bluetooth,-73
133.686,Bluetooth,-74
133.687,Bluetooth,-74
133.720,Bluetooth,-73
133.722,Bluetooth,-73
133.753,Bluetooth,-80
133.756,Bluetooth,-79
133.786,Bluetooth,-74
133.787,Bluetooth,-74
133.816,Bluetooth,-74
133.817,Bluetooth,-72
133.847,Bluetooth,-78
133.848,Bluetooth,-79
133.910,Bluetooth,-73
133.911,Bluetooth,-74
133.941,Bluetooth,-74
133.942,Bluetooth,-73
133.971,Bluetooth,-80
133.972,Bluetooth,-79
134.033,Bluetooth,-76
134.034,Bluetooth,-73
134.063,Bluetooth,-75
134.064,Bluetooth,-74
134.096,Bluetooth,-80
134.097,Bluetooth,-79
134.126,Bluetooth,127
134.160,Bluetooth,-75
134.161,Bluetooth,-74
134.192,Bluetooth,-75
134.192,Bluetooth,-75
134.225,Bluetooth,-79
134.226,Bluetooth,-79
134.255,Bluetooth,-76
134.256,Bluetooth,-73
134.288,Bluetooth,-75
134.290,Bluetooth,-75
134.317,Bluetooth,-76
134.318,Bluetooth,-74
134.352,Bluetooth,-79
134.353,Bluetooth,-80
134.384,Bluetooth,-76
134.385,Bluetooth,-77
134.417,Bluetooth,-75
134.418,Bluetooth,-74
134.452,Bluetooth,-80
134.453,Bluetooth,-78
134.510,Bluetooth,-75
134.510,Bluetooth,-74
134.541,Bluetooth,-73
134.542,Bluetooth,-74
134.572,Bluetooth,-79
134.573,Bluetooth,-80
134.635,Bluetooth,-74
134.636,Bluetooth,-73
134.670,Bluetooth,-74
134.671,Bluetooth,-74
134.791,Bluetooth,-71
134.793,Bluetooth,-73
134.850,Bluetooth,-71
134.851,Bluetooth,-71
134.951,Bluetooth,-80
134.951,Bluetooth,-80
135.013,Bluetooth,128
135.113,Bluetooth,127
135.144,Bluetooth,127
135.180,Bluetooth,127
135.207,Bluetooth,128
135.239,Bluetooth,-75
135.240,Bluetooth,-74
135.269,Bluetooth,127
135.302,Bluetooth,-79
135.303,Bluetooth,-78
135.331,Bluetooth,127
135.363,Bluetooth,127
135.396,Bluetooth,-72
135.397,Bluetooth,-73
135.488,Bluetooth,-75
135.490,Bluetooth,-75
135.519,Bluetooth,-74
135.521,Bluetooth,-74
135.652,Bluetooth,-80
135.653,Bluetooth,-78
135.716,Bluetooth,-73
135.717,Bluetooth,-74
135.750,Bluetooth,-75
135.751,Bluetooth,-74
135.780,Bluetooth,-79
135.781,Bluetooth,-80
135.809,Bluetooth,-75
135.811,Bluetooth,-76
135.844,Bluetooth,-74
135.845,Bluetooth,-75
135.873,Bluetooth,-74
135.875,Bluetooth,-74
135.908,Bluetooth,-79
135.909,Bluetooth,-80
135.942,Bluetooth,-74
135.943,Bluetooth,-74
135.973,Bluetooth,-73
135.974,Bluetooth,-73
136.007,Bluetooth,-80
136.008,Bluetooth,-79
136.038,Bluetooth,-79
136.040,Bluetooth,-79
136.069,Bluetooth,-74
136.070,Bluetooth,-74
136.102,Bluetooth,-75
136.103,Bluetooth,-73
136.133,Bluetooth,-79
136.134,Bluetooth,-79
136.163,Bluetooth,-73
136.164,Bluetooth,-75
136.195,Bluetooth,-75
136.196,Bluetooth,-75
136.226,Bluetooth,-74
136.227,Bluetooth,-74
136.256,Bluetooth,-79
136.257,Bluetooth,-78
136.285,Bluetooth,-74
136.286,Bluetooth,-74
136.315,Bluetooth,-74
136.316,Bluetooth,-74
136.347,Bluetooth,-73
136.348,Bluetooth,-74
136.380,Bluetooth,-79
136.381,Bluetooth,-79
136.408,Bluetooth,-74
136.409,Bluetooth,-74
136.470,Bluetooth,-74
136.471,Bluetooth,-75
136.501,Bluetooth,127
136.595,Bluetooth,127
136.754,Bluetooth,127
136.782,Bluetooth,-74
136.783,Bluetooth,-74
136.814,Bluetooth,127
136.849,Bluetooth,-80
136.850,Bluetooth,-79
136.880,Bluetooth,128
136.910,Bluetooth,-74
136.911,Bluetooth,-74
136.941,Bluetooth,127
136.973,Bluetooth,-79
136.974,Bluetooth,-80
137.031,Bluetooth,-73
137.032,Bluetooth,-75
137.065,Bluetooth,-73
137.066,Bluetooth,-73
137.098,Bluetooth,-79
137.099,Bluetooth,-79
137.130,Bluetooth,-74
137.131,Bluetooth,-74
137.162,Bluetooth,-73
160.593,Bluetooth,-78
160.594,Bluetooth,-77
160.625,Bluetooth,-74
160.626,Bluetooth,-74
