Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhoneXR
3.340,Bluetooth,-64
3.370,Bluetooth,-64
3.371,Bluetooth,-64
3.399,Bluetooth,-73
3.400,Bluetooth,-75
3.429,Bluetooth,-66
3.431,Bluetooth,-66
3.460,Bluetooth,-65
3.461,Bluetooth,-66
3.491,Bluetooth,-65
3.493,Bluetooth,-64
3.557,Bluetooth,-66
3.559,Bluetooth,-66
3.591,Bluetooth,-63
3.593,Bluetooth,-64
3.688,Bluetooth,-66
3.690,Bluetooth,-65
3.723,Bluetooth,-64
3.725,Bluetooth,-63
3.753,Bluetooth,-74
3.755,Bluetooth,-74
3.787,Bluetooth,-66
3.788,Bluetooth,-66
3.855,Bluetooth,-64
3.857,Bluetooth,-64
3.887,Bluetooth,-74
3.889,Bluetooth,-74
3.920,Bluetooth,-65
89.569,Bluetooth,-68
89.571,Bluetooth,-68
89.629,Bluetooth,-70
89.630,Bluetooth,-69
89.660,Bluetooth,-66
89.661,Bluetooth,-67
89.694,Bluetooth,-68
89.695,Bluetooth,-68
89.723,Bluetooth,-69
89.724,Bluetooth,-69
89.755,Bluetooth,-67
89.757,Bluetooth,-69
89.786,Bluetooth,-66
89.789,Bluetooth,-66
89.819,Bluetooth,-68
89.821,Bluetooth,-68
89.853,Bluetooth,-69
89.854,Bluetooth,-68
89.947,Bluetooth,-67
89.948,Bluetooth,-68
89.975,Bluetooth,-68
89.976,Bluetooth,-69
90.007,Bluetooth,-67
90.008,Bluetooth,-66
90.037,Bluetooth,-65
90.039,Bluetooth,-66
90.068,Bluetooth,-68
90.070,Bluetooth,-69
90.097,Bluetooth,-69
90.098,Bluetooth,-69
90.128,Bluetooth,-66
90.130,Bluetooth,-67
90.190,Bluetooth,-68
90.192,Bluetooth,-68
90.219,Bluetooth,-67
90.221,Bluetooth,-68
90.311,Bluetooth,-67
90.313,Bluetooth,-68
90.341,Bluetooth,-69
90.343,Bluetooth,-68
90.373,Bluetooth,-65
90.375,Bluetooth,-66
90.408,Bluetooth,-68
90.409,Bluetooth,-68
90.466,Bluetooth,-69
90.530,Bluetooth,-67
90.532,Bluetooth,-67
90.564,Bluetooth,-69
90.565,Bluetooth,-67
90.596,Bluetooth,-68
90.598,Bluetooth,-69
90.631,Bluetooth,-66
90.632,Bluetooth,-67
90.661,Bluetooth,-69
90.663,Bluetooth,-69
90.691,Bluetooth,-69
90.693,Bluetooth,-68
90.816,Bluetooth,-69
90.818,Bluetooth,-68
90.852,Bluetooth,-66
90.853,Bluetooth,-66
90.884,Bluetooth,-69
90.886,Bluetooth,-68
90.914,Bluetooth,-69
90.916,Bluetooth,-67
90.945,Bluetooth,-68
90.946,Bluetooth,-68
90.977,Bluetooth,-66
90.978,Bluetooth,-66
91.011,Bluetooth,-68
91.013,Bluetooth,-69
91.044,Bluetooth,-68
91.045,Bluetooth,-67
91.076,Bluetooth,-67
91.078,Bluetooth,-68
91.111,Bluetooth,-67
91.112,Bluetooth,-66
91.143,Bluetooth,-68
91.144,Bluetooth,-68
91.176,Bluetooth,-68
91.178,Bluetooth,-68
91.211,Bluetooth,-66
91.212,Bluetooth,-66
91.245,Bluetooth,-68
91.246,Bluetooth,-68
91.276,Bluetooth,-67
91.278,Bluetooth,-69
91.307,Bluetooth,-68
91.308,Bluetooth,-69
91.337,Bluetooth,-66
91.339,Bluetooth,-66
91.368,Bluetooth,-68
91.370,Bluetooth,-69
91.434,Bluetooth,-68
91.436,Bluetooth,-68
91.465,Bluetooth,-72
91.466,Bluetooth,-72
91.526,Bluetooth,-73
91.528,Bluetooth,-73
91.556,Bluetooth,-70
91.558,Bluetooth,-70
91.621,Bluetooth,-74
91.621,Bluetooth,-74
91.655,Bluetooth,-73
91.656,Bluetooth,-73
91.750,Bluetooth,-73
91.752,Bluetooth,-72
91.779,Bluetooth,-74
91.780,Bluetooth,-74
91.814,Bluetooth,-78
91.815,Bluetooth,-77
91.849,Bluetooth,-77
91.851,Bluetooth,-76
91.909,Bluetooth,-77
91.910,Bluetooth,-77
91.940,Bluetooth,-76
91.941,Bluetooth,-72
91.972,Bluetooth,-75
91.973,Bluetooth,-74
92.224,Bluetooth,-71
92.225,Bluetooth,-71
92.257,Bluetooth,-79
92.258,Bluetooth,-79
92.287,Bluetooth,-73
92.289,Bluetooth,-74
92.353,Bluetooth,-71
92.382,Bluetooth,-79
92.415,Bluetooth,-73
92.416,Bluetooth,-73
92.451,Bluetooth,-71
92.452,Bluetooth,-71
92.513,Bluetooth,-68
92.514,Bluetooth,-68
92.547,Bluetooth,-73
92.548,Bluetooth,-71
92.581,Bluetooth,-70
92.583,Bluetooth,-70
92.710,Bluetooth,-71
92.712,Bluetooth,-71
92.810,Bluetooth,-71
92.812,Bluetooth,-71
92.840,Bluetooth,-70
92.842,Bluetooth,-70
92.872,Bluetooth,-79
92.873,Bluetooth,-80
92.907,Bluetooth,-72
92.908,Bluetooth,-71
93.253,Bluetooth,-72
93.255,Bluetooth,-70
93.288,Bluetooth,-70
93.289,Bluetooth,-70
93.382,Bluetooth,-71
93.384,Bluetooth,-72
93.414,Bluetooth,-70
93.415,Bluetooth,-72
93.445,Bluetooth,-78
93.447,Bluetooth,-78
93.476,Bluetooth,-77
93.478,Bluetooth,-78
170.117,Bluetooth,-66
170.118,Bluetooth,-66
170.150,Bluetooth,-67
170.151,Bluetooth,-67
170.184,Bluetooth,-65
170.186,Bluetooth,-66
170.213,Bluetooth,-66
170.214,Bluetooth,-66
170.343,Bluetooth,-64
170.344,Bluetooth,-65
170.405,Bluetooth,-67
170.406,Bluetooth,-67
170.438,Bluetooth,-65
170.439,Bluetooth,-65
170.500,Bluetooth,-67
170.501,Bluetooth,-67
170.590,Bluetooth,-65
170.592,Bluetooth,-64
170.625,Bluetooth,-66
170.626,Bluetooth,-67
170.655,Bluetooth,-66
170.657,Bluetooth,-65
170.685,Bluetooth,-65
170.687,Bluetooth,-65
170.714,Bluetooth,-66
170.716,Bluetooth,-65
170.779,Bluetooth,-63
170.781,Bluetooth,-64
170.840,Bluetooth,-65
170.842,Bluetooth,-65
170.876,Bluetooth,-67
170.877,Bluetooth,-67
170.908,Bluetooth,-64
170.909,Bluetooth,-64
170.936,Bluetooth,-66
170.938,Bluetooth,-65
170.967,Bluetooth,-65
170.968,Bluetooth,-65
170.998,Bluetooth,-66
171.000,Bluetooth,-66
171.030,Bluetooth,-65
171.032,Bluetooth,-64
171.063,Bluetooth,-65
171.065,Bluetooth,-65
171.095,Bluetooth,-67
171.097,Bluetooth,-66
171.126,Bluetooth,-67
171.127,Bluetooth,-66
171.194,Bluetooth,-65
171.196,Bluetooth,-65
171.228,Bluetooth,-66
171.230,Bluetooth,-67
171.259,Bluetooth,-66
171.260,Bluetooth,-66
171.293,Bluetooth,-65
171.294,Bluetooth,-66
171.355,Bluetooth,-66
171.356,Bluetooth,-66
171.386,Bluetooth,-66
171.388,Bluetooth,-67
171.418,Bluetooth,-66
171.419,Bluetooth,-66
171.453,Bluetooth,-66
171.455,Bluetooth,-66
171.487,Bluetooth,-66
171.488,Bluetooth,-66
171.520,Bluetooth,-66
171.522,Bluetooth,-65
171.554,Bluetooth,-67
171.555,Bluetooth,-67
171.587,Bluetooth,-66
171.589,Bluetooth,-67
171.618,Bluetooth,-67
171.620,Bluetooth,-67
171.683,Bluetooth,-67
171.685,Bluetooth,-66
171.714,Bluetooth,-67
171.716,Bluetooth,-66
171.748,Bluetooth,-66
171.750,Bluetooth,-67
171.777,Bluetooth,-67
171.778,Bluetooth,-67
171.837,Bluetooth,-65
171.839,Bluetooth,-67
171.875,Bluetooth,-67
171.876,Bluetooth,-67
171.901,Bluetooth,-66
171.903,Bluetooth,-66
171.936,Bluetooth,-66
171.937,Bluetooth,-66
171.966,Bluetooth,-66
171.968,Bluetooth,-66
171.998,Bluetooth,-66
171.999,Bluetooth,-66
172.029,Bluetooth,-64
172.031,Bluetooth,-65
172.060,Bluetooth,-67
172.061,Bluetooth,-64
172.093,Bluetooth,-64
172.094,Bluetooth,-64
172.127,Bluetooth,-66
172.128,Bluetooth,-66
172.159,Bluetooth,-65
172.161,Bluetooth,-65
172.192,Bluetooth,-65
172.257,Bluetooth,-65
172.258,Bluetooth,-65
172.354,Bluetooth,-65
172.356,Bluetooth,-63
172.384,Bluetooth,-64
172.514,Bluetooth,-64
172.515,Bluetooth,-65
172.546,Bluetooth,-65
172.548,Bluetooth,-65
172.639,Bluetooth,-64
172.640,Bluetooth,-64
172.674,Bluetooth,-65
172.675,Bluetooth,-65
172.705,Bluetooth,-63
172.707,Bluetooth,-63
172.736,Bluetooth,-64
172.738,Bluetooth,-64
172.767,Bluetooth,-64
172.769,Bluetooth,-65
172.800,Bluetooth,-65
172.832,Bluetooth,-64
172.833,Bluetooth,-64
172.865,Bluetooth,-64
172.866,Bluetooth,-65
172.901,Bluetooth,-68
172.902,Bluetooth,-67
172.934,Bluetooth,-63
172.936,Bluetooth,-63
172.967,Bluetooth,-63
172.969,Bluetooth,-62
173.000,Bluetooth,-63
173.001,Bluetooth,-63
173.031,Bluetooth,-65
173.032,Bluetooth,-64
173.060,Bluetooth,-64
173.062,Bluetooth,-63
173.125,Bluetooth,-63
173.126,Bluetooth,-64
173.151,Bluetooth,-66
173.153,Bluetooth,-65
173.375,Bluetooth,-64
173.376,Bluetooth,-66
173.435,Bluetooth,-65
173.437,Bluetooth,-64
173.468,Bluetooth,-65
173.469,Bluetooth,-65
173.498,Bluetooth,-65
173.501,Bluetooth,-65
173.532,Bluetooth,-65
173.533,Bluetooth,-64
173.561,Bluetooth,-63
173.564,Bluetooth,-63
173.590,Bluetooth,-65
173.592,Bluetooth,-65
173.626,Bluetooth,-65
173.627,Bluetooth,-66
173.654,Bluetooth,-65
173.656,Bluetooth,-65
173.778,Bluetooth,-65
173.780,Bluetooth,-65
173.836,Bluetooth,-64
173.838,Bluetooth,-64
173.867,Bluetooth,-65
173.868,Bluetooth,-66
173.933,Bluetooth,-66
173.934,Bluetooth,-64
174.002,Bluetooth,-66
174.004,Bluetooth,-66
174.035,Bluetooth,-65
174.037,Bluetooth,-65
174.068,Bluetooth,-65
174.069,Bluetooth,-63
174.102,Bluetooth,-67
261.025,Bluetooth,-83
261.026,Bluetooth,-84
261.057,Bluetooth,-70
261.059,Bluetooth,-70
261.093,Bluetooth,-75
261.095,Bluetooth,-75
261.129,Bluetooth,-82
261.130,Bluetooth,-84
261.157,Bluetooth,-69
261.159,Bluetooth,-70
261.223,Bluetooth,-76
261.225,Bluetooth,-76
261.253,Bluetooth,-83
261.255,Bluetooth,-82
261.287,Bluetooth,-70
261.288,Bluetooth,-71
261.318,Bluetooth,-75
261.319,Bluetooth,-76
261.352,Bluetooth,-82
261.354,Bluetooth,-84
261.382,Bluetooth,-83
261.384,Bluetooth,-83
261.411,Bluetooth,-70
261.413,Bluetooth,-69
261.445,Bluetooth,-76
261.447,Bluetooth,-76
261.477,Bluetooth,-72
261.479,Bluetooth,-83
261.540,Bluetooth,-70
261.541,Bluetooth,-71
261.605,Bluetooth,-83
261.606,Bluetooth,-83
261.633,Bluetooth,-70
261.635,Bluetooth,-70
261.663,Bluetooth,-70
261.665,Bluetooth,-69
261.694,Bluetooth,-77
261.696,Bluetooth,-75
261.726,Bluetooth,-83
261.728,Bluetooth,-82
261.757,Bluetooth,-71
261.759,Bluetooth,-69
261.818,Bluetooth,-75
261.819,Bluetooth,-75
261.851,Bluetooth,-83
261.852,Bluetooth,-84
261.880,Bluetooth,-69
261.881,Bluetooth,-70
261.914,Bluetooth,-74
261.916,Bluetooth,-75
261.980,Bluetooth,-86
261.982,Bluetooth,-85
262.010,Bluetooth,-70
262.012,Bluetooth,-70
262.078,Bluetooth,-85
262.079,Bluetooth,-86
262.173,Bluetooth,-76
262.175,Bluetooth,-75
262.208,Bluetooth,-86
262.210,Bluetooth,-87
262.302,Bluetooth,-75
262.303,Bluetooth,-75
262.332,Bluetooth,-86
262.334,Bluetooth,-85
262.363,Bluetooth,-70
262.365,Bluetooth,-70
262.394,Bluetooth,-75
262.396,Bluetooth,-76
262.462,Bluetooth,-85
262.464,Bluetooth,-85
262.494,Bluetooth,-69
262.495,Bluetooth,-69
262.524,Bluetooth,-75
262.526,Bluetooth,-75
262.557,Bluetooth,-86
262.559,Bluetooth,-85
262.591,Bluetooth,-71
262.593,Bluetooth,-71
262.625,Bluetooth,-70
262.627,Bluetooth,-70
262.657,Bluetooth,-75
262.658,Bluetooth,-75
262.690,Bluetooth,-85
262.692,Bluetooth,-86
262.720,Bluetooth,-71
262.721,Bluetooth,-70
262.752,Bluetooth,-69
262.753,Bluetooth,-69
262.782,Bluetooth,-75
262.783,Bluetooth,-75
262.815,Bluetooth,-87
262.816,Bluetooth,-87
262.847,Bluetooth,-71
262.849,Bluetooth,-70
262.878,Bluetooth,-76
262.880,Bluetooth,-75
262.913,Bluetooth,-85
262.975,Bluetooth,-70
262.977,Bluetooth,-71
263.006,Bluetooth,-75
263.037,Bluetooth,-86
263.039,Bluetooth,-85
263.099,Bluetooth,-71
263.100,Bluetooth,-70
263.129,Bluetooth,-75
263.131,Bluetooth,-75
263.160,Bluetooth,-86
263.161,Bluetooth,-85
263.220,Bluetooth,-70
263.221,Bluetooth,-70
263.253,Bluetooth,-75
263.254,Bluetooth,-76
263.284,Bluetooth,-85
263.313,Bluetooth,-70
263.314,Bluetooth,-70
263.344,Bluetooth,-70
263.345,Bluetooth,-70
263.378,Bluetooth,-76
263.380,Bluetooth,-75
263.476,Bluetooth,-75
263.478,Bluetooth,-75
263.505,Bluetooth,-75
263.507,Bluetooth,-75
263.540,Bluetooth,-91
263.542,Bluetooth,-92
263.570,Bluetooth,-74
263.571,Bluetooth,-75
263.664,Bluetooth,-93
263.693,Bluetooth,-76
263.694,Bluetooth,-76
263.727,Bluetooth,-80
263.728,Bluetooth,-80
263.759,Bluetooth,-86
263.761,Bluetooth,-86
263.788,Bluetooth,-78
263.789,Bluetooth,-77
263.823,Bluetooth,-80
263.825,Bluetooth,-79
263.857,Bluetooth,-84
263.860,Bluetooth,-84
263.892,Bluetooth,-78
263.894,Bluetooth,-77
263.920,Bluetooth,-81
263.922,Bluetooth,-81
263.952,Bluetooth,-82
263.954,Bluetooth,-83
264.020,Bluetooth,-84
264.021,Bluetooth,-84
264.085,Bluetooth,-83
264.087,Bluetooth,-82
264.119,Bluetooth,-93
264.120,Bluetooth,-94
264.154,Bluetooth,-89
264.156,Bluetooth,-88
264.217,Bluetooth,-85
264.218,Bluetooth,-85
264.246,Bluetooth,-92
264.248,Bluetooth,-93
264.277,Bluetooth,-88
264.279,Bluetooth,-88
264.340,Bluetooth,-85
264.342,Bluetooth,-85
264.371,Bluetooth,-89
264.372,Bluetooth,-91
264.404,Bluetooth,-87
264.406,Bluetooth,-89
264.436,Bluetooth,-85
264.496,Bluetooth,-91
264.497,Bluetooth,-90
264.527,Bluetooth,-87
264.529,Bluetooth,-89
264.558,Bluetooth,-85
264.559,Bluetooth,-84
264.616,Bluetooth,-90
264.617,Bluetooth,-90
264.683,Bluetooth,-85
264.684,Bluetooth,-85
264.741,Bluetooth,-91
264.743,Bluetooth,-92
264.775,Bluetooth,-87
264.777,Bluetooth,-88
264.805,Bluetooth,-86
264.807,Bluetooth,-87
264.835,Bluetooth,-91
264.836,Bluetooth,-89
264.897,Bluetooth,-87
264.898,Bluetooth,-87
264.931,Bluetooth,-87
264.933,Bluetooth,-87
264.963,Bluetooth,-87
264.964,Bluetooth,-86
264.993,Bluetooth,-87
264.995,Bluetooth,-87
