Distance,4.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
2.463,Bluetooth,-76
2.494,Bluetooth,-73
2.495,Bluetooth,-74
2.586,Bluetooth,-77
2.588,Bluetooth,-76
2.676,Bluetooth,-95
2.677,Bluetooth,-92
2.709,Bluetooth,-76
2.710,Bluetooth,-75
2.741,Bluetooth,-77
2.742,Bluetooth,-78
2.772,Bluetooth,-76
2.774,Bluetooth,-75
2.808,Bluetooth,-73
2.809,Bluetooth,-72
2.838,Bluetooth,-69
2.839,Bluetooth,-69
2.872,Bluetooth,-77
2.874,Bluetooth,-77
2.904,Bluetooth,-71
2.905,Bluetooth,-72
2.935,Bluetooth,-64
2.936,Bluetooth,-65
2.970,Bluetooth,-74
2.971,Bluetooth,-74
3.032,Bluetooth,-70
3.033,Bluetooth,-69
3.066,Bluetooth,-64
3.067,Bluetooth,-63
3.100,Bluetooth,-73
3.101,Bluetooth,-74
3.132,Bluetooth,-69
3.133,Bluetooth,-70
3.165,Bluetooth,-66
3.165,Bluetooth,-66
3.195,Bluetooth,-65
3.196,Bluetooth,-66
3.228,Bluetooth,-70
3.229,Bluetooth,-70
3.255,Bluetooth,-70
3.256,Bluetooth,-71
3.291,Bluetooth,-66
3.292,Bluetooth,-67
3.323,Bluetooth,-66
3.325,Bluetooth,-66
3.358,Bluetooth,-71
3.359,Bluetooth,-69
3.389,Bluetooth,-71
3.391,Bluetooth,-70
3.423,Bluetooth,-66
3.426,Bluetooth,-65
3.521,Bluetooth,-71
3.522,Bluetooth,-71
3.555,Bluetooth,-67
3.556,Bluetooth,-67
3.591,Bluetooth,-70
3.592,Bluetooth,-70
3.622,Bluetooth,-72
3.623,Bluetooth,-72
3.655,Bluetooth,-67
3.656,Bluetooth,-66
3.716,Bluetooth,-72
3.717,Bluetooth,-72
3.748,Bluetooth,-73
3.748,Bluetooth,-72
3.779,Bluetooth,-67
3.780,Bluetooth,-67
3.810,Bluetooth,-72
3.810,Bluetooth,-71
3.840,Bluetooth,-72
3.840,Bluetooth,-73
3.869,Bluetooth,127
3.932,Bluetooth,127
3.962,Bluetooth,127
61.504,Bluetooth,-74
61.505,Bluetooth,-74
61.536,Bluetooth,-71
61.537,Bluetooth,-71
61.570,Bluetooth,-73
61.571,Bluetooth,126
61.601,Bluetooth,-74
61.602,Bluetooth,-74
61.634,Bluetooth,-72
61.635,Bluetooth,-72
61.699,Bluetooth,-74
61.700,Bluetooth,128
61.730,Bluetooth,-73
61.731,Bluetooth,-75
61.762,Bluetooth,-71
61.774,Bluetooth,-71
61.791,Bluetooth,-72
61.794,Bluetooth,-73
61.824,Bluetooth,-71
61.825,Bluetooth,127
61.853,Bluetooth,-73
61.853,Bluetooth,-73
61.887,Bluetooth,-72
61.888,Bluetooth,-71
61.921,Bluetooth,-72
61.923,Bluetooth,128
61.950,Bluetooth,-73
61.951,Bluetooth,-72
61.985,Bluetooth,-73
61.985,Bluetooth,-75
62.019,Bluetooth,-69
62.020,Bluetooth,-71
62.050,Bluetooth,-72
62.050,Bluetooth,-73
62.078,Bluetooth,-73
62.079,Bluetooth,-72
62.109,Bluetooth,-70
62.111,Bluetooth,-73
62.145,Bluetooth,-71
62.146,Bluetooth,-71
62.176,Bluetooth,-71
62.177,Bluetooth,126
62.208,Bluetooth,-73
62.210,Bluetooth,-74
62.375,Bluetooth,-71
62.376,Bluetooth,-72
62.405,Bluetooth,-72
62.407,Bluetooth,127
62.434,Bluetooth,127
62.469,Bluetooth,-73
62.470,Bluetooth,-71
62.531,Bluetooth,-70
62.532,Bluetooth,127
62.562,Bluetooth,-73
62.563,Bluetooth,-73
62.596,Bluetooth,-70
62.597,Bluetooth,-72
62.631,Bluetooth,-71
62.632,Bluetooth,-71
62.664,Bluetooth,-72
62.665,Bluetooth,-71
62.694,Bluetooth,-72
62.695,Bluetooth,-74
62.725,Bluetooth,-71
62.726,Bluetooth,-72
62.759,Bluetooth,-72
62.760,Bluetooth,126
62.819,Bluetooth,-74
62.820,Bluetooth,-75
62.850,Bluetooth,-71
62.851,Bluetooth,-71
62.886,Bluetooth,-73
62.887,Bluetooth,127
62.913,Bluetooth,-73
62.914,Bluetooth,-74
62.948,Bluetooth,-72
62.949,Bluetooth,-72
62.979,Bluetooth,-73
62.980,Bluetooth,-72
63.012,Bluetooth,-72
63.013,Bluetooth,-72
63.042,Bluetooth,-75
63.043,Bluetooth,-76
63.076,Bluetooth,-72
63.077,Bluetooth,-72
63.106,Bluetooth,-72
63.108,Bluetooth,-72
63.139,Bluetooth,-73
63.141,Bluetooth,-71
63.172,Bluetooth,-75
63.175,Bluetooth,-75
63.206,Bluetooth,-72
63.209,Bluetooth,-72
63.237,Bluetooth,-73
63.239,Bluetooth,-71
63.271,Bluetooth,-75
63.273,Bluetooth,-76
63.304,Bluetooth,-75
63.305,Bluetooth,-76
63.337,Bluetooth,-72
63.338,Bluetooth,-71
63.367,Bluetooth,-72
63.368,Bluetooth,-73
63.397,Bluetooth,-77
63.398,Bluetooth,-75
63.428,Bluetooth,-72
63.429,Bluetooth,-73
63.459,Bluetooth,-71
63.460,Bluetooth,-72
63.495,Bluetooth,-72
63.496,Bluetooth,-73
63.526,Bluetooth,-75
63.528,Bluetooth,-76
63.561,Bluetooth,-72
63.562,Bluetooth,-72
63.594,Bluetooth,-72
63.595,Bluetooth,-73
63.624,Bluetooth,-72
63.625,Bluetooth,-72
63.687,Bluetooth,-72
63.694,Bluetooth,-72
63.721,Bluetooth,-72
63.723,Bluetooth,-73
63.755,Bluetooth,-78
63.756,Bluetooth,-77
63.818,Bluetooth,-73
63.819,Bluetooth,-74
63.849,Bluetooth,-73
63.850,Bluetooth,-73
63.882,Bluetooth,-77
63.883,Bluetooth,-79
63.913,Bluetooth,-72
63.914,Bluetooth,-73
63.945,Bluetooth,-73
63.946,Bluetooth,-74
63.976,Bluetooth,-71
63.978,Bluetooth,-72
64.005,Bluetooth,-78
64.008,Bluetooth,-78
64.040,Bluetooth,-73
64.042,Bluetooth,-73
64.073,Bluetooth,-73
64.075,Bluetooth,-73
64.104,Bluetooth,-72
64.105,Bluetooth,-73
64.136,Bluetooth,-78
64.137,Bluetooth,-77
64.167,Bluetooth,-72
64.168,Bluetooth,-72
64.200,Bluetooth,-74
64.201,Bluetooth,-74
64.230,Bluetooth,-76
64.231,Bluetooth,-76
64.265,Bluetooth,-76
64.266,Bluetooth,-77
64.299,Bluetooth,-72
64.300,Bluetooth,-73
64.330,Bluetooth,-73
64.331,Bluetooth,-73
64.364,Bluetooth,-76
64.365,Bluetooth,-77
64.398,Bluetooth,-72
64.399,Bluetooth,-73
64.429,Bluetooth,-72
64.430,Bluetooth,-72
64.461,Bluetooth,-71
64.462,Bluetooth,-74
64.492,Bluetooth,-75
64.493,Bluetooth,-75
64.522,Bluetooth,-72
64.524,Bluetooth,-73
64.622,Bluetooth,-76
64.624,Bluetooth,-75
64.716,Bluetooth,-74
64.717,Bluetooth,-75
64.751,Bluetooth,-70
64.752,Bluetooth,-72
64.780,Bluetooth,-72
64.781,Bluetooth,-71
64.812,Bluetooth,-72
64.813,Bluetooth,-71
64.878,Bluetooth,-70
64.878,Bluetooth,-72
64.914,Bluetooth,-70
64.915,Bluetooth,-71
64.976,Bluetooth,-73
64.978,Bluetooth,-75
65.071,Bluetooth,-74
65.073,Bluetooth,-76
65.107,Bluetooth,-73
65.108,Bluetooth,-74
65.140,Bluetooth,-72
65.142,Bluetooth,-72
65.170,Bluetooth,-71
65.171,Bluetooth,128
160.839,Bluetooth,-67
160.840,Bluetooth,-68
160.868,Bluetooth,-68
160.870,Bluetooth,-68
160.902,Bluetooth,-69
160.903,Bluetooth,-70
160.937,Bluetooth,-65
160.938,Bluetooth,-68
160.972,Bluetooth,-68
160.973,Bluetooth,-67
161.002,Bluetooth,-70
161.003,Bluetooth,-70
161.067,Bluetooth,-66
161.068,Bluetooth,-67
161.101,Bluetooth,-68
161.102,Bluetooth,-68
161.136,Bluetooth,-69
161.137,Bluetooth,-70
161.165,Bluetooth,-64
161.166,Bluetooth,-67
161.200,Bluetooth,-68
161.201,Bluetooth,-68
161.232,Bluetooth,-68
161.234,Bluetooth,-67
161.267,Bluetooth,-70
161.269,Bluetooth,-68
161.296,Bluetooth,-65
161.298,Bluetooth,-67
161.330,Bluetooth,-68
161.331,Bluetooth,-67
161.361,Bluetooth,-69
161.362,Bluetooth,-69
161.427,Bluetooth,-65
161.428,Bluetooth,-67
161.458,Bluetooth,-66
161.459,Bluetooth,-66
161.745,Bluetooth,-69
161.747,Bluetooth,-69
161.773,Bluetooth,-65
161.773,Bluetooth,-66
161.804,Bluetooth,-68
161.804,Bluetooth,-68
161.839,Bluetooth,-69
161.840,Bluetooth,-71
161.870,Bluetooth,-69
161.871,Bluetooth,-69
161.902,Bluetooth,-67
161.904,Bluetooth,-67
161.933,Bluetooth,-68
161.934,Bluetooth,-68
161.968,Bluetooth,-69
161.969,Bluetooth,-69
162.127,Bluetooth,-65
162.128,Bluetooth,-67
162.160,Bluetooth,-68
162.161,Bluetooth,-68
162.191,Bluetooth,-67
162.192,Bluetooth,-67
162.225,Bluetooth,-69
162.226,Bluetooth,-70
162.257,Bluetooth,-66
162.258,Bluetooth,-68
162.287,Bluetooth,-69
162.288,Bluetooth,-68
162.319,Bluetooth,-70
162.320,Bluetooth,-70
162.350,Bluetooth,-69
162.351,Bluetooth,-69
162.382,Bluetooth,-67
162.384,Bluetooth,-69
162.418,Bluetooth,-71
162.419,Bluetooth,-70
162.450,Bluetooth,-70
162.451,Bluetooth,-70
162.483,Bluetooth,-68
162.484,Bluetooth,-69
162.512,Bluetooth,-71
162.514,Bluetooth,-70
162.544,Bluetooth,-71
162.545,Bluetooth,-73
162.575,Bluetooth,-70
162.576,Bluetooth,-69
162.606,Bluetooth,-69
162.607,Bluetooth,-71
162.636,Bluetooth,-72
162.636,Bluetooth,-72
162.669,Bluetooth,-72
162.670,Bluetooth,-73
162.705,Bluetooth,-72
162.706,Bluetooth,-72
162.737,Bluetooth,-69
162.738,Bluetooth,-70
162.768,Bluetooth,-72
162.769,Bluetooth,-70
162.802,Bluetooth,-71
162.803,Bluetooth,-71
162.868,Bluetooth,-69
162.870,Bluetooth,-71
162.899,Bluetooth,-70
162.900,Bluetooth,-70
162.931,Bluetooth,-72
162.934,Bluetooth,-73
162.965,Bluetooth,-69
162.966,Bluetooth,-70
163.092,Bluetooth,-69
163.093,Bluetooth,-69
163.123,Bluetooth,-71
163.124,Bluetooth,-71
163.187,Bluetooth,-72
163.188,Bluetooth,-71
163.217,Bluetooth,-69
163.218,Bluetooth,-71
163.382,Bluetooth,-70
163.384,Bluetooth,-70
163.482,Bluetooth,-70
163.483,Bluetooth,-71
163.513,Bluetooth,-72
163.515,Bluetooth,-70
163.548,Bluetooth,-71
163.549,Bluetooth,-71
163.580,Bluetooth,-70
163.581,Bluetooth,-71
163.646,Bluetooth,-70
163.648,Bluetooth,-71
163.678,Bluetooth,-69
163.680,Bluetooth,-70
163.711,Bluetooth,-69
163.712,Bluetooth,-70
163.741,Bluetooth,-70
163.743,Bluetooth,-71
163.776,Bluetooth,-72
163.777,Bluetooth,-72
163.807,Bluetooth,-68
163.808,Bluetooth,-71
163.838,Bluetooth,-71
163.839,Bluetooth,-70
163.867,Bluetooth,-69
163.869,Bluetooth,-69
163.928,Bluetooth,-69
163.930,Bluetooth,-70
163.960,Bluetooth,-71
163.961,Bluetooth,-71
163.993,Bluetooth,-71
163.994,Bluetooth,-71
164.026,Bluetooth,-71
164.027,Bluetooth,-71
164.058,Bluetooth,-69
164.059,Bluetooth,-70
164.090,Bluetooth,-71
164.091,Bluetooth,-70
164.121,Bluetooth,-72
164.122,Bluetooth,-72
164.185,Bluetooth,-69
164.186,Bluetooth,-73
164.218,Bluetooth,-71
164.219,Bluetooth,-71
164.251,Bluetooth,-72
164.252,Bluetooth,-71
164.282,Bluetooth,-69
164.284,Bluetooth,-72
164.312,Bluetooth,-71
164.315,Bluetooth,-72
164.344,Bluetooth,-72
164.345,Bluetooth,-71
164.375,Bluetooth,-73
164.376,Bluetooth,-71
164.408,Bluetooth,-70
164.409,Bluetooth,-72
164.441,Bluetooth,-72
164.442,Bluetooth,-72
164.471,Bluetooth,-72
164.472,Bluetooth,-72
164.506,Bluetooth,-72
164.506,Bluetooth,-72
164.538,Bluetooth,-69
164.539,Bluetooth,-70
164.570,Bluetooth,-73
164.571,Bluetooth,-72
164.602,Bluetooth,-72
164.603,Bluetooth,-73
164.632,Bluetooth,-71
164.633,Bluetooth,-72
164.663,Bluetooth,-70
164.665,Bluetooth,-71
164.696,Bluetooth,-73
164.698,Bluetooth,-71
164.729,Bluetooth,-71
164.731,Bluetooth,-71
164.757,Bluetooth,-69
164.758,Bluetooth,-71
164.789,Bluetooth,-70
164.790,Bluetooth,-71
164.821,Bluetooth,-72
164.822,Bluetooth,-72
223.049,Bluetooth,-85
223.051,Bluetooth,-85
223.389,Bluetooth,-82
223.390,Bluetooth,-82
223.423,Bluetooth,-80
223.424,Bluetooth,-79
223.452,Bluetooth,-92
223.453,Bluetooth,-92
223.482,Bluetooth,-78
223.484,Bluetooth,-80
223.515,Bluetooth,-81
223.517,Bluetooth,-82
223.579,Bluetooth,-91
223.580,Bluetooth,-91
223.610,Bluetooth,-79
223.611,Bluetooth,-79
223.642,Bluetooth,-82
223.644,Bluetooth,-82
223.678,Bluetooth,-85
223.679,Bluetooth,-87
223.810,Bluetooth,-85
223.811,Bluetooth,-84
223.872,Bluetooth,-82
223.873,Bluetooth,-80
224.191,Bluetooth,-78
224.192,Bluetooth,-78
224.223,Bluetooth,-77
224.224,Bluetooth,-77
224.286,Bluetooth,-85
224.287,Bluetooth,-83
224.316,Bluetooth,-79
224.318,Bluetooth,-79
224.351,Bluetooth,-82
224.352,Bluetooth,-81
224.383,Bluetooth,-81
224.385,Bluetooth,-82
224.411,Bluetooth,-83
224.412,Bluetooth,-84
224.443,Bluetooth,-79
224.444,Bluetooth,-79
224.477,Bluetooth,-82
224.479,Bluetooth,-83
224.540,Bluetooth,-83
224.541,Bluetooth,-83
224.576,Bluetooth,-81
224.577,Bluetooth,-80
224.608,Bluetooth,-83
224.609,Bluetooth,-81
224.636,Bluetooth,-83
224.637,Bluetooth,-83
224.669,Bluetooth,-82
224.671,Bluetooth,-80
224.703,Bluetooth,-81
224.705,Bluetooth,-81
224.738,Bluetooth,-80
224.739,Bluetooth,-81
224.805,Bluetooth,-82
224.806,Bluetooth,-82
224.838,Bluetooth,-80
224.839,Bluetooth,-80
225.144,Bluetooth,-84
225.145,Bluetooth,-84
225.238,Bluetooth,-85
225.239,Bluetooth,-84
225.298,Bluetooth,-88
225.300,Bluetooth,-90
225.334,Bluetooth,-82
225.335,Bluetooth,-80
225.362,Bluetooth,-84
225.363,Bluetooth,-83
225.393,Bluetooth,-87
225.394,Bluetooth,-87
225.487,Bluetooth,-86
225.488,Bluetooth,-83
225.519,Bluetooth,-86
225.521,Bluetooth,-85
225.773,Bluetooth,-84
225.774,Bluetooth,-84
225.808,Bluetooth,-80
225.809,Bluetooth,-82
225.838,Bluetooth,-85
225.839,Bluetooth,-83
225.870,Bluetooth,127
225.905,Bluetooth,-86
225.906,Bluetooth,-84
225.939,Bluetooth,-80
225.939,Bluetooth,-79
225.968,Bluetooth,-83
225.971,Bluetooth,-83
225.998,Bluetooth,-85
226.000,Bluetooth,-85
226.035,Bluetooth,-81
226.036,Bluetooth,-81
226.067,Bluetooth,-80
226.069,Bluetooth,-79
226.100,Bluetooth,-85
226.102,Bluetooth,-83
226.135,Bluetooth,-86
226.136,Bluetooth,-84
226.163,Bluetooth,-82
226.164,Bluetooth,-79
226.196,Bluetooth,-85
226.197,Bluetooth,-84
226.226,Bluetooth,-84
226.227,Bluetooth,-83
226.260,Bluetooth,-85
226.261,Bluetooth,-84
226.291,Bluetooth,-80
226.293,Bluetooth,-79
226.320,Bluetooth,-83
226.322,Bluetooth,-84
226.352,Bluetooth,-86
226.354,Bluetooth,-84
226.382,Bluetooth,-85
226.384,Bluetooth,-83
226.413,Bluetooth,-81
226.414,Bluetooth,-81
226.441,Bluetooth,-83
226.442,Bluetooth,-82
226.472,Bluetooth,-83
226.474,Bluetooth,-82
226.506,Bluetooth,-84
226.507,Bluetooth,-83
226.539,Bluetooth,-81
226.540,Bluetooth,-82
226.569,Bluetooth,-82
226.570,Bluetooth,-82
226.602,Bluetooth,-85
226.603,Bluetooth,-84
226.635,Bluetooth,-82
226.636,Bluetooth,-82
226.667,Bluetooth,-82
226.668,Bluetooth,-81
226.696,Bluetooth,-82
226.697,Bluetooth,-82
226.729,Bluetooth,-86
226.730,Bluetooth,-85
226.765,Bluetooth,-82
226.767,Bluetooth,-82
226.793,Bluetooth,-83
226.795,Bluetooth,-82
226.824,Bluetooth,-84
226.824,Bluetooth,-84
226.859,Bluetooth,-82
226.860,Bluetooth,-84
297.450,Bluetooth,-71
297.451,Bluetooth,-71
297.480,Bluetooth,-69
297.481,Bluetooth,-70
297.512,Bluetooth,-70
297.513,Bluetooth,-70
297.545,Bluetooth,-69
297.546,Bluetooth,-70
297.612,Bluetooth,-70
297.612,Bluetooth,-72
297.639,Bluetooth,-71
297.640,Bluetooth,-71
297.674,Bluetooth,-70
297.674,Bluetooth,-70
297.704,Bluetooth,-70
297.704,Bluetooth,-70
297.734,Bluetooth,-70
297.734,Bluetooth,-71
297.767,Bluetooth,-71
297.767,Bluetooth,-70
297.800,Bluetooth,-69
297.801,Bluetooth,-70
297.893,Bluetooth,-69
297.894,Bluetooth,-68
297.989,Bluetooth,-67
297.991,Bluetooth,-67
298.023,Bluetooth,-72
298.024,Bluetooth,-72
298.052,Bluetooth,-71
298.053,Bluetooth,-72
298.210,Bluetooth,-70
298.211,Bluetooth,-72
298.368,Bluetooth,-68
298.369,Bluetooth,-70
298.593,Bluetooth,127
298.627,Bluetooth,-72
298.628,Bluetooth,-71
298.686,Bluetooth,-67
298.687,Bluetooth,-68
298.721,Bluetooth,127
298.754,Bluetooth,-72
298.756,Bluetooth,-71
298.851,Bluetooth,-70
298.852,Bluetooth,-70
298.885,Bluetooth,-72
298.886,Bluetooth,-73
298.917,Bluetooth,-70
298.918,Bluetooth,-70
298.953,Bluetooth,-71
298.954,Bluetooth,-68
298.984,Bluetooth,-70
298.985,Bluetooth,-70
299.014,Bluetooth,-70
299.015,Bluetooth,-71
299.043,Bluetooth,-69
299.044,Bluetooth,-70
299.078,Bluetooth,-70
299.079,Bluetooth,-68
299.109,Bluetooth,-69
299.110,Bluetooth,-71
299.140,Bluetooth,-70
299.141,Bluetooth,-70
299.172,Bluetooth,-71
299.174,Bluetooth,-70
299.301,Bluetooth,-72
299.302,Bluetooth,-72
299.613,Bluetooth,-68
299.614,Bluetooth,-66
299.641,Bluetooth,-71
299.643,Bluetooth,-72
299.676,Bluetooth,-71
299.677,Bluetooth,-72
299.808,Bluetooth,-73
299.810,Bluetooth,-71
299.838,Bluetooth,-69
299.840,Bluetooth,-69
299.871,Bluetooth,-69
299.874,Bluetooth,-72
299.904,Bluetooth,-69
299.906,Bluetooth,-69
299.939,Bluetooth,-71
299.941,Bluetooth,-71
299.970,Bluetooth,-70
299.971,Bluetooth,-71
299.999,Bluetooth,-69
300.000,Bluetooth,-67
300.034,Bluetooth,-66
300.035,Bluetooth,-66
300.099,Bluetooth,-68
300.100,Bluetooth,-69
300.132,Bluetooth,-68
300.134,Bluetooth,-69
300.167,Bluetooth,-66
300.168,Bluetooth,-65
300.199,Bluetooth,-70
300.200,Bluetooth,-69
300.230,Bluetooth,-67
300.231,Bluetooth,-69
300.262,Bluetooth,-65
300.264,Bluetooth,-67
300.294,Bluetooth,-66
300.294,Bluetooth,-67
300.356,Bluetooth,-69
300.359,Bluetooth,-69
300.387,Bluetooth,-65
300.388,Bluetooth,-66
300.485,Bluetooth,-69
300.486,Bluetooth,-69
300.610,Bluetooth,-69
300.612,Bluetooth,-68
300.641,Bluetooth,-66
300.642,Bluetooth,-66
300.672,Bluetooth,-69
300.674,Bluetooth,-70
300.700,Bluetooth,-69
300.701,Bluetooth,-69
300.732,Bluetooth,-69
300.733,Bluetooth,-69
300.765,Bluetooth,-66
300.767,Bluetooth,-67
300.930,Bluetooth,127
300.962,Bluetooth,-70
300.963,Bluetooth,-71
300.996,Bluetooth,-68
300.997,Bluetooth,-66
301.028,Bluetooth,-69
301.029,Bluetooth,-70
301.063,Bluetooth,-70
301.064,Bluetooth,-71
301.128,Bluetooth,-66
301.129,Bluetooth,-67
301.159,Bluetooth,-71
301.160,Bluetooth,-70
301.188,Bluetooth,-71
301.190,Bluetooth,-71
301.248,Bluetooth,-67
301.249,Bluetooth,-67
301.279,Bluetooth,-70
301.280,Bluetooth,-70
301.313,Bluetooth,-72
301.314,Bluetooth,-72
301.346,Bluetooth,-65
301.347,Bluetooth,-65
301.410,Bluetooth,-72
301.411,Bluetooth,-71
362.434,Bluetooth,-79
362.435,Bluetooth,-79
362.789,Bluetooth,-80
362.790,Bluetooth,-78
362.820,Bluetooth,-81
362.821,Bluetooth,-81
362.856,Bluetooth,-85
362.857,Bluetooth,-84
362.888,Bluetooth,-80
362.889,Bluetooth,-79
362.917,Bluetooth,-78
362.918,Bluetooth,-78
362.951,Bluetooth,-81
362.952,Bluetooth,-80
362.982,Bluetooth,-83
362.983,Bluetooth,-83
363.015,Bluetooth,-79
363.016,Bluetooth,-79
363.047,Bluetooth,-82
363.048,Bluetooth,-83
363.080,Bluetooth,-81
363.082,Bluetooth,-81
363.112,Bluetooth,-86
363.113,Bluetooth,-85
363.145,Bluetooth,-80
363.146,Bluetooth,-78
363.172,Bluetooth,-81
363.172,Bluetooth,-81
363.203,Bluetooth,-85
363.205,Bluetooth,-86
363.237,Bluetooth,-84
363.238,Bluetooth,-83
363.267,Bluetooth,-78
363.268,Bluetooth,-78
363.298,Bluetooth,-81
363.299,Bluetooth,-80
363.329,Bluetooth,-85
363.331,Bluetooth,-84
363.396,Bluetooth,-77
363.396,Bluetooth,-78
363.426,Bluetooth,-79
363.428,Bluetooth,-79
363.461,Bluetooth,-84
363.464,Bluetooth,-84
363.487,Bluetooth,-78
363.488,Bluetooth,-78
363.518,Bluetooth,-79
363.519,Bluetooth,-78
363.551,Bluetooth,-80
363.552,Bluetooth,-80
363.586,Bluetooth,-85
363.587,Bluetooth,-84
363.617,Bluetooth,-77
363.618,Bluetooth,-79
363.647,Bluetooth,-79
363.648,Bluetooth,-81
363.714,Bluetooth,-85
363.714,Bluetooth,-85
363.743,Bluetooth,-78
363.745,Bluetooth,-78
363.774,Bluetooth,-80
363.775,Bluetooth,-79
363.805,Bluetooth,-85
363.806,Bluetooth,-84
363.837,Bluetooth,-85
363.838,Bluetooth,-85
363.871,Bluetooth,-78
363.873,Bluetooth,-78
363.904,Bluetooth,-79
363.905,Bluetooth,-79
363.936,Bluetooth,-83
363.937,Bluetooth,-84
363.966,Bluetooth,-76
363.967,Bluetooth,-78
363.995,Bluetooth,-78
363.997,Bluetooth,-77
364.031,Bluetooth,-79
364.032,Bluetooth,-78
364.064,Bluetooth,-84
364.065,Bluetooth,-83
364.093,Bluetooth,-78
364.095,Bluetooth,-78
364.124,Bluetooth,-79
364.125,Bluetooth,-79
364.156,Bluetooth,-78
364.157,Bluetooth,-78
364.187,Bluetooth,-85
364.188,Bluetooth,-85
364.215,Bluetooth,-77
364.217,Bluetooth,-78
364.250,Bluetooth,-79
364.251,Bluetooth,-77
364.282,Bluetooth,-79
364.283,Bluetooth,-78
364.316,Bluetooth,-82
364.317,Bluetooth,-82
364.345,Bluetooth,-78
364.346,Bluetooth,-78
364.377,Bluetooth,-80
364.378,Bluetooth,-78
364.406,Bluetooth,-83
364.407,Bluetooth,-81
364.440,Bluetooth,-83
364.441,Bluetooth,-83
364.469,Bluetooth,-77
364.471,Bluetooth,-77
364.502,Bluetooth,-79
364.503,Bluetooth,-78
364.534,Bluetooth,-84
364.536,Bluetooth,-83
364.564,Bluetooth,-77
364.565,Bluetooth,-77
364.599,Bluetooth,-77
364.600,Bluetooth,-78
364.630,Bluetooth,-80
364.631,Bluetooth,-78
364.662,Bluetooth,-84
364.663,Bluetooth,-85
364.695,Bluetooth,-77
364.698,Bluetooth,-78
364.730,Bluetooth,-78
364.732,Bluetooth,-79
364.763,Bluetooth,-84
364.764,Bluetooth,-85
364.793,Bluetooth,-84
364.794,Bluetooth,-84
364.820,Bluetooth,-77
364.820,Bluetooth,-76
