Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
183.051,Bluetooth,-77
183.078,Bluetooth,-80
183.079,Bluetooth,-79
183.112,Bluetooth,-77
183.114,Bluetooth,-76
183.146,Bluetooth,-78
183.147,Bluetooth,-78
183.179,Bluetooth,-79
183.180,Bluetooth,-80
183.212,Bluetooth,-78
183.213,Bluetooth,-79
183.247,Bluetooth,-78
183.248,Bluetooth,-79
183.275,Bluetooth,-79
183.278,Bluetooth,-80
183.304,Bluetooth,-80
183.305,Bluetooth,-79
183.335,Bluetooth,-78
183.336,Bluetooth,-78
183.365,Bluetooth,-79
183.366,Bluetooth,-78
183.399,Bluetooth,-78
183.400,Bluetooth,-78
183.431,Bluetooth,-79
183.432,Bluetooth,-79
183.466,Bluetooth,-78
183.467,Bluetooth,-77
183.497,Bluetooth,-78
183.498,Bluetooth,-79
183.527,Bluetooth,-78
183.528,Bluetooth,-78
183.558,Bluetooth,-81
183.559,Bluetooth,-80
183.589,Bluetooth,-76
183.590,Bluetooth,-77
183.623,Bluetooth,-78
183.624,Bluetooth,-78
183.654,Bluetooth,-78
183.655,Bluetooth,-80
183.687,Bluetooth,-80
183.688,Bluetooth,-80
183.722,Bluetooth,-76
183.723,Bluetooth,-77
183.757,Bluetooth,-77
183.758,Bluetooth,-78
183.791,Bluetooth,-80
183.793,Bluetooth,-81
183.825,Bluetooth,-77
183.827,Bluetooth,-76
183.860,Bluetooth,-78
183.862,Bluetooth,-78
183.918,Bluetooth,-79
183.919,Bluetooth,-79
183.951,Bluetooth,-77
183.952,Bluetooth,-76
183.982,Bluetooth,-77
183.983,Bluetooth,-78
184.044,Bluetooth,-80
184.045,Bluetooth,-79
184.077,Bluetooth,-77
184.079,Bluetooth,-76
184.144,Bluetooth,-82
184.145,Bluetooth,-81
184.272,Bluetooth,-81
184.273,Bluetooth,-81
184.304,Bluetooth,-77
184.305,Bluetooth,-76
184.400,Bluetooth,-80
184.401,Bluetooth,-81
184.468,Bluetooth,-79
184.469,Bluetooth,-78
184.500,Bluetooth,-82
184.500,Bluetooth,-80
184.603,Bluetooth,-79
184.604,Bluetooth,-79
184.670,Bluetooth,-78
184.671,Bluetooth,-76
184.700,Bluetooth,-79
184.701,Bluetooth,-79
184.731,Bluetooth,-79
184.732,Bluetooth,-78
184.764,Bluetooth,-81
184.765,Bluetooth,-81
184.796,Bluetooth,-77
184.797,Bluetooth,-76
184.828,Bluetooth,-78
184.829,Bluetooth,-77
184.860,Bluetooth,-81
184.862,Bluetooth,-81
184.893,Bluetooth,-78
184.895,Bluetooth,-76
184.923,Bluetooth,-77
184.924,Bluetooth,-75
184.953,Bluetooth,-77
184.953,Bluetooth,-76
185.043,Bluetooth,-77
185.043,Bluetooth,-76
185.076,Bluetooth,-77
185.076,Bluetooth,-78
185.104,Bluetooth,-81
185.105,Bluetooth,-80
185.136,Bluetooth,-76
185.137,Bluetooth,-76
185.166,Bluetooth,-78
185.167,Bluetooth,-77
185.198,Bluetooth,-78
185.199,Bluetooth,-79
185.230,Bluetooth,-80
185.230,Bluetooth,-81
185.264,Bluetooth,-78
185.265,Bluetooth,-78
185.296,Bluetooth,-76
185.297,Bluetooth,-78
185.328,Bluetooth,-79
185.329,Bluetooth,-77
185.361,Bluetooth,-79
185.362,Bluetooth,-80
185.396,Bluetooth,-78
185.397,Bluetooth,-77
185.428,Bluetooth,-77
185.429,Bluetooth,-78
185.458,Bluetooth,-81
185.459,Bluetooth,-80
185.489,Bluetooth,-80
185.490,Bluetooth,-79
185.521,Bluetooth,-78
185.522,Bluetooth,-77
185.554,Bluetooth,-77
185.555,Bluetooth,-78
185.587,Bluetooth,-80
185.588,Bluetooth,-80
185.621,Bluetooth,-79
185.622,Bluetooth,-78
185.651,Bluetooth,-78
185.652,Bluetooth,-78
185.682,Bluetooth,-79
185.683,Bluetooth,-78
185.714,Bluetooth,-80
185.716,Bluetooth,-81
185.748,Bluetooth,-78
185.750,Bluetooth,-77
185.783,Bluetooth,-79
185.784,Bluetooth,-79
185.843,Bluetooth,-80
185.845,Bluetooth,-82
185.875,Bluetooth,-78
185.877,Bluetooth,-76
185.905,Bluetooth,-79
185.907,Bluetooth,-80
185.934,Bluetooth,-79
185.935,Bluetooth,-81
185.965,Bluetooth,-80
185.966,Bluetooth,-80
185.995,Bluetooth,-79
185.997,Bluetooth,-78
186.029,Bluetooth,-79
186.030,Bluetooth,-79
186.058,Bluetooth,-79
186.059,Bluetooth,-79
186.089,Bluetooth,-80
186.090,Bluetooth,-80
186.126,Bluetooth,-79
186.128,Bluetooth,-78
186.158,Bluetooth,-78
186.161,Bluetooth,-78
186.186,Bluetooth,-80
186.188,Bluetooth,-80
186.222,Bluetooth,-78
186.223,Bluetooth,-79
186.255,Bluetooth,-79
186.256,Bluetooth,-78
186.285,Bluetooth,-78
186.286,Bluetooth,-77
186.315,Bluetooth,-80
186.316,Bluetooth,-80
186.350,Bluetooth,-80
186.351,Bluetooth,-79
186.416,Bluetooth,-79
186.417,Bluetooth,-79
186.484,Bluetooth,-80
186.485,Bluetooth,-79
186.516,Bluetooth,-79
186.517,Bluetooth,-79
186.548,Bluetooth,-79
186.548,Bluetooth,-80
186.613,Bluetooth,-79
186.614,Bluetooth,-79
186.645,Bluetooth,-80
186.647,Bluetooth,-78
186.671,Bluetooth,-79
186.672,Bluetooth,-81
276.568,Bluetooth,-78
276.569,Bluetooth,-75
276.666,Bluetooth,-75
276.668,Bluetooth,-75
276.696,Bluetooth,-77
276.697,Bluetooth,-77
276.731,Bluetooth,-75
276.733,Bluetooth,-76
276.761,Bluetooth,-76
276.762,Bluetooth,-74
276.791,Bluetooth,-75
276.792,Bluetooth,-75
276.820,Bluetooth,-78
276.820,Bluetooth,-76
276.854,Bluetooth,-75
276.855,Bluetooth,-75
276.891,Bluetooth,-74
276.892,Bluetooth,-74
276.921,Bluetooth,-77
276.922,Bluetooth,-78
276.951,Bluetooth,-79
276.953,Bluetooth,-77
276.982,Bluetooth,-76
276.984,Bluetooth,-75
277.016,Bluetooth,-75
277.017,Bluetooth,-74
277.045,Bluetooth,-77
277.046,Bluetooth,-77
277.108,Bluetooth,-75
277.109,Bluetooth,-74
277.171,Bluetooth,-77
277.172,Bluetooth,-77
277.204,Bluetooth,127
277.238,Bluetooth,-76
277.239,Bluetooth,-75
277.269,Bluetooth,-74
277.270,Bluetooth,-74
277.301,Bluetooth,-77
277.302,Bluetooth,-76
277.332,Bluetooth,-76
277.335,Bluetooth,-74
277.362,Bluetooth,-75
277.363,Bluetooth,-76
277.396,Bluetooth,-76
277.398,Bluetooth,-73
277.430,Bluetooth,-78
277.431,Bluetooth,-77
277.461,Bluetooth,-76
277.462,Bluetooth,-74
277.493,Bluetooth,-76
277.494,Bluetooth,-75
277.521,Bluetooth,-77
277.522,Bluetooth,-75
277.551,Bluetooth,-77
277.552,Bluetooth,-76
277.582,Bluetooth,-76
277.584,Bluetooth,-74
277.614,Bluetooth,-74
277.615,Bluetooth,-74
277.645,Bluetooth,-77
277.646,Bluetooth,-75
277.713,Bluetooth,-74
277.715,Bluetooth,-73
277.751,Bluetooth,-76
277.752,Bluetooth,-75
277.779,Bluetooth,-77
277.780,Bluetooth,-77
277.811,Bluetooth,-75
277.812,Bluetooth,-74
277.842,Bluetooth,-76
277.844,Bluetooth,-77
277.871,Bluetooth,-77
277.872,Bluetooth,-77
277.905,Bluetooth,-78
277.906,Bluetooth,-78
277.936,Bluetooth,-76
277.937,Bluetooth,-76
277.966,Bluetooth,-77
277.968,Bluetooth,-76
277.996,Bluetooth,-76
277.998,Bluetooth,-75
278.025,Bluetooth,-79
278.026,Bluetooth,-77
278.061,Bluetooth,-78
278.062,Bluetooth,-76
278.096,Bluetooth,-77
278.097,Bluetooth,-75
278.129,Bluetooth,-77
278.130,Bluetooth,-76
278.189,Bluetooth,-76
278.190,Bluetooth,-76
278.224,Bluetooth,-74
278.225,Bluetooth,-75
278.254,Bluetooth,-78
278.255,Bluetooth,-77
278.284,Bluetooth,-78
278.285,Bluetooth,-75
278.321,Bluetooth,-74
278.322,Bluetooth,-74
278.354,Bluetooth,-74
278.355,Bluetooth,-75
278.383,Bluetooth,-76
278.384,Bluetooth,-75
278.417,Bluetooth,-76
278.418,Bluetooth,-77
278.447,Bluetooth,-75
278.449,Bluetooth,-76
278.508,Bluetooth,-76
278.510,Bluetooth,-75
278.542,Bluetooth,-77
278.543,Bluetooth,-76
278.572,Bluetooth,-77
278.573,Bluetooth,-76
278.605,Bluetooth,-75
278.606,Bluetooth,-75
278.635,Bluetooth,-76
278.636,Bluetooth,-74
278.668,Bluetooth,-77
278.669,Bluetooth,-75
278.700,Bluetooth,-77
278.701,Bluetooth,-78
278.733,Bluetooth,-76
278.734,Bluetooth,-75
278.763,Bluetooth,-79
278.765,Bluetooth,-77
278.801,Bluetooth,-78
278.802,Bluetooth,-78
278.831,Bluetooth,-76
278.833,Bluetooth,-76
278.860,Bluetooth,-77
278.861,Bluetooth,-77
278.891,Bluetooth,-77
278.892,Bluetooth,-76
278.921,Bluetooth,-80
278.922,Bluetooth,-79
278.951,Bluetooth,-78
278.953,Bluetooth,-79
279.111,Bluetooth,-75
279.112,Bluetooth,-73
279.143,Bluetooth,-75
279.144,Bluetooth,-73
279.176,Bluetooth,-78
279.177,Bluetooth,-77
279.206,Bluetooth,-75
279.207,Bluetooth,-75
279.238,Bluetooth,-77
279.239,Bluetooth,-74
279.270,Bluetooth,-76
279.271,Bluetooth,-74
279.301,Bluetooth,-77
279.302,Bluetooth,-77
279.329,Bluetooth,-76
279.330,Bluetooth,-75
279.426,Bluetooth,-80
279.427,Bluetooth,-79
279.455,Bluetooth,127
279.587,Bluetooth,-74
279.588,Bluetooth,-75
279.621,Bluetooth,-75
279.622,Bluetooth,-75
279.651,Bluetooth,-82
279.652,Bluetooth,-83
279.685,Bluetooth,-75
279.686,Bluetooth,-74
279.716,Bluetooth,-76
279.717,Bluetooth,-76
279.748,Bluetooth,-75
279.751,Bluetooth,-75
279.779,Bluetooth,-82
279.780,Bluetooth,-82
279.807,Bluetooth,-76
279.808,Bluetooth,-76
279.838,Bluetooth,-76
279.839,Bluetooth,-76
279.870,Bluetooth,-75
279.871,Bluetooth,-75
279.900,Bluetooth,-80
279.901,Bluetooth,-82
279.929,Bluetooth,-77
279.930,Bluetooth,-76
279.961,Bluetooth,-75
279.962,Bluetooth,-74
279.994,Bluetooth,-76
279.995,Bluetooth,-75
280.027,Bluetooth,-80
280.028,Bluetooth,-79
280.056,Bluetooth,-76
280.057,Bluetooth,-75
280.089,Bluetooth,-73
280.090,Bluetooth,-75
280.154,Bluetooth,-79
280.155,Bluetooth,-78
280.187,Bluetooth,-75
280.188,Bluetooth,-75
280.218,Bluetooth,-75
280.219,Bluetooth,-74
280.251,Bluetooth,-80
280.252,Bluetooth,-80
280.283,Bluetooth,-76
280.284,Bluetooth,-76
280.315,Bluetooth,-76
280.318,Bluetooth,-76
280.349,Bluetooth,-75
280.351,Bluetooth,-74
280.379,Bluetooth,126
280.409,Bluetooth,-75
280.410,Bluetooth,-76
280.470,Bluetooth,-74
280.471,Bluetooth,-74
280.502,Bluetooth,-81
280.504,Bluetooth,-80
280.534,Bluetooth,-75
280.536,Bluetooth,-76
363.588,Bluetooth,-81
363.589,Bluetooth,-82
363.623,Bluetooth,-75
363.623,Bluetooth,-75
363.654,Bluetooth,-79
363.656,Bluetooth,-78
363.682,Bluetooth,-81
363.684,Bluetooth,-80
363.715,Bluetooth,-77
363.716,Bluetooth,-76
363.748,Bluetooth,-77
363.750,Bluetooth,-76
363.779,Bluetooth,-80
363.780,Bluetooth,-79
363.812,Bluetooth,-80
363.813,Bluetooth,-80
363.845,Bluetooth,-76
363.846,Bluetooth,-74
363.880,Bluetooth,-79
363.881,Bluetooth,-79
363.912,Bluetooth,-81
363.913,Bluetooth,-81
363.944,Bluetooth,-80
363.945,Bluetooth,-80
363.974,Bluetooth,-78
363.976,Bluetooth,-77
364.006,Bluetooth,-80
364.007,Bluetooth,-79
364.037,Bluetooth,-81
364.038,Bluetooth,-80
364.068,Bluetooth,-81
364.069,Bluetooth,-82
364.100,Bluetooth,-77
364.102,Bluetooth,-77
364.135,Bluetooth,-79
364.136,Bluetooth,-79
364.164,Bluetooth,-82
364.165,Bluetooth,-81
364.197,Bluetooth,-78
364.198,Bluetooth,-76
364.231,Bluetooth,-79
364.232,Bluetooth,-78
364.262,Bluetooth,-79
364.263,Bluetooth,-77
364.295,Bluetooth,-81
364.296,Bluetooth,-80
364.325,Bluetooth,-77
364.326,Bluetooth,-77
364.357,Bluetooth,-78
364.359,Bluetooth,-79
364.389,Bluetooth,-80
364.390,Bluetooth,-77
364.420,Bluetooth,-81
364.424,Bluetooth,-82
364.456,Bluetooth,-78
364.457,Bluetooth,-76
364.486,Bluetooth,-79
364.488,Bluetooth,-78
364.514,Bluetooth,-81
364.515,Bluetooth,-81
364.545,Bluetooth,-81
364.546,Bluetooth,-80
364.577,Bluetooth,-77
364.578,Bluetooth,-76
364.611,Bluetooth,-80
364.612,Bluetooth,-79
364.640,Bluetooth,-81
364.641,Bluetooth,-81
364.670,Bluetooth,-81
364.672,Bluetooth,-80
364.700,Bluetooth,-77
364.701,Bluetooth,-77
364.735,Bluetooth,-81
364.736,Bluetooth,-80
364.764,Bluetooth,-78
364.765,Bluetooth,-80
364.800,Bluetooth,-78
364.801,Bluetooth,-76
364.832,Bluetooth,-79
364.833,Bluetooth,-79
364.862,Bluetooth,-79
364.862,Bluetooth,-80
364.895,Bluetooth,-81
364.896,Bluetooth,-80
364.925,Bluetooth,-78
364.926,Bluetooth,-77
364.956,Bluetooth,-78
364.957,Bluetooth,-78
364.987,Bluetooth,-78
364.988,Bluetooth,-78
365.076,Bluetooth,-79
365.077,Bluetooth,-78
365.137,Bluetooth,-81
365.138,Bluetooth,-81
365.167,Bluetooth,-76
365.168,Bluetooth,-76
365.201,Bluetooth,-79
365.201,Bluetooth,-78
365.260,Bluetooth,-81
365.261,Bluetooth,-79
365.294,Bluetooth,-78
365.295,Bluetooth,-76
365.327,Bluetooth,-78
365.327,Bluetooth,-79
365.356,Bluetooth,-81
365.357,Bluetooth,-80
365.390,Bluetooth,-81
365.392,Bluetooth,-81
365.426,Bluetooth,-78
365.427,Bluetooth,-77
365.457,Bluetooth,-78
365.459,Bluetooth,-76
365.491,Bluetooth,-80
365.493,Bluetooth,-80
365.560,Bluetooth,-79
365.561,Bluetooth,-77
365.747,Bluetooth,-82
365.876,Bluetooth,-77
365.877,Bluetooth,-77
365.906,Bluetooth,-78
365.907,Bluetooth,-77
365.940,Bluetooth,-78
365.941,Bluetooth,-78
365.968,Bluetooth,-82
365.970,Bluetooth,-81
366.001,Bluetooth,-78
366.003,Bluetooth,-77
366.033,Bluetooth,-78
366.034,Bluetooth,-77
366.063,Bluetooth,-79
366.064,Bluetooth,-78
366.095,Bluetooth,-82
366.096,Bluetooth,-82
366.127,Bluetooth,-78
366.129,Bluetooth,-77
366.159,Bluetooth,-78
366.160,Bluetooth,-79
