Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
2.026,Bluetooth,-72
2.058,Bluetooth,-75
2.059,Bluetooth,-76
2.088,Bluetooth,-75
2.089,Bluetooth,-74
2.116,Bluetooth,-76
2.117,Bluetooth,-78
2.148,Bluetooth,-72
2.149,Bluetooth,-73
2.180,Bluetooth,-75
2.182,Bluetooth,-76
2.211,Bluetooth,-74
2.213,Bluetooth,-76
2.240,Bluetooth,-76
2.241,Bluetooth,-77
2.272,Bluetooth,-72
2.273,Bluetooth,-74
2.305,Bluetooth,-75
2.306,Bluetooth,-76
2.337,Bluetooth,-77
2.338,Bluetooth,-78
2.368,Bluetooth,-77
2.369,Bluetooth,-77
2.401,Bluetooth,-72
2.402,Bluetooth,-72
2.435,Bluetooth,-76
2.436,Bluetooth,-75
2.469,Bluetooth,-77
2.470,Bluetooth,-77
2.502,Bluetooth,-73
2.503,Bluetooth,-73
2.534,Bluetooth,-72
2.535,Bluetooth,-73
2.564,Bluetooth,-76
2.566,Bluetooth,-76
2.596,Bluetooth,-77
2.597,Bluetooth,-76
2.626,Bluetooth,-73
2.627,Bluetooth,-75
2.659,Bluetooth,-76
2.661,Bluetooth,-77
2.693,Bluetooth,-75
2.695,Bluetooth,-76
2.724,Bluetooth,-77
2.725,Bluetooth,-78
2.758,Bluetooth,-73
2.759,Bluetooth,-73
2.792,Bluetooth,-75
2.793,Bluetooth,-75
2.820,Bluetooth,-77
2.821,Bluetooth,-77
2.853,Bluetooth,-78
2.854,Bluetooth,-77
2.883,Bluetooth,-72
2.884,Bluetooth,-72
2.917,Bluetooth,-74
2.918,Bluetooth,-74
2.946,Bluetooth,-77
2.949,Bluetooth,-77
2.980,Bluetooth,-74
2.981,Bluetooth,-73
3.010,Bluetooth,-72
3.012,Bluetooth,-72
3.045,Bluetooth,-75
3.046,Bluetooth,-75
3.078,Bluetooth,-76
3.080,Bluetooth,-77
3.111,Bluetooth,-74
3.113,Bluetooth,-72
3.143,Bluetooth,-74
3.146,Bluetooth,-74
3.174,Bluetooth,-75
3.175,Bluetooth,-75
3.205,Bluetooth,-77
3.206,Bluetooth,-76
3.236,Bluetooth,-72
3.237,Bluetooth,-73
3.269,Bluetooth,-75
3.269,Bluetooth,-75
3.300,Bluetooth,-78
3.301,Bluetooth,-77
3.330,Bluetooth,-76
3.332,Bluetooth,-76
3.363,Bluetooth,-73
3.364,Bluetooth,-73
3.397,Bluetooth,-75
3.398,Bluetooth,-75
3.428,Bluetooth,-76
3.430,Bluetooth,-76
3.458,Bluetooth,-73
3.459,Bluetooth,-73
3.490,Bluetooth,-73
3.491,Bluetooth,-73
3.530,Bluetooth,-74
3.530,Bluetooth,-74
3.553,Bluetooth,-79
3.554,Bluetooth,-78
3.587,Bluetooth,-74
3.587,Bluetooth,-73
3.622,Bluetooth,-75
3.622,Bluetooth,-75
3.655,Bluetooth,-77
3.656,Bluetooth,-78
3.689,Bluetooth,-77
3.690,Bluetooth,-77
3.721,Bluetooth,-73
3.721,Bluetooth,-73
3.752,Bluetooth,-73
3.752,Bluetooth,-75
3.782,Bluetooth,-77
3.782,Bluetooth,-77
3.815,Bluetooth,-72
3.815,Bluetooth,-72
3.883,Bluetooth,-76
3.884,Bluetooth,-74
11.549,Bluetooth,-73
11.550,Bluetooth,-74
11.579,Bluetooth,-72
11.580,Bluetooth,-73
11.609,Bluetooth,-90
11.610,Bluetooth,-88
11.640,Bluetooth,-76
11.641,Bluetooth,-74
11.672,Bluetooth,-73
11.673,Bluetooth,-73
11.704,Bluetooth,-88
11.705,Bluetooth,-88
11.769,Bluetooth,-75
11.770,Bluetooth,-77
11.800,Bluetooth,-73
11.801,Bluetooth,-73
11.829,Bluetooth,-86
11.830,Bluetooth,-87
11.863,Bluetooth,-74
11.865,Bluetooth,-75
11.894,Bluetooth,-75
11.896,Bluetooth,-75
11.926,Bluetooth,-73
11.929,Bluetooth,-72
11.954,Bluetooth,-86
11.955,Bluetooth,-88
11.988,Bluetooth,-75
11.989,Bluetooth,-75
12.019,Bluetooth,-75
12.020,Bluetooth,-75
12.051,Bluetooth,-72
12.052,Bluetooth,-72
12.083,Bluetooth,-87
12.084,Bluetooth,-86
12.116,Bluetooth,-76
12.117,Bluetooth,-75
12.147,Bluetooth,-72
12.148,Bluetooth,-74
12.210,Bluetooth,-86
12.212,Bluetooth,-85
12.249,Bluetooth,-76
12.250,Bluetooth,-75
12.276,Bluetooth,-73
12.278,Bluetooth,-72
12.308,Bluetooth,-87
12.309,Bluetooth,-85
12.343,Bluetooth,-75
12.345,Bluetooth,-73
12.374,Bluetooth,-75
12.375,Bluetooth,-74
12.404,Bluetooth,-74
12.405,Bluetooth,-73
12.464,Bluetooth,-75
12.465,Bluetooth,-74
12.493,Bluetooth,-74
12.499,Bluetooth,-74
12.530,Bluetooth,-74
12.532,Bluetooth,-73
12.564,Bluetooth,-84
12.565,Bluetooth,-85
12.632,Bluetooth,-74
12.633,Bluetooth,-74
12.693,Bluetooth,-85
12.694,Bluetooth,-85
12.723,Bluetooth,-74
12.723,Bluetooth,-74
12.756,Bluetooth,-73
12.757,Bluetooth,-73
12.856,Bluetooth,-74
12.859,Bluetooth,-73
12.886,Bluetooth,-73
12.887,Bluetooth,-72
12.918,Bluetooth,-85
12.919,Bluetooth,-86
12.949,Bluetooth,-73
12.950,Bluetooth,-74
12.979,Bluetooth,-73
12.980,Bluetooth,-75
13.105,Bluetooth,-74
13.106,Bluetooth,-73
13.139,Bluetooth,-75
13.140,Bluetooth,-73
13.171,Bluetooth,-85
13.172,Bluetooth,-84
13.206,Bluetooth,-72
13.207,Bluetooth,-73
13.240,Bluetooth,-74
13.241,Bluetooth,-73
13.272,Bluetooth,-85
13.273,Bluetooth,-84
13.305,Bluetooth,-74
13.306,Bluetooth,-74
13.338,Bluetooth,-72
13.339,Bluetooth,-71
13.369,Bluetooth,-72
13.369,Bluetooth,-73
13.397,Bluetooth,-84
13.398,Bluetooth,-82
13.429,Bluetooth,-73
13.431,Bluetooth,-73
13.464,Bluetooth,-73
13.465,Bluetooth,-72
13.500,Bluetooth,-73
13.500,Bluetooth,-73
13.531,Bluetooth,-82
13.532,Bluetooth,-83
13.561,Bluetooth,-72
13.564,Bluetooth,-72
13.594,Bluetooth,-74
13.597,Bluetooth,-75
13.623,Bluetooth,-81
13.624,Bluetooth,-81
13.653,Bluetooth,-82
13.654,Bluetooth,-81
13.686,Bluetooth,-73
13.687,Bluetooth,-71
13.719,Bluetooth,-74
13.720,Bluetooth,-74
13.750,Bluetooth,-82
13.751,Bluetooth,-80
13.785,Bluetooth,-72
13.786,Bluetooth,-74
13.818,Bluetooth,-74
13.818,Bluetooth,-73
13.849,Bluetooth,-74
13.850,Bluetooth,-73
13.884,Bluetooth,-81
13.885,Bluetooth,-80
13.913,Bluetooth,-73
13.915,Bluetooth,-73
13.944,Bluetooth,-73
13.947,Bluetooth,-72
13.980,Bluetooth,-73
13.981,Bluetooth,-73
14.012,Bluetooth,-84
14.013,Bluetooth,-83
14.137,Bluetooth,-83
14.138,Bluetooth,-83
14.232,Bluetooth,-86
14.233,Bluetooth,-84
14.296,Bluetooth,-73
14.393,Bluetooth,-73
14.395,Bluetooth,-74
14.428,Bluetooth,-73
14.430,Bluetooth,-73
14.458,Bluetooth,-74
14.459,Bluetooth,-72
14.490,Bluetooth,-84
14.491,Bluetooth,-84
14.521,Bluetooth,-75
14.522,Bluetooth,-74
14.551,Bluetooth,-74
14.553,Bluetooth,-74
14.580,Bluetooth,-74
14.582,Bluetooth,-72
14.614,Bluetooth,-86
14.616,Bluetooth,-84
14.645,Bluetooth,-72
14.646,Bluetooth,-73
14.805,Bluetooth,-72
14.806,Bluetooth,-72
14.897,Bluetooth,-73
15.054,Bluetooth,-74
15.055,Bluetooth,-74
15.083,Bluetooth,-86
15.084,Bluetooth,-83
15.118,Bluetooth,-73
15.119,Bluetooth,-73
15.148,Bluetooth,-73
15.149,Bluetooth,-71
15.214,Bluetooth,-82
15.216,Bluetooth,-82
15.277,Bluetooth,-72
15.279,Bluetooth,-73
15.309,Bluetooth,-82
15.310,Bluetooth,-83
15.339,Bluetooth,-84
15.340,Bluetooth,-83
15.370,Bluetooth,-73
15.371,Bluetooth,-73
15.404,Bluetooth,-71
15.405,Bluetooth,-71
15.436,Bluetooth,-83
15.437,Bluetooth,-83
15.466,Bluetooth,-73
15.467,Bluetooth,-74
15.499,Bluetooth,-74
15.500,Bluetooth,-73
30.127,Bluetooth,-77
30.129,Bluetooth,-76
30.157,Bluetooth,-75
30.158,Bluetooth,-75
30.249,Bluetooth,-76
30.250,Bluetooth,-76
30.281,Bluetooth,-75
30.282,Bluetooth,-75
30.311,Bluetooth,-74
30.313,Bluetooth,-76
30.344,Bluetooth,-75
30.344,Bluetooth,-74
30.375,Bluetooth,-76
30.376,Bluetooth,-75
30.405,Bluetooth,-76
30.406,Bluetooth,-75
30.593,Bluetooth,-76
30.595,Bluetooth,-74
30.661,Bluetooth,-75
30.663,Bluetooth,-74
30.694,Bluetooth,-75
30.695,Bluetooth,-74
30.725,Bluetooth,-77
30.727,Bluetooth,-75
30.758,Bluetooth,-75
30.758,Bluetooth,-75
30.788,Bluetooth,-75
30.789,Bluetooth,-73
30.818,Bluetooth,-75
30.819,Bluetooth,-75
30.851,Bluetooth,-75
30.852,Bluetooth,-75
31.079,Bluetooth,127
31.112,Bluetooth,-75
31.113,Bluetooth,-74
31.143,Bluetooth,127
31.208,Bluetooth,127
31.241,Bluetooth,127
31.336,Bluetooth,127
31.368,Bluetooth,127
31.401,Bluetooth,127
31.433,Bluetooth,-74
31.433,Bluetooth,-74
31.463,Bluetooth,-74
31.464,Bluetooth,-75
31.497,Bluetooth,-74
31.497,Bluetooth,-74
31.528,Bluetooth,-74
31.529,Bluetooth,-74
31.563,Bluetooth,-73
31.563,Bluetooth,-74
31.593,Bluetooth,-75
31.594,Bluetooth,-74
31.655,Bluetooth,-75
31.656,Bluetooth,-75
31.686,Bluetooth,-73
31.687,Bluetooth,-73
31.719,Bluetooth,-75
31.719,Bluetooth,-75
31.749,Bluetooth,-75
31.750,Bluetooth,-75
31.779,Bluetooth,-74
31.780,Bluetooth,-74
31.842,Bluetooth,-76
31.843,Bluetooth,-75
31.935,Bluetooth,-75
31.936,Bluetooth,-73
31.966,Bluetooth,-75
31.967,Bluetooth,-75
31.994,Bluetooth,-73
31.996,Bluetooth,-73
32.026,Bluetooth,-74
32.027,Bluetooth,-75
32.060,Bluetooth,-74
32.061,Bluetooth,-74
32.094,Bluetooth,-75
32.096,Bluetooth,-74
32.127,Bluetooth,-75
32.128,Bluetooth,-75
32.157,Bluetooth,-74
32.158,Bluetooth,-73
32.222,Bluetooth,-74
32.223,Bluetooth,-75
32.256,Bluetooth,-73
32.256,Bluetooth,-74
32.288,Bluetooth,-73
32.289,Bluetooth,-73
32.319,Bluetooth,-76
32.320,Bluetooth,-76
32.353,Bluetooth,-74
32.354,Bluetooth,-75
32.383,Bluetooth,-74
32.385,Bluetooth,-75
32.417,Bluetooth,-73
32.418,Bluetooth,-73
32.448,Bluetooth,-77
32.449,Bluetooth,-75
32.480,Bluetooth,-72
32.483,Bluetooth,-72
32.511,Bluetooth,127
32.541,Bluetooth,-73
32.542,Bluetooth,-74
32.573,Bluetooth,-76
32.574,Bluetooth,-75
32.637,Bluetooth,-74
32.638,Bluetooth,-73
32.700,Bluetooth,-76
32.701,Bluetooth,-75
32.728,Bluetooth,-74
32.730,Bluetooth,-74
32.758,Bluetooth,-74
32.759,Bluetooth,-72
32.794,Bluetooth,-76
32.796,Bluetooth,-76
32.824,Bluetooth,-74
32.825,Bluetooth,-75
32.852,Bluetooth,-72
32.853,Bluetooth,-74
32.890,Bluetooth,-74
32.891,Bluetooth,-73
32.922,Bluetooth,-76
32.923,Bluetooth,-76
32.954,Bluetooth,-73
32.955,Bluetooth,-73
32.984,Bluetooth,-72
32.986,Bluetooth,-73
33.018,Bluetooth,-73
33.019,Bluetooth,-73
33.052,Bluetooth,-76
33.053,Bluetooth,-75
33.085,Bluetooth,-73
33.086,Bluetooth,-72
33.117,Bluetooth,-73
33.118,Bluetooth,-73
33.145,Bluetooth,-74
33.148,Bluetooth,-74
33.177,Bluetooth,-76
33.178,Bluetooth,-76
33.206,Bluetooth,-71
33.208,Bluetooth,-74
33.236,Bluetooth,-74
33.237,Bluetooth,-73
33.267,Bluetooth,-74
33.268,Bluetooth,-74
33.302,Bluetooth,-77
33.303,Bluetooth,-77
33.333,Bluetooth,128
33.365,Bluetooth,-75
33.367,Bluetooth,-73
33.400,Bluetooth,-77
33.401,Bluetooth,-75
33.434,Bluetooth,-73
33.435,Bluetooth,-74
33.464,Bluetooth,-71
33.465,Bluetooth,-73
33.494,Bluetooth,-73
33.495,Bluetooth,-73
33.528,Bluetooth,-76
33.531,Bluetooth,-76
33.558,Bluetooth,-72
33.559,Bluetooth,-73
33.592,Bluetooth,-74
33.593,Bluetooth,-73
33.624,Bluetooth,-73
33.625,Bluetooth,-72
33.655,Bluetooth,-77
33.655,Bluetooth,-77
33.683,Bluetooth,-71
33.684,Bluetooth,-74
33.715,Bluetooth,-73
33.716,Bluetooth,-72
33.746,Bluetooth,-73
33.746,Bluetooth,-73
33.776,Bluetooth,-76
33.777,Bluetooth,-78
33.805,Bluetooth,-70
33.806,Bluetooth,-73
33.838,Bluetooth,128
33.870,Bluetooth,-77
33.871,Bluetooth,-78
33.903,Bluetooth,-78
33.904,Bluetooth,-78
33.933,Bluetooth,-71
33.934,Bluetooth,-73
33.964,Bluetooth,-73
33.965,Bluetooth,-72
33.997,Bluetooth,-78
33.998,Bluetooth,-77
34.030,Bluetooth,-71
34.031,Bluetooth,-72
34.062,Bluetooth,-71
34.064,Bluetooth,-72
34.094,Bluetooth,-73
34.095,Bluetooth,-72
44.994,Bluetooth,-75
44.995,Bluetooth,126
45.022,Bluetooth,-75
45.023,Bluetooth,-76
45.053,Bluetooth,-81
45.054,Bluetooth,-81
45.085,Bluetooth,-75
45.086,Bluetooth,126
45.119,Bluetooth,-77
45.120,Bluetooth,-75
45.151,Bluetooth,-77
45.152,Bluetooth,-74
45.182,Bluetooth,-81
45.183,Bluetooth,-81
45.213,Bluetooth,-75
45.214,Bluetooth,128
45.245,Bluetooth,-76
45.246,Bluetooth,-75
45.277,Bluetooth,-82
45.278,Bluetooth,-81
45.310,Bluetooth,-80
45.311,Bluetooth,-80
45.340,Bluetooth,-76
45.341,Bluetooth,126
45.371,Bluetooth,-75
45.372,Bluetooth,-74
45.404,Bluetooth,-81
45.406,Bluetooth,-80
45.434,Bluetooth,127
45.465,Bluetooth,127
45.498,Bluetooth,127
45.528,Bluetooth,127
45.653,Bluetooth,127
45.682,Bluetooth,128
45.710,Bluetooth,-75
45.712,Bluetooth,126
45.804,Bluetooth,-77
45.805,Bluetooth,127
46.001,Bluetooth,-80
46.002,Bluetooth,-81
46.032,Bluetooth,-80
46.033,Bluetooth,127
46.182,Bluetooth,-76
46.183,Bluetooth,127
46.212,Bluetooth,-76
46.215,Bluetooth,-75
46.244,Bluetooth,-81
46.245,Bluetooth,-80
46.304,Bluetooth,-76
46.305,Bluetooth,127
46.334,Bluetooth,-75
46.336,Bluetooth,-74
46.365,Bluetooth,-81
46.366,Bluetooth,-80
46.430,Bluetooth,-75
46.432,Bluetooth,127
46.461,Bluetooth,-76
46.462,Bluetooth,-74
46.494,Bluetooth,-80
46.495,Bluetooth,-82
46.525,Bluetooth,-76
46.526,Bluetooth,127
46.559,Bluetooth,-74
46.560,Bluetooth,-75
46.592,Bluetooth,-75
46.593,Bluetooth,127
46.623,Bluetooth,-80
46.624,Bluetooth,-82
46.653,Bluetooth,-78
46.654,Bluetooth,127
46.685,Bluetooth,-75
46.686,Bluetooth,-74
46.720,Bluetooth,-80
46.721,Bluetooth,-82
46.785,Bluetooth,-77
46.786,Bluetooth,127
46.815,Bluetooth,-76
46.816,Bluetooth,-76
46.846,Bluetooth,-80
46.849,Bluetooth,-80
46.908,Bluetooth,-77
46.909,Bluetooth,128
46.939,Bluetooth,-75
46.940,Bluetooth,-73
46.969,Bluetooth,-81
46.970,Bluetooth,-82
47.002,Bluetooth,-78
47.003,Bluetooth,127
47.032,Bluetooth,-79
47.033,Bluetooth,127
47.066,Bluetooth,-75
47.068,Bluetooth,-75
47.097,Bluetooth,-83
47.099,Bluetooth,-81
47.128,Bluetooth,-77
47.129,Bluetooth,126
47.164,Bluetooth,-75
47.166,Bluetooth,-75
47.194,Bluetooth,-75
47.195,Bluetooth,-73
47.223,Bluetooth,-82
47.224,Bluetooth,127
47.253,Bluetooth,-76
47.253,Bluetooth,127
47.287,Bluetooth,-75
47.288,Bluetooth,-75
47.319,Bluetooth,-83
47.319,Bluetooth,-82
47.348,Bluetooth,-82
47.349,Bluetooth,-81
47.378,Bluetooth,-77
47.379,Bluetooth,126
47.409,Bluetooth,-75
47.410,Bluetooth,-73
47.442,Bluetooth,-81
47.443,Bluetooth,-82
47.509,Bluetooth,-76
47.510,Bluetooth,127
47.540,Bluetooth,-74
47.541,Bluetooth,-74
47.575,Bluetooth,-81
47.577,Bluetooth,-82
47.605,Bluetooth,-75
47.606,Bluetooth,127
47.637,Bluetooth,-73
47.638,Bluetooth,-74
47.667,Bluetooth,-73
47.668,Bluetooth,-73
47.699,Bluetooth,-76
47.699,Bluetooth,127
47.732,Bluetooth,-73
47.732,Bluetooth,-74
47.764,Bluetooth,-81
47.765,Bluetooth,-80
47.823,Bluetooth,-76
47.824,Bluetooth,128
47.858,Bluetooth,-74
47.858,Bluetooth,-75
47.888,Bluetooth,-83
47.889,Bluetooth,-83
47.918,Bluetooth,-76
47.919,Bluetooth,127
47.951,Bluetooth,-76
47.951,Bluetooth,126
47.983,Bluetooth,-74
47.983,Bluetooth,-75
48.014,Bluetooth,-83
48.014,Bluetooth,-82
48.045,Bluetooth,-76
48.045,Bluetooth,127
48.081,Bluetooth,-74
48.082,Bluetooth,-74
48.114,Bluetooth,-75
48.115,Bluetooth,127
48.144,Bluetooth,-83
48.144,Bluetooth,-83
48.176,Bluetooth,-75
48.177,Bluetooth,127
48.210,Bluetooth,-74
48.211,Bluetooth,-73
48.244,Bluetooth,-83
48.244,Bluetooth,-84
48.272,Bluetooth,-82
48.273,Bluetooth,-82
48.301,Bluetooth,-77
48.302,Bluetooth,126
48.334,Bluetooth,-74
48.335,Bluetooth,-73
48.366,Bluetooth,-84
48.368,Bluetooth,-84
48.459,Bluetooth,-75
48.460,Bluetooth,-73
48.553,Bluetooth,-76
48.554,Bluetooth,127
48.584,Bluetooth,126
48.617,Bluetooth,-83
48.618,Bluetooth,-85
48.645,Bluetooth,-75
48.648,Bluetooth,127
48.708,Bluetooth,-75
48.709,Bluetooth,-74
48.739,Bluetooth,-83
48.740,Bluetooth,-83
48.766,Bluetooth,-76
48.767,Bluetooth,127
48.799,Bluetooth,-74
48.800,Bluetooth,-74
48.833,Bluetooth,-74
48.834,Bluetooth,127
48.868,Bluetooth,-83
48.869,Bluetooth,-84
48.901,Bluetooth,-76
48.902,Bluetooth,127
48.934,Bluetooth,-75
48.935,Bluetooth,-74
48.966,Bluetooth,-84
48.967,Bluetooth,-83
60.483,Bluetooth,-75
60.484,Bluetooth,-75
60.516,Bluetooth,-81
60.516,Bluetooth,-81
60.615,Bluetooth,-81
60.616,Bluetooth,-81
60.744,Bluetooth,-83
60.745,Bluetooth,-82
60.807,Bluetooth,-75
60.809,Bluetooth,-74
60.871,Bluetooth,-83
60.872,Bluetooth,-82
60.900,Bluetooth,-80
60.901,Bluetooth,-80
60.930,Bluetooth,-75
60.932,Bluetooth,-75
60.965,Bluetooth,-83
60.966,Bluetooth,-83
60.995,Bluetooth,-84
60.996,Bluetooth,-84
61.023,Bluetooth,-81
61.024,Bluetooth,-80
61.054,Bluetooth,-75
61.055,Bluetooth,-73
61.090,Bluetooth,-84
61.091,Bluetooth,-84
61.120,Bluetooth,-83
61.121,Bluetooth,-84
61.149,Bluetooth,-79
61.150,Bluetooth,-80
61.182,Bluetooth,-73
61.183,Bluetooth,-74
61.212,Bluetooth,-84
61.214,Bluetooth,-84
61.244,Bluetooth,-79
61.245,Bluetooth,-79
61.279,Bluetooth,-79
61.280,Bluetooth,-78
61.312,Bluetooth,-73
61.314,Bluetooth,-72
61.374,Bluetooth,-79
61.375,Bluetooth,-79
61.405,Bluetooth,-74
61.406,Bluetooth,-74
61.439,Bluetooth,-75
61.440,Bluetooth,-74
61.473,Bluetooth,-85
61.475,Bluetooth,-85
61.533,Bluetooth,-75
61.534,Bluetooth,-75
61.562,Bluetooth,-74
61.564,Bluetooth,-74
61.593,Bluetooth,-83
61.594,Bluetooth,-85
61.621,Bluetooth,127
61.656,Bluetooth,-73
61.657,Bluetooth,-72
61.691,Bluetooth,127
61.721,Bluetooth,-84
61.722,Bluetooth,-84
61.752,Bluetooth,-78
61.784,Bluetooth,-73
61.785,Bluetooth,-74
61.844,Bluetooth,-78
61.846,Bluetooth,-78
61.874,Bluetooth,127
61.905,Bluetooth,-73
61.906,Bluetooth,-74
61.940,Bluetooth,126
61.971,Bluetooth,-78
61.972,Bluetooth,-78
62.004,Bluetooth,127
62.037,Bluetooth,-73
62.038,Bluetooth,-74
62.070,Bluetooth,127
62.100,Bluetooth,-76
62.101,Bluetooth,-78
62.130,Bluetooth,-74
62.133,Bluetooth,-74
62.165,Bluetooth,-83
62.167,Bluetooth,-83
62.198,Bluetooth,-83
62.200,Bluetooth,-83
62.227,Bluetooth,-76
62.228,Bluetooth,-76
62.259,Bluetooth,-75
62.260,Bluetooth,-75
62.290,Bluetooth,-83
62.291,Bluetooth,-83
62.321,Bluetooth,-83
62.322,Bluetooth,-83
62.350,Bluetooth,-77
62.351,Bluetooth,-78
62.380,Bluetooth,-74
62.382,Bluetooth,-74
62.446,Bluetooth,-77
62.447,Bluetooth,-78
62.477,Bluetooth,-77
62.478,Bluetooth,-77
62.509,Bluetooth,-72
62.510,Bluetooth,-73
62.539,Bluetooth,-82
62.540,Bluetooth,-84
62.568,Bluetooth,-76
62.570,Bluetooth,-79
62.601,Bluetooth,-79
62.602,Bluetooth,-78
62.636,Bluetooth,-74
62.637,Bluetooth,-73
62.670,Bluetooth,-81
62.671,Bluetooth,-82
62.699,Bluetooth,-78
62.701,Bluetooth,-78
62.734,Bluetooth,-74
62.735,Bluetooth,-74
62.765,Bluetooth,-81
62.767,Bluetooth,-82
62.794,Bluetooth,-81
62.795,Bluetooth,-81
62.823,Bluetooth,-77
62.823,Bluetooth,-76
62.854,Bluetooth,-75
62.855,Bluetooth,-74
62.890,Bluetooth,-81
62.891,Bluetooth,-82
62.921,Bluetooth,-81
62.922,Bluetooth,-80
62.952,Bluetooth,-77
62.954,Bluetooth,-78
62.983,Bluetooth,-74
62.983,Bluetooth,-74
63.017,Bluetooth,-82
63.019,Bluetooth,-81
63.048,Bluetooth,-77
63.050,Bluetooth,-78
63.079,Bluetooth,-78
63.081,Bluetooth,-78
63.110,Bluetooth,-74
63.111,Bluetooth,-75
63.142,Bluetooth,-82
63.143,Bluetooth,-82
63.175,Bluetooth,-78
63.177,Bluetooth,-78
63.206,Bluetooth,-75
63.207,Bluetooth,-75
63.241,Bluetooth,-74
63.242,Bluetooth,-75
63.272,Bluetooth,-82
63.273,Bluetooth,-83
63.306,Bluetooth,-78
63.307,Bluetooth,-77
63.337,Bluetooth,127
63.369,Bluetooth,-82
63.370,Bluetooth,-82
63.523,Bluetooth,-79
63.524,Bluetooth,-79
63.556,Bluetooth,-77
63.556,Bluetooth,-78
63.589,Bluetooth,-75
63.590,Bluetooth,-74
63.621,Bluetooth,-81
63.622,Bluetooth,-79
63.650,Bluetooth,-76
63.650,Bluetooth,-77
63.683,Bluetooth,-74
63.683,Bluetooth,-74
63.713,Bluetooth,-74
63.713,Bluetooth,-74
63.746,Bluetooth,-80
63.747,Bluetooth,-81
63.776,Bluetooth,-77
63.777,Bluetooth,-77
63.807,Bluetooth,-73
63.807,Bluetooth,-73
63.841,Bluetooth,-73
63.841,Bluetooth,-72
