Distance,4.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
183.984,Bluetooth,-64
183.986,Bluetooth,-64
184.013,Bluetooth,-67
184.015,Bluetooth,-67
184.049,Bluetooth,-74
184.050,Bluetooth,-71
184.082,Bluetooth,-65
184.084,Bluetooth,-66
184.113,Bluetooth,-66
184.115,Bluetooth,-65
184.144,Bluetooth,-67
184.145,Bluetooth,-67
184.181,Bluetooth,-73
184.183,Bluetooth,-73
184.213,Bluetooth,-66
184.215,Bluetooth,-67
184.287,Bluetooth,-73
184.290,Bluetooth,-73
184.321,Bluetooth,-67
184.323,Bluetooth,-65
184.353,Bluetooth,-65
184.355,Bluetooth,-66
