Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhoneXR
65.064,Bluetooth,-73
65.065,Bluetooth,-74
65.131,Bluetooth,-81
65.133,Bluetooth,-81
65.195,Bluetooth,-73
65.196,Bluetooth,-72
65.227,Bluetooth,-80
65.229,Bluetooth,-82
65.320,Bluetooth,-73
65.322,Bluetooth,-73
65.385,Bluetooth,-81
65.386,Bluetooth,-80
65.415,Bluetooth,-73
65.417,Bluetooth,-73
65.479,Bluetooth,-83
65.481,Bluetooth,-83
65.513,Bluetooth,-81
65.515,Bluetooth,-81
65.543,Bluetooth,-73
65.544,Bluetooth,-73
65.574,Bluetooth,-82
65.575,Bluetooth,-82
65.640,Bluetooth,-81
65.642,Bluetooth,-81
65.673,Bluetooth,-74
65.674,Bluetooth,-74
65.703,Bluetooth,-83
65.705,Bluetooth,-83
65.734,Bluetooth,-81
65.735,Bluetooth,-82
65.797,Bluetooth,-75
65.799,Bluetooth,-74
65.832,Bluetooth,-83
65.833,Bluetooth,-83
65.862,Bluetooth,-81
65.864,Bluetooth,-81
65.893,Bluetooth,-74
65.894,Bluetooth,-75
65.925,Bluetooth,-74
65.927,Bluetooth,-73
65.961,Bluetooth,-83
65.962,Bluetooth,-83
65.995,Bluetooth,-82
65.996,Bluetooth,-81
66.024,Bluetooth,-73
66.026,Bluetooth,-73
66.058,Bluetooth,-84
66.060,Bluetooth,-84
66.090,Bluetooth,-81
66.092,Bluetooth,-82
66.122,Bluetooth,-80
66.124,Bluetooth,-81
66.157,Bluetooth,-74
66.159,Bluetooth,-73
66.187,Bluetooth,-85
66.189,Bluetooth,-84
66.249,Bluetooth,-74
66.250,Bluetooth,-74
66.281,Bluetooth,-74
66.350,Bluetooth,-81
66.352,Bluetooth,-81
66.381,Bluetooth,-74
66.383,Bluetooth,-74
66.513,Bluetooth,-73
66.514,Bluetooth,-74
66.636,Bluetooth,-73
66.638,Bluetooth,-73
66.668,Bluetooth,-83
66.670,Bluetooth,-85
66.704,Bluetooth,-81
66.706,Bluetooth,-82
66.734,Bluetooth,-74
66.735,Bluetooth,-75
66.834,Bluetooth,-82
66.835,Bluetooth,-81
66.930,Bluetooth,-81
66.931,Bluetooth,-81
66.960,Bluetooth,-81
66.962,Bluetooth,-81
66.993,Bluetooth,-74
66.994,Bluetooth,-74
67.025,Bluetooth,-83
67.027,Bluetooth,-83
67.059,Bluetooth,-81
67.060,Bluetooth,-81
67.119,Bluetooth,-72
67.120,Bluetooth,-73
67.153,Bluetooth,-83
67.155,Bluetooth,-83
67.185,Bluetooth,-82
67.186,Bluetooth,-81
67.217,Bluetooth,-72
67.219,Bluetooth,-72
67.314,Bluetooth,-81
67.315,Bluetooth,-82
67.346,Bluetooth,-74
67.348,Bluetooth,-73
67.379,Bluetooth,-83
67.381,Bluetooth,-83
67.410,Bluetooth,-81
67.412,Bluetooth,-81
67.440,Bluetooth,-82
67.442,Bluetooth,-82
67.469,Bluetooth,-72
67.470,Bluetooth,-75
67.501,Bluetooth,-83
67.534,Bluetooth,-81
67.535,Bluetooth,-80
67.565,Bluetooth,-80
67.567,Bluetooth,-81
67.594,Bluetooth,-75
67.595,Bluetooth,-74
67.628,Bluetooth,-83
67.629,Bluetooth,-83
67.752,Bluetooth,-83
67.753,Bluetooth,-83
67.782,Bluetooth,-81
67.784,Bluetooth,-81
67.815,Bluetooth,-73
67.816,Bluetooth,-74
67.914,Bluetooth,-81
67.915,Bluetooth,-82
67.943,Bluetooth,-74
67.944,Bluetooth,-74
67.974,Bluetooth,-83
67.976,Bluetooth,-83
68.012,Bluetooth,-82
68.013,Bluetooth,-81
68.043,Bluetooth,-81
68.044,Bluetooth,-81
68.071,Bluetooth,-73
68.074,Bluetooth,-73
68.173,Bluetooth,-73
141.867,Bluetooth,-69
141.869,Bluetooth,-69
141.903,Bluetooth,-69
141.904,Bluetooth,-69
141.932,Bluetooth,-69
141.934,Bluetooth,-70
141.963,Bluetooth,-68
141.964,Bluetooth,-67
141.994,Bluetooth,-68
141.996,Bluetooth,-69
142.027,Bluetooth,-69
142.029,Bluetooth,-71
142.061,Bluetooth,-68
142.063,Bluetooth,-69
142.124,Bluetooth,-69
142.126,Bluetooth,-70
142.156,Bluetooth,-70
142.157,Bluetooth,-70
142.184,Bluetooth,-69
142.186,Bluetooth,-68
142.215,Bluetooth,-68
142.217,Bluetooth,-69
142.246,Bluetooth,-70
142.247,Bluetooth,-69
142.280,Bluetooth,-70
142.282,Bluetooth,-70
142.310,Bluetooth,-68
142.311,Bluetooth,-68
142.340,Bluetooth,-68
142.342,Bluetooth,-69
142.369,Bluetooth,-69
142.371,Bluetooth,-69
142.404,Bluetooth,-70
142.406,Bluetooth,-71
142.435,Bluetooth,-67
142.437,Bluetooth,-68
142.468,Bluetooth,-69
142.471,Bluetooth,-69
142.503,Bluetooth,-69
142.504,Bluetooth,-71
142.565,Bluetooth,-68
142.566,Bluetooth,-68
142.596,Bluetooth,-68
142.597,Bluetooth,-69
142.628,Bluetooth,-69
142.629,Bluetooth,-70
142.656,Bluetooth,-67
142.658,Bluetooth,-68
142.690,Bluetooth,-68
142.692,Bluetooth,-67
142.723,Bluetooth,-69
142.725,Bluetooth,-68
142.757,Bluetooth,-70
142.758,Bluetooth,-69
142.790,Bluetooth,-68
142.791,Bluetooth,-68
142.828,Bluetooth,-68
142.829,Bluetooth,-68
142.946,Bluetooth,-68
142.948,Bluetooth,-69
143.011,Bluetooth,-70
143.013,Bluetooth,-68
143.106,Bluetooth,-70
143.108,Bluetooth,-69
143.203,Bluetooth,-69
143.205,Bluetooth,-69
143.238,Bluetooth,-69
143.240,Bluetooth,-69
143.298,Bluetooth,-68
143.299,Bluetooth,-69
143.329,Bluetooth,-69
143.331,Bluetooth,-69
143.364,Bluetooth,-69
143.365,Bluetooth,-70
143.396,Bluetooth,-69
143.398,Bluetooth,-69
143.430,Bluetooth,-69
143.432,Bluetooth,-69
143.461,Bluetooth,-69
143.463,Bluetooth,-69
143.525,Bluetooth,-69
143.526,Bluetooth,-69
143.559,Bluetooth,-70
143.561,Bluetooth,-69
143.594,Bluetooth,-69
143.595,Bluetooth,-70
143.627,Bluetooth,-68
143.629,Bluetooth,-69
143.661,Bluetooth,-69
143.662,Bluetooth,-71
143.692,Bluetooth,-69
143.693,Bluetooth,-70
143.723,Bluetooth,-69
143.724,Bluetooth,-70
143.751,Bluetooth,-68
143.753,Bluetooth,-68
143.785,Bluetooth,-69
143.787,Bluetooth,-70
143.845,Bluetooth,-70
143.846,Bluetooth,-70
143.877,Bluetooth,-68
143.879,Bluetooth,-68
143.907,Bluetooth,-70
143.908,Bluetooth,-70
143.940,Bluetooth,-70
143.941,Bluetooth,-70
144.005,Bluetooth,-68
144.007,Bluetooth,-68
144.040,Bluetooth,-69
144.042,Bluetooth,-70
144.078,Bluetooth,-69
144.079,Bluetooth,-69
144.100,Bluetooth,-69
144.102,Bluetooth,-68
144.131,Bluetooth,-68
144.132,Bluetooth,-68
144.163,Bluetooth,-70
144.165,Bluetooth,-70
144.194,Bluetooth,-69
144.195,Bluetooth,-69
144.223,Bluetooth,-68
144.224,Bluetooth,-69
144.289,Bluetooth,-69
144.290,Bluetooth,-69
144.319,Bluetooth,-69
144.321,Bluetooth,-69
144.350,Bluetooth,-68
144.352,Bluetooth,-69
144.384,Bluetooth,-69
144.387,Bluetooth,-69
144.416,Bluetooth,-68
144.418,Bluetooth,-70
144.480,Bluetooth,-68
144.482,Bluetooth,-68
144.545,Bluetooth,-69
144.547,Bluetooth,-69
144.606,Bluetooth,-68
144.608,Bluetooth,-68
144.742,Bluetooth,-69
144.743,Bluetooth,-71
144.776,Bluetooth,-70
144.778,Bluetooth,-70
144.841,Bluetooth,-68
144.842,Bluetooth,-68
144.874,Bluetooth,-71
144.906,Bluetooth,-70
144.908,Bluetooth,-70
144.937,Bluetooth,-68
144.939,Bluetooth,-68
144.969,Bluetooth,-68
144.971,Bluetooth,-68
145.001,Bluetooth,-70
145.002,Bluetooth,-70
145.035,Bluetooth,-71
145.037,Bluetooth,-70
145.069,Bluetooth,-68
145.070,Bluetooth,-68
145.102,Bluetooth,-70
145.104,Bluetooth,-70
145.231,Bluetooth,-69
145.232,Bluetooth,-69
145.261,Bluetooth,-69
145.263,Bluetooth,-70
145.294,Bluetooth,-70
145.295,Bluetooth,-70
145.328,Bluetooth,-68
145.329,Bluetooth,-67
145.359,Bluetooth,-69
145.361,Bluetooth,-70
145.393,Bluetooth,-69
145.394,Bluetooth,-69
145.424,Bluetooth,-69
145.425,Bluetooth,-68
145.456,Bluetooth,-69
145.457,Bluetooth,-69
145.487,Bluetooth,-70
145.521,Bluetooth,-69
145.523,Bluetooth,-69
145.550,Bluetooth,-68
145.552,Bluetooth,-68
145.581,Bluetooth,-68
145.582,Bluetooth,-69
145.616,Bluetooth,-69
145.618,Bluetooth,-69
145.650,Bluetooth,-70
145.652,Bluetooth,-71
145.681,Bluetooth,-67
145.682,Bluetooth,-68
145.712,Bluetooth,-69
145.713,Bluetooth,-70
145.745,Bluetooth,-69
145.746,Bluetooth,-69
145.776,Bluetooth,-69
145.777,Bluetooth,-68
145.808,Bluetooth,-68
145.810,Bluetooth,-67
145.841,Bluetooth,-70
145.842,Bluetooth,-68
198.983,Bluetooth,-88
198.985,Bluetooth,-88
199.013,Bluetooth,-88
199.016,Bluetooth,-89
199.044,Bluetooth,-83
199.045,Bluetooth,-84
199.077,Bluetooth,-80
199.079,Bluetooth,-79
199.112,Bluetooth,-88
199.114,Bluetooth,-89
199.144,Bluetooth,-83
199.145,Bluetooth,-84
199.204,Bluetooth,-80
199.205,Bluetooth,-80
199.235,Bluetooth,-87
199.236,Bluetooth,-88
199.268,Bluetooth,-83
199.269,Bluetooth,-84
199.330,Bluetooth,-79
199.332,Bluetooth,-79
199.363,Bluetooth,-88
199.365,Bluetooth,-87
199.396,Bluetooth,-82
199.398,Bluetooth,-83
199.426,Bluetooth,-79
199.428,Bluetooth,-80
199.488,Bluetooth,-88
199.490,Bluetooth,-88
199.523,Bluetooth,-83
199.524,Bluetooth,-83
199.554,Bluetooth,-79
199.555,Bluetooth,-79
199.586,Bluetooth,-87
199.587,Bluetooth,-88
199.648,Bluetooth,-83
199.649,Bluetooth,-83
199.681,Bluetooth,-80
199.683,Bluetooth,-80
199.712,Bluetooth,-88
199.713,Bluetooth,-89
199.743,Bluetooth,-83
199.744,Bluetooth,-83
199.806,Bluetooth,-79
199.808,Bluetooth,-81
199.839,Bluetooth,-90
199.841,Bluetooth,-89
199.870,Bluetooth,-83
199.872,Bluetooth,-83
199.899,Bluetooth,-78
199.901,Bluetooth,-79
199.929,Bluetooth,-80
199.930,Bluetooth,-80
200.001,Bluetooth,-82
200.002,Bluetooth,-83
200.026,Bluetooth,-79
200.028,Bluetooth,-80
200.058,Bluetooth,-89
200.060,Bluetooth,-89
200.089,Bluetooth,-89
200.091,Bluetooth,-89
200.124,Bluetooth,-82
200.125,Bluetooth,-82
200.156,Bluetooth,-80
200.158,Bluetooth,-81
200.191,Bluetooth,-88
200.192,Bluetooth,-89
200.222,Bluetooth,-83
200.224,Bluetooth,-83
200.285,Bluetooth,-81
200.287,Bluetooth,-81
200.346,Bluetooth,-83
200.348,Bluetooth,-82
200.380,Bluetooth,-78
200.382,Bluetooth,-80
200.411,Bluetooth,-79
200.413,Bluetooth,-80
200.444,Bluetooth,-87
200.446,Bluetooth,-89
200.480,Bluetooth,-82
200.482,Bluetooth,-81
200.514,Bluetooth,-79
200.516,Bluetooth,-80
200.550,Bluetooth,-89
200.551,Bluetooth,-88
200.584,Bluetooth,-84
200.586,Bluetooth,-82
200.646,Bluetooth,-79
200.648,Bluetooth,-80
200.681,Bluetooth,-89
200.683,Bluetooth,-87
200.712,Bluetooth,-83
200.713,Bluetooth,-82
200.741,Bluetooth,-79
200.743,Bluetooth,-79
200.775,Bluetooth,-79
200.777,Bluetooth,-79
200.806,Bluetooth,-88
200.807,Bluetooth,-88
200.836,Bluetooth,-83
200.838,Bluetooth,-83
200.868,Bluetooth,-79
200.869,Bluetooth,-79
200.902,Bluetooth,-88
200.971,Bluetooth,-83
200.973,Bluetooth,-81
201.031,Bluetooth,-88
201.061,Bluetooth,-83
201.063,Bluetooth,-81
201.124,Bluetooth,-79
201.125,Bluetooth,-80
201.154,Bluetooth,-87
201.156,Bluetooth,-88
201.185,Bluetooth,-82
201.187,Bluetooth,-83
201.250,Bluetooth,-78
201.251,Bluetooth,-80
201.309,Bluetooth,-83
201.310,Bluetooth,-83
201.341,Bluetooth,-80
201.343,Bluetooth,-79
201.371,Bluetooth,-79
201.373,Bluetooth,-80
201.405,Bluetooth,-89
201.407,Bluetooth,-88
201.439,Bluetooth,-81
201.440,Bluetooth,-83
201.469,Bluetooth,-80
201.471,Bluetooth,-80
201.502,Bluetooth,-88
201.503,Bluetooth,-89
201.532,Bluetooth,-87
201.534,Bluetooth,-88
201.568,Bluetooth,-83
201.570,Bluetooth,-82
201.599,Bluetooth,-79
201.600,Bluetooth,-79
201.633,Bluetooth,-88
201.635,Bluetooth,-88
201.664,Bluetooth,-83
201.666,Bluetooth,-84
201.727,Bluetooth,-80
201.729,Bluetooth,-80
201.759,Bluetooth,-88
201.761,Bluetooth,-88
201.792,Bluetooth,-83
201.794,Bluetooth,-84
201.821,Bluetooth,-80
201.823,Bluetooth,-80
201.851,Bluetooth,-80
201.853,Bluetooth,-80
201.883,Bluetooth,-88
201.885,Bluetooth,-88
201.915,Bluetooth,-81
201.917,Bluetooth,-84
201.944,Bluetooth,-78
201.945,Bluetooth,-81
202.043,Bluetooth,-82
202.044,Bluetooth,-82
202.072,Bluetooth,-80
202.074,Bluetooth,-80
202.107,Bluetooth,-88
202.141,Bluetooth,-82
202.143,Bluetooth,-82
202.171,Bluetooth,-82
202.173,Bluetooth,-82
202.231,Bluetooth,-89
202.232,Bluetooth,-88
202.266,Bluetooth,-81
202.267,Bluetooth,-81
202.295,Bluetooth,-82
202.297,Bluetooth,-81
202.326,Bluetooth,-79
202.328,Bluetooth,-80
202.388,Bluetooth,-82
202.389,Bluetooth,-82
202.419,Bluetooth,-78
202.421,Bluetooth,-80
202.453,Bluetooth,-80
202.454,Bluetooth,-80
202.483,Bluetooth,-89
202.485,Bluetooth,-89
202.514,Bluetooth,-81
202.515,Bluetooth,-82
202.542,Bluetooth,-80
202.544,Bluetooth,-80
202.572,Bluetooth,-79
202.574,Bluetooth,-80
202.604,Bluetooth,-87
202.606,Bluetooth,-90
202.635,Bluetooth,-83
202.637,Bluetooth,-82
202.668,Bluetooth,-81
202.669,Bluetooth,-81
202.768,Bluetooth,-84
202.769,Bluetooth,-83
202.796,Bluetooth,-81
202.798,Bluetooth,-81
202.861,Bluetooth,-84
202.863,Bluetooth,-83
202.891,Bluetooth,-82
202.893,Bluetooth,-82
202.920,Bluetooth,-80
202.922,Bluetooth,-80
