Distance,4.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
60.516,Bluetooth,-79
60.546,Bluetooth,-79
60.548,Bluetooth,-79
60.579,Bluetooth,-84
60.581,Bluetooth,-83
60.609,Bluetooth,-87
60.610,Bluetooth,-86
60.639,Bluetooth,-78
60.640,Bluetooth,-78
60.675,Bluetooth,-83
60.676,Bluetooth,-82
60.707,Bluetooth,-81
60.708,Bluetooth,-83
60.741,Bluetooth,-87
60.742,Bluetooth,-87
60.773,Bluetooth,-80
60.774,Bluetooth,-79
60.873,Bluetooth,-80
60.876,Bluetooth,-79
60.903,Bluetooth,-79
60.904,Bluetooth,-81
60.937,Bluetooth,-83
60.937,Bluetooth,-83
60.968,Bluetooth,-87
60.969,Bluetooth,-87
60.997,Bluetooth,-79
60.998,Bluetooth,-79
61.030,Bluetooth,127
61.062,Bluetooth,-82
61.063,Bluetooth,-82
61.121,Bluetooth,-78
61.122,Bluetooth,-80
61.155,Bluetooth,-83
61.156,Bluetooth,-83
61.219,Bluetooth,-85
61.220,Bluetooth,-85
61.317,Bluetooth,-85
61.318,Bluetooth,-84
61.382,Bluetooth,-78
61.383,Bluetooth,-80
61.411,Bluetooth,-82
61.414,Bluetooth,-80
61.504,Bluetooth,-78
61.505,Bluetooth,-79
61.859,Bluetooth,-79
61.860,Bluetooth,-78
61.890,Bluetooth,-81
61.891,Bluetooth,-82
61.926,Bluetooth,-85
61.927,Bluetooth,-84
61.958,Bluetooth,-80
61.959,Bluetooth,-79
61.987,Bluetooth,-79
61.988,Bluetooth,-79
62.021,Bluetooth,-81
62.022,Bluetooth,-82
62.052,Bluetooth,-84
62.053,Bluetooth,-82
62.085,Bluetooth,-79
62.086,Bluetooth,-80
62.117,Bluetooth,-82
62.118,Bluetooth,-82
62.150,Bluetooth,-82
62.152,Bluetooth,-82
62.182,Bluetooth,-85
62.183,Bluetooth,-85
62.215,Bluetooth,-79
62.216,Bluetooth,-78
62.242,Bluetooth,-81
62.242,Bluetooth,-81
62.273,Bluetooth,-85
62.275,Bluetooth,-85
62.307,Bluetooth,-85
62.308,Bluetooth,-84
62.337,Bluetooth,-78
62.338,Bluetooth,-78
62.368,Bluetooth,-80
62.369,Bluetooth,-80
62.399,Bluetooth,-86
62.401,Bluetooth,-84
62.466,Bluetooth,-76
62.466,Bluetooth,-77
62.496,Bluetooth,-80
62.498,Bluetooth,-80
62.531,Bluetooth,-84
62.534,Bluetooth,-84
62.557,Bluetooth,-78
62.558,Bluetooth,-78
62.588,Bluetooth,-80
62.589,Bluetooth,-77
62.621,Bluetooth,-79
62.622,Bluetooth,-80
62.656,Bluetooth,-85
62.657,Bluetooth,-84
62.687,Bluetooth,-78
62.688,Bluetooth,-78
62.717,Bluetooth,-80
62.718,Bluetooth,-81
62.784,Bluetooth,-86
62.784,Bluetooth,-85
62.813,Bluetooth,-78
62.815,Bluetooth,-77
62.844,Bluetooth,-80
62.845,Bluetooth,-79
62.875,Bluetooth,-85
62.876,Bluetooth,-84
62.907,Bluetooth,-85
62.908,Bluetooth,-84
62.941,Bluetooth,-77
62.943,Bluetooth,-78
62.974,Bluetooth,-77
62.975,Bluetooth,-78
63.006,Bluetooth,-84
63.007,Bluetooth,-84
63.036,Bluetooth,-77
63.037,Bluetooth,-78
63.065,Bluetooth,-78
63.067,Bluetooth,-77
63.101,Bluetooth,-79
63.102,Bluetooth,-79
63.134,Bluetooth,-85
63.135,Bluetooth,-83
63.163,Bluetooth,-79
63.165,Bluetooth,-79
63.194,Bluetooth,-79
63.195,Bluetooth,-79
63.226,Bluetooth,-79
63.227,Bluetooth,-79
63.257,Bluetooth,-84
63.258,Bluetooth,-85
63.285,Bluetooth,-77
63.287,Bluetooth,-77
63.320,Bluetooth,-79
63.321,Bluetooth,-78
63.352,Bluetooth,-79
63.353,Bluetooth,-79
63.386,Bluetooth,-82
63.387,Bluetooth,-81
63.415,Bluetooth,-78
63.416,Bluetooth,-78
63.447,Bluetooth,-79
63.448,Bluetooth,-78
63.476,Bluetooth,-83
63.477,Bluetooth,-82
130.796,Bluetooth,-75
130.796,Bluetooth,127
130.827,Bluetooth,-75
130.828,Bluetooth,127
130.858,Bluetooth,-89
130.858,Bluetooth,-87
130.887,Bluetooth,-74
130.888,Bluetooth,-74
130.922,Bluetooth,-75
130.923,Bluetooth,127
130.956,Bluetooth,-90
130.956,Bluetooth,-90
130.988,Bluetooth,-90
130.989,Bluetooth,127
131.019,Bluetooth,-74
131.020,Bluetooth,-74
131.051,Bluetooth,-74
131.052,Bluetooth,128
131.082,Bluetooth,-91
131.083,Bluetooth,-90
131.144,Bluetooth,-74
131.145,Bluetooth,127
131.177,Bluetooth,-73
131.178,Bluetooth,127
131.207,Bluetooth,-93
131.209,Bluetooth,-94
131.238,Bluetooth,-74
131.238,Bluetooth,-74
131.267,Bluetooth,-73
131.268,Bluetooth,-75
131.298,Bluetooth,-75
131.299,Bluetooth,128
131.333,Bluetooth,-95
131.334,Bluetooth,-90
131.366,Bluetooth,-73
131.367,Bluetooth,-74
131.401,Bluetooth,-75
131.401,Bluetooth,127
131.437,Bluetooth,-96
131.437,Bluetooth,127
131.500,Bluetooth,-75
131.501,Bluetooth,127
131.531,Bluetooth,-75
131.533,Bluetooth,127
131.562,Bluetooth,-97
131.564,Bluetooth,127
131.592,Bluetooth,-74
131.592,Bluetooth,-74
131.623,Bluetooth,-75
131.625,Bluetooth,126
131.655,Bluetooth,-75
131.656,Bluetooth,126
131.693,Bluetooth,-96
131.694,Bluetooth,-94
131.720,Bluetooth,-75
131.721,Bluetooth,127
131.781,Bluetooth,-74
131.782,Bluetooth,127
131.812,Bluetooth,-95
131.814,Bluetooth,-94
131.841,Bluetooth,-74
131.842,Bluetooth,128
131.877,Bluetooth,-74
131.878,Bluetooth,127
131.912,Bluetooth,-94
131.913,Bluetooth,127
131.943,Bluetooth,-92
131.944,Bluetooth,127
131.971,Bluetooth,-75
131.973,Bluetooth,126
132.006,Bluetooth,-74
132.007,Bluetooth,127
132.037,Bluetooth,-90
132.039,Bluetooth,127
132.068,Bluetooth,-90
132.069,Bluetooth,126
132.097,Bluetooth,-75
132.098,Bluetooth,128
132.131,Bluetooth,-73
132.132,Bluetooth,127
132.160,Bluetooth,-87
132.161,Bluetooth,-87
132.220,Bluetooth,-73
132.221,Bluetooth,127
132.253,Bluetooth,128
132.288,Bluetooth,-86
132.289,Bluetooth,127
132.318,Bluetooth,127
132.348,Bluetooth,-75
132.349,Bluetooth,128
132.381,Bluetooth,-74
132.382,Bluetooth,127
132.412,Bluetooth,-88
132.413,Bluetooth,127
132.443,Bluetooth,-75
132.444,Bluetooth,128
132.475,Bluetooth,-75
132.476,Bluetooth,127
132.598,Bluetooth,-73
132.599,Bluetooth,128
132.659,Bluetooth,-86
132.661,Bluetooth,-87
132.688,Bluetooth,-74
132.689,Bluetooth,-75
132.721,Bluetooth,-74
132.722,Bluetooth,126
132.751,Bluetooth,-87
132.752,Bluetooth,127
132.781,Bluetooth,-87
132.782,Bluetooth,126
132.811,Bluetooth,-73
132.812,Bluetooth,-73
132.842,Bluetooth,-74
132.843,Bluetooth,127
132.872,Bluetooth,-85
132.873,Bluetooth,-86
132.903,Bluetooth,-86
132.904,Bluetooth,-85
132.931,Bluetooth,-74
132.932,Bluetooth,-76
132.962,Bluetooth,-74
132.963,Bluetooth,127
132.992,Bluetooth,-85
132.993,Bluetooth,-84
133.024,Bluetooth,-86
133.025,Bluetooth,-86
133.051,Bluetooth,-74
133.052,Bluetooth,127
133.082,Bluetooth,-75
133.084,Bluetooth,127
133.116,Bluetooth,-85
133.119,Bluetooth,127
133.179,Bluetooth,-73
133.180,Bluetooth,-76
133.214,Bluetooth,-73
133.215,Bluetooth,127
133.246,Bluetooth,-86
133.247,Bluetooth,-85
133.276,Bluetooth,-73
133.276,Bluetooth,-75
133.306,Bluetooth,-73
133.307,Bluetooth,-74
133.339,Bluetooth,-76
133.341,Bluetooth,127
133.372,Bluetooth,-85
133.373,Bluetooth,128
133.401,Bluetooth,-74
133.403,Bluetooth,-75
133.437,Bluetooth,-75
133.438,Bluetooth,127
133.468,Bluetooth,-75
133.469,Bluetooth,127
133.501,Bluetooth,-84
133.502,Bluetooth,127
133.529,Bluetooth,-73
133.530,Bluetooth,-72
133.559,Bluetooth,-75
133.561,Bluetooth,128
133.622,Bluetooth,-84
133.623,Bluetooth,-84
133.652,Bluetooth,-74
133.654,Bluetooth,-76
133.685,Bluetooth,-75
133.686,Bluetooth,128
133.715,Bluetooth,-86
133.716,Bluetooth,-85
133.747,Bluetooth,-86
133.748,Bluetooth,-84
133.777,Bluetooth,-74
133.778,Bluetooth,-75
133.808,Bluetooth,-73
133.809,Bluetooth,127
133.840,Bluetooth,-83
133.841,Bluetooth,127
133.902,Bluetooth,-74
133.904,Bluetooth,-74
133.932,Bluetooth,-74
133.933,Bluetooth,127
133.965,Bluetooth,-86
133.966,Bluetooth,127
133.999,Bluetooth,-74
134.000,Bluetooth,-74
134.065,Bluetooth,-74
134.067,Bluetooth,126
134.098,Bluetooth,-84
134.100,Bluetooth,127
134.131,Bluetooth,-74
134.132,Bluetooth,-74
134.162,Bluetooth,-74
134.163,Bluetooth,127
134.197,Bluetooth,-86
134.198,Bluetooth,128
134.259,Bluetooth,-72
134.260,Bluetooth,-71
134.292,Bluetooth,-75
134.293,Bluetooth,126
134.325,Bluetooth,-86
134.326,Bluetooth,127
134.357,Bluetooth,-72
134.358,Bluetooth,-74
134.424,Bluetooth,-75
134.425,Bluetooth,127
134.544,Bluetooth,-73
134.546,Bluetooth,-76
134.606,Bluetooth,-74
134.607,Bluetooth,-73
134.640,Bluetooth,-75
134.641,Bluetooth,128
134.706,Bluetooth,-90
134.707,Bluetooth,127
134.739,Bluetooth,-73
134.740,Bluetooth,-73
134.770,Bluetooth,-75
134.771,Bluetooth,127
189.199,Bluetooth,-87
189.200,Bluetooth,-87
189.228,Bluetooth,-94
189.229,Bluetooth,-95
189.262,Bluetooth,-89
189.263,Bluetooth,-88
189.294,Bluetooth,-88
189.294,Bluetooth,-88
189.327,Bluetooth,-84
189.328,Bluetooth,-86
189.356,Bluetooth,-91
189.357,Bluetooth,-91
189.387,Bluetooth,-91
189.389,Bluetooth,-91
189.418,Bluetooth,-92
189.420,Bluetooth,-91
189.451,Bluetooth,-88
189.452,Bluetooth,-86
189.484,Bluetooth,-84
189.485,Bluetooth,-86
189.514,Bluetooth,-89
189.515,Bluetooth,-91
189.545,Bluetooth,-87
189.546,Bluetooth,-88
189.581,Bluetooth,-85
189.582,Bluetooth,-86
189.611,Bluetooth,-86
189.612,Bluetooth,-85
189.641,Bluetooth,-87
189.642,Bluetooth,-86
189.675,Bluetooth,-88
189.677,Bluetooth,-87
189.706,Bluetooth,-84
189.707,Bluetooth,-84
189.771,Bluetooth,-89
189.773,Bluetooth,-88
189.801,Bluetooth,-88
189.805,Bluetooth,-86
189.833,Bluetooth,-84
189.834,Bluetooth,-84
189.862,Bluetooth,-88
189.863,Bluetooth,-87
189.893,Bluetooth,-87
189.894,Bluetooth,-87
189.924,Bluetooth,-88
189.925,Bluetooth,-87
189.955,Bluetooth,-84
189.956,Bluetooth,-82
190.049,Bluetooth,-86
190.050,Bluetooth,-85
190.079,Bluetooth,-85
190.080,Bluetooth,-84
190.109,Bluetooth,-88
190.110,Bluetooth,-87
190.173,Bluetooth,-87
190.174,Bluetooth,-87
190.206,Bluetooth,-83
190.207,Bluetooth,-86
190.238,Bluetooth,-88
190.240,Bluetooth,-88
190.270,Bluetooth,-87
190.273,Bluetooth,-85
190.301,Bluetooth,-84
190.302,Bluetooth,-84
190.334,Bluetooth,-85
190.335,Bluetooth,-85
190.364,Bluetooth,-86
190.365,Bluetooth,-86
190.396,Bluetooth,-88
190.397,Bluetooth,-87
190.429,Bluetooth,-84
190.429,Bluetooth,-85
190.492,Bluetooth,-89
190.493,Bluetooth,-87
190.524,Bluetooth,-87
190.525,Bluetooth,-87
190.554,Bluetooth,-84
190.557,Bluetooth,-84
190.585,Bluetooth,-87
190.587,Bluetooth,-90
190.617,Bluetooth,-88
190.618,Bluetooth,-86
190.650,Bluetooth,-87
190.650,Bluetooth,-87
190.681,Bluetooth,-84
190.682,Bluetooth,-84
190.713,Bluetooth,-89
190.714,Bluetooth,-89
190.749,Bluetooth,-88
190.750,Bluetooth,-87
190.781,Bluetooth,-85
190.782,Bluetooth,-85
190.811,Bluetooth,-83
190.812,Bluetooth,-83
190.840,Bluetooth,-87
190.841,Bluetooth,-87
190.874,Bluetooth,-88
190.875,Bluetooth,-85
190.907,Bluetooth,-84
190.908,Bluetooth,-86
190.971,Bluetooth,-88
190.972,Bluetooth,-87
191.001,Bluetooth,-89
191.002,Bluetooth,-86
191.031,Bluetooth,-84
191.032,Bluetooth,-84
191.064,Bluetooth,-89
191.065,Bluetooth,-89
191.095,Bluetooth,-91
191.097,Bluetooth,-89
191.128,Bluetooth,-90
191.129,Bluetooth,-89
191.157,Bluetooth,-83
191.159,Bluetooth,-84
191.188,Bluetooth,-90
191.189,Bluetooth,-90
191.289,Bluetooth,-84
191.290,Bluetooth,-83
191.352,Bluetooth,-89
191.353,Bluetooth,-87
191.382,Bluetooth,-83
191.383,Bluetooth,-84
191.412,Bluetooth,-84
191.413,Bluetooth,-86
191.444,Bluetooth,-88
191.445,Bluetooth,-86
191.478,Bluetooth,-88
191.479,Bluetooth,-86
191.508,Bluetooth,-85
191.509,Bluetooth,-85
191.568,Bluetooth,-87
191.569,Bluetooth,-87
191.603,Bluetooth,-87
191.604,Bluetooth,-87
191.633,Bluetooth,-85
191.634,Bluetooth,-85
191.663,Bluetooth,-88
191.664,Bluetooth,-87
191.692,Bluetooth,-88
191.694,Bluetooth,-86
191.727,Bluetooth,-89
191.728,Bluetooth,-89
191.755,Bluetooth,-86
191.756,Bluetooth,-86
191.783,Bluetooth,-89
191.784,Bluetooth,-87
191.813,Bluetooth,-89
191.814,Bluetooth,-88
191.844,Bluetooth,-89
191.845,Bluetooth,-88
191.877,Bluetooth,-85
191.878,Bluetooth,-85
191.911,Bluetooth,-88
191.912,Bluetooth,-87
191.943,Bluetooth,-89
191.944,Bluetooth,-87
191.977,Bluetooth,-89
191.978,Bluetooth,-87
192.007,Bluetooth,-84
192.009,Bluetooth,-84
192.038,Bluetooth,-87
192.039,Bluetooth,-86
192.104,Bluetooth,-85
192.105,Bluetooth,-84
192.135,Bluetooth,-86
192.137,Bluetooth,-83
192.163,Bluetooth,-86
192.164,Bluetooth,-86
192.196,Bluetooth,-88
192.197,Bluetooth,-86
192.227,Bluetooth,-85
192.227,Bluetooth,-85
192.259,Bluetooth,-87
192.260,Bluetooth,-86
192.293,Bluetooth,-87
192.294,Bluetooth,-86
192.325,Bluetooth,-89
192.326,Bluetooth,-88
192.358,Bluetooth,-85
192.359,Bluetooth,-84
192.388,Bluetooth,-87
192.389,Bluetooth,-87
192.423,Bluetooth,-88
192.424,Bluetooth,-87
192.488,Bluetooth,-85
192.488,Bluetooth,-85
192.517,Bluetooth,-86
192.518,Bluetooth,-85
192.552,Bluetooth,-88
192.552,Bluetooth,-86
192.588,Bluetooth,-85
192.589,Bluetooth,-85
192.646,Bluetooth,-86
192.647,Bluetooth,-87
192.715,Bluetooth,-83
192.716,Bluetooth,-84
192.744,Bluetooth,-86
192.745,Bluetooth,-85
192.776,Bluetooth,-85
192.777,Bluetooth,-85
192.809,Bluetooth,-86
192.810,Bluetooth,-85
192.844,Bluetooth,-84
192.845,Bluetooth,-83
192.872,Bluetooth,-86
192.873,Bluetooth,-86
192.905,Bluetooth,-87
192.906,Bluetooth,-87
192.935,Bluetooth,-88
192.937,Bluetooth,-87
192.965,Bluetooth,-84
192.967,Bluetooth,-85
192.997,Bluetooth,-87
192.998,Bluetooth,-86
193.032,Bluetooth,-88
193.033,Bluetooth,-87
193.067,Bluetooth,-83
193.068,Bluetooth,-85
193.097,Bluetooth,-84
193.098,Bluetooth,-83
193.130,Bluetooth,-87
193.131,Bluetooth,-85
237.084,Bluetooth,-73
237.085,Bluetooth,126
237.114,Bluetooth,-73
237.115,Bluetooth,126
237.148,Bluetooth,-73
237.149,Bluetooth,-74
237.181,Bluetooth,-84
237.182,Bluetooth,128
237.215,Bluetooth,-73
237.216,Bluetooth,127
237.251,Bluetooth,-74
237.252,Bluetooth,-75
237.348,Bluetooth,-72
237.349,Bluetooth,-73
237.377,Bluetooth,-74
237.379,Bluetooth,-75
237.411,Bluetooth,-88
237.413,Bluetooth,127
237.442,Bluetooth,-72
237.443,Bluetooth,-72
237.476,Bluetooth,-72
237.477,Bluetooth,127
237.509,Bluetooth,-74
237.510,Bluetooth,-74
237.538,Bluetooth,-92
237.539,Bluetooth,127
237.570,Bluetooth,-72
237.571,Bluetooth,-72
237.602,Bluetooth,-74
237.603,Bluetooth,-75
237.636,Bluetooth,-74
237.637,Bluetooth,-75
237.669,Bluetooth,-92
237.670,Bluetooth,127
237.703,Bluetooth,-72
237.704,Bluetooth,-72
237.736,Bluetooth,-74
237.737,Bluetooth,-74
237.766,Bluetooth,-94
237.767,Bluetooth,127
237.832,Bluetooth,-72
237.833,Bluetooth,-73
237.863,Bluetooth,-75
237.864,Bluetooth,-74
237.899,Bluetooth,-93
237.900,Bluetooth,127
237.930,Bluetooth,-74
237.932,Bluetooth,126
237.966,Bluetooth,-75
237.967,Bluetooth,-74
238.000,Bluetooth,-75
238.000,Bluetooth,-75
238.025,Bluetooth,-93
238.026,Bluetooth,126
238.058,Bluetooth,-75
238.059,Bluetooth,127
238.091,Bluetooth,-74
238.092,Bluetooth,-74
238.120,Bluetooth,-96
238.121,Bluetooth,127
238.151,Bluetooth,-93
238.152,Bluetooth,127
238.180,Bluetooth,-73
238.181,Bluetooth,-73
238.213,Bluetooth,-75
238.214,Bluetooth,-75
238.243,Bluetooth,-91
238.245,Bluetooth,-91
238.274,Bluetooth,-91
238.275,Bluetooth,-89
238.310,Bluetooth,-73
238.311,Bluetooth,-73
238.340,Bluetooth,-74
238.342,Bluetooth,-74
238.369,Bluetooth,-88
238.370,Bluetooth,-89
238.399,Bluetooth,-74
238.400,Bluetooth,-73
238.430,Bluetooth,-75
238.431,Bluetooth,-73
238.461,Bluetooth,-74
238.462,Bluetooth,-75
238.492,Bluetooth,-85
238.493,Bluetooth,-86
238.529,Bluetooth,-74
238.530,Bluetooth,-74
238.590,Bluetooth,-73
238.593,Bluetooth,-74
238.621,Bluetooth,-86
238.622,Bluetooth,-85
238.655,Bluetooth,-75
238.657,Bluetooth,-75
238.688,Bluetooth,127
238.750,Bluetooth,-86
238.750,Bluetooth,-84
238.778,Bluetooth,-75
238.779,Bluetooth,-74
238.810,Bluetooth,-74
238.811,Bluetooth,-75
238.869,Bluetooth,-87
238.870,Bluetooth,-89
238.902,Bluetooth,-74
238.903,Bluetooth,-76
238.932,Bluetooth,-74
238.933,Bluetooth,-75
238.961,Bluetooth,-92
238.962,Bluetooth,-95
238.991,Bluetooth,-90
238.992,Bluetooth,-91
239.084,Bluetooth,-91
239.085,Bluetooth,-89
239.149,Bluetooth,-74
239.211,Bluetooth,-90
239.212,Bluetooth,-88
239.242,Bluetooth,-74
239.243,Bluetooth,127
239.271,Bluetooth,-73
239.272,Bluetooth,128
239.308,Bluetooth,-74
239.309,Bluetooth,-74
239.339,Bluetooth,-92
239.340,Bluetooth,-91
239.367,Bluetooth,-75
239.368,Bluetooth,128
239.400,Bluetooth,-74
239.401,Bluetooth,-74
239.431,Bluetooth,-76
239.432,Bluetooth,-75
239.463,Bluetooth,-90
239.465,Bluetooth,127
239.500,Bluetooth,-74
239.501,Bluetooth,127
239.588,Bluetooth,-88
239.590,Bluetooth,-87
239.619,Bluetooth,-72
239.620,Bluetooth,126
239.651,Bluetooth,-76
239.652,Bluetooth,-75
239.682,Bluetooth,-85
239.683,Bluetooth,-85
239.715,Bluetooth,-85
239.716,Bluetooth,-84
239.750,Bluetooth,-74
239.750,Bluetooth,126
239.777,Bluetooth,-75
239.778,Bluetooth,-75
239.810,Bluetooth,-84
