Distance,10.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
142.203,Bluetooth,-59
142.233,Bluetooth,-59
142.234,Bluetooth,-60
142.270,Bluetooth,-64
142.271,Bluetooth,-63
142.334,Bluetooth,-60
142.336,Bluetooth,-60
142.375,Bluetooth,-59
142.377,Bluetooth,-59
142.410,Bluetooth,-65
142.411,Bluetooth,-64
142.449,Bluetooth,-62
142.451,Bluetooth,-62
142.489,Bluetooth,-60
142.490,Bluetooth,-59
142.521,Bluetooth,-67
142.522,Bluetooth,-65
142.556,Bluetooth,-61
142.557,Bluetooth,-60
142.594,Bluetooth,-60
142.596,Bluetooth,-60
142.633,Bluetooth,-73
142.635,Bluetooth,-72
142.855,Bluetooth,-63
142.857,Bluetooth,-63
142.890,Bluetooth,-61
142.891,Bluetooth,-61
142.922,Bluetooth,-68
142.923,Bluetooth,-68
142.956,Bluetooth,-69
142.958,Bluetooth,-67
142.989,Bluetooth,-63
142.990,Bluetooth,-64
143.023,Bluetooth,-61
143.025,Bluetooth,-60
143.062,Bluetooth,-64
143.063,Bluetooth,-66
143.103,Bluetooth,-59
143.104,Bluetooth,-59
143.213,Bluetooth,-59
143.214,Bluetooth,-59
143.253,Bluetooth,-59
143.255,Bluetooth,-58
143.285,Bluetooth,-67
143.286,Bluetooth,-67
143.316,Bluetooth,-60
143.317,Bluetooth,-60
143.355,Bluetooth,-62
143.356,Bluetooth,-62
