Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
1.837,Bluetooth,-73
1.838,Bluetooth,-72
1.864,Bluetooth,-75
1.865,Bluetooth,-76
1.901,Bluetooth,-65
1.903,Bluetooth,-66
1.930,Bluetooth,-72
1.931,Bluetooth,-73
1.995,Bluetooth,-77
1.996,Bluetooth,-76
2.028,Bluetooth,-67
2.029,Bluetooth,-68
2.060,Bluetooth,-73
2.061,Bluetooth,-73
2.090,Bluetooth,-77
2.091,Bluetooth,-77
2.123,Bluetooth,-69
2.126,Bluetooth,-66
2.158,Bluetooth,-68
2.159,Bluetooth,-68
2.190,Bluetooth,-75
2.192,Bluetooth,-73
2.220,Bluetooth,-77
2.220,Bluetooth,-78
2.246,Bluetooth,-69
2.246,Bluetooth,-66
2.312,Bluetooth,-74
2.312,Bluetooth,-73
2.341,Bluetooth,-78
2.342,Bluetooth,-78
2.373,Bluetooth,-68
2.373,Bluetooth,-69
2.405,Bluetooth,-76
2.405,Bluetooth,-74
2.469,Bluetooth,-80
2.469,Bluetooth,-79
2.501,Bluetooth,-69
2.502,Bluetooth,-69
2.530,Bluetooth,-75
2.530,Bluetooth,-76
2.590,Bluetooth,-79
2.591,Bluetooth,-79
2.653,Bluetooth,-78
2.653,Bluetooth,-77
2.713,Bluetooth,-79
2.713,Bluetooth,-80
2.743,Bluetooth,-69
2.743,Bluetooth,-69
2.778,Bluetooth,-78
2.778,Bluetooth,-77
2.806,Bluetooth,-79
2.807,Bluetooth,-79
2.837,Bluetooth,-77
2.837,Bluetooth,-78
2.867,Bluetooth,-69
2.867,Bluetooth,-71
2.898,Bluetooth,-77
2.898,Bluetooth,-77
2.926,Bluetooth,-78
2.927,Bluetooth,-79
2.962,Bluetooth,-70
2.963,Bluetooth,-69
2.992,Bluetooth,-70
2.992,Bluetooth,-69
3.026,Bluetooth,-77
3.027,Bluetooth,-76
3.057,Bluetooth,-79
3.057,Bluetooth,-79
3.089,Bluetooth,-68
3.090,Bluetooth,-69
3.120,Bluetooth,-69
3.120,Bluetooth,-69
3.152,Bluetooth,-77
3.152,Bluetooth,-77
3.183,Bluetooth,-77
3.184,Bluetooth,-79
3.213,Bluetooth,-69
3.214,Bluetooth,-69
3.249,Bluetooth,-76
3.251,Bluetooth,-76
3.314,Bluetooth,-79
3.315,Bluetooth,-78
3.348,Bluetooth,-68
3.348,Bluetooth,-68
3.382,Bluetooth,-77
3.383,Bluetooth,-77
3.412,Bluetooth,-78
3.412,Bluetooth,-79
3.445,Bluetooth,-69
3.445,Bluetooth,-68
3.476,Bluetooth,-69
3.476,Bluetooth,-69
3.507,Bluetooth,-78
3.507,Bluetooth,-77
3.539,Bluetooth,-77
3.539,Bluetooth,-77
3.571,Bluetooth,-69
3.571,Bluetooth,-69
3.604,Bluetooth,-77
3.605,Bluetooth,-75
3.635,Bluetooth,-76
3.636,Bluetooth,-75
3.668,Bluetooth,-77
3.669,Bluetooth,-79
3.699,Bluetooth,-69
3.700,Bluetooth,-69
3.730,Bluetooth,-78
3.731,Bluetooth,-75
3.794,Bluetooth,-80
3.795,Bluetooth,-79
3.823,Bluetooth,-69
3.824,Bluetooth,-69
3.854,Bluetooth,-76
3.855,Bluetooth,-74
3.915,Bluetooth,-79
3.917,Bluetooth,-78
3.946,Bluetooth,-68
3.947,Bluetooth,-68
3.980,Bluetooth,-76
3.981,Bluetooth,-74
33.924,Bluetooth,-63
33.957,Bluetooth,-69
33.958,Bluetooth,-68
33.987,Bluetooth,-65
33.988,Bluetooth,-65
34.022,Bluetooth,-65
34.023,Bluetooth,-64
34.053,Bluetooth,-63
34.055,Bluetooth,-63
34.087,Bluetooth,-69
34.088,Bluetooth,-69
34.116,Bluetooth,-64
34.117,Bluetooth,-64
34.147,Bluetooth,-64
34.148,Bluetooth,-64
34.182,Bluetooth,-71
34.183,Bluetooth,-69
34.214,Bluetooth,-65
34.215,Bluetooth,-65
34.243,Bluetooth,-66
34.244,Bluetooth,-64
34.275,Bluetooth,-63
34.276,Bluetooth,-65
34.309,Bluetooth,-70
34.310,Bluetooth,-69
34.341,Bluetooth,-65
34.343,Bluetooth,-65
34.372,Bluetooth,-64
34.373,Bluetooth,-63
34.403,Bluetooth,-64
34.404,Bluetooth,-64
34.433,Bluetooth,-70
34.436,Bluetooth,-70
34.462,Bluetooth,-64
34.463,Bluetooth,-64
34.494,Bluetooth,-63
34.495,Bluetooth,-64
34.525,Bluetooth,-65
34.529,Bluetooth,-63
34.559,Bluetooth,-69
34.560,Bluetooth,-69
34.591,Bluetooth,-65
34.592,Bluetooth,-64
34.625,Bluetooth,-64
34.626,Bluetooth,-64
34.656,Bluetooth,-70
34.657,Bluetooth,-69
34.690,Bluetooth,-68
34.692,Bluetooth,-69
34.721,Bluetooth,-65
34.722,Bluetooth,-65
34.752,Bluetooth,-64
34.754,Bluetooth,-64
34.787,Bluetooth,-69
34.788,Bluetooth,-69
34.815,Bluetooth,-63
34.815,Bluetooth,-64
34.848,Bluetooth,-63
34.849,Bluetooth,-63
34.881,Bluetooth,-63
34.882,Bluetooth,-62
34.916,Bluetooth,-69
34.917,Bluetooth,-69
34.944,Bluetooth,-64
34.945,Bluetooth,-64
34.976,Bluetooth,-63
34.977,Bluetooth,-63
35.008,Bluetooth,-63
35.009,Bluetooth,-63
35.041,Bluetooth,-69
35.042,Bluetooth,-69
35.070,Bluetooth,-64
35.071,Bluetooth,-65
35.100,Bluetooth,-63
35.103,Bluetooth,-64
35.134,Bluetooth,-69
35.136,Bluetooth,-69
35.165,Bluetooth,-69
35.166,Bluetooth,-69
35.197,Bluetooth,-65
35.198,Bluetooth,-64
35.231,Bluetooth,-63
35.232,Bluetooth,-63
35.262,Bluetooth,-69
35.263,Bluetooth,-69
35.321,Bluetooth,-63
35.323,Bluetooth,-64
35.355,Bluetooth,-63
35.356,Bluetooth,-64
35.386,Bluetooth,-68
35.388,Bluetooth,-68
35.416,Bluetooth,-64
35.417,Bluetooth,-64
35.448,Bluetooth,-63
35.449,Bluetooth,-64
35.483,Bluetooth,-64
35.485,Bluetooth,-63
35.514,Bluetooth,-69
35.516,Bluetooth,-69
35.545,Bluetooth,-64
35.546,Bluetooth,-64
35.576,Bluetooth,-63
35.577,Bluetooth,-62
35.608,Bluetooth,-63
35.609,Bluetooth,-63
35.643,Bluetooth,-69
35.644,Bluetooth,-69
35.674,Bluetooth,-64
35.675,Bluetooth,-64
35.705,Bluetooth,-64
35.706,Bluetooth,-64
35.736,Bluetooth,-69
35.738,Bluetooth,-70
35.770,Bluetooth,-69
35.772,Bluetooth,-68
35.798,Bluetooth,-63
35.799,Bluetooth,-63
35.831,Bluetooth,-63
35.832,Bluetooth,-62
35.866,Bluetooth,-68
35.867,Bluetooth,-69
35.894,Bluetooth,-64
35.895,Bluetooth,-63
35.924,Bluetooth,-63
35.925,Bluetooth,-64
35.958,Bluetooth,-63
35.959,Bluetooth,-64
35.994,Bluetooth,-68
35.995,Bluetooth,-69
36.025,Bluetooth,-63
36.026,Bluetooth,-64
36.058,Bluetooth,-63
36.059,Bluetooth,-63
36.091,Bluetooth,-62
36.092,Bluetooth,-63
36.122,Bluetooth,-68
36.123,Bluetooth,-68
36.154,Bluetooth,-64
36.155,Bluetooth,-64
36.186,Bluetooth,-63
36.188,Bluetooth,-63
36.216,Bluetooth,-71
36.217,Bluetooth,-69
36.246,Bluetooth,-69
36.247,Bluetooth,-69
36.275,Bluetooth,-64
36.276,Bluetooth,-65
36.309,Bluetooth,-61
36.311,Bluetooth,-62
36.346,Bluetooth,-69
36.355,Bluetooth,-69
36.374,Bluetooth,-65
36.378,Bluetooth,-64
36.408,Bluetooth,-64
36.408,Bluetooth,-63
36.437,Bluetooth,-63
36.438,Bluetooth,-63
36.472,Bluetooth,-69
36.472,Bluetooth,-71
36.500,Bluetooth,-64
36.501,Bluetooth,-64
36.530,Bluetooth,-64
36.530,Bluetooth,-64
36.561,Bluetooth,-63
36.561,Bluetooth,-63
36.594,Bluetooth,-70
36.595,Bluetooth,-71
36.623,Bluetooth,-63
36.623,Bluetooth,-63
36.653,Bluetooth,-63
36.654,Bluetooth,-63
36.687,Bluetooth,-63
36.688,Bluetooth,-64
36.718,Bluetooth,-69
36.719,Bluetooth,-69
36.748,Bluetooth,-64
36.748,Bluetooth,-63
36.781,Bluetooth,-63
36.781,Bluetooth,-63
36.814,Bluetooth,-71
36.815,Bluetooth,-69
36.844,Bluetooth,-70
36.845,Bluetooth,-70
36.873,Bluetooth,-65
36.873,Bluetooth,-64
36.904,Bluetooth,-63
36.904,Bluetooth,-63
36.936,Bluetooth,-70
36.936,Bluetooth,-71
36.968,Bluetooth,-70
36.969,Bluetooth,-70
37.000,Bluetooth,-64
37.001,Bluetooth,-64
37.032,Bluetooth,-63
37.033,Bluetooth,-62
37.066,Bluetooth,-70
37.066,Bluetooth,-70
37.096,Bluetooth,-64
37.096,Bluetooth,-64
37.131,Bluetooth,-63
37.131,Bluetooth,-63
37.163,Bluetooth,-63
37.163,Bluetooth,-63
37.198,Bluetooth,-69
37.199,Bluetooth,-69
37.230,Bluetooth,-63
37.230,Bluetooth,-63
37.264,Bluetooth,-63
37.265,Bluetooth,-63
37.300,Bluetooth,-70
37.301,Bluetooth,-69
37.328,Bluetooth,-69
37.329,Bluetooth,-69
37.358,Bluetooth,-64
37.359,Bluetooth,-64
37.396,Bluetooth,-63
37.397,Bluetooth,-63
37.430,Bluetooth,-70
37.431,Bluetooth,-69
37.460,Bluetooth,-64
37.461,Bluetooth,-64
37.491,Bluetooth,-64
37.492,Bluetooth,-64
37.524,Bluetooth,-63
37.525,Bluetooth,-63
37.557,Bluetooth,-71
37.558,Bluetooth,-69
37.588,Bluetooth,-64
37.590,Bluetooth,-63
37.619,Bluetooth,-63
37.621,Bluetooth,-61
37.653,Bluetooth,-62
37.654,Bluetooth,-63
37.682,Bluetooth,-69
37.683,Bluetooth,-71
37.715,Bluetooth,-64
37.716,Bluetooth,-65
37.743,Bluetooth,127
37.780,Bluetooth,-70
37.781,Bluetooth,-70
37.838,Bluetooth,-64
37.839,Bluetooth,-63
37.871,Bluetooth,-62
37.872,Bluetooth,-63
37.903,Bluetooth,-71
37.905,Bluetooth,-70
62.341,Bluetooth,-69
62.342,Bluetooth,127
62.371,Bluetooth,-71
62.373,Bluetooth,-73
62.404,Bluetooth,-72
62.406,Bluetooth,-72
62.434,Bluetooth,-69
62.435,Bluetooth,128
62.467,Bluetooth,-72
62.468,Bluetooth,-73
62.499,Bluetooth,-72
62.500,Bluetooth,-73
62.533,Bluetooth,-71
62.534,Bluetooth,-70
62.569,Bluetooth,-70
62.570,Bluetooth,127
62.598,Bluetooth,-72
62.599,Bluetooth,-73
62.629,Bluetooth,-70
62.630,Bluetooth,-72
62.664,Bluetooth,-71
62.664,Bluetooth,-72
62.697,Bluetooth,-70
62.698,Bluetooth,128
62.762,Bluetooth,-71
62.763,Bluetooth,-72
62.793,Bluetooth,-70
62.793,Bluetooth,127
62.852,Bluetooth,-73
62.853,Bluetooth,-74
62.888,Bluetooth,-70
62.890,Bluetooth,-72
62.918,Bluetooth,-71
62.919,Bluetooth,127
62.948,Bluetooth,-72
62.949,Bluetooth,-74
62.979,Bluetooth,-72
62.981,Bluetooth,-73
63.009,Bluetooth,-70
63.010,Bluetooth,-71
63.043,Bluetooth,-72
63.044,Bluetooth,127
63.076,Bluetooth,-74
63.077,Bluetooth,-73
63.110,Bluetooth,-70
63.111,Bluetooth,-71
63.140,Bluetooth,-71
63.141,Bluetooth,-71
63.171,Bluetooth,-72
63.173,Bluetooth,126
63.202,Bluetooth,-72
63.203,Bluetooth,-74
63.234,Bluetooth,-71
63.235,Bluetooth,-72
63.264,Bluetooth,-71
63.265,Bluetooth,-72
63.294,Bluetooth,-74
63.295,Bluetooth,127
63.326,Bluetooth,-73
63.327,Bluetooth,-74
63.359,Bluetooth,-72
63.360,Bluetooth,-73
63.392,Bluetooth,-73
63.393,Bluetooth,127
63.457,Bluetooth,-71
63.458,Bluetooth,-72
63.489,Bluetooth,-72
63.490,Bluetooth,-72
63.523,Bluetooth,-73
63.525,Bluetooth,127
63.552,Bluetooth,-71
63.553,Bluetooth,-73
63.582,Bluetooth,-72
63.583,Bluetooth,-74
63.642,Bluetooth,-72
63.643,Bluetooth,127
63.674,Bluetooth,-69
63.676,Bluetooth,-70
63.707,Bluetooth,-71
63.709,Bluetooth,-72
63.741,Bluetooth,-71
63.742,Bluetooth,-72
63.899,Bluetooth,-73
63.900,Bluetooth,127
63.962,Bluetooth,127
64.054,Bluetooth,-68
64.056,Bluetooth,-67
64.089,Bluetooth,-71
64.090,Bluetooth,-71
64.119,Bluetooth,-73
64.121,Bluetooth,126
64.148,Bluetooth,-69
64.149,Bluetooth,-70
64.183,Bluetooth,-69
64.184,Bluetooth,-70
64.217,Bluetooth,-71
64.219,Bluetooth,-70
64.247,Bluetooth,-72
64.248,Bluetooth,128
64.277,Bluetooth,-67
64.278,Bluetooth,-69
64.311,Bluetooth,-71
64.312,Bluetooth,-71
64.380,Bluetooth,-71
64.381,Bluetooth,127
64.409,Bluetooth,-69
64.410,Bluetooth,-70
64.440,Bluetooth,-70
64.441,Bluetooth,-71
64.473,Bluetooth,-71
64.474,Bluetooth,127
64.532,Bluetooth,-69
64.533,Bluetooth,-69
64.562,Bluetooth,-70
64.563,Bluetooth,-70
64.593,Bluetooth,-72
64.594,Bluetooth,128
64.654,Bluetooth,-69
64.657,Bluetooth,-71
64.686,Bluetooth,-69
64.688,Bluetooth,-70
64.776,Bluetooth,-67
64.777,Bluetooth,-69
64.807,Bluetooth,-71
64.809,Bluetooth,-69
64.840,Bluetooth,-72
64.842,Bluetooth,127
64.872,Bluetooth,-68
64.873,Bluetooth,-69
64.939,Bluetooth,-68
64.940,Bluetooth,-69
64.973,Bluetooth,-70
64.975,Bluetooth,127
65.006,Bluetooth,-67
65.007,Bluetooth,-71
65.041,Bluetooth,-70
65.042,Bluetooth,-69
65.071,Bluetooth,-72
65.073,Bluetooth,126
65.102,Bluetooth,-70
65.103,Bluetooth,127
65.133,Bluetooth,-68
65.134,Bluetooth,-70
65.199,Bluetooth,-72
65.200,Bluetooth,127
65.227,Bluetooth,-68
65.228,Bluetooth,-71
65.258,Bluetooth,-69
65.259,Bluetooth,-71
65.293,Bluetooth,-69
65.294,Bluetooth,-69
65.356,Bluetooth,-70
65.357,Bluetooth,-72
65.386,Bluetooth,-70
65.387,Bluetooth,-70
65.416,Bluetooth,-69
65.417,Bluetooth,-70
65.447,Bluetooth,-71
65.448,Bluetooth,-73
65.477,Bluetooth,-72
65.478,Bluetooth,-72
65.507,Bluetooth,-70
65.509,Bluetooth,-71
65.541,Bluetooth,-72
65.542,Bluetooth,-71
65.572,Bluetooth,-72
65.573,Bluetooth,-73
65.601,Bluetooth,-73
65.603,Bluetooth,-74
65.635,Bluetooth,-71
65.636,Bluetooth,-72
65.821,Bluetooth,-72
65.823,Bluetooth,127
65.850,Bluetooth,-74
65.851,Bluetooth,-74
65.881,Bluetooth,-71
65.882,Bluetooth,-70
65.914,Bluetooth,-72
65.916,Bluetooth,-72
65.948,Bluetooth,-75
65.949,Bluetooth,-74
65.978,Bluetooth,-74
65.979,Bluetooth,-75
66.042,Bluetooth,-71
66.043,Bluetooth,-71
66.067,Bluetooth,-75
66.068,Bluetooth,-75
66.102,Bluetooth,-74
66.103,Bluetooth,-74
66.134,Bluetooth,-71
66.135,Bluetooth,-72
66.168,Bluetooth,-72
66.169,Bluetooth,128
66.199,Bluetooth,-74
66.200,Bluetooth,-74
66.232,Bluetooth,-71
66.233,Bluetooth,-71
66.297,Bluetooth,-72
66.298,Bluetooth,127
66.328,Bluetooth,-73
66.329,Bluetooth,-74
92.079,Bluetooth,-67
92.080,Bluetooth,-67
92.114,Bluetooth,-66
92.115,Bluetooth,-67
92.146,Bluetooth,-64
92.147,Bluetooth,-65
92.179,Bluetooth,-70
92.180,Bluetooth,-70
92.210,Bluetooth,-68
92.211,Bluetooth,-68
92.241,Bluetooth,-64
92.243,Bluetooth,-65
92.278,Bluetooth,-69
92.279,Bluetooth,-69
92.307,Bluetooth,-69
92.308,Bluetooth,-69
92.339,Bluetooth,-66
92.341,Bluetooth,-67
92.370,Bluetooth,-64
92.371,Bluetooth,-65
92.403,Bluetooth,-68
92.404,Bluetooth,-70
92.470,Bluetooth,-67
92.471,Bluetooth,-68
92.506,Bluetooth,-64
92.508,Bluetooth,-65
92.537,Bluetooth,-67
92.537,Bluetooth,-69
92.566,Bluetooth,-67
92.567,Bluetooth,-68
92.599,Bluetooth,-65
92.600,Bluetooth,-65
92.629,Bluetooth,-63
92.630,Bluetooth,-64
92.661,Bluetooth,-68
92.662,Bluetooth,-69
92.692,Bluetooth,-67
92.693,Bluetooth,-68
92.720,Bluetooth,-64
92.722,Bluetooth,-64
92.750,Bluetooth,-65
92.751,Bluetooth,-64
92.783,Bluetooth,-68
92.784,Bluetooth,-69
92.813,Bluetooth,-68
92.814,Bluetooth,-68
92.845,Bluetooth,-65
92.845,Bluetooth,-64
92.881,Bluetooth,-69
92.882,Bluetooth,-70
92.911,Bluetooth,-69
92.912,Bluetooth,-68
92.945,Bluetooth,-67
92.946,Bluetooth,-68
92.979,Bluetooth,-65
92.980,Bluetooth,-65
93.013,Bluetooth,-69
93.014,Bluetooth,-69
93.044,Bluetooth,-67
93.046,Bluetooth,-68
93.077,Bluetooth,-64
93.078,Bluetooth,-64
93.112,Bluetooth,-67
93.113,Bluetooth,-64
93.147,Bluetooth,-68
93.149,Bluetooth,-68
93.179,Bluetooth,-67
93.180,Bluetooth,-68
93.213,Bluetooth,-65
93.214,Bluetooth,-65
93.248,Bluetooth,-68
93.248,Bluetooth,-68
93.304,Bluetooth,-66
93.306,Bluetooth,-68
93.336,Bluetooth,-64
93.337,Bluetooth,-64
93.367,Bluetooth,-69
93.368,Bluetooth,-69
93.398,Bluetooth,-67
93.399,Bluetooth,-68
93.432,Bluetooth,-67
93.433,Bluetooth,-69
93.466,Bluetooth,-65
93.467,Bluetooth,-64
93.500,Bluetooth,-69
93.500,Bluetooth,-70
93.532,Bluetooth,-67
93.533,Bluetooth,-68
93.564,Bluetooth,-65
93.565,Bluetooth,-65
93.599,Bluetooth,-69
93.600,Bluetooth,-69
93.629,Bluetooth,-69
93.630,Bluetooth,-69
93.659,Bluetooth,-68
93.660,Bluetooth,-68
93.690,Bluetooth,-66
93.691,Bluetooth,-64
93.725,Bluetooth,-69
93.726,Bluetooth,-69
93.784,Bluetooth,-67
93.785,Bluetooth,-69
93.813,Bluetooth,-65
93.814,Bluetooth,-66
93.848,Bluetooth,-69
93.849,Bluetooth,-70
93.877,Bluetooth,-67
93.879,Bluetooth,-68
93.909,Bluetooth,-68
93.910,Bluetooth,-69
93.940,Bluetooth,-64
93.942,Bluetooth,-65
93.972,Bluetooth,-69
93.975,Bluetooth,-69
94.006,Bluetooth,-68
94.008,Bluetooth,-69
94.039,Bluetooth,-65
94.042,Bluetooth,-66
94.070,Bluetooth,-65
94.071,Bluetooth,-64
94.102,Bluetooth,-69
94.103,Bluetooth,-69
94.135,Bluetooth,-67
94.137,Bluetooth,-69
94.165,Bluetooth,-64
94.165,Bluetooth,-64
94.231,Bluetooth,-68
94.232,Bluetooth,-69
94.264,Bluetooth,-66
94.265,Bluetooth,-68
94.295,Bluetooth,-65
94.296,Bluetooth,-64
94.328,Bluetooth,-69
94.330,Bluetooth,-69
94.357,Bluetooth,-67
94.359,Bluetooth,-69
94.389,Bluetooth,-67
94.391,Bluetooth,-66
94.420,Bluetooth,127
94.451,Bluetooth,-70
94.452,Bluetooth,-69
94.482,Bluetooth,126
94.517,Bluetooth,-64
94.518,Bluetooth,-64
94.547,Bluetooth,127
94.578,Bluetooth,-69
94.579,Bluetooth,-70
94.610,Bluetooth,127
94.640,Bluetooth,-63
94.642,Bluetooth,-64
94.670,Bluetooth,127
94.701,Bluetooth,-70
94.702,Bluetooth,-70
94.735,Bluetooth,127
94.770,Bluetooth,-64
94.772,Bluetooth,-65
94.802,Bluetooth,127
94.833,Bluetooth,-69
94.834,Bluetooth,-70
94.866,Bluetooth,126
94.897,Bluetooth,-65
94.898,Bluetooth,-65
94.929,Bluetooth,127
94.961,Bluetooth,-67
94.963,Bluetooth,-69
94.991,Bluetooth,-67
94.992,Bluetooth,-66
95.021,Bluetooth,-66
95.023,Bluetooth,-65
95.053,Bluetooth,-70
95.054,Bluetooth,-69
95.083,Bluetooth,-67
95.084,Bluetooth,-68
95.112,Bluetooth,-68
95.113,Bluetooth,-69
95.148,Bluetooth,-64
95.149,Bluetooth,-64
95.178,Bluetooth,-70
95.179,Bluetooth,-70
95.208,Bluetooth,-66
95.209,Bluetooth,-68
95.239,Bluetooth,-65
95.241,Bluetooth,-65
95.270,Bluetooth,-63
95.270,Bluetooth,-64
95.395,Bluetooth,-64
95.396,Bluetooth,-65
95.426,Bluetooth,-69
95.428,Bluetooth,-71
95.454,Bluetooth,-67
95.456,Bluetooth,-68
95.486,Bluetooth,-65
95.487,Bluetooth,-64
95.520,Bluetooth,-70
95.521,Bluetooth,-69
95.553,Bluetooth,-70
95.554,Bluetooth,-71
95.586,Bluetooth,-67
95.587,Bluetooth,-67
95.618,Bluetooth,-65
95.619,Bluetooth,-64
95.648,Bluetooth,-70
95.649,Bluetooth,-71
95.681,Bluetooth,-67
95.682,Bluetooth,-67
95.711,Bluetooth,-66
95.712,Bluetooth,-69
95.741,Bluetooth,-65
95.742,Bluetooth,-64
95.772,Bluetooth,-71
95.775,Bluetooth,-71
95.804,Bluetooth,-64
95.806,Bluetooth,-67
95.834,Bluetooth,-66
95.836,Bluetooth,-68
95.865,Bluetooth,-65
95.866,Bluetooth,-64
95.898,Bluetooth,-71
95.899,Bluetooth,-70
95.930,Bluetooth,-66
95.931,Bluetooth,-68
95.962,Bluetooth,-65
95.963,Bluetooth,-63
95.998,Bluetooth,-65
95.998,Bluetooth,-65
96.029,Bluetooth,-69
96.030,Bluetooth,-68
96.058,Bluetooth,-65
96.059,Bluetooth,-66
168.849,Bluetooth,-72
168.850,Bluetooth,-71
168.880,Bluetooth,-71
168.882,Bluetooth,-72
168.910,Bluetooth,-71
168.913,Bluetooth,-72
168.942,Bluetooth,-72
168.943,Bluetooth,-72
168.973,Bluetooth,-74
168.974,Bluetooth,-72
169.006,Bluetooth,-70
169.007,Bluetooth,-71
169.039,Bluetooth,-72
169.040,Bluetooth,-72
169.069,Bluetooth,-71
169.070,Bluetooth,-72
169.104,Bluetooth,-71
169.104,Bluetooth,-72
169.136,Bluetooth,-69
169.137,Bluetooth,-71
169.168,Bluetooth,-72
169.169,Bluetooth,-72
169.200,Bluetooth,-71
169.201,Bluetooth,-73
169.230,Bluetooth,-71
169.231,Bluetooth,-72
169.261,Bluetooth,-71
169.263,Bluetooth,-71
169.294,Bluetooth,-72
169.296,Bluetooth,-72
169.327,Bluetooth,-70
169.329,Bluetooth,-71
169.355,Bluetooth,-68
169.356,Bluetooth,-71
169.387,Bluetooth,-70
169.388,Bluetooth,-71
169.419,Bluetooth,-72
169.420,Bluetooth,-72
169.452,Bluetooth,-72
169.454,Bluetooth,-73
169.482,Bluetooth,-70
169.483,Bluetooth,-71
169.513,Bluetooth,-69
169.514,Bluetooth,-71
169.542,Bluetooth,-71
169.544,Bluetooth,-72
169.577,Bluetooth,-71
169.579,Bluetooth,-72
169.607,Bluetooth,-71
169.608,Bluetooth,-71
169.639,Bluetooth,-71
169.640,Bluetooth,-71
169.672,Bluetooth,-72
169.673,Bluetooth,-73
169.704,Bluetooth,-71
169.705,Bluetooth,-73
169.732,Bluetooth,-69
169.734,Bluetooth,-69
169.763,Bluetooth,-72
169.764,Bluetooth,-71
169.824,Bluetooth,-72
169.825,Bluetooth,-73
169.856,Bluetooth,-69
169.857,Bluetooth,-70
169.891,Bluetooth,-71
169.892,Bluetooth,-72
169.921,Bluetooth,-72
169.922,Bluetooth,-72
169.988,Bluetooth,-71
169.989,Bluetooth,-70
170.023,Bluetooth,-71
170.025,Bluetooth,-71
170.054,Bluetooth,-70
170.055,Bluetooth,-70
170.085,Bluetooth,-69
170.086,Bluetooth,-69
170.117,Bluetooth,-71
170.118,Bluetooth,-72
170.147,Bluetooth,-71
170.148,Bluetooth,-71
170.178,Bluetooth,-73
170.180,Bluetooth,-71
170.206,Bluetooth,-69
170.207,Bluetooth,-70
170.241,Bluetooth,-71
170.242,Bluetooth,-72
170.304,Bluetooth,-70
170.305,Bluetooth,-72
170.336,Bluetooth,-70
170.337,Bluetooth,-71
170.367,Bluetooth,-72
