Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
2.682,Bluetooth,-64
2.739,Bluetooth,-58
2.740,Bluetooth,-58
2.775,Bluetooth,-63
2.776,Bluetooth,-62
2.805,Bluetooth,-57
2.806,Bluetooth,-58
2.839,Bluetooth,-59
2.839,Bluetooth,-58
2.869,Bluetooth,-62
2.900,Bluetooth,-56
2.901,Bluetooth,-57
2.934,Bluetooth,-59
2.935,Bluetooth,-58
2.995,Bluetooth,-65
2.996,Bluetooth,-65
3.024,Bluetooth,-59
3.025,Bluetooth,-60
3.150,Bluetooth,-60
3.150,Bluetooth,-61
3.180,Bluetooth,-71
3.181,Bluetooth,-69
3.248,Bluetooth,-60
3.249,Bluetooth,-60
3.342,Bluetooth,-61
3.343,Bluetooth,-60
3.373,Bluetooth,-66
3.374,Bluetooth,-66
3.411,Bluetooth,-59
3.411,Bluetooth,-59
3.436,Bluetooth,-62
3.465,Bluetooth,-68
3.466,Bluetooth,-68
3.497,Bluetooth,-64
3.498,Bluetooth,-65
3.528,Bluetooth,-62
3.529,Bluetooth,-61
3.559,Bluetooth,-65
3.560,Bluetooth,-65
3.626,Bluetooth,-61
3.628,Bluetooth,-62
3.687,Bluetooth,-65
3.688,Bluetooth,-65
3.780,Bluetooth,-65
3.781,Bluetooth,-66
3.846,Bluetooth,-62
3.847,Bluetooth,-62
3.878,Bluetooth,-66
3.880,Bluetooth,-66
3.945,Bluetooth,-63
3.946,Bluetooth,-62
109.746,Bluetooth,-75
109.776,Bluetooth,-76
109.777,Bluetooth,-76
109.806,Bluetooth,-59
109.836,Bluetooth,-75
109.837,Bluetooth,-75
109.865,Bluetooth,-76
109.867,Bluetooth,-75
109.900,Bluetooth,-59
109.901,Bluetooth,-59
109.927,Bluetooth,-75
109.928,Bluetooth,-75
110.088,Bluetooth,-74
110.091,Bluetooth,-74
110.187,Bluetooth,-77
110.188,Bluetooth,-76
110.227,Bluetooth,-75
110.228,Bluetooth,-75
110.288,Bluetooth,-76
110.288,Bluetooth,-76
110.352,Bluetooth,-74
110.353,Bluetooth,-74
110.388,Bluetooth,-76
110.389,Bluetooth,-77
110.447,Bluetooth,-74
110.448,Bluetooth,-73
110.481,Bluetooth,-76
110.482,Bluetooth,-77
110.541,Bluetooth,-73
110.542,Bluetooth,-75
110.732,Bluetooth,-76
110.733,Bluetooth,-75
110.763,Bluetooth,-76
110.764,Bluetooth,-76
110.793,Bluetooth,-76
110.794,Bluetooth,-77
110.822,Bluetooth,-80
110.823,Bluetooth,-80
110.883,Bluetooth,-77
110.884,Bluetooth,-77
110.949,Bluetooth,-75
110.951,Bluetooth,-76
110.981,Bluetooth,-77
110.982,Bluetooth,-76
111.044,Bluetooth,-75
111.046,Bluetooth,-75
111.075,Bluetooth,-78
111.076,Bluetooth,-78
111.142,Bluetooth,-75
111.143,Bluetooth,-74
111.173,Bluetooth,-78
111.174,Bluetooth,-77
111.205,Bluetooth,-58
111.206,Bluetooth,-59
111.236,Bluetooth,-75
111.237,Bluetooth,-75
111.266,Bluetooth,-78
111.267,Bluetooth,-78
111.366,Bluetooth,-75
111.366,Bluetooth,-75
111.399,Bluetooth,-79
111.435,Bluetooth,-75
111.436,Bluetooth,-75
111.464,Bluetooth,-78
111.466,Bluetooth,-79
111.593,Bluetooth,-78
111.594,Bluetooth,-79
111.624,Bluetooth,-75
111.626,Bluetooth,-75
111.659,Bluetooth,-78
111.690,Bluetooth,-77
111.691,Bluetooth,-77
111.751,Bluetooth,-75
111.752,Bluetooth,-75
111.781,Bluetooth,-77
111.782,Bluetooth,-79
111.842,Bluetooth,-76
111.843,Bluetooth,-75
111.874,Bluetooth,-78
111.875,Bluetooth,-77
111.939,Bluetooth,-75
111.940,Bluetooth,-76
111.972,Bluetooth,-78
111.973,Bluetooth,-77
112.037,Bluetooth,-74
112.038,Bluetooth,-75
112.068,Bluetooth,-76
112.070,Bluetooth,-76
112.111,Bluetooth,-60
112.112,Bluetooth,-59
112.132,Bluetooth,-80
112.133,Bluetooth,-80
112.196,Bluetooth,-72
112.197,Bluetooth,-71
112.227,Bluetooth,-76
112.228,Bluetooth,-78
112.352,Bluetooth,-74
112.353,Bluetooth,-75
112.387,Bluetooth,-76
112.388,Bluetooth,-76
112.417,Bluetooth,-75
112.418,Bluetooth,-74
112.488,Bluetooth,-76
112.489,Bluetooth,-76
112.578,Bluetooth,-76
112.580,Bluetooth,-76
112.644,Bluetooth,-75
112.645,Bluetooth,-74
112.675,Bluetooth,-77
112.676,Bluetooth,-75
112.837,Bluetooth,-74
112.838,Bluetooth,-74
112.873,Bluetooth,-75
112.874,Bluetooth,-75
112.937,Bluetooth,-74
112.938,Bluetooth,-74
112.968,Bluetooth,-75
112.969,Bluetooth,-75
113.028,Bluetooth,-74
113.029,Bluetooth,-74
113.058,Bluetooth,-75
113.059,Bluetooth,-75
113.154,Bluetooth,-73
113.155,Bluetooth,-74
113.187,Bluetooth,-76
113.188,Bluetooth,-75
113.252,Bluetooth,-74
113.253,Bluetooth,-76
113.285,Bluetooth,-74
113.286,Bluetooth,-75
113.348,Bluetooth,-74
113.349,Bluetooth,-74
113.380,Bluetooth,-76
113.381,Bluetooth,-75
113.477,Bluetooth,-75
113.478,Bluetooth,-75
113.540,Bluetooth,-74
113.541,Bluetooth,-74
113.570,Bluetooth,-75
113.571,Bluetooth,-75
113.629,Bluetooth,-74
113.630,Bluetooth,-74
113.661,Bluetooth,-76
113.662,Bluetooth,-76
208.269,Bluetooth,-85
208.270,Bluetooth,-84
208.312,Bluetooth,-73
208.333,Bluetooth,-85
208.334,Bluetooth,-85
208.395,Bluetooth,-85
208.396,Bluetooth,-84
208.427,Bluetooth,-84
208.427,Bluetooth,-84
208.456,Bluetooth,-84
208.458,Bluetooth,-84
208.548,Bluetooth,-85
208.549,Bluetooth,-86
208.582,Bluetooth,-85
208.583,Bluetooth,-86
208.647,Bluetooth,-84
208.648,Bluetooth,-85
208.682,Bluetooth,-85
208.683,Bluetooth,-85
208.743,Bluetooth,-85
208.744,Bluetooth,-85
208.807,Bluetooth,-73
208.808,Bluetooth,-73
208.837,Bluetooth,-84
208.869,Bluetooth,-85
208.870,Bluetooth,-84
208.912,Bluetooth,-73
208.931,Bluetooth,-85
208.966,Bluetooth,-85
208.968,Bluetooth,-85
208.997,Bluetooth,-85
208.998,Bluetooth,-85
209.030,Bluetooth,-85
209.031,Bluetooth,-85
209.062,Bluetooth,-85
209.063,Bluetooth,-85
209.127,Bluetooth,-85
209.127,Bluetooth,-86
209.158,Bluetooth,-85
209.159,Bluetooth,-85
209.187,Bluetooth,-85
209.188,Bluetooth,-85
209.289,Bluetooth,-85
209.290,Bluetooth,-85
209.382,Bluetooth,-85
209.383,Bluetooth,-85
209.449,Bluetooth,-85
209.450,Bluetooth,-86
209.480,Bluetooth,-84
209.481,Bluetooth,-84
209.543,Bluetooth,-86
209.544,Bluetooth,-85
209.575,Bluetooth,-84
209.576,Bluetooth,-85
209.640,Bluetooth,-85
209.641,Bluetooth,-86
209.671,Bluetooth,-85
209.673,Bluetooth,-86
209.711,Bluetooth,-73
209.712,Bluetooth,-73
209.735,Bluetooth,-84
209.736,Bluetooth,-85
209.768,Bluetooth,-86
209.835,Bluetooth,-85
209.836,Bluetooth,-86
209.932,Bluetooth,-84
209.933,Bluetooth,-86
209.961,Bluetooth,-85
209.962,Bluetooth,-85
209.990,Bluetooth,-85
209.991,Bluetooth,-86
210.022,Bluetooth,-85
210.023,Bluetooth,-86
210.057,Bluetooth,-86
210.058,Bluetooth,-85
210.146,Bluetooth,-87
210.147,Bluetooth,-86
210.177,Bluetooth,-85
210.178,Bluetooth,-86
210.238,Bluetooth,-85
210.239,Bluetooth,-85
210.269,Bluetooth,-85
210.270,Bluetooth,-85
210.310,Bluetooth,-73
210.311,Bluetooth,-74
210.333,Bluetooth,-86
210.334,Bluetooth,-86
210.366,Bluetooth,-86
210.367,Bluetooth,-85
210.429,Bluetooth,-86
210.430,Bluetooth,-86
210.524,Bluetooth,-86
210.525,Bluetooth,-87
210.555,Bluetooth,-86
210.587,Bluetooth,-85
210.588,Bluetooth,-87
210.616,Bluetooth,-86
210.617,Bluetooth,-87
210.685,Bluetooth,-84
210.686,Bluetooth,-86
210.749,Bluetooth,-88
210.750,Bluetooth,-88
210.781,Bluetooth,-85
210.782,Bluetooth,-85
210.874,Bluetooth,-86
210.943,Bluetooth,-88
210.944,Bluetooth,-87
210.972,Bluetooth,-86
210.974,Bluetooth,-85
211.011,Bluetooth,-73
211.012,Bluetooth,-74
211.039,Bluetooth,-87
211.040,Bluetooth,-87
211.072,Bluetooth,-85
211.073,Bluetooth,-86
211.199,Bluetooth,-85
211.201,Bluetooth,-85
211.230,Bluetooth,-87
211.231,Bluetooth,-87
211.293,Bluetooth,-85
211.294,Bluetooth,-85
211.324,Bluetooth,-87
211.325,Bluetooth,-86
211.382,Bluetooth,-84
211.385,Bluetooth,-85
211.450,Bluetooth,-87
211.451,Bluetooth,-87
211.483,Bluetooth,-85
211.484,Bluetooth,-85
211.543,Bluetooth,-86
211.544,Bluetooth,-85
211.580,Bluetooth,-86
211.581,Bluetooth,-85
211.640,Bluetooth,-85
211.641,Bluetooth,-86
211.672,Bluetooth,-85
211.673,Bluetooth,-84
211.707,Bluetooth,-73
211.708,Bluetooth,-73
211.734,Bluetooth,-87
211.735,Bluetooth,-86
211.764,Bluetooth,-85
211.765,Bluetooth,-85
211.828,Bluetooth,-86
211.829,Bluetooth,-86
211.891,Bluetooth,-85
211.892,Bluetooth,-85
211.920,Bluetooth,-87
211.921,Bluetooth,-86
211.987,Bluetooth,-86
211.988,Bluetooth,-85
212.049,Bluetooth,-86
212.050,Bluetooth,-86
212.079,Bluetooth,-84
212.081,Bluetooth,-84
212.144,Bluetooth,-86
212.145,Bluetooth,-86
212.174,Bluetooth,-85
212.176,Bluetooth,-84
314.149,Bluetooth,-82
314.150,Bluetooth,-84
314.179,Bluetooth,-70
314.181,Bluetooth,-71
314.244,Bluetooth,-82
314.245,Bluetooth,-82
314.306,Bluetooth,-82
314.307,Bluetooth,-82
314.338,Bluetooth,-78
314.339,Bluetooth,-78
314.369,Bluetooth,-71
314.370,Bluetooth,-70
314.400,Bluetooth,-64
314.432,Bluetooth,-83
314.434,Bluetooth,-82
314.467,Bluetooth,-70
314.468,Bluetooth,-69
314.529,Bluetooth,-82
314.562,Bluetooth,-71
314.563,Bluetooth,-71
314.626,Bluetooth,-82
314.627,Bluetooth,-82
314.696,Bluetooth,-71
314.697,Bluetooth,-71
314.724,Bluetooth,-82
314.791,Bluetooth,-72
314.792,Bluetooth,-71
314.881,Bluetooth,-83
314.883,Bluetooth,-83
314.977,Bluetooth,-71
314.978,Bluetooth,-70
315.012,Bluetooth,-64
315.041,Bluetooth,-83
315.042,Bluetooth,-83
315.135,Bluetooth,-83
315.136,Bluetooth,-83
315.235,Bluetooth,-83
315.236,Bluetooth,-83
315.297,Bluetooth,-72
315.298,Bluetooth,-71
315.326,Bluetooth,-84
315.327,Bluetooth,-83
315.387,Bluetooth,-70
315.387,Bluetooth,-71
315.448,Bluetooth,-83
315.450,Bluetooth,-83
315.480,Bluetooth,-72
315.481,Bluetooth,-71
315.544,Bluetooth,-84
315.545,Bluetooth,-84
315.575,Bluetooth,-72
315.577,Bluetooth,-72
315.640,Bluetooth,-79
315.641,Bluetooth,-79
315.673,Bluetooth,-68
315.674,Bluetooth,-69
315.712,Bluetooth,-63
315.734,Bluetooth,-84
315.735,Bluetooth,-84
315.765,Bluetooth,-71
315.767,Bluetooth,-71
315.830,Bluetooth,-84
315.831,Bluetooth,-83
315.862,Bluetooth,-71
315.863,Bluetooth,-71
315.932,Bluetooth,-84
315.933,Bluetooth,-84
315.992,Bluetooth,-70
315.993,Bluetooth,-72
316.024,Bluetooth,-84
316.025,Bluetooth,-84
316.089,Bluetooth,-71
316.090,Bluetooth,-71
316.153,Bluetooth,-84
316.155,Bluetooth,-83
316.280,Bluetooth,-71
316.282,Bluetooth,-71
316.340,Bluetooth,-83
316.341,Bluetooth,-85
316.376,Bluetooth,-71
316.377,Bluetooth,-71
316.436,Bluetooth,-84
316.437,Bluetooth,-84
316.497,Bluetooth,-65
316.499,Bluetooth,-63
316.531,Bluetooth,-84
316.532,Bluetooth,-83
316.568,Bluetooth,-71
316.569,Bluetooth,-71
316.634,Bluetooth,-84
316.635,Bluetooth,-84
316.664,Bluetooth,-71
316.665,Bluetooth,-70
316.754,Bluetooth,-83
316.755,Bluetooth,-84
316.787,Bluetooth,-70
316.788,Bluetooth,-70
316.815,Bluetooth,-83
316.816,Bluetooth,-83
316.850,Bluetooth,-83
316.851,Bluetooth,-82
316.887,Bluetooth,-70
316.888,Bluetooth,-69
316.951,Bluetooth,-83
316.952,Bluetooth,-82
317.046,Bluetooth,-82
317.047,Bluetooth,-83
317.083,Bluetooth,-71
317.084,Bluetooth,-71
317.148,Bluetooth,-83
317.149,Bluetooth,-83
317.178,Bluetooth,-71
317.179,Bluetooth,-71
317.239,Bluetooth,-83
317.240,Bluetooth,-83
317.311,Bluetooth,-63
317.312,Bluetooth,-64
317.336,Bluetooth,-83
317.337,Bluetooth,-84
317.366,Bluetooth,-71
317.367,Bluetooth,-71
317.493,Bluetooth,-71
317.494,Bluetooth,-70
317.553,Bluetooth,-83
317.554,Bluetooth,-83
317.583,Bluetooth,-71
317.584,Bluetooth,-72
317.646,Bluetooth,-84
317.647,Bluetooth,-83
317.676,Bluetooth,-71
317.678,Bluetooth,-72
317.742,Bluetooth,-83
317.743,Bluetooth,-83
317.772,Bluetooth,-71
317.773,Bluetooth,-71
317.806,Bluetooth,-64
317.807,Bluetooth,-64
317.835,Bluetooth,-83
317.837,Bluetooth,-83
317.871,Bluetooth,-71
317.872,Bluetooth,-71
317.935,Bluetooth,-83
317.936,Bluetooth,-83
317.970,Bluetooth,-71
317.972,Bluetooth,-71
318.007,Bluetooth,-64
318.007,Bluetooth,-64
318.036,Bluetooth,-84
318.037,Bluetooth,-83
318.070,Bluetooth,-71
318.071,Bluetooth,-70
425.979,Bluetooth,-59
425.980,Bluetooth,-61
426.073,Bluetooth,-60
426.074,Bluetooth,-60
426.138,Bluetooth,-63
426.139,Bluetooth,-64
426.170,Bluetooth,-61
426.171,Bluetooth,-60
426.355,Bluetooth,-63
426.356,Bluetooth,-64
426.386,Bluetooth,-61
426.386,Bluetooth,-61
426.420,Bluetooth,-63
426.421,Bluetooth,-62
426.553,Bluetooth,-63
426.554,Bluetooth,-64
426.586,Bluetooth,-60
426.587,Bluetooth,-60
426.653,Bluetooth,-63
426.654,Bluetooth,-63
426.684,Bluetooth,-61
426.685,Bluetooth,-60
426.746,Bluetooth,-64
426.747,Bluetooth,-63
426.778,Bluetooth,-60
426.779,Bluetooth,-60
426.839,Bluetooth,-64
426.840,Bluetooth,-64
426.870,Bluetooth,-60
426.871,Bluetooth,-60
426.911,Bluetooth,-58
426.912,Bluetooth,-57
426.934,Bluetooth,-64
426.935,Bluetooth,-64
426.996,Bluetooth,-61
426.996,Bluetooth,-61
427.087,Bluetooth,-60
427.088,Bluetooth,-60
427.150,Bluetooth,-63
427.151,Bluetooth,-63
427.182,Bluetooth,-60
427.183,Bluetooth,-61
427.279,Bluetooth,-60
427.280,Bluetooth,-60
427.340,Bluetooth,-63
427.341,Bluetooth,-64
427.369,Bluetooth,-60
427.371,Bluetooth,-61
427.433,Bluetooth,-64
427.434,Bluetooth,-64
427.467,Bluetooth,-60
427.469,Bluetooth,-60
427.534,Bluetooth,-65
427.535,Bluetooth,-64
427.565,Bluetooth,-60
427.566,Bluetooth,-60
427.596,Bluetooth,-60
427.597,Bluetooth,-60
427.625,Bluetooth,-63
427.626,Bluetooth,-64
427.656,Bluetooth,-60
427.657,Bluetooth,-60
427.685,Bluetooth,-59
427.687,Bluetooth,-60
427.749,Bluetooth,-64
427.750,Bluetooth,-64
427.783,Bluetooth,-60
427.784,Bluetooth,-60
427.845,Bluetooth,-64
427.845,Bluetooth,-64
427.941,Bluetooth,-64
427.942,Bluetooth,-64
427.972,Bluetooth,-60
427.973,Bluetooth,-60
428.033,Bluetooth,-65
428.034,Bluetooth,-64
428.067,Bluetooth,-60
428.068,Bluetooth,-60
428.129,Bluetooth,-64
428.130,Bluetooth,-64
428.194,Bluetooth,-60
428.196,Bluetooth,-60
428.230,Bluetooth,-63
428.231,Bluetooth,-64
428.261,Bluetooth,-61
428.262,Bluetooth,-61
428.292,Bluetooth,-60
428.293,Bluetooth,-59
428.352,Bluetooth,-64
428.353,Bluetooth,-64
428.381,Bluetooth,-60
428.383,Bluetooth,-61
428.449,Bluetooth,-64
428.450,Bluetooth,-65
428.481,Bluetooth,-60
428.482,Bluetooth,-60
428.541,Bluetooth,-64
428.542,Bluetooth,-63
428.574,Bluetooth,-60
428.575,Bluetooth,-60
428.638,Bluetooth,-65
428.639,Bluetooth,-64
428.673,Bluetooth,-60
428.674,Bluetooth,-60
428.828,Bluetooth,-64
428.829,Bluetooth,-65
428.893,Bluetooth,-59
428.894,Bluetooth,-61
428.922,Bluetooth,-63
428.923,Bluetooth,-64
429.050,Bluetooth,-63
429.051,Bluetooth,-64
429.083,Bluetooth,-59
429.084,Bluetooth,-61
429.145,Bluetooth,-62
429.146,Bluetooth,-65
429.179,Bluetooth,-60
429.180,Bluetooth,-60
429.243,Bluetooth,-63
429.244,Bluetooth,-64
429.273,Bluetooth,-60
429.274,Bluetooth,-60
429.336,Bluetooth,-63
429.337,Bluetooth,-63
429.365,Bluetooth,-60
429.366,Bluetooth,-60
429.432,Bluetooth,-63
429.434,Bluetooth,-64
429.529,Bluetooth,-65
429.530,Bluetooth,-66
429.563,Bluetooth,-61
429.564,Bluetooth,-61
429.688,Bluetooth,-60
429.689,Bluetooth,-60
429.750,Bluetooth,-65
429.751,Bluetooth,-65
429.781,Bluetooth,-60
429.782,Bluetooth,-60
429.842,Bluetooth,-64
429.843,Bluetooth,-64
429.872,Bluetooth,-61
429.873,Bluetooth,-60
429.936,Bluetooth,-65
429.937,Bluetooth,-63
429.970,Bluetooth,-60
429.971,Bluetooth,-59
534.583,Bluetooth,-69
534.584,Bluetooth,-69
534.649,Bluetooth,-74
534.650,Bluetooth,-73
534.679,Bluetooth,-69
534.680,Bluetooth,-68
534.777,Bluetooth,-69
534.778,Bluetooth,-68
534.844,Bluetooth,-73
534.873,Bluetooth,-68
534.874,Bluetooth,-69
534.912,Bluetooth,-67
534.913,Bluetooth,-69
534.938,Bluetooth,-73
534.939,Bluetooth,-75
534.971,Bluetooth,-69
534.972,Bluetooth,-68
535.034,Bluetooth,-73
535.035,Bluetooth,-73
535.126,Bluetooth,-73
535.127,Bluetooth,-72
535.188,Bluetooth,-70
535.190,Bluetooth,-69
535.218,Bluetooth,-73
535.219,Bluetooth,-73
535.441,Bluetooth,-71
535.442,Bluetooth,-71
535.473,Bluetooth,-69
535.512,Bluetooth,-68
535.513,Bluetooth,-70
535.538,Bluetooth,-72
535.539,Bluetooth,-73
535.574,Bluetooth,-69
535.575,Bluetooth,-69
535.639,Bluetooth,-72
535.640,Bluetooth,-73
535.735,Bluetooth,-73
535.736,Bluetooth,-73
535.768,Bluetooth,-67
535.827,Bluetooth,-74
535.861,Bluetooth,-70
535.888,Bluetooth,-68
535.889,Bluetooth,-67
535.953,Bluetooth,-73
535.954,Bluetooth,-72
536.080,Bluetooth,-69
536.081,Bluetooth,-68
536.176,Bluetooth,-67
536.177,Bluetooth,-68
536.237,Bluetooth,-72
536.238,Bluetooth,-73
536.267,Bluetooth,-68
536.268,Bluetooth,-68
536.335,Bluetooth,-71
536.336,Bluetooth,-72
536.367,Bluetooth,-68
536.368,Bluetooth,-68
536.399,Bluetooth,-68
536.400,Bluetooth,-68
536.429,Bluetooth,-73
536.430,Bluetooth,-72
536.461,Bluetooth,-68
536.462,Bluetooth,-68
536.522,Bluetooth,-74
536.523,Bluetooth,-73
536.556,Bluetooth,-68
536.557,Bluetooth,-67
536.589,Bluetooth,-67
536.590,Bluetooth,-66
536.620,Bluetooth,-74
536.621,Bluetooth,-73
536.652,Bluetooth,-72
536.654,Bluetooth,-73
536.689,Bluetooth,-66
536.689,Bluetooth,-67
536.718,Bluetooth,-73
536.718,Bluetooth,-73
536.786,Bluetooth,-68
536.787,Bluetooth,-68
536.848,Bluetooth,-73
536.849,Bluetooth,-74
536.878,Bluetooth,-68
536.878,Bluetooth,-68
536.942,Bluetooth,-73
536.943,Bluetooth,-73
536.975,Bluetooth,-69
536.976,Bluetooth,-69
537.012,Bluetooth,-69
537.039,Bluetooth,-73
537.040,Bluetooth,-74
537.071,Bluetooth,-68
537.072,Bluetooth,-67
537.139,Bluetooth,-73
537.140,Bluetooth,-74
537.169,Bluetooth,-68
537.170,Bluetooth,-69
537.202,Bluetooth,-69
537.233,Bluetooth,-73
537.234,Bluetooth,-73
537.263,Bluetooth,-68
537.264,Bluetooth,-68
537.364,Bluetooth,-69
537.365,Bluetooth,-70
537.399,Bluetooth,-70
537.400,Bluetooth,-68
537.531,Bluetooth,-73
537.598,Bluetooth,-69
537.599,Bluetooth,-68
537.627,Bluetooth,-73
537.628,Bluetooth,-73
537.725,Bluetooth,-73
537.726,Bluetooth,-73
537.759,Bluetooth,-68
537.761,Bluetooth,-68
537.823,Bluetooth,-73
537.824,Bluetooth,-72
537.852,Bluetooth,-72
537.853,Bluetooth,-72
537.885,Bluetooth,-68
537.886,Bluetooth,-68
537.948,Bluetooth,-74
537.949,Bluetooth,-74
538.037,Bluetooth,-74
538.038,Bluetooth,-73
538.067,Bluetooth,-68
538.068,Bluetooth,-68
538.129,Bluetooth,-73
538.130,Bluetooth,-73
538.162,Bluetooth,-68
538.163,Bluetooth,-67
538.225,Bluetooth,-73
538.226,Bluetooth,-73
538.321,Bluetooth,-67
538.322,Bluetooth,-66
538.383,Bluetooth,-67
538.383,Bluetooth,-67
538.446,Bluetooth,-73
538.447,Bluetooth,-73
538.481,Bluetooth,-67
538.482,Bluetooth,-67
538.541,Bluetooth,-72
538.542,Bluetooth,-73
