Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhoneXR
2.700,Bluetooth,-81
2.763,Bluetooth,-70
2.765,Bluetooth,-71
2.825,Bluetooth,-81
2.827,Bluetooth,-80
2.889,Bluetooth,-71
2.891,Bluetooth,-71
2.923,Bluetooth,-82
2.925,Bluetooth,-81
2.952,Bluetooth,-81
2.983,Bluetooth,-76
2.985,Bluetooth,-75
3.043,Bluetooth,-81
3.078,Bluetooth,-76
3.079,Bluetooth,-75
3.108,Bluetooth,-76
3.110,Bluetooth,-77
3.140,Bluetooth,-72
3.142,Bluetooth,-71
3.171,Bluetooth,-81
3.202,Bluetooth,-76
3.203,Bluetooth,-76
3.294,Bluetooth,-84
3.326,Bluetooth,-76
3.328,Bluetooth,-77
3.356,Bluetooth,-71
3.358,Bluetooth,-70
3.390,Bluetooth,-70
3.392,Bluetooth,-71
3.418,Bluetooth,-81
3.419,Bluetooth,-81
3.451,Bluetooth,-77
3.453,Bluetooth,-78
3.485,Bluetooth,-70
3.486,Bluetooth,-69
3.519,Bluetooth,-82
3.520,Bluetooth,-81
3.618,Bluetooth,-70
3.619,Bluetooth,-70
3.647,Bluetooth,-81
3.748,Bluetooth,-71
3.749,Bluetooth,-71
3.777,Bluetooth,-81
3.778,Bluetooth,-81
3.808,Bluetooth,-74
3.810,Bluetooth,-76
3.841,Bluetooth,-71
3.844,Bluetooth,-70
3.904,Bluetooth,-81
3.973,Bluetooth,-70
3.974,Bluetooth,-70
16.652,Bluetooth,-72
16.653,Bluetooth,-72
16.682,Bluetooth,-74
16.684,Bluetooth,-75
16.715,Bluetooth,-75
16.716,Bluetooth,-74
16.746,Bluetooth,-73
16.748,Bluetooth,-72
16.810,Bluetooth,-77
16.812,Bluetooth,-76
16.841,Bluetooth,-74
16.843,Bluetooth,-74
16.871,Bluetooth,-74
16.873,Bluetooth,-72
16.904,Bluetooth,-76
16.905,Bluetooth,-76
16.973,Bluetooth,-74
16.976,Bluetooth,-73
17.006,Bluetooth,-72
17.009,Bluetooth,-72
17.035,Bluetooth,-77
17.037,Bluetooth,-77
17.070,Bluetooth,-74
17.071,Bluetooth,-74
17.104,Bluetooth,-73
17.106,Bluetooth,-72
17.134,Bluetooth,-73
17.136,Bluetooth,-73
17.230,Bluetooth,-73
17.232,Bluetooth,-72
17.262,Bluetooth,-73
17.264,Bluetooth,-73
17.291,Bluetooth,-75
17.293,Bluetooth,-74
17.325,Bluetooth,-74
17.327,Bluetooth,-74
17.361,Bluetooth,-73
17.363,Bluetooth,-73
17.392,Bluetooth,-75
17.395,Bluetooth,-75
17.425,Bluetooth,-74
17.427,Bluetooth,-74
17.519,Bluetooth,-75
17.521,Bluetooth,-75
17.554,Bluetooth,-74
17.555,Bluetooth,-74
17.585,Bluetooth,-73
17.587,Bluetooth,-73
17.615,Bluetooth,-73
17.617,Bluetooth,-72
17.647,Bluetooth,-76
17.649,Bluetooth,-76
17.678,Bluetooth,-73
17.680,Bluetooth,-74
17.714,Bluetooth,-73
17.716,Bluetooth,-74
17.746,Bluetooth,-77
17.748,Bluetooth,-77
17.776,Bluetooth,-77
17.779,Bluetooth,-77
17.972,Bluetooth,-73
17.974,Bluetooth,-73
18.001,Bluetooth,-77
18.003,Bluetooth,-76
18.035,Bluetooth,-74
18.036,Bluetooth,-74
18.065,Bluetooth,-74
18.067,Bluetooth,-73
18.096,Bluetooth,-73
18.097,Bluetooth,-74
18.124,Bluetooth,-78
18.127,Bluetooth,-78
18.188,Bluetooth,-74
18.190,Bluetooth,-72
18.250,Bluetooth,-78
18.252,Bluetooth,-77
18.316,Bluetooth,-73
18.317,Bluetooth,-75
18.348,Bluetooth,-77
18.349,Bluetooth,-78
18.417,Bluetooth,-75
18.419,Bluetooth,-76
18.447,Bluetooth,-74
18.449,Bluetooth,-73
18.477,Bluetooth,-77
18.478,Bluetooth,-77
18.510,Bluetooth,-75
18.511,Bluetooth,-76
18.570,Bluetooth,-73
18.572,Bluetooth,-73
18.599,Bluetooth,-79
18.600,Bluetooth,-78
18.633,Bluetooth,-75
18.635,Bluetooth,-75
18.665,Bluetooth,-73
18.666,Bluetooth,-73
18.695,Bluetooth,-74
18.696,Bluetooth,-73
18.727,Bluetooth,-77
18.728,Bluetooth,-77
18.758,Bluetooth,-74
18.760,Bluetooth,-75
18.788,Bluetooth,-73
18.789,Bluetooth,-72
18.818,Bluetooth,-73
18.820,Bluetooth,-73
18.848,Bluetooth,-78
18.849,Bluetooth,-78
18.914,Bluetooth,-73
18.915,Bluetooth,-73
18.946,Bluetooth,-77
18.948,Bluetooth,-78
18.980,Bluetooth,-77
18.981,Bluetooth,-76
19.042,Bluetooth,-73
19.045,Bluetooth,-73
19.132,Bluetooth,-75
19.134,Bluetooth,-74
19.163,Bluetooth,-73
19.165,Bluetooth,-75
19.194,Bluetooth,-78
19.196,Bluetooth,-78
19.227,Bluetooth,-76
19.230,Bluetooth,-75
19.297,Bluetooth,-72
19.298,Bluetooth,-73
19.330,Bluetooth,-78
19.332,Bluetooth,-78
19.363,Bluetooth,-76
19.364,Bluetooth,-74
19.396,Bluetooth,-73
19.398,Bluetooth,-74
19.429,Bluetooth,-77
19.431,Bluetooth,-78
19.523,Bluetooth,-73
19.525,Bluetooth,-73
19.553,Bluetooth,-77
19.554,Bluetooth,-77
19.615,Bluetooth,-75
19.616,Bluetooth,-75
19.649,Bluetooth,-73
19.651,Bluetooth,-73
19.681,Bluetooth,-78
19.683,Bluetooth,-79
19.750,Bluetooth,-72
19.752,Bluetooth,-74
19.809,Bluetooth,-78
19.810,Bluetooth,-78
19.845,Bluetooth,-76
19.846,Bluetooth,-75
19.878,Bluetooth,-74
19.880,Bluetooth,-73
19.910,Bluetooth,-78
19.912,Bluetooth,-79
19.977,Bluetooth,-74
19.979,Bluetooth,-74
20.008,Bluetooth,-73
20.009,Bluetooth,-74
20.036,Bluetooth,-79
20.037,Bluetooth,-78
20.104,Bluetooth,-73
20.106,Bluetooth,-72
20.134,Bluetooth,-73
20.135,Bluetooth,-74
20.167,Bluetooth,-77
20.200,Bluetooth,-75
20.201,Bluetooth,-75
20.296,Bluetooth,-77
20.298,Bluetooth,-77
20.360,Bluetooth,-72
20.362,Bluetooth,-73
20.394,Bluetooth,-76
20.395,Bluetooth,-76
20.427,Bluetooth,-76
20.428,Bluetooth,-74
20.456,Bluetooth,-73
20.457,Bluetooth,-74
20.493,Bluetooth,-74
20.494,Bluetooth,-73
20.521,Bluetooth,-76
20.523,Bluetooth,-77
20.553,Bluetooth,-75
20.555,Bluetooth,-74
20.584,Bluetooth,-72
20.585,Bluetooth,-73
31.636,Bluetooth,-81
31.638,Bluetooth,-81
31.667,Bluetooth,-85
31.669,Bluetooth,-85
31.700,Bluetooth,-83
31.702,Bluetooth,-83
31.734,Bluetooth,-82
31.735,Bluetooth,-80
31.801,Bluetooth,-85
31.802,Bluetooth,-85
31.831,Bluetooth,-82
31.833,Bluetooth,-83
31.865,Bluetooth,-80
31.866,Bluetooth,-79
31.898,Bluetooth,-84
31.931,Bluetooth,-83
31.933,Bluetooth,-83
31.962,Bluetooth,-84
31.963,Bluetooth,-84
31.996,Bluetooth,-79
31.998,Bluetooth,-79
32.028,Bluetooth,-82
32.030,Bluetooth,-84
32.059,Bluetooth,-84
32.061,Bluetooth,-84
32.120,Bluetooth,-80
32.122,Bluetooth,-79
32.152,Bluetooth,-82
32.183,Bluetooth,-84
32.184,Bluetooth,-83
32.307,Bluetooth,-84
32.309,Bluetooth,-83
32.335,Bluetooth,-79
32.396,Bluetooth,-82
32.397,Bluetooth,-82
32.431,Bluetooth,-85
32.497,Bluetooth,-82
32.525,Bluetooth,-83
32.526,Bluetooth,-84
32.620,Bluetooth,-83
32.621,Bluetooth,-83
32.778,Bluetooth,-90
32.780,Bluetooth,-90
32.846,Bluetooth,-80
32.847,Bluetooth,-80
32.874,Bluetooth,-83
32.875,Bluetooth,-81
32.908,Bluetooth,-91
32.910,Bluetooth,-92
32.938,Bluetooth,-79
32.940,Bluetooth,-79
32.972,Bluetooth,-82
32.975,Bluetooth,-83
33.005,Bluetooth,-83
33.035,Bluetooth,-91
33.037,Bluetooth,-92
33.065,Bluetooth,-79
33.067,Bluetooth,-79
33.096,Bluetooth,-81
33.097,Bluetooth,-81
33.160,Bluetooth,-92
33.162,Bluetooth,-92
33.190,Bluetooth,-78
33.192,Bluetooth,-79
33.225,Bluetooth,-81
33.227,Bluetooth,-82
33.259,Bluetooth,-91
33.261,Bluetooth,-92
33.319,Bluetooth,-79
33.320,Bluetooth,-80
33.350,Bluetooth,-81
33.351,Bluetooth,-81
33.380,Bluetooth,-93
33.382,Bluetooth,-93
33.444,Bluetooth,-78
33.446,Bluetooth,-78
33.509,Bluetooth,-92
33.511,Bluetooth,-93
33.538,Bluetooth,-79
33.540,Bluetooth,-79
33.670,Bluetooth,-79
33.672,Bluetooth,-79
33.702,Bluetooth,-82
33.704,Bluetooth,-80
33.795,Bluetooth,-79
33.797,Bluetooth,-79
33.827,Bluetooth,-81
33.829,Bluetooth,-80
33.924,Bluetooth,-81
33.926,Bluetooth,-80
33.958,Bluetooth,-81
34.019,Bluetooth,-81
34.020,Bluetooth,-81
34.153,Bluetooth,-82
34.154,Bluetooth,-81
34.338,Bluetooth,-92
34.340,Bluetooth,-90
34.430,Bluetooth,-82
34.432,Bluetooth,-81
34.460,Bluetooth,-89
34.462,Bluetooth,-87
34.520,Bluetooth,-80
34.522,Bluetooth,-80
34.551,Bluetooth,-81
34.552,Bluetooth,-81
34.584,Bluetooth,-86
34.585,Bluetooth,-85
34.613,Bluetooth,-79
34.614,Bluetooth,-80
34.680,Bluetooth,-81
34.681,Bluetooth,-82
34.714,Bluetooth,-86
34.716,Bluetooth,-86
34.747,Bluetooth,-79
34.748,Bluetooth,-81
34.780,Bluetooth,-82
34.781,Bluetooth,-81
34.875,Bluetooth,-80
34.876,Bluetooth,-81
34.907,Bluetooth,-84
34.909,Bluetooth,-84
34.941,Bluetooth,-85
34.943,Bluetooth,-85
35.003,Bluetooth,-80
35.004,Bluetooth,-81
35.066,Bluetooth,-84
35.068,Bluetooth,-84
35.098,Bluetooth,-81
35.099,Bluetooth,-81
35.158,Bluetooth,-82
35.160,Bluetooth,-83
35.189,Bluetooth,-84
35.191,Bluetooth,-85
35.221,Bluetooth,-81
35.223,Bluetooth,-80
35.252,Bluetooth,-82
35.253,Bluetooth,-83
35.314,Bluetooth,-87
35.315,Bluetooth,-86
35.343,Bluetooth,-82
35.345,Bluetooth,-80
35.377,Bluetooth,-82
35.379,Bluetooth,-81
35.441,Bluetooth,-85
35.443,Bluetooth,-86
35.471,Bluetooth,-81
35.473,Bluetooth,-80
35.503,Bluetooth,-81
35.505,Bluetooth,-80
35.535,Bluetooth,-86
35.537,Bluetooth,-86
35.596,Bluetooth,-81
35.598,Bluetooth,-81
49.923,Bluetooth,-84
49.925,Bluetooth,-84
49.989,Bluetooth,-80
49.991,Bluetooth,-78
50.084,Bluetooth,-78
50.086,Bluetooth,-79
50.114,Bluetooth,-80
50.115,Bluetooth,-78
50.178,Bluetooth,-85
50.180,Bluetooth,-86
50.213,Bluetooth,-80
50.213,Bluetooth,-79
50.241,Bluetooth,-84
50.243,Bluetooth,-84
50.303,Bluetooth,-86
50.304,Bluetooth,-85
50.331,Bluetooth,-78
50.333,Bluetooth,-80
50.363,Bluetooth,-83
50.432,Bluetooth,-85
50.433,Bluetooth,-85
50.464,Bluetooth,-79
50.465,Bluetooth,-79
50.495,Bluetooth,-85
50.496,Bluetooth,-83
50.560,Bluetooth,-80
50.562,Bluetooth,-79
50.591,Bluetooth,-79
50.593,Bluetooth,-79
50.659,Bluetooth,-85
50.661,Bluetooth,-86
50.691,Bluetooth,-80
50.693,Bluetooth,-79
50.721,Bluetooth,-84
50.722,Bluetooth,-84
50.753,Bluetooth,-84
50.755,Bluetooth,-84
50.785,Bluetooth,-85
50.787,Bluetooth,-86
50.815,Bluetooth,-80
50.817,Bluetooth,-79
50.846,Bluetooth,-84
50.847,Bluetooth,-83
50.880,Bluetooth,-86
50.882,Bluetooth,-86
50.911,Bluetooth,-86
50.912,Bluetooth,-85
50.941,Bluetooth,-78
50.943,Bluetooth,-78
51.010,Bluetooth,-86
51.011,Bluetooth,-86
51.041,Bluetooth,-80
51.043,Bluetooth,-79
51.072,Bluetooth,-80
51.073,Bluetooth,-79
51.106,Bluetooth,-84
51.108,Bluetooth,-84
51.140,Bluetooth,-86
51.141,Bluetooth,-85
51.168,Bluetooth,-79
51.169,Bluetooth,-80
51.230,Bluetooth,-85
51.231,Bluetooth,-84
51.261,Bluetooth,-85
51.262,Bluetooth,-85
51.290,Bluetooth,-79
51.292,Bluetooth,-79
51.325,Bluetooth,-85
51.326,Bluetooth,-84
51.387,Bluetooth,-85
51.389,Bluetooth,-85
51.419,Bluetooth,-79
51.420,Bluetooth,-79
51.453,Bluetooth,-85
51.455,Bluetooth,-84
51.514,Bluetooth,-86
51.515,Bluetooth,-85
51.544,Bluetooth,-79
51.545,Bluetooth,-78
51.577,Bluetooth,-84
51.579,Bluetooth,-84
51.611,Bluetooth,-86
51.613,Bluetooth,-88
51.641,Bluetooth,-79
51.643,Bluetooth,-79
51.712,Bluetooth,-84
51.713,Bluetooth,-84
51.745,Bluetooth,-85
51.747,Bluetooth,-85
51.774,Bluetooth,-79
51.776,Bluetooth,-78
51.810,Bluetooth,-83
51.811,Bluetooth,-85
51.841,Bluetooth,-85
51.843,Bluetooth,-85
51.872,Bluetooth,-85
51.873,Bluetooth,-85
51.900,Bluetooth,-79
51.902,Bluetooth,-79
51.931,Bluetooth,-84
51.932,Bluetooth,-84
51.963,Bluetooth,-85
51.965,Bluetooth,-85
52.027,Bluetooth,-79
52.028,Bluetooth,-79
52.062,Bluetooth,-83
52.064,Bluetooth,-84
52.095,Bluetooth,-86
52.097,Bluetooth,-85
52.128,Bluetooth,-78
52.129,Bluetooth,-79
52.164,Bluetooth,-84
52.165,Bluetooth,-84
52.229,Bluetooth,-86
52.231,Bluetooth,-86
52.258,Bluetooth,-79
52.260,Bluetooth,-79
52.288,Bluetooth,-84
52.289,Bluetooth,-84
52.322,Bluetooth,-85
52.323,Bluetooth,-85
52.351,Bluetooth,-85
52.353,Bluetooth,-84
52.380,Bluetooth,-79
52.382,Bluetooth,-79
52.414,Bluetooth,-84
52.445,Bluetooth,-86
52.510,Bluetooth,-79
52.512,Bluetooth,-79
52.673,Bluetooth,-85
52.735,Bluetooth,-79
52.737,Bluetooth,-78
52.804,Bluetooth,-83
52.806,Bluetooth,-85
52.867,Bluetooth,-79
52.868,Bluetooth,-79
52.964,Bluetooth,-78
52.965,Bluetooth,-79
53.027,Bluetooth,-85
53.029,Bluetooth,-84
53.089,Bluetooth,-78
53.121,Bluetooth,-86
53.218,Bluetooth,-79
53.219,Bluetooth,-79
53.249,Bluetooth,-85
53.250,Bluetooth,-84
53.340,Bluetooth,-86
53.342,Bluetooth,-85
53.370,Bluetooth,-86
53.373,Bluetooth,-85
53.429,Bluetooth,-79
53.431,Bluetooth,-79
53.463,Bluetooth,-84
53.465,Bluetooth,-84
53.494,Bluetooth,-85
53.495,Bluetooth,-85
53.526,Bluetooth,-79
53.527,Bluetooth,-79
53.590,Bluetooth,-84
53.592,Bluetooth,-84
53.625,Bluetooth,-84
53.627,Bluetooth,-83
53.659,Bluetooth,-78
53.661,Bluetooth,-79
53.693,Bluetooth,-85
53.695,Bluetooth,-84
53.725,Bluetooth,-84
53.727,Bluetooth,-83
53.791,Bluetooth,-79
53.792,Bluetooth,-78
53.824,Bluetooth,-83
53.825,Bluetooth,-85
53.858,Bluetooth,-84
53.860,Bluetooth,-84
53.890,Bluetooth,-78
53.891,Bluetooth,-78
59.914,Bluetooth,-83
60.007,Bluetooth,-85
60.009,Bluetooth,-85
60.042,Bluetooth,-86
60.043,Bluetooth,-86
60.074,Bluetooth,-74
60.076,Bluetooth,-74
60.136,Bluetooth,-82
60.137,Bluetooth,-84
60.172,Bluetooth,-86
60.173,Bluetooth,-85
60.200,Bluetooth,-74
60.202,Bluetooth,-73
60.233,Bluetooth,-84
60.235,Bluetooth,-84
60.300,Bluetooth,-84
60.302,Bluetooth,-83
60.330,Bluetooth,-73
60.332,Bluetooth,-72
60.363,Bluetooth,-82
60.364,Bluetooth,-81
60.397,Bluetooth,-84
60.398,Bluetooth,-83
60.458,Bluetooth,-72
60.460,Bluetooth,-73
60.489,Bluetooth,-82
60.490,Bluetooth,-80
60.523,Bluetooth,-82
60.525,Bluetooth,-83
60.551,Bluetooth,-73
60.553,Bluetooth,-73
60.617,Bluetooth,-82
60.619,Bluetooth,-82
60.652,Bluetooth,-87
60.653,Bluetooth,-86
60.681,Bluetooth,-74
60.683,Bluetooth,-74
60.749,Bluetooth,-84
60.751,Bluetooth,-86
60.778,Bluetooth,-83
60.779,Bluetooth,-84
60.810,Bluetooth,-76
60.812,Bluetooth,-75
60.843,Bluetooth,-84
60.845,Bluetooth,-83
60.879,Bluetooth,-84
60.881,Bluetooth,-83
60.908,Bluetooth,-73
60.910,Bluetooth,-75
60.942,Bluetooth,-75
60.943,Bluetooth,-74
60.972,Bluetooth,-83
60.974,Bluetooth,-82
61.007,Bluetooth,-83
61.008,Bluetooth,-84
61.040,Bluetooth,-76
61.042,Bluetooth,-75
61.135,Bluetooth,-85
61.137,Bluetooth,-85
61.166,Bluetooth,-77
61.168,Bluetooth,-77
61.201,Bluetooth,-85
61.296,Bluetooth,-77
61.298,Bluetooth,-75
61.327,Bluetooth,-84
61.329,Bluetooth,-85
61.363,Bluetooth,-86
61.364,Bluetooth,-85
61.393,Bluetooth,-76
61.395,Bluetooth,-76
61.423,Bluetooth,-76
61.425,Bluetooth,-75
61.455,Bluetooth,-84
61.457,Bluetooth,-84
61.486,Bluetooth,-85
61.488,Bluetooth,-85
61.515,Bluetooth,-76
61.517,Bluetooth,-77
61.551,Bluetooth,-84
61.552,Bluetooth,-84
61.617,Bluetooth,-87
61.618,Bluetooth,-85
61.647,Bluetooth,-76
61.648,Bluetooth,-76
61.682,Bluetooth,-83
61.684,Bluetooth,-82
61.778,Bluetooth,-75
61.809,Bluetooth,-84
61.810,Bluetooth,-84
61.843,Bluetooth,-86
61.844,Bluetooth,-87
61.872,Bluetooth,-77
61.873,Bluetooth,-76
61.940,Bluetooth,-82
61.941,Bluetooth,-83
61.976,Bluetooth,-85
61.977,Bluetooth,-88
62.004,Bluetooth,-74
62.006,Bluetooth,-74
62.040,Bluetooth,-83
62.042,Bluetooth,-83
62.075,Bluetooth,-88
62.143,Bluetooth,-74
62.145,Bluetooth,-74
62.392,Bluetooth,-82
62.457,Bluetooth,-88
62.458,Bluetooth,-88
62.490,Bluetooth,-76
62.492,Bluetooth,-75
62.523,Bluetooth,-85
62.524,Bluetooth,-86
62.553,Bluetooth,-84
62.555,Bluetooth,-85
62.583,Bluetooth,-83
62.584,Bluetooth,-83
62.677,Bluetooth,-84
62.678,Bluetooth,-83
62.735,Bluetooth,-76
62.737,Bluetooth,-76
62.766,Bluetooth,-89
62.767,Bluetooth,-87
62.898,Bluetooth,-88
62.900,Bluetooth,-89
62.930,Bluetooth,-85
62.932,Bluetooth,-85
62.959,Bluetooth,-77
62.961,Bluetooth,-78
63.025,Bluetooth,-83
63.027,Bluetooth,-84
63.057,Bluetooth,-84
63.058,Bluetooth,-84
63.121,Bluetooth,-83
63.123,Bluetooth,-84
63.152,Bluetooth,-83
63.153,Bluetooth,-82
63.183,Bluetooth,-81
63.184,Bluetooth,-83
63.213,Bluetooth,-74
63.214,Bluetooth,-73
63.245,Bluetooth,-84
63.246,Bluetooth,-84
63.277,Bluetooth,-84
63.433,Bluetooth,-73
63.434,Bluetooth,-74
63.461,Bluetooth,-74
63.463,Bluetooth,-74
63.492,Bluetooth,-82
63.494,Bluetooth,-82
63.524,Bluetooth,-81
63.526,Bluetooth,-81
63.556,Bluetooth,-72
63.558,Bluetooth,-72
63.589,Bluetooth,-81
63.590,Bluetooth,-82
63.620,Bluetooth,-82
63.622,Bluetooth,-83
63.653,Bluetooth,-81
63.655,Bluetooth,-81
63.681,Bluetooth,-72
63.683,Bluetooth,-73
63.716,Bluetooth,-82
63.717,Bluetooth,-82
63.752,Bluetooth,-81
63.753,Bluetooth,-81
63.814,Bluetooth,-73
63.816,Bluetooth,-72
63.847,Bluetooth,-82
63.849,Bluetooth,-82
63.883,Bluetooth,-82
63.884,Bluetooth,-81
63.911,Bluetooth,-72
63.913,Bluetooth,-73
77.119,Bluetooth,-83
77.123,Bluetooth,-83
77.242,Bluetooth,-82
77.243,Bluetooth,-83
77.276,Bluetooth,-82
77.399,Bluetooth,-84
77.400,Bluetooth,-83
77.433,Bluetooth,-83
77.434,Bluetooth,-83
77.622,Bluetooth,-82
77.651,Bluetooth,-82
77.715,Bluetooth,-83
77.717,Bluetooth,-84
77.746,Bluetooth,-82
77.747,Bluetooth,-82
77.777,Bluetooth,-82
77.778,Bluetooth,-82
77.808,Bluetooth,-81
77.810,Bluetooth,-82
77.840,Bluetooth,-84
77.842,Bluetooth,-83
77.875,Bluetooth,-81
77.877,Bluetooth,-81
77.910,Bluetooth,-81
77.912,Bluetooth,-80
77.942,Bluetooth,-84
77.943,Bluetooth,-83
78.004,Bluetooth,-79
78.005,Bluetooth,-80
78.038,Bluetooth,-81
78.040,Bluetooth,-80
78.066,Bluetooth,-82
78.068,Bluetooth,-82
78.100,Bluetooth,-79
78.101,Bluetooth,-79
78.130,Bluetooth,-80
78.131,Bluetooth,-79
78.161,Bluetooth,-79
78.163,Bluetooth,-79
78.190,Bluetooth,-80
78.192,Bluetooth,-81
78.222,Bluetooth,-79
78.224,Bluetooth,-80
78.289,Bluetooth,-80
78.290,Bluetooth,-79
78.352,Bluetooth,-79
78.383,Bluetooth,-80
78.384,Bluetooth,-79
78.448,Bluetooth,-81
78.449,Bluetooth,-82
78.481,Bluetooth,-79
78.482,Bluetooth,-80
78.511,Bluetooth,-82
78.513,Bluetooth,-80
78.541,Bluetooth,-82
78.542,Bluetooth,-82
78.570,Bluetooth,-82
78.572,Bluetooth,-82
78.604,Bluetooth,-82
78.605,Bluetooth,-81
78.634,Bluetooth,-80
78.635,Bluetooth,-81
78.666,Bluetooth,-83
78.668,Bluetooth,-82
78.701,Bluetooth,-82
78.703,Bluetooth,-80
78.731,Bluetooth,-81
78.732,Bluetooth,-80
78.763,Bluetooth,-81
78.764,Bluetooth,-81
78.794,Bluetooth,-84
78.795,Bluetooth,-84
78.830,Bluetooth,-81
78.831,Bluetooth,-82
78.858,Bluetooth,-82
78.860,Bluetooth,-81
78.889,Bluetooth,-82
78.891,Bluetooth,-82
78.918,Bluetooth,-85
78.919,Bluetooth,-85
78.948,Bluetooth,-81
78.982,Bluetooth,-84
78.983,Bluetooth,-83
79.011,Bluetooth,-84
79.013,Bluetooth,-83
79.045,Bluetooth,-87
79.047,Bluetooth,-88
79.080,Bluetooth,-83
79.081,Bluetooth,-83
79.110,Bluetooth,-83
79.112,Bluetooth,-84
79.142,Bluetooth,-85
79.143,Bluetooth,-85
79.205,Bluetooth,-83
79.207,Bluetooth,-82
79.239,Bluetooth,-84
79.241,Bluetooth,-83
79.269,Bluetooth,-86
79.302,Bluetooth,-81
79.304,Bluetooth,-82
79.332,Bluetooth,-82
79.334,Bluetooth,-82
79.364,Bluetooth,-85
79.366,Bluetooth,-84
79.398,Bluetooth,-86
79.399,Bluetooth,-86
79.428,Bluetooth,-82
79.430,Bluetooth,-82
79.460,Bluetooth,-84
79.525,Bluetooth,-86
79.527,Bluetooth,-86
79.650,Bluetooth,-86
79.652,Bluetooth,-86
79.683,Bluetooth,-82
79.685,Bluetooth,-83
79.714,Bluetooth,-82
79.715,Bluetooth,-83
79.743,Bluetooth,-85
79.744,Bluetooth,-86
79.840,Bluetooth,-83
79.842,Bluetooth,-83
79.901,Bluetooth,-81
79.903,Bluetooth,-82
79.931,Bluetooth,-80
79.932,Bluetooth,-82
79.962,Bluetooth,-83
79.963,Bluetooth,-82
79.993,Bluetooth,-86
79.994,Bluetooth,-87
