Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
1.565,Bluetooth,-73
1.596,Bluetooth,-75
1.597,Bluetooth,-75
1.627,Bluetooth,-67
1.627,Bluetooth,-67
1.657,Bluetooth,-67
1.657,Bluetooth,-65
1.688,Bluetooth,-73
1.688,Bluetooth,-71
1.718,Bluetooth,-75
1.719,Bluetooth,-76
1.754,Bluetooth,-67
1.755,Bluetooth,-67
1.789,Bluetooth,-73
1.790,Bluetooth,-72
1.819,Bluetooth,-74
1.820,Bluetooth,-73
1.853,Bluetooth,-77
1.854,Bluetooth,-76
1.882,Bluetooth,-65
1.883,Bluetooth,-66
1.913,Bluetooth,-74
1.913,Bluetooth,-72
1.974,Bluetooth,-75
1.975,Bluetooth,-75
2.006,Bluetooth,-67
2.007,Bluetooth,-68
2.038,Bluetooth,-73
2.038,Bluetooth,-74
2.071,Bluetooth,-75
2.072,Bluetooth,-75
2.101,Bluetooth,-76
2.103,Bluetooth,-75
2.133,Bluetooth,-67
2.136,Bluetooth,-67
2.163,Bluetooth,-74
2.164,Bluetooth,-73
2.192,Bluetooth,-77
2.193,Bluetooth,-76
2.223,Bluetooth,-76
2.224,Bluetooth,-77
2.257,Bluetooth,-67
2.258,Bluetooth,-68
2.290,Bluetooth,-74
2.290,Bluetooth,-72
2.319,Bluetooth,-76
2.321,Bluetooth,-76
2.352,Bluetooth,-67
2.354,Bluetooth,-67
2.385,Bluetooth,128
2.418,Bluetooth,-73
2.419,Bluetooth,-73
2.445,Bluetooth,-75
2.446,Bluetooth,-77
2.482,Bluetooth,-66
2.484,Bluetooth,-66
2.511,Bluetooth,-74
2.512,Bluetooth,-73
2.576,Bluetooth,-76
2.577,Bluetooth,-77
2.609,Bluetooth,-67
2.610,Bluetooth,-67
2.641,Bluetooth,-74
2.642,Bluetooth,-73
2.671,Bluetooth,-77
2.672,Bluetooth,-76
2.704,Bluetooth,-68
2.707,Bluetooth,-67
2.739,Bluetooth,-68
2.740,Bluetooth,-68
2.771,Bluetooth,-74
2.773,Bluetooth,-74
2.801,Bluetooth,-76
2.801,Bluetooth,-77
2.827,Bluetooth,-69
2.827,Bluetooth,-67
2.893,Bluetooth,-74
2.893,Bluetooth,-74
2.922,Bluetooth,-77
2.923,Bluetooth,-78
2.954,Bluetooth,-68
2.954,Bluetooth,-68
2.986,Bluetooth,-74
2.986,Bluetooth,-74
3.050,Bluetooth,-79
3.050,Bluetooth,-80
3.082,Bluetooth,-69
3.083,Bluetooth,-70
3.111,Bluetooth,-76
3.111,Bluetooth,-76
3.171,Bluetooth,-80
3.172,Bluetooth,-79
3.234,Bluetooth,-78
3.234,Bluetooth,-78
3.294,Bluetooth,-80
3.294,Bluetooth,-79
3.324,Bluetooth,-69
3.324,Bluetooth,-69
3.359,Bluetooth,-78
3.359,Bluetooth,-77
3.387,Bluetooth,-78
3.388,Bluetooth,-79
3.418,Bluetooth,-79
3.418,Bluetooth,-78
3.448,Bluetooth,-69
3.448,Bluetooth,-69
3.479,Bluetooth,-78
3.479,Bluetooth,-77
3.507,Bluetooth,-78
3.508,Bluetooth,-79
3.543,Bluetooth,-70
3.544,Bluetooth,-69
3.573,Bluetooth,-70
3.573,Bluetooth,-69
3.607,Bluetooth,-77
3.608,Bluetooth,-76
3.638,Bluetooth,-80
3.638,Bluetooth,-79
3.670,Bluetooth,-69
3.671,Bluetooth,-68
3.701,Bluetooth,-69
3.701,Bluetooth,-69
3.733,Bluetooth,-77
3.733,Bluetooth,-77
3.764,Bluetooth,-78
3.765,Bluetooth,-79
3.794,Bluetooth,-70
3.795,Bluetooth,-69
3.830,Bluetooth,-78
3.832,Bluetooth,-76
3.895,Bluetooth,-80
3.896,Bluetooth,-78
3.929,Bluetooth,-68
3.929,Bluetooth,-68
3.963,Bluetooth,-77
3.964,Bluetooth,-76
48.078,Bluetooth,-64
48.079,Bluetooth,-65
48.112,Bluetooth,-61
48.112,Bluetooth,-63
48.142,Bluetooth,-66
48.144,Bluetooth,-66
48.172,Bluetooth,-65
48.173,Bluetooth,-65
48.203,Bluetooth,-62
48.205,Bluetooth,-62
48.239,Bluetooth,-61
48.240,Bluetooth,-61
48.272,Bluetooth,-66
48.273,Bluetooth,-66
48.300,Bluetooth,-64
48.302,Bluetooth,-65
48.331,Bluetooth,-61
48.332,Bluetooth,-62
48.362,Bluetooth,127
48.391,Bluetooth,-65
48.392,Bluetooth,-67
48.423,Bluetooth,-63
48.424,Bluetooth,-66
48.457,Bluetooth,-61
48.458,Bluetooth,-61
48.488,Bluetooth,-66
48.489,Bluetooth,-66
48.550,Bluetooth,-65
48.553,Bluetooth,-66
48.580,Bluetooth,-61
48.581,Bluetooth,-61
48.621,Bluetooth,-66
48.622,Bluetooth,-66
48.648,Bluetooth,-63
48.649,Bluetooth,-64
48.679,Bluetooth,-62
48.680,Bluetooth,-63
48.710,Bluetooth,-62
48.711,Bluetooth,-61
48.744,Bluetooth,-64
48.745,Bluetooth,-66
48.773,Bluetooth,-61
48.774,Bluetooth,-65
48.803,Bluetooth,-62
48.806,Bluetooth,-61
48.837,Bluetooth,-63
48.839,Bluetooth,-62
48.871,Bluetooth,-63
48.872,Bluetooth,-64
48.899,Bluetooth,-61
48.900,Bluetooth,-64
48.929,Bluetooth,-61
48.931,Bluetooth,-61
48.959,Bluetooth,-62
48.960,Bluetooth,-61
48.993,Bluetooth,-64
48.994,Bluetooth,-65
49.021,Bluetooth,-61
49.022,Bluetooth,-63
49.052,Bluetooth,-60
49.053,Bluetooth,-61
49.083,Bluetooth,-63
49.085,Bluetooth,-64
49.120,Bluetooth,-65
49.121,Bluetooth,-64
49.150,Bluetooth,-61
49.153,Bluetooth,-64
49.183,Bluetooth,127
49.214,Bluetooth,-64
49.215,Bluetooth,-63
49.242,Bluetooth,-64
49.243,Bluetooth,-65
49.275,Bluetooth,-65
49.276,Bluetooth,-66
49.341,Bluetooth,-68
49.342,Bluetooth,-66
49.371,Bluetooth,-68
49.372,Bluetooth,-70
49.432,Bluetooth,-66
49.433,Bluetooth,-67
49.469,Bluetooth,-72
49.471,Bluetooth,-70
49.495,Bluetooth,-69
49.496,Bluetooth,-70
49.557,Bluetooth,-71
49.558,Bluetooth,-70
49.591,Bluetooth,-71
49.592,Bluetooth,-72
49.622,Bluetooth,-68
49.623,Bluetooth,-69
49.651,Bluetooth,-69
49.653,Bluetooth,-70
49.684,Bluetooth,-71
49.686,Bluetooth,-71
49.815,Bluetooth,-71
49.816,Bluetooth,-71
49.848,Bluetooth,-70
49.849,Bluetooth,-71
49.882,Bluetooth,-69
49.883,Bluetooth,-69
49.974,Bluetooth,-73
49.975,Bluetooth,-76
50.003,Bluetooth,128
50.035,Bluetooth,-71
50.036,Bluetooth,-71
50.099,Bluetooth,-81
50.100,Bluetooth,-81
50.194,Bluetooth,-80
50.195,Bluetooth,-81
50.223,Bluetooth,-93
50.224,Bluetooth,-92
50.255,Bluetooth,-82
50.256,Bluetooth,-80
50.288,Bluetooth,-95
50.289,Bluetooth,-96
50.319,Bluetooth,-95
50.320,Bluetooth,-96
50.348,Bluetooth,-89
50.349,Bluetooth,-89
50.378,Bluetooth,-77
50.379,Bluetooth,-75
50.413,Bluetooth,-91
50.414,Bluetooth,-91
50.445,Bluetooth,-89
50.446,Bluetooth,-88
50.475,Bluetooth,-87
50.476,Bluetooth,-91
50.506,Bluetooth,-79
50.507,Bluetooth,-78
50.538,Bluetooth,-86
50.539,Bluetooth,-85
50.569,Bluetooth,-84
50.570,Bluetooth,-84
50.600,Bluetooth,-80
50.603,Bluetooth,-80
50.636,Bluetooth,-80
50.637,Bluetooth,-80
50.668,Bluetooth,-78
50.670,Bluetooth,-79
50.699,Bluetooth,-74
50.700,Bluetooth,-75
50.732,Bluetooth,-74
50.733,Bluetooth,-75
50.763,Bluetooth,-75
50.764,Bluetooth,-75
50.823,Bluetooth,-71
50.825,Bluetooth,-70
51.140,Bluetooth,-73
51.141,Bluetooth,-74
51.172,Bluetooth,-70
51.173,Bluetooth,-70
51.206,Bluetooth,-67
51.207,Bluetooth,-66
51.236,Bluetooth,-63
51.237,Bluetooth,-64
51.269,Bluetooth,-68
51.269,Bluetooth,-69
51.301,Bluetooth,-64
51.303,Bluetooth,-65
51.364,Bluetooth,-66
51.365,Bluetooth,-67
51.395,Bluetooth,-65
51.396,Bluetooth,-67
51.424,Bluetooth,-62
51.425,Bluetooth,-65
51.485,Bluetooth,-66
51.486,Bluetooth,-66
51.520,Bluetooth,-65
51.521,Bluetooth,-65
51.552,Bluetooth,-62
51.553,Bluetooth,-62
51.582,Bluetooth,-62
51.584,Bluetooth,-61
51.614,Bluetooth,-65
51.615,Bluetooth,-65
51.642,Bluetooth,-62
51.644,Bluetooth,-63
51.675,Bluetooth,-62
51.676,Bluetooth,-63
51.743,Bluetooth,126
51.870,Bluetooth,-65
51.871,Bluetooth,-67
51.989,Bluetooth,-65
110.112,Bluetooth,-69
110.113,Bluetooth,-70
110.177,Bluetooth,-63
110.178,Bluetooth,-64
110.210,Bluetooth,-58
110.211,Bluetooth,-60
110.242,Bluetooth,-70
110.243,Bluetooth,-71
110.276,Bluetooth,-62
110.277,Bluetooth,-64
110.307,Bluetooth,-58
110.309,Bluetooth,-59
110.373,Bluetooth,-69
110.375,Bluetooth,-69
110.404,Bluetooth,-63
110.406,Bluetooth,-64
110.436,Bluetooth,-60
110.437,Bluetooth,-60
110.467,Bluetooth,-69
110.468,Bluetooth,-70
110.497,Bluetooth,-69
110.498,Bluetooth,-70
110.528,Bluetooth,-62
110.529,Bluetooth,-63
110.558,Bluetooth,-59
110.559,Bluetooth,-59
110.590,Bluetooth,-69
110.592,Bluetooth,-69
110.622,Bluetooth,-69
110.624,Bluetooth,-69
110.656,Bluetooth,-62
110.657,Bluetooth,-62
110.686,Bluetooth,-58
110.687,Bluetooth,-59
110.717,Bluetooth,-68
110.718,Bluetooth,-69
110.747,Bluetooth,-62
110.749,Bluetooth,-62
110.782,Bluetooth,-61
110.783,Bluetooth,-63
110.812,Bluetooth,-59
110.814,Bluetooth,-59
110.843,Bluetooth,-69
110.844,Bluetooth,-70
110.872,Bluetooth,-63
110.873,Bluetooth,-63
110.906,Bluetooth,-59
110.908,Bluetooth,-59
110.940,Bluetooth,-58
110.942,Bluetooth,-59
110.971,Bluetooth,-69
110.973,Bluetooth,-68
111.001,Bluetooth,-62
111.002,Bluetooth,-63
111.034,Bluetooth,-58
111.035,Bluetooth,-59
111.069,Bluetooth,-68
111.071,Bluetooth,-69
111.099,Bluetooth,-69
111.100,Bluetooth,-70
111.131,Bluetooth,-60
111.132,Bluetooth,-62
111.162,Bluetooth,-59
111.163,Bluetooth,-59
111.194,Bluetooth,-69
111.195,Bluetooth,-69
111.253,Bluetooth,-62
111.255,Bluetooth,-63
111.285,Bluetooth,-59
111.286,Bluetooth,-59
111.321,Bluetooth,-70
111.323,Bluetooth,-69
111.349,Bluetooth,-62
111.351,Bluetooth,-64
111.380,Bluetooth,-62
111.381,Bluetooth,-65
111.414,Bluetooth,-59
111.415,Bluetooth,-60
111.444,Bluetooth,-68
111.445,Bluetooth,-69
111.473,Bluetooth,-64
111.475,Bluetooth,-64
111.505,Bluetooth,-58
111.506,Bluetooth,-59
111.538,Bluetooth,-59
111.540,Bluetooth,-59
111.572,Bluetooth,-69
111.574,Bluetooth,-70
111.605,Bluetooth,-63
111.607,Bluetooth,-64
111.674,Bluetooth,-68
111.675,Bluetooth,-69
111.735,Bluetooth,-64
111.736,Bluetooth,-65
111.770,Bluetooth,-59
111.771,Bluetooth,-59
111.832,Bluetooth,-63
111.833,Bluetooth,-64
111.932,Bluetooth,-69
111.933,Bluetooth,-70
111.994,Bluetooth,-60
111.995,Bluetooth,-60
112.091,Bluetooth,-64
112.092,Bluetooth,-64
112.160,Bluetooth,-68
112.161,Bluetooth,-68
112.194,Bluetooth,-64
112.195,Bluetooth,-63
112.225,Bluetooth,-60
112.226,Bluetooth,-60
112.259,Bluetooth,-59
112.260,Bluetooth,-60
112.294,Bluetooth,-69
112.295,Bluetooth,-69
112.328,Bluetooth,-64
112.329,Bluetooth,-64
112.359,Bluetooth,-59
112.360,Bluetooth,-59
112.392,Bluetooth,-68
112.393,Bluetooth,-69
112.456,Bluetooth,-62
112.457,Bluetooth,-64
112.491,Bluetooth,-60
112.492,Bluetooth,-59
112.524,Bluetooth,-68
112.525,Bluetooth,-69
112.551,Bluetooth,-63
112.552,Bluetooth,-64
112.588,Bluetooth,-60
112.590,Bluetooth,-60
112.620,Bluetooth,-60
112.621,Bluetooth,-60
112.651,Bluetooth,-68
112.652,Bluetooth,-69
112.682,Bluetooth,-63
112.683,Bluetooth,-64
112.716,Bluetooth,-60
112.717,Bluetooth,-60
112.749,Bluetooth,-68
112.750,Bluetooth,-69
112.779,Bluetooth,-67
112.780,Bluetooth,-68
112.812,Bluetooth,-63
112.813,Bluetooth,-64
112.845,Bluetooth,-60
112.846,Bluetooth,-60
112.877,Bluetooth,-68
112.878,Bluetooth,-69
112.906,Bluetooth,-63
112.907,Bluetooth,-64
112.936,Bluetooth,-63
112.937,Bluetooth,-63
112.966,Bluetooth,-59
112.967,Bluetooth,-60
113.001,Bluetooth,-67
113.002,Bluetooth,-70
113.029,Bluetooth,-64
113.031,Bluetooth,-64
113.062,Bluetooth,-63
113.063,Bluetooth,-64
113.094,Bluetooth,-59
113.095,Bluetooth,-59
113.127,Bluetooth,-67
113.128,Bluetooth,-68
113.160,Bluetooth,-63
113.161,Bluetooth,-64
113.194,Bluetooth,-59
113.195,Bluetooth,-59
113.229,Bluetooth,-67
113.230,Bluetooth,-67
113.262,Bluetooth,-67
113.263,Bluetooth,-67
113.294,Bluetooth,-63
113.295,Bluetooth,-63
113.324,Bluetooth,-59
113.325,Bluetooth,-59
113.355,Bluetooth,-66
113.357,Bluetooth,-68
113.385,Bluetooth,127
113.417,Bluetooth,-63
113.418,Bluetooth,-63
113.451,Bluetooth,-58
113.452,Bluetooth,-59
113.482,Bluetooth,-64
113.483,Bluetooth,-65
113.511,Bluetooth,-62
113.512,Bluetooth,-64
113.576,Bluetooth,-60
113.577,Bluetooth,-59
113.606,Bluetooth,-65
113.607,Bluetooth,-66
113.637,Bluetooth,-62
113.638,Bluetooth,-64
113.671,Bluetooth,-59
113.674,Bluetooth,-59
113.702,Bluetooth,-60
113.703,Bluetooth,-59
113.732,Bluetooth,-64
113.733,Bluetooth,-65
113.761,Bluetooth,-62
113.762,Bluetooth,-63
113.793,Bluetooth,-59
113.794,Bluetooth,-58
113.823,Bluetooth,-58
113.824,Bluetooth,-59
113.858,Bluetooth,-64
113.860,Bluetooth,-65
113.986,Bluetooth,-62
113.987,Bluetooth,-64
114.018,Bluetooth,-63
114.019,Bluetooth,-63
114.050,Bluetooth,-57
114.051,Bluetooth,-59
169.685,Bluetooth,-72
169.685,Bluetooth,-73
169.717,Bluetooth,-69
169.718,Bluetooth,-71
169.749,Bluetooth,-72
169.750,Bluetooth,-71
169.781,Bluetooth,-73
169.782,Bluetooth,-72
169.811,Bluetooth,-72
169.812,Bluetooth,-72
169.842,Bluetooth,-71
169.844,Bluetooth,-71
169.875,Bluetooth,-72
169.877,Bluetooth,-72
169.908,Bluetooth,-71
169.910,Bluetooth,-70
169.936,Bluetooth,-70
169.937,Bluetooth,-71
169.968,Bluetooth,-70
169.969,Bluetooth,-71
170.000,Bluetooth,-72
170.001,Bluetooth,-72
170.033,Bluetooth,-72
170.035,Bluetooth,-73
170.063,Bluetooth,-70
170.064,Bluetooth,-72
170.094,Bluetooth,-70
170.095,Bluetooth,-71
170.123,Bluetooth,-71
170.125,Bluetooth,-71
170.158,Bluetooth,-71
170.160,Bluetooth,-72
170.188,Bluetooth,-70
170.189,Bluetooth,-71
170.220,Bluetooth,-72
170.221,Bluetooth,-71
170.253,Bluetooth,-72
170.254,Bluetooth,-72
170.285,Bluetooth,-72
170.286,Bluetooth,-73
170.313,Bluetooth,-69
170.315,Bluetooth,-70
170.344,Bluetooth,-72
170.345,Bluetooth,-72
170.405,Bluetooth,-71
170.406,Bluetooth,-73
170.437,Bluetooth,-69
170.438,Bluetooth,-69
170.472,Bluetooth,-71
170.473,Bluetooth,-72
170.502,Bluetooth,-72
170.503,Bluetooth,-71
170.569,Bluetooth,-71
170.570,Bluetooth,-69
170.604,Bluetooth,-71
170.606,Bluetooth,-71
170.635,Bluetooth,-71
170.636,Bluetooth,-71
170.666,Bluetooth,-69
170.667,Bluetooth,-69
170.698,Bluetooth,-72
170.699,Bluetooth,-72
170.728,Bluetooth,-71
170.729,Bluetooth,-71
170.759,Bluetooth,-72
170.761,Bluetooth,-71
170.787,Bluetooth,-69
170.788,Bluetooth,-70
170.822,Bluetooth,-70
170.823,Bluetooth,-72
170.885,Bluetooth,-71
170.886,Bluetooth,-72
170.917,Bluetooth,-69
170.918,Bluetooth,-72
170.948,Bluetooth,-71
170.949,Bluetooth,-71
170.980,Bluetooth,-72
170.981,Bluetooth,-70
171.011,Bluetooth,-72
171.013,Bluetooth,-71
171.041,Bluetooth,-69
171.043,Bluetooth,-69
171.072,Bluetooth,-72
171.073,Bluetooth,-70
171.105,Bluetooth,-71
171.106,Bluetooth,-72
171.168,Bluetooth,-70
171.169,Bluetooth,-71
171.203,Bluetooth,-72
171.204,Bluetooth,-72
171.236,Bluetooth,-71
171.237,Bluetooth,-70
171.265,Bluetooth,-70
171.266,Bluetooth,-70
171.299,Bluetooth,-70
171.300,Bluetooth,-71
171.331,Bluetooth,-70
171.333,Bluetooth,-72
171.364,Bluetooth,-70
171.365,Bluetooth,-71
171.396,Bluetooth,-69
171.397,Bluetooth,-69
171.429,Bluetooth,-72
171.430,Bluetooth,-72
171.461,Bluetooth,-70
171.463,Bluetooth,-71
171.493,Bluetooth,-69
171.494,Bluetooth,-69
171.521,Bluetooth,-69
171.522,Bluetooth,-70
171.552,Bluetooth,-71
171.553,Bluetooth,-71
171.586,Bluetooth,-71
171.587,Bluetooth,-69
171.617,Bluetooth,-69
171.618,Bluetooth,-69
171.647,Bluetooth,-68
171.648,Bluetooth,-69
171.677,Bluetooth,-71
171.678,Bluetooth,-72
171.709,Bluetooth,-70
171.711,Bluetooth,-71
171.737,Bluetooth,-70
171.738,Bluetooth,-69
171.769,Bluetooth,-69
171.770,Bluetooth,-70
171.805,Bluetooth,-71
171.806,Bluetooth,-71
171.835,Bluetooth,-70
171.836,Bluetooth,-68
171.864,Bluetooth,-68
171.865,Bluetooth,-70
171.896,Bluetooth,-69
171.897,Bluetooth,-71
171.930,Bluetooth,-70
171.931,Bluetooth,-71
171.961,Bluetooth,-69
171.962,Bluetooth,-70
171.991,Bluetooth,-69
171.994,Bluetooth,-69
172.022,Bluetooth,-71
172.023,Bluetooth,-71
172.053,Bluetooth,-70
172.054,Bluetooth,-70
172.085,Bluetooth,-71
172.086,Bluetooth,-71
172.117,Bluetooth,-69
172.118,Bluetooth,-69
172.150,Bluetooth,-71
172.151,Bluetooth,-70
172.186,Bluetooth,-70
172.187,Bluetooth,-71
172.246,Bluetooth,-69
172.247,Bluetooth,-70
172.282,Bluetooth,-70
172.283,Bluetooth,-70
172.313,Bluetooth,-70
172.314,Bluetooth,-72
172.346,Bluetooth,-69
172.347,Bluetooth,-70
172.376,Bluetooth,-70
172.377,Bluetooth,-71
172.409,Bluetooth,-71
172.411,Bluetooth,-71
172.440,Bluetooth,-70
172.441,Bluetooth,-72
172.470,Bluetooth,-68
172.471,Bluetooth,-69
172.502,Bluetooth,-71
172.503,Bluetooth,-71
172.537,Bluetooth,-70
172.538,Bluetooth,-72
172.571,Bluetooth,-69
172.572,Bluetooth,-69
172.600,Bluetooth,-69
172.601,Bluetooth,-70
172.633,Bluetooth,-71
172.634,Bluetooth,-71
172.667,Bluetooth,-71
172.668,Bluetooth,-70
172.698,Bluetooth,-69
172.699,Bluetooth,-70
172.728,Bluetooth,-68
172.730,Bluetooth,-70
172.759,Bluetooth,-71
172.761,Bluetooth,-70
172.790,Bluetooth,-72
172.791,Bluetooth,-72
172.818,Bluetooth,-69
172.819,Bluetooth,-70
172.852,Bluetooth,-69
172.853,Bluetooth,-70
172.886,Bluetooth,-71
172.887,Bluetooth,-71
172.917,Bluetooth,-72
172.918,Bluetooth,-72
172.948,Bluetooth,-69
172.949,Bluetooth,-70
172.978,Bluetooth,128
173.010,Bluetooth,-73
173.011,Bluetooth,-76
173.044,Bluetooth,127
173.077,Bluetooth,-69
173.078,Bluetooth,-70
173.106,Bluetooth,127
173.140,Bluetooth,-72
173.141,Bluetooth,-73
173.205,Bluetooth,-70
173.206,Bluetooth,-72
173.238,Bluetooth,127
173.268,Bluetooth,-74
173.269,Bluetooth,-73
173.298,Bluetooth,126
173.331,Bluetooth,127
173.362,Bluetooth,127
173.394,Bluetooth,127
173.426,Bluetooth,-71
173.427,Bluetooth,-71
173.459,Bluetooth,126
173.490,Bluetooth,-75
173.491,Bluetooth,-75
173.523,Bluetooth,127
173.553,Bluetooth,-70
173.555,Bluetooth,-72
173.589,Bluetooth,127
173.621,Bluetooth,127
229.656,Bluetooth,-82
229.658,Bluetooth,-83
229.719,Bluetooth,-83
229.720,Bluetooth,-82
229.755,Bluetooth,-80
229.756,Bluetooth,-80
229.787,Bluetooth,-82
229.788,Bluetooth,-82
229.815,Bluetooth,-82
229.816,Bluetooth,-82
229.848,Bluetooth,-81
229.850,Bluetooth,-80
229.882,Bluetooth,-80
229.884,Bluetooth,-82
229.917,Bluetooth,-80
229.918,Bluetooth,-80
229.984,Bluetooth,-81
229.985,Bluetooth,-82
230.017,Bluetooth,-81
230.018,Bluetooth,-81
230.323,Bluetooth,-83
230.324,Bluetooth,-84
230.417,Bluetooth,-85
230.418,Bluetooth,-84
230.477,Bluetooth,-89
230.479,Bluetooth,-91
230.513,Bluetooth,-82
230.514,Bluetooth,-80
230.541,Bluetooth,-84
230.542,Bluetooth,-83
230.572,Bluetooth,-87
230.573,Bluetooth,-88
230.666,Bluetooth,-86
230.667,Bluetooth,-83
230.698,Bluetooth,-86
230.700,Bluetooth,-84
230.952,Bluetooth,-84
230.953,Bluetooth,-84
230.987,Bluetooth,-80
230.988,Bluetooth,-81
231.017,Bluetooth,-85
231.018,Bluetooth,-83
231.049,Bluetooth,127
231.084,Bluetooth,-84
231.085,Bluetooth,-85
231.118,Bluetooth,-79
231.118,Bluetooth,-80
231.147,Bluetooth,-82
231.150,Bluetooth,-83
231.177,Bluetooth,-84
231.179,Bluetooth,-85
231.214,Bluetooth,-81
231.215,Bluetooth,-80
231.246,Bluetooth,-80
231.248,Bluetooth,-79
231.279,Bluetooth,-84
231.281,Bluetooth,-84
231.314,Bluetooth,-86
231.315,Bluetooth,-84
231.342,Bluetooth,-80
231.343,Bluetooth,-80
231.375,Bluetooth,-86
231.376,Bluetooth,-84
231.405,Bluetooth,-84
231.406,Bluetooth,-84
231.439,Bluetooth,-86
231.440,Bluetooth,-84
231.470,Bluetooth,-79
231.472,Bluetooth,-79
231.499,Bluetooth,-83
231.501,Bluetooth,-84
231.531,Bluetooth,-85
231.533,Bluetooth,-83
231.561,Bluetooth,-85
231.563,Bluetooth,-83
231.592,Bluetooth,-81
231.593,Bluetooth,-81
231.620,Bluetooth,-83
231.621,Bluetooth,-83
231.651,Bluetooth,-83
231.653,Bluetooth,-82
231.685,Bluetooth,-84
231.686,Bluetooth,-83
231.718,Bluetooth,-81
231.719,Bluetooth,-80
231.748,Bluetooth,-82
231.749,Bluetooth,-83
231.781,Bluetooth,-86
231.782,Bluetooth,-84
231.814,Bluetooth,-83
231.815,Bluetooth,-82
231.846,Bluetooth,-82
231.847,Bluetooth,-81
231.875,Bluetooth,-82
231.876,Bluetooth,-83
231.908,Bluetooth,-85
231.909,Bluetooth,-86
231.944,Bluetooth,-81
231.946,Bluetooth,-81
231.972,Bluetooth,-83
231.974,Bluetooth,-83
232.003,Bluetooth,-83
232.003,Bluetooth,-84
232.038,Bluetooth,-83
232.039,Bluetooth,-83
232.071,Bluetooth,-82
232.072,Bluetooth,-82
232.135,Bluetooth,-82
232.136,Bluetooth,-81
232.235,Bluetooth,-81
232.236,Bluetooth,-81
232.453,Bluetooth,-81
232.454,Bluetooth,-81
232.520,Bluetooth,-81
232.521,Bluetooth,-79
232.550,Bluetooth,-84
232.551,Bluetooth,-83
232.584,Bluetooth,-79
232.585,Bluetooth,-80
232.615,Bluetooth,-81
232.616,Bluetooth,-79
232.648,Bluetooth,-84
232.649,Bluetooth,-83
232.681,Bluetooth,-84
232.682,Bluetooth,-82
232.778,Bluetooth,-83
232.780,Bluetooth,-82
232.903,Bluetooth,-83
232.904,Bluetooth,-83
232.937,Bluetooth,-81
232.938,Bluetooth,-81
232.969,Bluetooth,-82
232.970,Bluetooth,-82
232.998,Bluetooth,-83
232.999,Bluetooth,-82
233.030,Bluetooth,-82
233.032,Bluetooth,-83
233.063,Bluetooth,-80
233.065,Bluetooth,-81
233.095,Bluetooth,-82
233.097,Bluetooth,-81
233.158,Bluetooth,-83
233.159,Bluetooth,-82
233.317,Bluetooth,-81
