Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
204.624,Bluetooth,-88
204.691,Bluetooth,-83
204.692,Bluetooth,-83
204.723,Bluetooth,-87
204.786,Bluetooth,-83
204.787,Bluetooth,-82
204.818,Bluetooth,-88
204.820,Bluetooth,-87
204.885,Bluetooth,-85
204.886,Bluetooth,-84
204.948,Bluetooth,-87
204.949,Bluetooth,-87
204.981,Bluetooth,-84
204.982,Bluetooth,-85
205.138,Bluetooth,-87
205.207,Bluetooth,-84
205.209,Bluetooth,-84
205.237,Bluetooth,-87
205.298,Bluetooth,-84
205.299,Bluetooth,-84
205.389,Bluetooth,-84
205.389,Bluetooth,-84
205.420,Bluetooth,-88
205.421,Bluetooth,-87
205.488,Bluetooth,-85
205.489,Bluetooth,-84
205.550,Bluetooth,-87
205.552,Bluetooth,-87
205.581,Bluetooth,-85
205.582,Bluetooth,-85
205.643,Bluetooth,-86
205.644,Bluetooth,-88
205.707,Bluetooth,-85
205.708,Bluetooth,-85
205.737,Bluetooth,-85
205.738,Bluetooth,-87
205.803,Bluetooth,-82
205.804,Bluetooth,-83
205.835,Bluetooth,-85
205.836,Bluetooth,-85
205.869,Bluetooth,-76
205.870,Bluetooth,-78
205.897,Bluetooth,-85
205.898,Bluetooth,-85
205.929,Bluetooth,-86
205.930,Bluetooth,-87
205.993,Bluetooth,-86
205.994,Bluetooth,-85
206.023,Bluetooth,-85
206.024,Bluetooth,-85
206.086,Bluetooth,-85
206.087,Bluetooth,-84
206.181,Bluetooth,-84
206.182,Bluetooth,-83
206.381,Bluetooth,-84
206.382,Bluetooth,-83
206.443,Bluetooth,-86
206.444,Bluetooth,-86
206.503,Bluetooth,-85
206.504,Bluetooth,-85
