Distance,4.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
79.307,Bluetooth,-69
79.335,Bluetooth,-73
79.336,Bluetooth,-74
79.367,Bluetooth,-74
79.368,Bluetooth,-73
79.398,Bluetooth,-70
79.399,Bluetooth,-69
79.426,Bluetooth,-69
79.427,Bluetooth,-69
79.459,Bluetooth,-74
79.460,Bluetooth,-73
79.489,Bluetooth,-73
79.490,Bluetooth,-74
79.518,Bluetooth,-70
79.519,Bluetooth,-70
79.551,Bluetooth,-69
79.553,Bluetooth,-70
79.581,Bluetooth,-72
79.582,Bluetooth,-73
79.614,Bluetooth,127
79.648,Bluetooth,-68
79.649,Bluetooth,-69
79.678,Bluetooth,-69
79.679,Bluetooth,-69
79.713,Bluetooth,-73
79.714,Bluetooth,-74
79.741,Bluetooth,-68
79.742,Bluetooth,-70
79.776,Bluetooth,-70
79.777,Bluetooth,-70
79.808,Bluetooth,-67
79.809,Bluetooth,-68
79.840,Bluetooth,-73
79.841,Bluetooth,-73
79.872,Bluetooth,-68
79.874,Bluetooth,-69
79.902,Bluetooth,-68
79.903,Bluetooth,-68
79.965,Bluetooth,-73
79.966,Bluetooth,-73
79.995,Bluetooth,-68
79.996,Bluetooth,-69
80.030,Bluetooth,-69
80.030,Bluetooth,-69
80.063,Bluetooth,-75
80.064,Bluetooth,-71
80.095,Bluetooth,-68
80.096,Bluetooth,-69
80.127,Bluetooth,-67
80.128,Bluetooth,-69
80.158,Bluetooth,-69
80.158,Bluetooth,-68
80.193,Bluetooth,-73
80.194,Bluetooth,-72
80.257,Bluetooth,-68
80.258,Bluetooth,-69
80.287,Bluetooth,-71
80.288,Bluetooth,-70
80.320,Bluetooth,-73
80.322,Bluetooth,-73
80.354,Bluetooth,-67
80.356,Bluetooth,-69
80.385,Bluetooth,-69
80.386,Bluetooth,-69
80.419,Bluetooth,-73
80.420,Bluetooth,-73
80.449,Bluetooth,-72
80.450,Bluetooth,-73
80.480,Bluetooth,-68
80.481,Bluetooth,-69
80.513,Bluetooth,-69
80.513,Bluetooth,-70
80.547,Bluetooth,-73
80.548,Bluetooth,-72
80.576,Bluetooth,-66
80.577,Bluetooth,-68
80.609,Bluetooth,-66
80.610,Bluetooth,-69
80.645,Bluetooth,-68
80.646,Bluetooth,-68
80.681,Bluetooth,-73
80.682,Bluetooth,-72
80.713,Bluetooth,-67
80.714,Bluetooth,-69
80.778,Bluetooth,-73
80.779,Bluetooth,-74
80.808,Bluetooth,-73
80.809,Bluetooth,-73
80.839,Bluetooth,-66
80.840,Bluetooth,-67
80.873,Bluetooth,-69
80.874,Bluetooth,-69
81.000,Bluetooth,-69
81.003,Bluetooth,-69
81.034,Bluetooth,-72
81.036,Bluetooth,-73
81.062,Bluetooth,-67
81.063,Bluetooth,-69
81.098,Bluetooth,-69
81.099,Bluetooth,-69
81.196,Bluetooth,-67
81.198,Bluetooth,-68
81.229,Bluetooth,-69
81.230,Bluetooth,-69
81.263,Bluetooth,-73
81.264,Bluetooth,-73
81.297,Bluetooth,-67
81.298,Bluetooth,-69
81.329,Bluetooth,-67
81.330,Bluetooth,-69
81.359,Bluetooth,-66
81.360,Bluetooth,-65
81.390,Bluetooth,-72
81.391,Bluetooth,-73
81.421,Bluetooth,-67
81.423,Bluetooth,-69
81.451,Bluetooth,126
81.483,Bluetooth,-70
81.486,Bluetooth,-70
81.514,Bluetooth,-72
81.515,Bluetooth,-73
81.548,Bluetooth,-68
81.548,Bluetooth,-69
81.574,Bluetooth,-69
81.575,Bluetooth,-69
81.608,Bluetooth,-69
81.609,Bluetooth,-70
81.643,Bluetooth,-72
81.644,Bluetooth,-71
81.703,Bluetooth,-68
81.705,Bluetooth,-68
81.801,Bluetooth,-68
81.803,Bluetooth,-69
81.831,Bluetooth,-69
81.832,Bluetooth,-69
81.922,Bluetooth,-69
81.923,Bluetooth,-68
81.957,Bluetooth,-70
81.958,Bluetooth,-68
82.209,Bluetooth,-69
82.210,Bluetooth,-70
82.239,Bluetooth,-72
82.240,Bluetooth,-71
82.270,Bluetooth,-67
82.271,Bluetooth,-69
82.305,Bluetooth,-69
82.306,Bluetooth,-70
82.336,Bluetooth,-72
82.337,Bluetooth,-73
82.374,Bluetooth,-71
82.374,Bluetooth,-71
82.398,Bluetooth,-67
82.398,Bluetooth,-69
82.432,Bluetooth,-69
82.433,Bluetooth,-70
82.461,Bluetooth,-72
82.462,Bluetooth,-71
82.493,Bluetooth,-68
82.493,Bluetooth,-69
82.529,Bluetooth,-68
82.530,Bluetooth,-70
82.560,Bluetooth,-70
82.560,Bluetooth,-68
82.593,Bluetooth,-72
82.593,Bluetooth,-72
82.623,Bluetooth,-68
82.624,Bluetooth,-69
82.659,Bluetooth,-70
82.660,Bluetooth,-67
82.689,Bluetooth,-69
82.690,Bluetooth,-69
82.725,Bluetooth,-73
82.726,Bluetooth,-71
82.757,Bluetooth,-68
82.759,Bluetooth,-69
166.204,Bluetooth,-71
166.205,Bluetooth,-72
166.235,Bluetooth,-70
166.236,Bluetooth,-70
166.266,Bluetooth,-69
166.267,Bluetooth,-71
166.296,Bluetooth,-73
166.296,Bluetooth,-72
166.329,Bluetooth,-72
166.330,Bluetooth,-72
166.365,Bluetooth,-71
166.366,Bluetooth,-70
166.397,Bluetooth,-69
166.398,Bluetooth,-70
166.428,Bluetooth,-71
166.429,Bluetooth,-71
166.462,Bluetooth,-70
166.463,Bluetooth,-71
166.528,Bluetooth,-69
166.530,Bluetooth,-71
166.559,Bluetooth,-71
166.560,Bluetooth,-70
166.591,Bluetooth,-72
166.594,Bluetooth,-73
166.625,Bluetooth,-69
166.626,Bluetooth,-70
166.752,Bluetooth,-68
166.753,Bluetooth,-69
166.783,Bluetooth,-71
166.784,Bluetooth,-71
166.847,Bluetooth,-71
166.848,Bluetooth,-70
166.877,Bluetooth,-69
166.878,Bluetooth,-70
167.042,Bluetooth,-70
167.044,Bluetooth,-71
167.142,Bluetooth,-70
167.143,Bluetooth,-72
167.173,Bluetooth,-71
167.175,Bluetooth,-70
167.208,Bluetooth,-70
167.209,Bluetooth,-73
167.240,Bluetooth,-70
167.241,Bluetooth,-71
167.306,Bluetooth,-72
167.308,Bluetooth,-70
167.338,Bluetooth,-69
167.340,Bluetooth,-70
167.371,Bluetooth,-70
167.372,Bluetooth,-70
167.401,Bluetooth,-70
167.403,Bluetooth,-70
167.436,Bluetooth,-71
167.437,Bluetooth,-72
167.467,Bluetooth,-68
167.468,Bluetooth,-70
167.498,Bluetooth,-71
167.499,Bluetooth,-71
167.527,Bluetooth,-69
167.529,Bluetooth,-70
167.588,Bluetooth,-69
167.590,Bluetooth,-70
167.620,Bluetooth,-71
167.621,Bluetooth,-71
167.653,Bluetooth,-71
167.654,Bluetooth,-71
167.686,Bluetooth,-71
167.687,Bluetooth,-71
167.718,Bluetooth,-70
167.719,Bluetooth,-70
167.750,Bluetooth,-71
167.751,Bluetooth,-71
167.781,Bluetooth,-72
167.782,Bluetooth,-71
167.845,Bluetooth,-71
167.846,Bluetooth,-72
167.878,Bluetooth,-71
167.879,Bluetooth,-71
167.911,Bluetooth,-72
167.912,Bluetooth,-71
167.942,Bluetooth,-70
167.944,Bluetooth,-72
167.972,Bluetooth,-70
167.975,Bluetooth,-72
168.004,Bluetooth,-72
168.005,Bluetooth,-71
168.035,Bluetooth,-73
168.036,Bluetooth,-71
168.068,Bluetooth,-70
168.069,Bluetooth,-71
168.101,Bluetooth,-72
168.102,Bluetooth,-71
168.131,Bluetooth,-72
168.132,Bluetooth,-72
168.166,Bluetooth,-72
168.166,Bluetooth,-73
168.198,Bluetooth,-68
168.199,Bluetooth,-69
168.230,Bluetooth,-72
168.231,Bluetooth,-72
168.262,Bluetooth,-71
168.263,Bluetooth,-73
168.292,Bluetooth,-71
168.293,Bluetooth,-72
168.323,Bluetooth,-71
168.325,Bluetooth,-71
168.356,Bluetooth,-71
168.358,Bluetooth,-72
168.389,Bluetooth,-71
168.391,Bluetooth,-71
168.417,Bluetooth,-69
168.418,Bluetooth,-71
168.449,Bluetooth,-70
168.450,Bluetooth,-71
168.481,Bluetooth,-71
168.482,Bluetooth,-72
168.514,Bluetooth,-72
168.516,Bluetooth,-73
168.544,Bluetooth,-70
168.545,Bluetooth,-71
168.575,Bluetooth,-70
168.576,Bluetooth,-71
168.604,Bluetooth,-71
168.606,Bluetooth,-72
168.639,Bluetooth,-71
168.641,Bluetooth,-72
168.669,Bluetooth,-70
168.670,Bluetooth,-71
168.701,Bluetooth,-71
168.702,Bluetooth,-71
168.734,Bluetooth,-72
168.735,Bluetooth,-72
168.766,Bluetooth,-71
168.767,Bluetooth,-73
168.794,Bluetooth,-70
168.796,Bluetooth,-70
168.825,Bluetooth,-71
168.826,Bluetooth,-72
168.886,Bluetooth,-71
168.887,Bluetooth,-71
168.918,Bluetooth,-69
168.919,Bluetooth,-70
168.953,Bluetooth,-73
168.954,Bluetooth,-72
168.983,Bluetooth,-72
168.984,Bluetooth,-72
169.050,Bluetooth,-71
169.051,Bluetooth,-71
169.085,Bluetooth,-70
169.087,Bluetooth,-71
169.116,Bluetooth,-70
169.117,Bluetooth,-71
169.147,Bluetooth,-70
169.148,Bluetooth,-70
169.179,Bluetooth,-71
169.180,Bluetooth,-72
169.209,Bluetooth,-72
169.210,Bluetooth,-71
169.240,Bluetooth,-72
169.242,Bluetooth,-71
169.268,Bluetooth,-69
169.269,Bluetooth,-70
169.303,Bluetooth,-71
169.304,Bluetooth,-72
169.366,Bluetooth,-70
169.367,Bluetooth,-73
169.398,Bluetooth,-69
169.399,Bluetooth,-71
169.429,Bluetooth,-71
169.430,Bluetooth,-72
169.461,Bluetooth,-70
169.462,Bluetooth,-70
169.492,Bluetooth,-71
169.494,Bluetooth,-72
169.522,Bluetooth,-70
169.524,Bluetooth,-70
169.553,Bluetooth,-72
169.554,Bluetooth,-70
169.586,Bluetooth,-71
169.587,Bluetooth,-72
169.649,Bluetooth,-69
169.650,Bluetooth,-70
169.684,Bluetooth,-72
169.685,Bluetooth,-72
169.717,Bluetooth,-71
169.718,Bluetooth,-70
169.746,Bluetooth,-70
169.747,Bluetooth,-70
169.780,Bluetooth,-72
169.781,Bluetooth,-71
169.812,Bluetooth,-70
169.814,Bluetooth,-71
169.845,Bluetooth,-69
169.846,Bluetooth,-71
169.877,Bluetooth,-69
169.878,Bluetooth,-70
169.910,Bluetooth,-72
169.911,Bluetooth,-71
169.942,Bluetooth,-70
169.944,Bluetooth,-70
169.974,Bluetooth,-71
169.975,Bluetooth,-69
170.002,Bluetooth,-69
170.003,Bluetooth,-70
170.033,Bluetooth,-71
170.034,Bluetooth,-71
170.067,Bluetooth,-70
170.068,Bluetooth,-70
170.098,Bluetooth,-69
170.099,Bluetooth,-70
170.128,Bluetooth,-69
170.129,Bluetooth,-69
170.158,Bluetooth,-71
170.159,Bluetooth,-72
255.763,Bluetooth,-63
255.765,Bluetooth,-64
255.798,Bluetooth,-67
255.798,Bluetooth,-65
255.828,Bluetooth,-68
255.831,Bluetooth,-70
255.888,Bluetooth,-66
255.889,Bluetooth,-67
255.919,Bluetooth,-66
255.920,Bluetooth,-67
255.950,Bluetooth,-69
255.951,Bluetooth,-69
256.015,Bluetooth,-66
256.017,Bluetooth,-68
256.048,Bluetooth,-65
256.049,Bluetooth,-65
256.080,Bluetooth,-70
256.081,Bluetooth,-69
256.114,Bluetooth,-66
256.115,Bluetooth,-67
256.144,Bluetooth,-65
256.145,Bluetooth,-65
256.174,Bluetooth,-67
256.175,Bluetooth,-66
256.205,Bluetooth,-69
256.207,Bluetooth,-70
256.234,Bluetooth,-67
256.234,Bluetooth,-67
256.270,Bluetooth,-65
256.270,Bluetooth,-66
256.300,Bluetooth,-66
256.301,Bluetooth,-66
256.329,Bluetooth,-68
256.330,Bluetooth,-69
256.361,Bluetooth,-65
256.362,Bluetooth,-67
256.395,Bluetooth,-66
256.396,Bluetooth,-66
256.426,Bluetooth,-70
256.426,Bluetooth,-68
256.489,Bluetooth,-69
256.489,Bluetooth,-69
256.519,Bluetooth,-66
256.520,Bluetooth,-66
256.554,Bluetooth,-68
256.555,Bluetooth,-68
256.584,Bluetooth,-68
256.586,Bluetooth,-69
256.615,Bluetooth,-68
256.616,Bluetooth,-69
256.647,Bluetooth,-66
256.649,Bluetooth,-66
256.681,Bluetooth,-70
256.682,Bluetooth,-69
256.710,Bluetooth,-66
256.711,Bluetooth,-69
256.745,Bluetooth,-66
256.747,Bluetooth,-66
256.778,Bluetooth,-63
256.779,Bluetooth,-65
256.813,Bluetooth,-69
256.814,Bluetooth,-69
256.846,Bluetooth,-66
256.848,Bluetooth,-68
256.880,Bluetooth,-65
256.881,Bluetooth,-65
256.915,Bluetooth,-69
256.917,Bluetooth,-70
256.943,Bluetooth,-66
256.945,Bluetooth,-67
256.977,Bluetooth,-66
256.979,Bluetooth,-67
257.011,Bluetooth,-66
257.014,Bluetooth,-66
257.046,Bluetooth,-69
257.047,Bluetooth,-68
257.069,Bluetooth,-66
257.070,Bluetooth,-67
257.106,Bluetooth,-65
257.108,Bluetooth,-65
257.137,Bluetooth,-66
257.138,Bluetooth,-66
257.171,Bluetooth,-67
257.172,Bluetooth,-69
257.203,Bluetooth,-66
257.204,Bluetooth,-68
257.236,Bluetooth,-66
257.237,Bluetooth,-66
257.270,Bluetooth,-69
257.272,Bluetooth,-69
257.303,Bluetooth,-66
257.304,Bluetooth,-67
257.334,Bluetooth,-66
257.335,Bluetooth,-68
257.402,Bluetooth,-69
257.403,Bluetooth,-69
257.434,Bluetooth,-66
257.435,Bluetooth,-67
257.464,Bluetooth,-66
257.465,Bluetooth,-66
257.496,Bluetooth,-66
257.497,Bluetooth,-66
257.526,Bluetooth,-69
257.527,Bluetooth,-68
257.560,Bluetooth,-66
257.561,Bluetooth,-68
257.590,Bluetooth,-66
257.591,Bluetooth,-66
257.653,Bluetooth,-68
257.654,Bluetooth,-69
257.681,Bluetooth,-65
257.682,Bluetooth,-66
257.718,Bluetooth,-65
257.719,Bluetooth,-66
257.748,Bluetooth,-69
257.749,Bluetooth,-69
257.780,Bluetooth,-67
257.781,Bluetooth,-69
257.840,Bluetooth,-66
257.841,Bluetooth,-66
257.872,Bluetooth,-69
257.873,Bluetooth,-68
257.968,Bluetooth,-66
257.969,Bluetooth,-66
258.002,Bluetooth,-68
258.003,Bluetooth,-69
258.099,Bluetooth,127
258.231,Bluetooth,-69
258.232,Bluetooth,-69
258.386,Bluetooth,-66
258.387,Bluetooth,-67
258.451,Bluetooth,-67
258.510,Bluetooth,-65
258.511,Bluetooth,-67
258.569,Bluetooth,-66
258.570,Bluetooth,-65
258.602,Bluetooth,-68
258.603,Bluetooth,-68
258.636,Bluetooth,-67
258.637,Bluetooth,-67
258.670,Bluetooth,-65
258.671,Bluetooth,-66
258.733,Bluetooth,-68
258.734,Bluetooth,-68
258.798,Bluetooth,-67
258.799,Bluetooth,-65
258.926,Bluetooth,-66
258.927,Bluetooth,-66
258.957,Bluetooth,-69
258.958,Bluetooth,-68
259.080,Bluetooth,-68
259.081,Bluetooth,-68
259.112,Bluetooth,-65
259.114,Bluetooth,-66
259.177,Bluetooth,-66
259.179,Bluetooth,-66
259.209,Bluetooth,-69
259.210,Bluetooth,-70
259.270,Bluetooth,-66
259.271,Bluetooth,-66
259.303,Bluetooth,-67
259.304,Bluetooth,-68
259.366,Bluetooth,-66
259.368,Bluetooth,-66
259.431,Bluetooth,-67
259.432,Bluetooth,-68
259.495,Bluetooth,-66
259.497,Bluetooth,-67
259.526,Bluetooth,-65
259.528,Bluetooth,-65
259.557,Bluetooth,-68
259.558,Bluetooth,-69
259.587,Bluetooth,-66
259.588,Bluetooth,-67
259.619,Bluetooth,-66
259.620,Bluetooth,-67
259.650,Bluetooth,-66
259.650,Bluetooth,-66
259.681,Bluetooth,-68
259.682,Bluetooth,-69
259.712,Bluetooth,-66
259.714,Bluetooth,-68
259.745,Bluetooth,-66
259.748,Bluetooth,-66
346.152,Bluetooth,-73
346.153,Bluetooth,-73
346.183,Bluetooth,-70
346.184,Bluetooth,-71
346.217,Bluetooth,-72
346.219,Bluetooth,127
346.246,Bluetooth,-72
346.248,Bluetooth,127
346.275,Bluetooth,-75
346.276,Bluetooth,-73
346.306,Bluetooth,-70
346.308,Bluetooth,-70
346.338,Bluetooth,-73
346.340,Bluetooth,128
346.370,Bluetooth,-71
346.372,Bluetooth,127
346.399,Bluetooth,-75
346.400,Bluetooth,-74
346.430,Bluetooth,-70
346.431,Bluetooth,-70
346.463,Bluetooth,-70
346.464,Bluetooth,127
346.524,Bluetooth,-75
346.525,Bluetooth,-75
346.557,Bluetooth,-70
346.557,Bluetooth,-71
346.591,Bluetooth,-74
346.592,Bluetooth,126
346.624,Bluetooth,-74
346.625,Bluetooth,-75
346.687,Bluetooth,-70
346.688,Bluetooth,-70
346.719,Bluetooth,-72
346.720,Bluetooth,127
346.749,Bluetooth,-74
346.750,Bluetooth,-76
346.813,Bluetooth,-71
346.814,Bluetooth,-70
346.848,Bluetooth,-72
346.849,Bluetooth,127
346.876,Bluetooth,-75
346.877,Bluetooth,-75
346.909,Bluetooth,-70
346.910,Bluetooth,-70
347.071,Bluetooth,-73
347.072,Bluetooth,127
347.102,Bluetooth,-75
347.103,Bluetooth,-74
347.131,Bluetooth,-74
347.132,Bluetooth,-75
347.161,Bluetooth,-71
347.162,Bluetooth,-70
347.192,Bluetooth,-73
347.193,Bluetooth,128
347.223,Bluetooth,-75
347.224,Bluetooth,-75
347.287,Bluetooth,-71
347.288,Bluetooth,-69
347.318,Bluetooth,-73
347.320,Bluetooth,127
347.350,Bluetooth,-72
347.353,Bluetooth,-73
347.384,Bluetooth,-69
347.386,Bluetooth,-70
347.603,Bluetooth,-71
347.604,Bluetooth,-71
347.636,Bluetooth,-70
347.637,Bluetooth,-70
347.668,Bluetooth,-75
347.670,Bluetooth,126
347.697,Bluetooth,127
347.728,Bluetooth,-70
347.729,Bluetooth,-72
347.757,Bluetooth,-70
347.758,Bluetooth,-70
347.790,Bluetooth,-73
347.791,Bluetooth,128
347.818,Bluetooth,-71
347.820,Bluetooth,-71
347.850,Bluetooth,-73
347.853,Bluetooth,-71
347.881,Bluetooth,-70
347.882,Bluetooth,-70
347.911,Bluetooth,-73
347.913,Bluetooth,127
347.940,Bluetooth,-73
347.941,Bluetooth,-74
347.972,Bluetooth,-73
347.973,Bluetooth,-74
348.002,Bluetooth,-68
348.004,Bluetooth,-70
348.033,Bluetooth,-71
348.034,Bluetooth,126
348.123,Bluetooth,-70
348.124,Bluetooth,-72
348.153,Bluetooth,-72
348.154,Bluetooth,128
348.183,Bluetooth,-73
348.184,Bluetooth,-74
348.219,Bluetooth,-70
348.220,Bluetooth,-69
348.248,Bluetooth,-70
348.249,Bluetooth,-69
348.280,Bluetooth,-72
348.281,Bluetooth,127
348.309,Bluetooth,-72
348.310,Bluetooth,-71
348.342,Bluetooth,-70
348.343,Bluetooth,-71
348.375,Bluetooth,-73
348.376,Bluetooth,128
348.406,Bluetooth,-71
348.407,Bluetooth,-71
348.434,Bluetooth,-72
348.435,Bluetooth,-73
348.465,Bluetooth,-70
348.466,Bluetooth,-69
348.499,Bluetooth,-73
348.502,Bluetooth,127
348.532,Bluetooth,-71
348.533,Bluetooth,126
348.565,Bluetooth,-72
348.566,Bluetooth,-71
348.598,Bluetooth,-70
348.599,Bluetooth,-70
348.661,Bluetooth,-71
348.662,Bluetooth,-72
348.758,Bluetooth,-72
348.759,Bluetooth,127
348.821,Bluetooth,-69
348.822,Bluetooth,-70
348.856,Bluetooth,-71
348.857,Bluetooth,127
348.889,Bluetooth,-72
348.890,Bluetooth,128
348.919,Bluetooth,-70
348.919,Bluetooth,-69
348.954,Bluetooth,-69
348.955,Bluetooth,-70
348.986,Bluetooth,-72
348.987,Bluetooth,127
349.049,Bluetooth,-70
349.050,Bluetooth,-72
349.084,Bluetooth,-71
349.086,Bluetooth,-70
349.116,Bluetooth,-72
349.118,Bluetooth,127
349.145,Bluetooth,-71
349.146,Bluetooth,-72
349.180,Bluetooth,-69
349.181,Bluetooth,-70
349.213,Bluetooth,-70
349.214,Bluetooth,-69
349.244,Bluetooth,-71
349.245,Bluetooth,128
349.276,Bluetooth,-70
349.277,Bluetooth,-69
349.310,Bluetooth,-71
349.311,Bluetooth,-69
349.340,Bluetooth,-74
349.341,Bluetooth,127
349.408,Bluetooth,-69
349.409,Bluetooth,-69
349.443,Bluetooth,-68
349.446,Bluetooth,-69
349.475,Bluetooth,-74
349.476,Bluetooth,127
349.504,Bluetooth,-69
349.505,Bluetooth,-70
349.537,Bluetooth,-68
349.538,Bluetooth,-68
349.569,Bluetooth,127
349.604,Bluetooth,-73
349.605,Bluetooth,-74
349.635,Bluetooth,128
349.665,Bluetooth,-70
