Distance,10.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
1.459,Bluetooth,-72
1.461,Bluetooth,-72
1.527,Bluetooth,-70
1.528,Bluetooth,-71
1.603,Bluetooth,-79
1.605,Bluetooth,-81
1.639,Bluetooth,-59
1.640,Bluetooth,-61
1.673,Bluetooth,-64
1.675,Bluetooth,-63
1.713,Bluetooth,-69
1.715,Bluetooth,-68
1.757,Bluetooth,-61
1.758,Bluetooth,-61
1.821,Bluetooth,-72
1.823,Bluetooth,-72
1.886,Bluetooth,-58
1.888,Bluetooth,-58
1.921,Bluetooth,-61
1.922,Bluetooth,-62
1.960,Bluetooth,-72
1.961,Bluetooth,-72
1.998,Bluetooth,-59
1.999,Bluetooth,-60
2.104,Bluetooth,-58
2.106,Bluetooth,-59
2.136,Bluetooth,-61
2.137,Bluetooth,-61
2.177,Bluetooth,-67
2.178,Bluetooth,-66
2.208,Bluetooth,-66
2.209,Bluetooth,-67
2.238,Bluetooth,-59
2.239,Bluetooth,-58
2.273,Bluetooth,-65
2.275,Bluetooth,-66
2.313,Bluetooth,-71
2.315,Bluetooth,-71
2.343,Bluetooth,-59
2.344,Bluetooth,-60
2.377,Bluetooth,-67
2.378,Bluetooth,-68
2.415,Bluetooth,-76
2.416,Bluetooth,-76
2.448,Bluetooth,-74
2.449,Bluetooth,-74
2.523,Bluetooth,-68
2.525,Bluetooth,-68
2.558,Bluetooth,-69
2.560,Bluetooth,-70
2.594,Bluetooth,-71
2.595,Bluetooth,-71
2.634,Bluetooth,-64
2.636,Bluetooth,-65
2.670,Bluetooth,-70
2.672,Bluetooth,-70
2.748,Bluetooth,-71
2.750,Bluetooth,-71
2.786,Bluetooth,-70
2.788,Bluetooth,-69
2.821,Bluetooth,-74
2.823,Bluetooth,-74
2.859,Bluetooth,-72
2.859,Bluetooth,-71
2.962,Bluetooth,-72
2.964,Bluetooth,-70
2.997,Bluetooth,-69
3.029,Bluetooth,-72
3.030,Bluetooth,-72
3.060,Bluetooth,-72
3.062,Bluetooth,-71
3.099,Bluetooth,-62
3.101,Bluetooth,-64
3.129,Bluetooth,-65
3.131,Bluetooth,-64
3.167,Bluetooth,-75
3.169,Bluetooth,-76
3.198,Bluetooth,-63
3.199,Bluetooth,-62
3.232,Bluetooth,-60
3.234,Bluetooth,-60
3.265,Bluetooth,-67
3.266,Bluetooth,-68
3.303,Bluetooth,-57
3.305,Bluetooth,-57
3.340,Bluetooth,-56
3.342,Bluetooth,-56
3.381,Bluetooth,-60
3.382,Bluetooth,-60
3.560,Bluetooth,-68
3.561,Bluetooth,-68
3.596,Bluetooth,-61
3.632,Bluetooth,-60
3.634,Bluetooth,-60
3.665,Bluetooth,-75
3.706,Bluetooth,-61
3.747,Bluetooth,-59
3.748,Bluetooth,-60
3.782,Bluetooth,-64
3.823,Bluetooth,-62
3.824,Bluetooth,-62
3.856,Bluetooth,-56
3.857,Bluetooth,-57
3.889,Bluetooth,-56
3.890,Bluetooth,-56
3.958,Bluetooth,-66
3.959,Bluetooth,-66
3.990,Bluetooth,-58
3.991,Bluetooth,-58
60.665,Bluetooth,-74
60.667,Bluetooth,-76
60.699,Bluetooth,-72
60.700,Bluetooth,-73
60.796,Bluetooth,-76
60.798,Bluetooth,-77
60.870,Bluetooth,-75
60.872,Bluetooth,-75
60.908,Bluetooth,-75
60.909,Bluetooth,-77
60.945,Bluetooth,-72
60.946,Bluetooth,-72
60.976,Bluetooth,-75
60.977,Bluetooth,-75
61.006,Bluetooth,-74
61.007,Bluetooth,-75
61.045,Bluetooth,-78
61.046,Bluetooth,-78
61.084,Bluetooth,-72
61.086,Bluetooth,-72
61.117,Bluetooth,-74
61.119,Bluetooth,-75
61.145,Bluetooth,-81
61.147,Bluetooth,-80
61.223,Bluetooth,-74
61.225,Bluetooth,-75
61.322,Bluetooth,-71
61.324,Bluetooth,-71
61.359,Bluetooth,-75
61.361,Bluetooth,-75
61.394,Bluetooth,-88
61.396,Bluetooth,-89
61.427,Bluetooth,-70
61.429,Bluetooth,-71
61.460,Bluetooth,-75
61.462,Bluetooth,-74
61.498,Bluetooth,-86
61.499,Bluetooth,-87
61.564,Bluetooth,-71
61.566,Bluetooth,-70
61.598,Bluetooth,-75
61.600,Bluetooth,-75
61.627,Bluetooth,-80
61.628,Bluetooth,-80
61.668,Bluetooth,-73
61.670,Bluetooth,-72
61.769,Bluetooth,-73
61.771,Bluetooth,-73
61.802,Bluetooth,-75
61.803,Bluetooth,-75
61.832,Bluetooth,-78
61.833,Bluetooth,-78
61.866,Bluetooth,-69
61.867,Bluetooth,-70
61.906,Bluetooth,-78
61.907,Bluetooth,-79
61.999,Bluetooth,-68
62.001,Bluetooth,-67
62.047,Bluetooth,-83
62.049,Bluetooth,-84
62.148,Bluetooth,-81
62.149,Bluetooth,-82
62.178,Bluetooth,-90
62.180,Bluetooth,-91
62.219,Bluetooth,-67
62.221,Bluetooth,-68
62.248,Bluetooth,-68
62.250,Bluetooth,-69
62.279,Bluetooth,-83
62.280,Bluetooth,-83
62.312,Bluetooth,-94
62.314,Bluetooth,-95
62.349,Bluetooth,-68
62.351,Bluetooth,-69
62.388,Bluetooth,-80
62.390,Bluetooth,-81
62.428,Bluetooth,-82
62.430,Bluetooth,-81
62.461,Bluetooth,-71
62.462,Bluetooth,-71
62.494,Bluetooth,-77
62.495,Bluetooth,-77
62.533,Bluetooth,-76
62.535,Bluetooth,-77
62.602,Bluetooth,-76
62.603,Bluetooth,-75
62.638,Bluetooth,-76
62.639,Bluetooth,-76
62.678,Bluetooth,-74
62.680,Bluetooth,-75
62.720,Bluetooth,-79
62.722,Bluetooth,-79
62.749,Bluetooth,-73
62.750,Bluetooth,-74
62.788,Bluetooth,-74
62.790,Bluetooth,-74
62.855,Bluetooth,-74
62.856,Bluetooth,-74
62.893,Bluetooth,-74
62.895,Bluetooth,-75
62.926,Bluetooth,-74
62.927,Bluetooth,-75
62.961,Bluetooth,-74
62.962,Bluetooth,-75
63.036,Bluetooth,-76
63.038,Bluetooth,-76
63.105,Bluetooth,-78
63.107,Bluetooth,-77
63.140,Bluetooth,-77
63.141,Bluetooth,-77
63.173,Bluetooth,-69
63.175,Bluetooth,-70
63.244,Bluetooth,-80
63.245,Bluetooth,-79
63.281,Bluetooth,-76
63.282,Bluetooth,-77
63.351,Bluetooth,-77
63.353,Bluetooth,-77
63.387,Bluetooth,-76
63.389,Bluetooth,-75
63.455,Bluetooth,-74
63.457,Bluetooth,-74
63.487,Bluetooth,-74
63.488,Bluetooth,-74
63.526,Bluetooth,-76
63.557,Bluetooth,-76
63.558,Bluetooth,-75
63.596,Bluetooth,-73
63.598,Bluetooth,-74
63.632,Bluetooth,-74
63.633,Bluetooth,-76
63.670,Bluetooth,-74
63.672,Bluetooth,-73
63.704,Bluetooth,-75
63.707,Bluetooth,-74
63.742,Bluetooth,-76
63.743,Bluetooth,-75
63.781,Bluetooth,-72
63.782,Bluetooth,-71
63.818,Bluetooth,-74
63.819,Bluetooth,-76
63.854,Bluetooth,-76
63.856,Bluetooth,-78
63.924,Bluetooth,-71
63.925,Bluetooth,-72
63.966,Bluetooth,-78
63.966,Bluetooth,-79
64.004,Bluetooth,-78
64.006,Bluetooth,-78
64.035,Bluetooth,-70
64.036,Bluetooth,-70
64.071,Bluetooth,-76
64.073,Bluetooth,-77
64.140,Bluetooth,-72
64.142,Bluetooth,-71
64.176,Bluetooth,-76
64.178,Bluetooth,-77
64.247,Bluetooth,-80
64.249,Bluetooth,-78
64.282,Bluetooth,-70
64.283,Bluetooth,-71
64.320,Bluetooth,-77
64.321,Bluetooth,-76
64.352,Bluetooth,-80
64.354,Bluetooth,-79
64.384,Bluetooth,-70
64.386,Bluetooth,-70
64.484,Bluetooth,-81
64.518,Bluetooth,-70
64.520,Bluetooth,-69
64.553,Bluetooth,-80
64.554,Bluetooth,-79
64.586,Bluetooth,-85
64.587,Bluetooth,-86
64.614,Bluetooth,-70
64.616,Bluetooth,-69
64.648,Bluetooth,-69
64.649,Bluetooth,-69
143.558,Bluetooth,-58
143.560,Bluetooth,-60
143.593,Bluetooth,-58
143.595,Bluetooth,-59
143.634,Bluetooth,-64
143.636,Bluetooth,-64
143.705,Bluetooth,-60
143.706,Bluetooth,-59
143.741,Bluetooth,-59
143.742,Bluetooth,-59
143.774,Bluetooth,-63
143.776,Bluetooth,-63
143.805,Bluetooth,-58
143.806,Bluetooth,-59
143.836,Bluetooth,-59
143.837,Bluetooth,-59
143.873,Bluetooth,-64
143.874,Bluetooth,-63
143.937,Bluetooth,-60
143.939,Bluetooth,-59
143.978,Bluetooth,-59
143.980,Bluetooth,-59
144.013,Bluetooth,-66
144.014,Bluetooth,-64
144.052,Bluetooth,-62
144.054,Bluetooth,-62
144.092,Bluetooth,-59
144.093,Bluetooth,-59
144.124,Bluetooth,-66
144.125,Bluetooth,-65
144.159,Bluetooth,-62
144.160,Bluetooth,-62
144.197,Bluetooth,-61
144.199,Bluetooth,-60
144.236,Bluetooth,-73
144.238,Bluetooth,-72
144.458,Bluetooth,-63
144.460,Bluetooth,-63
144.493,Bluetooth,-61
144.494,Bluetooth,-61
144.525,Bluetooth,-69
144.526,Bluetooth,-68
144.559,Bluetooth,-68
144.561,Bluetooth,-67
144.592,Bluetooth,-64
144.593,Bluetooth,-65
144.626,Bluetooth,-61
144.628,Bluetooth,-60
144.665,Bluetooth,-65
144.666,Bluetooth,-65
144.706,Bluetooth,-58
144.707,Bluetooth,-59
144.816,Bluetooth,-58
144.817,Bluetooth,-59
144.856,Bluetooth,-59
144.858,Bluetooth,-59
144.888,Bluetooth,-67
144.889,Bluetooth,-67
144.919,Bluetooth,-61
144.920,Bluetooth,-61
144.958,Bluetooth,-62
144.959,Bluetooth,-62
145.019,Bluetooth,-74
145.021,Bluetooth,-75
145.057,Bluetooth,-61
145.058,Bluetooth,-59
145.089,Bluetooth,-60
145.090,Bluetooth,-60
145.122,Bluetooth,-79
145.124,Bluetooth,-78
145.247,Bluetooth,-72
145.249,Bluetooth,-72
145.320,Bluetooth,-62
145.321,Bluetooth,-61
145.350,Bluetooth,-61
145.351,Bluetooth,-60
145.383,Bluetooth,-69
145.385,Bluetooth,-69
145.423,Bluetooth,-59
145.424,Bluetooth,-59
145.461,Bluetooth,-60
145.463,Bluetooth,-60
145.499,Bluetooth,-69
145.501,Bluetooth,-69
145.537,Bluetooth,-60
145.539,Bluetooth,-60
145.571,Bluetooth,-60
145.572,Bluetooth,-60
145.648,Bluetooth,-60
145.649,Bluetooth,-61
145.684,Bluetooth,-61
145.686,Bluetooth,-61
145.715,Bluetooth,-71
145.717,Bluetooth,-71
145.752,Bluetooth,-61
145.753,Bluetooth,-61
145.784,Bluetooth,-61
145.786,Bluetooth,-61
145.816,Bluetooth,-62
145.818,Bluetooth,-63
145.851,Bluetooth,-70
145.852,Bluetooth,-70
145.888,Bluetooth,-61
145.889,Bluetooth,-60
145.929,Bluetooth,-62
145.930,Bluetooth,-61
145.962,Bluetooth,-69
145.963,Bluetooth,-69
145.996,Bluetooth,-62
145.998,Bluetooth,-61
146.099,Bluetooth,-67
146.136,Bluetooth,-61
146.138,Bluetooth,-60
146.177,Bluetooth,-62
146.178,Bluetooth,-61
146.214,Bluetooth,-66
146.216,Bluetooth,-67
146.245,Bluetooth,-61
146.246,Bluetooth,-61
146.280,Bluetooth,-63
146.282,Bluetooth,-62
146.355,Bluetooth,-62
146.356,Bluetooth,-62
146.396,Bluetooth,-62
146.398,Bluetooth,-63
146.435,Bluetooth,-66
146.436,Bluetooth,-66
146.498,Bluetooth,-59
146.500,Bluetooth,-59
146.538,Bluetooth,-62
146.567,Bluetooth,-63
146.568,Bluetooth,-64
146.635,Bluetooth,-62
146.636,Bluetooth,-62
146.673,Bluetooth,-60
146.674,Bluetooth,-61
146.714,Bluetooth,-58
146.716,Bluetooth,-59
146.743,Bluetooth,-59
146.745,Bluetooth,-59
146.778,Bluetooth,-60
146.780,Bluetooth,-60
146.807,Bluetooth,-61
146.808,Bluetooth,-61
146.848,Bluetooth,-58
146.849,Bluetooth,-59
146.884,Bluetooth,-60
146.885,Bluetooth,-59
146.920,Bluetooth,-60
146.922,Bluetooth,-60
146.958,Bluetooth,-59
146.959,Bluetooth,-59
146.992,Bluetooth,-60
146.993,Bluetooth,-60
147.022,Bluetooth,-61
147.023,Bluetooth,-60
147.098,Bluetooth,-58
147.099,Bluetooth,-59
147.138,Bluetooth,-61
147.140,Bluetooth,-60
147.177,Bluetooth,-62
147.178,Bluetooth,-60
147.210,Bluetooth,-59
147.212,Bluetooth,-60
147.339,Bluetooth,-60
147.341,Bluetooth,-60
147.407,Bluetooth,-62
147.446,Bluetooth,-60
147.448,Bluetooth,-60
147.484,Bluetooth,-60
147.484,Bluetooth,-60
147.523,Bluetooth,-62
147.525,Bluetooth,-63
201.569,Bluetooth,-82
201.571,Bluetooth,-80
201.601,Bluetooth,-77
201.603,Bluetooth,-76
201.640,Bluetooth,-69
201.678,Bluetooth,-85
201.717,Bluetooth,-76
201.788,Bluetooth,-67
201.790,Bluetooth,-68
201.825,Bluetooth,-89
201.858,Bluetooth,-76
201.860,Bluetooth,-75
201.931,Bluetooth,-88
201.933,Bluetooth,-88
201.968,Bluetooth,-76
201.969,Bluetooth,-76
202.070,Bluetooth,-83
202.072,Bluetooth,-84
202.143,Bluetooth,-72
202.146,Bluetooth,-71
202.182,Bluetooth,-83
202.184,Bluetooth,-84
202.219,Bluetooth,-74
202.220,Bluetooth,-75
202.264,Bluetooth,-68
202.265,Bluetooth,-68
202.290,Bluetooth,-83
202.292,Bluetooth,-84
202.320,Bluetooth,-72
202.355,Bluetooth,-67
202.356,Bluetooth,-67
202.387,Bluetooth,-67
202.389,Bluetooth,-68
202.421,Bluetooth,-82
202.422,Bluetooth,-83
202.450,Bluetooth,-74
202.452,Bluetooth,-75
202.481,Bluetooth,-68
202.482,Bluetooth,-69
202.521,Bluetooth,-83
202.522,Bluetooth,-82
202.554,Bluetooth,-76
202.556,Bluetooth,-77
202.595,Bluetooth,-68
202.597,Bluetooth,-68
202.628,Bluetooth,-69
202.630,Bluetooth,-67
202.658,Bluetooth,-81
202.660,Bluetooth,-81
202.687,Bluetooth,-81
202.688,Bluetooth,-81
202.763,Bluetooth,-80
202.765,Bluetooth,-81
202.862,Bluetooth,-69
202.863,Bluetooth,-69
202.964,Bluetooth,-68
202.966,Bluetooth,-67
202.997,Bluetooth,-83
202.999,Bluetooth,-83
203.035,Bluetooth,-70
203.037,Bluetooth,-70
203.141,Bluetooth,-78
203.142,Bluetooth,-78
203.171,Bluetooth,-71
203.173,Bluetooth,-71
203.203,Bluetooth,-68
203.205,Bluetooth,-67
203.240,Bluetooth,-74
203.242,Bluetooth,-74
203.410,Bluetooth,-73
203.412,Bluetooth,-72
203.446,Bluetooth,-69
203.448,Bluetooth,-71
203.485,Bluetooth,-74
203.486,Bluetooth,-75
203.515,Bluetooth,-71
203.517,Bluetooth,-71
203.665,Bluetooth,-71
203.667,Bluetooth,-72
203.700,Bluetooth,-70
203.701,Bluetooth,-71
203.802,Bluetooth,-70
203.804,Bluetooth,-70
203.843,Bluetooth,-74
203.845,Bluetooth,-74
203.908,Bluetooth,-71
203.909,Bluetooth,-71
203.948,Bluetooth,-68
203.949,Bluetooth,-69
204.130,Bluetooth,-69
204.132,Bluetooth,-69
204.162,Bluetooth,-67
204.164,Bluetooth,-68
204.199,Bluetooth,-81
204.301,Bluetooth,-67
204.303,Bluetooth,-68
204.338,Bluetooth,-90
204.340,Bluetooth,-90
204.367,Bluetooth,-70
204.369,Bluetooth,-70
204.399,Bluetooth,-67
204.401,Bluetooth,-68
204.503,Bluetooth,-73
204.505,Bluetooth,-72
204.543,Bluetooth,-68
204.545,Bluetooth,-68
204.573,Bluetooth,-82
204.575,Bluetooth,-81
204.603,Bluetooth,-73
204.605,Bluetooth,-73
204.644,Bluetooth,-69
204.646,Bluetooth,-68
204.679,Bluetooth,-83
204.681,Bluetooth,-83
204.742,Bluetooth,-75
204.743,Bluetooth,-75
204.817,Bluetooth,-84
204.819,Bluetooth,-84
204.851,Bluetooth,-79
204.852,Bluetooth,-81
204.883,Bluetooth,-67
204.885,Bluetooth,-70
204.913,Bluetooth,-84
204.915,Bluetooth,-83
205.024,Bluetooth,-69
205.026,Bluetooth,-70
205.054,Bluetooth,-83
205.056,Bluetooth,-82
205.085,Bluetooth,-78
205.086,Bluetooth,-78
205.119,Bluetooth,-69
205.120,Bluetooth,-69
205.186,Bluetooth,-82
205.188,Bluetooth,-82
205.215,Bluetooth,-80
205.217,Bluetooth,-80
205.246,Bluetooth,-70
205.248,Bluetooth,-70
205.358,Bluetooth,-73
205.359,Bluetooth,-73
205.388,Bluetooth,-73
205.389,Bluetooth,-74
205.426,Bluetooth,-81
205.428,Bluetooth,-80
205.456,Bluetooth,-76
205.457,Bluetooth,-75
205.494,Bluetooth,-71
205.496,Bluetooth,-70
205.532,Bluetooth,-87
205.534,Bluetooth,-89
