Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
2.590,Bluetooth,-78
2.618,Bluetooth,-79
2.619,Bluetooth,-79
2.649,Bluetooth,-74
2.651,Bluetooth,-74
2.680,Bluetooth,-77
2.682,Bluetooth,-78
2.713,Bluetooth,-77
2.714,Bluetooth,-77
2.741,Bluetooth,-78
2.742,Bluetooth,-78
2.772,Bluetooth,-75
2.773,Bluetooth,-76
2.803,Bluetooth,-78
2.804,Bluetooth,-77
2.865,Bluetooth,-79
2.866,Bluetooth,-80
2.900,Bluetooth,-76
2.901,Bluetooth,-76
2.930,Bluetooth,-77
2.930,Bluetooth,-77
2.960,Bluetooth,-81
2.961,Bluetooth,-80
2.990,Bluetooth,-80
2.991,Bluetooth,-81
3.024,Bluetooth,-76
3.025,Bluetooth,-77
3.058,Bluetooth,-76
3.060,Bluetooth,-76
3.087,Bluetooth,-79
3.088,Bluetooth,-81
3.119,Bluetooth,-78
3.120,Bluetooth,-77
3.150,Bluetooth,-77
3.185,Bluetooth,-78
3.185,Bluetooth,-78
3.218,Bluetooth,-79
3.219,Bluetooth,-80
3.250,Bluetooth,-76
3.251,Bluetooth,-77
3.283,Bluetooth,-80
3.284,Bluetooth,-78
3.313,Bluetooth,-79
3.314,Bluetooth,-79
3.343,Bluetooth,-78
3.345,Bluetooth,-80
3.374,Bluetooth,-75
3.376,Bluetooth,-76
3.409,Bluetooth,-78
3.411,Bluetooth,-78
3.438,Bluetooth,-80
3.439,Bluetooth,-79
3.471,Bluetooth,-78
3.473,Bluetooth,-79
3.504,Bluetooth,-76
3.505,Bluetooth,-76
3.540,Bluetooth,-77
3.541,Bluetooth,-77
3.569,Bluetooth,-78
3.570,Bluetooth,-79
3.600,Bluetooth,-76
3.601,Bluetooth,-74
3.633,Bluetooth,-74
3.634,Bluetooth,-75
3.663,Bluetooth,-76
3.665,Bluetooth,-75
3.694,Bluetooth,-80
3.696,Bluetooth,-78
3.725,Bluetooth,-74
3.726,Bluetooth,-74
3.755,Bluetooth,-74
3.756,Bluetooth,-74
3.785,Bluetooth,-76
3.786,Bluetooth,-76
3.814,Bluetooth,-78
3.815,Bluetooth,-78
3.845,Bluetooth,-73
3.846,Bluetooth,-74
3.875,Bluetooth,-72
3.876,Bluetooth,-72
3.906,Bluetooth,-76
3.907,Bluetooth,-76
3.936,Bluetooth,-76
3.938,Bluetooth,-77
3.970,Bluetooth,-72
3.971,Bluetooth,-73
47.429,Bluetooth,-76
47.431,Bluetooth,-75
47.663,Bluetooth,-76
47.665,Bluetooth,-75
47.727,Bluetooth,-82
47.728,Bluetooth,-83
47.760,Bluetooth,-76
47.761,Bluetooth,128
47.795,Bluetooth,-76
47.796,Bluetooth,-76
47.826,Bluetooth,-81
47.827,Bluetooth,-82
47.859,Bluetooth,-76
47.860,Bluetooth,127
47.894,Bluetooth,-75
47.895,Bluetooth,127
47.922,Bluetooth,-76
47.923,Bluetooth,-77
47.953,Bluetooth,-82
47.954,Bluetooth,-82
47.985,Bluetooth,-74
47.986,Bluetooth,127
48.019,Bluetooth,-76
48.020,Bluetooth,-75
48.051,Bluetooth,-77
48.052,Bluetooth,-75
48.082,Bluetooth,-81
48.083,Bluetooth,-81
48.113,Bluetooth,-76
48.114,Bluetooth,127
48.145,Bluetooth,-76
48.146,Bluetooth,-75
48.177,Bluetooth,-81
48.178,Bluetooth,-81
48.210,Bluetooth,-80
48.211,Bluetooth,-79
48.240,Bluetooth,-76
48.241,Bluetooth,127
48.271,Bluetooth,-75
48.272,Bluetooth,-75
48.304,Bluetooth,-81
48.306,Bluetooth,-80
48.334,Bluetooth,127
48.365,Bluetooth,127
48.398,Bluetooth,127
48.428,Bluetooth,127
48.553,Bluetooth,127
48.582,Bluetooth,127
48.610,Bluetooth,-76
48.612,Bluetooth,128
48.704,Bluetooth,-76
48.705,Bluetooth,128
48.901,Bluetooth,-80
48.902,Bluetooth,-82
48.932,Bluetooth,-79
48.933,Bluetooth,127
49.082,Bluetooth,-77
49.083,Bluetooth,126
49.112,Bluetooth,-75
49.115,Bluetooth,-74
49.144,Bluetooth,-80
49.145,Bluetooth,-80
49.204,Bluetooth,-76
49.205,Bluetooth,127
49.234,Bluetooth,-74
49.236,Bluetooth,-75
49.265,Bluetooth,-81
49.266,Bluetooth,-81
49.330,Bluetooth,-76
49.332,Bluetooth,127
49.361,Bluetooth,-75
49.362,Bluetooth,-74
49.394,Bluetooth,-81
49.395,Bluetooth,-81
49.425,Bluetooth,-77
49.426,Bluetooth,127
49.459,Bluetooth,-76
49.460,Bluetooth,-75
49.492,Bluetooth,-76
49.493,Bluetooth,127
49.523,Bluetooth,-79
49.524,Bluetooth,-81
49.553,Bluetooth,-77
49.554,Bluetooth,126
49.585,Bluetooth,-75
49.586,Bluetooth,-74
49.620,Bluetooth,-82
49.621,Bluetooth,-82
49.685,Bluetooth,-77
49.686,Bluetooth,127
49.715,Bluetooth,-76
49.716,Bluetooth,-75
49.746,Bluetooth,-80
49.749,Bluetooth,-81
49.808,Bluetooth,-78
49.809,Bluetooth,127
49.839,Bluetooth,-76
49.840,Bluetooth,-73
49.869,Bluetooth,-81
49.870,Bluetooth,-82
49.902,Bluetooth,-77
49.903,Bluetooth,127
49.932,Bluetooth,-79
49.933,Bluetooth,127
49.966,Bluetooth,-74
49.968,Bluetooth,-74
49.997,Bluetooth,-81
49.999,Bluetooth,-81
50.028,Bluetooth,-77
50.029,Bluetooth,128
50.064,Bluetooth,-75
50.066,Bluetooth,-74
50.094,Bluetooth,-76
50.095,Bluetooth,-74
50.123,Bluetooth,-82
50.124,Bluetooth,127
50.153,Bluetooth,-76
50.153,Bluetooth,127
50.187,Bluetooth,-75
50.188,Bluetooth,-76
50.219,Bluetooth,-82
50.219,Bluetooth,-82
50.248,Bluetooth,-83
50.249,Bluetooth,-81
50.278,Bluetooth,-77
50.279,Bluetooth,127
50.309,Bluetooth,-75
50.310,Bluetooth,-73
50.342,Bluetooth,-83
50.343,Bluetooth,-82
50.409,Bluetooth,-77
50.410,Bluetooth,127
50.440,Bluetooth,-74
50.441,Bluetooth,-74
50.475,Bluetooth,-80
50.477,Bluetooth,-82
50.505,Bluetooth,-76
50.506,Bluetooth,128
50.537,Bluetooth,-74
50.538,Bluetooth,-74
50.567,Bluetooth,-73
50.568,Bluetooth,-73
50.599,Bluetooth,-75
50.599,Bluetooth,126
50.632,Bluetooth,-73
50.632,Bluetooth,-73
50.664,Bluetooth,-82
50.665,Bluetooth,-81
50.723,Bluetooth,-76
50.724,Bluetooth,126
50.758,Bluetooth,-75
50.758,Bluetooth,-75
50.788,Bluetooth,-81
50.789,Bluetooth,-83
50.818,Bluetooth,-76
50.819,Bluetooth,128
50.851,Bluetooth,-76
50.851,Bluetooth,126
50.883,Bluetooth,-73
50.883,Bluetooth,-74
50.914,Bluetooth,-83
50.914,Bluetooth,-84
50.945,Bluetooth,-76
50.945,Bluetooth,126
50.981,Bluetooth,-74
50.982,Bluetooth,-73
51.014,Bluetooth,-73
51.015,Bluetooth,127
51.044,Bluetooth,-84
51.044,Bluetooth,-83
51.076,Bluetooth,-75
51.077,Bluetooth,127
51.110,Bluetooth,-74
51.111,Bluetooth,-74
51.144,Bluetooth,-83
51.144,Bluetooth,-83
51.172,Bluetooth,-84
51.173,Bluetooth,-82
51.201,Bluetooth,-75
51.202,Bluetooth,127
51.234,Bluetooth,-74
51.235,Bluetooth,-73
51.266,Bluetooth,-84
51.268,Bluetooth,-85
51.359,Bluetooth,-75
51.360,Bluetooth,-72
95.042,Bluetooth,-73
95.043,Bluetooth,-73
95.136,Bluetooth,-77
95.137,Bluetooth,-77
95.166,Bluetooth,-73
95.168,Bluetooth,-73
95.196,Bluetooth,-73
95.197,Bluetooth,-73
95.229,Bluetooth,-80
95.230,Bluetooth,-81
95.257,Bluetooth,-77
95.257,Bluetooth,-77
95.289,Bluetooth,-72
95.290,Bluetooth,-74
95.320,Bluetooth,-82
95.321,Bluetooth,-82
95.350,Bluetooth,-81
95.352,Bluetooth,-82
95.380,Bluetooth,-77
95.381,Bluetooth,-77
95.410,Bluetooth,-71
95.411,Bluetooth,-72
95.443,Bluetooth,-83
95.444,Bluetooth,-82
95.474,Bluetooth,-83
95.475,Bluetooth,-82
95.569,Bluetooth,-82
95.571,Bluetooth,-83
95.663,Bluetooth,-72
95.664,Bluetooth,-73
95.700,Bluetooth,-82
95.702,Bluetooth,-83
95.729,Bluetooth,-77
95.730,Bluetooth,-76
95.763,Bluetooth,-72
95.764,Bluetooth,-73
95.793,Bluetooth,-72
95.794,Bluetooth,-73
95.824,Bluetooth,-81
95.825,Bluetooth,-81
95.854,Bluetooth,-77
95.856,Bluetooth,-76
95.887,Bluetooth,-72
95.888,Bluetooth,-72
95.918,Bluetooth,-81
95.919,Bluetooth,-83
95.949,Bluetooth,-82
95.952,Bluetooth,-82
95.977,Bluetooth,-77
95.977,Bluetooth,-78
96.009,Bluetooth,-72
96.010,Bluetooth,-72
96.044,Bluetooth,-83
96.045,Bluetooth,-82
96.074,Bluetooth,-81
96.075,Bluetooth,-81
96.102,Bluetooth,-77
96.104,Bluetooth,-77
96.136,Bluetooth,-71
96.137,Bluetooth,-72
96.167,Bluetooth,-81
96.168,Bluetooth,-80
96.200,Bluetooth,-76
96.202,Bluetooth,-78
96.234,Bluetooth,-76
96.236,Bluetooth,-75
96.266,Bluetooth,-72
96.269,Bluetooth,-72
96.301,Bluetooth,-81
96.302,Bluetooth,-80
96.331,Bluetooth,-74
96.332,Bluetooth,-75
96.364,Bluetooth,-72
96.366,Bluetooth,-73
96.394,Bluetooth,-72
96.395,Bluetooth,-72
96.426,Bluetooth,-79
96.427,Bluetooth,-79
96.459,Bluetooth,-76
96.460,Bluetooth,-76
96.490,Bluetooth,-72
96.490,Bluetooth,-72
96.523,Bluetooth,-80
96.523,Bluetooth,-79
96.588,Bluetooth,-77
96.589,Bluetooth,-76
96.624,Bluetooth,-72
96.624,Bluetooth,-73
96.656,Bluetooth,-79
96.656,Bluetooth,-78
96.686,Bluetooth,-79
96.686,Bluetooth,-76
96.719,Bluetooth,-72
96.720,Bluetooth,-73
96.753,Bluetooth,-72
96.754,Bluetooth,-72
96.785,Bluetooth,-79
96.787,Bluetooth,-79
96.815,Bluetooth,-76
96.816,Bluetooth,-75
96.847,Bluetooth,-71
96.848,Bluetooth,-72
96.881,Bluetooth,-78
96.882,Bluetooth,-78
96.911,Bluetooth,-78
96.912,Bluetooth,-78
96.939,Bluetooth,-75
96.940,Bluetooth,-76
96.971,Bluetooth,-72
96.972,Bluetooth,-73
97.006,Bluetooth,-78
97.007,Bluetooth,-77
97.072,Bluetooth,-76
97.073,Bluetooth,-76
97.107,Bluetooth,-71
97.108,Bluetooth,-71
97.138,Bluetooth,-78
97.139,Bluetooth,-78
97.170,Bluetooth,-76
97.171,Bluetooth,-76
97.203,Bluetooth,-71
97.205,Bluetooth,-73
97.233,Bluetooth,-73
97.235,Bluetooth,-73
97.265,Bluetooth,-77
97.266,Bluetooth,-78
97.297,Bluetooth,-76
97.298,Bluetooth,-76
97.329,Bluetooth,-73
97.330,Bluetooth,-72
97.363,Bluetooth,-77
97.364,Bluetooth,-77
97.392,Bluetooth,-76
97.393,Bluetooth,-77
97.425,Bluetooth,-76
97.426,Bluetooth,-77
97.457,Bluetooth,-72
97.458,Bluetooth,-72
97.489,Bluetooth,-77
97.490,Bluetooth,-77
97.522,Bluetooth,-76
97.523,Bluetooth,-77
97.554,Bluetooth,-76
97.555,Bluetooth,-76
97.589,Bluetooth,-72
97.590,Bluetooth,-72
97.620,Bluetooth,-77
97.621,Bluetooth,-77
97.649,Bluetooth,-77
97.651,Bluetooth,-77
97.713,Bluetooth,-74
97.714,Bluetooth,-73
97.747,Bluetooth,-77
97.748,Bluetooth,-76
97.779,Bluetooth,-76
97.780,Bluetooth,-75
97.809,Bluetooth,-72
97.810,Bluetooth,-72
97.845,Bluetooth,-77
97.846,Bluetooth,-77
97.909,Bluetooth,-74
97.910,Bluetooth,-76
97.939,Bluetooth,-72
97.940,Bluetooth,-72
97.972,Bluetooth,-75
97.973,Bluetooth,-76
98.000,Bluetooth,-74
98.002,Bluetooth,-77
98.030,Bluetooth,-75
98.031,Bluetooth,-76
98.064,Bluetooth,-72
98.065,Bluetooth,-74
98.095,Bluetooth,-76
98.096,Bluetooth,-76
98.124,Bluetooth,-76
98.125,Bluetooth,-76
98.159,Bluetooth,-73
98.160,Bluetooth,-73
98.189,Bluetooth,-72
98.190,Bluetooth,-71
98.222,Bluetooth,-77
98.223,Bluetooth,-77
98.256,Bluetooth,-74
98.257,Bluetooth,-76
98.287,Bluetooth,-73
98.289,Bluetooth,-72
98.317,Bluetooth,-76
98.319,Bluetooth,-77
98.347,Bluetooth,-76
98.348,Bluetooth,-77
98.379,Bluetooth,-74
98.380,Bluetooth,-75
98.411,Bluetooth,-73
98.412,Bluetooth,-73
98.444,Bluetooth,-76
98.445,Bluetooth,-76
98.509,Bluetooth,-76
98.510,Bluetooth,-75
98.539,Bluetooth,-73
98.540,Bluetooth,-72
98.575,Bluetooth,-76
98.576,Bluetooth,-75
98.604,Bluetooth,-75
98.605,Bluetooth,-75
98.638,Bluetooth,-73
98.640,Bluetooth,-74
98.669,Bluetooth,-74
98.670,Bluetooth,-74
98.705,Bluetooth,-76
98.705,Bluetooth,-75
98.736,Bluetooth,-75
98.738,Bluetooth,-76
98.768,Bluetooth,-73
98.769,Bluetooth,-74
98.800,Bluetooth,-76
98.802,Bluetooth,-77
98.830,Bluetooth,-76
98.831,Bluetooth,-76
98.862,Bluetooth,-76
98.863,Bluetooth,-75
98.898,Bluetooth,-72
98.899,Bluetooth,-73
98.931,Bluetooth,-77
98.932,Bluetooth,-77
98.961,Bluetooth,-74
98.962,Bluetooth,-76
98.995,Bluetooth,-74
98.996,Bluetooth,-75
135.559,Bluetooth,126
135.590,Bluetooth,-72
135.591,Bluetooth,-71
135.620,Bluetooth,127
135.652,Bluetooth,-76
135.654,Bluetooth,-75
135.680,Bluetooth,127
135.716,Bluetooth,-72
135.717,Bluetooth,-72
135.750,Bluetooth,128
135.783,Bluetooth,-77
135.784,Bluetooth,-76
135.811,Bluetooth,-75
135.812,Bluetooth,-75
135.845,Bluetooth,-73
135.846,Bluetooth,-74
135.879,Bluetooth,-78
135.880,Bluetooth,-77
135.908,Bluetooth,-73
135.909,Bluetooth,-73
135.939,Bluetooth,-74
135.941,Bluetooth,-73
135.972,Bluetooth,-73
135.974,Bluetooth,-73
136.003,Bluetooth,-78
136.004,Bluetooth,-77
136.037,Bluetooth,-74
136.038,Bluetooth,-74
136.070,Bluetooth,127
136.105,Bluetooth,-75
136.106,Bluetooth,-75
136.134,Bluetooth,-78
136.136,Bluetooth,-79
136.233,Bluetooth,-78
136.234,Bluetooth,-79
136.296,Bluetooth,-75
136.297,Bluetooth,-75
136.328,Bluetooth,-74
136.329,Bluetooth,-74
136.362,Bluetooth,-78
136.363,Bluetooth,-79
136.393,Bluetooth,-74
136.394,Bluetooth,-74
136.423,Bluetooth,-74
136.424,Bluetooth,-74
136.454,Bluetooth,-74
136.455,Bluetooth,-74
136.487,Bluetooth,-79
136.489,Bluetooth,-77
136.520,Bluetooth,-74
136.520,Bluetooth,-74
136.551,Bluetooth,-74
136.552,Bluetooth,-75
136.585,Bluetooth,-73
136.587,Bluetooth,-73
136.618,Bluetooth,-79
136.621,Bluetooth,-79
136.651,Bluetooth,-74
136.652,Bluetooth,-74
136.681,Bluetooth,-74
136.682,Bluetooth,-74
136.712,Bluetooth,-80
136.713,Bluetooth,-79
136.775,Bluetooth,-74
136.776,Bluetooth,-74
136.806,Bluetooth,-74
136.807,Bluetooth,-73
136.836,Bluetooth,-79
136.837,Bluetooth,-79
136.898,Bluetooth,-75
136.899,Bluetooth,-74
136.928,Bluetooth,-75
136.929,Bluetooth,-75
136.961,Bluetooth,-80
136.962,Bluetooth,-79
136.991,Bluetooth,127
137.025,Bluetooth,-74
137.026,Bluetooth,-74
137.057,Bluetooth,-75
137.057,Bluetooth,-75
137.090,Bluetooth,-79
137.091,Bluetooth,-78
137.120,Bluetooth,-74
137.121,Bluetooth,-74
137.153,Bluetooth,-75
137.155,Bluetooth,-75
137.182,Bluetooth,-74
137.183,Bluetooth,-75
137.217,Bluetooth,-79
137.218,Bluetooth,-79
137.249,Bluetooth,-75
137.250,Bluetooth,-76
137.282,Bluetooth,-75
137.283,Bluetooth,-74
137.317,Bluetooth,-81
137.318,Bluetooth,-80
137.375,Bluetooth,-75
137.375,Bluetooth,-74
137.406,Bluetooth,-74
137.407,Bluetooth,-74
137.437,Bluetooth,-81
137.438,Bluetooth,-80
137.500,Bluetooth,-74
137.501,Bluetooth,-73
137.535,Bluetooth,-76
137.536,Bluetooth,-74
137.656,Bluetooth,-71
137.658,Bluetooth,-72
137.715,Bluetooth,-71
137.716,Bluetooth,-71
137.816,Bluetooth,-79
137.816,Bluetooth,-80
137.878,Bluetooth,127
137.978,Bluetooth,127
138.009,Bluetooth,127
138.045,Bluetooth,127
138.072,Bluetooth,127
138.104,Bluetooth,-74
138.105,Bluetooth,-74
138.134,Bluetooth,128
138.167,Bluetooth,-79
138.168,Bluetooth,-79
138.196,Bluetooth,127
138.228,Bluetooth,127
138.261,Bluetooth,-73
138.262,Bluetooth,-73
138.353,Bluetooth,-75
138.355,Bluetooth,-75
138.384,Bluetooth,-73
138.386,Bluetooth,-74
138.517,Bluetooth,-79
138.518,Bluetooth,-79
138.581,Bluetooth,-74
138.582,Bluetooth,-75
138.615,Bluetooth,-73
138.616,Bluetooth,-74
138.645,Bluetooth,-78
138.646,Bluetooth,-80
138.674,Bluetooth,-75
138.676,Bluetooth,-76
138.709,Bluetooth,-73
138.710,Bluetooth,-76
138.738,Bluetooth,-74
138.740,Bluetooth,-74
138.773,Bluetooth,-78
138.774,Bluetooth,-80
138.807,Bluetooth,-74
138.808,Bluetooth,-73
138.838,Bluetooth,-72
138.839,Bluetooth,-74
138.872,Bluetooth,-79
138.873,Bluetooth,-78
138.903,Bluetooth,-79
138.905,Bluetooth,-79
138.934,Bluetooth,-74
138.935,Bluetooth,-76
138.967,Bluetooth,-75
138.968,Bluetooth,-73
138.998,Bluetooth,-78
138.999,Bluetooth,-79
139.028,Bluetooth,-74
139.029,Bluetooth,-75
139.060,Bluetooth,-74
139.061,Bluetooth,-75
139.091,Bluetooth,-74
139.092,Bluetooth,-73
139.121,Bluetooth,-79
139.122,Bluetooth,-79
139.150,Bluetooth,-74
139.151,Bluetooth,-74
139.180,Bluetooth,-74
139.181,Bluetooth,-74
139.212,Bluetooth,-72
139.213,Bluetooth,-72
139.245,Bluetooth,-78
139.246,Bluetooth,-79
139.273,Bluetooth,-73
139.274,Bluetooth,-73
139.335,Bluetooth,-74
139.336,Bluetooth,-75
139.366,Bluetooth,126
139.460,Bluetooth,127
181.888,Bluetooth,-79
181.890,Bluetooth,-78
181.923,Bluetooth,-78
181.924,Bluetooth,-78
181.952,Bluetooth,-79
181.953,Bluetooth,-80
181.982,Bluetooth,-76
181.983,Bluetooth,-75
182.017,Bluetooth,-78
182.018,Bluetooth,-77
182.046,Bluetooth,127
182.078,Bluetooth,-78
182.078,Bluetooth,-79
182.113,Bluetooth,-76
182.114,Bluetooth,-75
182.148,Bluetooth,-78
182.149,Bluetooth,-78
182.177,Bluetooth,-79
182.178,Bluetooth,-79
182.211,Bluetooth,-77
182.212,Bluetooth,-77
182.247,Bluetooth,-78
182.248,Bluetooth,-77
182.282,Bluetooth,-78
182.283,Bluetooth,-78
182.313,Bluetooth,-80
182.313,Bluetooth,-79
182.344,Bluetooth,-76
182.345,Bluetooth,-77
182.376,Bluetooth,-77
182.378,Bluetooth,-78
182.410,Bluetooth,-78
182.411,Bluetooth,-79
182.441,Bluetooth,-78
182.442,Bluetooth,-79
182.476,Bluetooth,-77
182.478,Bluetooth,-77
182.510,Bluetooth,-79
182.511,Bluetooth,-79
182.543,Bluetooth,-80
182.544,Bluetooth,-79
182.578,Bluetooth,-77
182.579,Bluetooth,-76
182.607,Bluetooth,-78
182.608,Bluetooth,-77
182.639,Bluetooth,-78
182.641,Bluetooth,-78
182.670,Bluetooth,-79
182.671,Bluetooth,-79
182.700,Bluetooth,-77
182.701,Bluetooth,-75
182.735,Bluetooth,-78
182.737,Bluetooth,-80
182.796,Bluetooth,-79
182.797,Bluetooth,-79
182.832,Bluetooth,-78
182.833,Bluetooth,-76
182.866,Bluetooth,-77
182.867,Bluetooth,-78
182.895,Bluetooth,-79
182.896,Bluetooth,-79
182.928,Bluetooth,-77
182.929,Bluetooth,-77
182.961,Bluetooth,-76
182.962,Bluetooth,-76
182.995,Bluetooth,-78
183.024,Bluetooth,-78
183.025,Bluetooth,-79
183.224,Bluetooth,-77
183.225,Bluetooth,-78
183.253,Bluetooth,-80
183.255,Bluetooth,-79
183.286,Bluetooth,-78
183.287,Bluetooth,-77
183.317,Bluetooth,-77
183.318,Bluetooth,-77
183.348,Bluetooth,-78
183.349,Bluetooth,-79
183.468,Bluetooth,-79
183.469,Bluetooth,-79
183.496,Bluetooth,-80
183.497,Bluetooth,-79
183.528,Bluetooth,-76
183.529,Bluetooth,-76
183.558,Bluetooth,-77
183.559,Bluetooth,-76
183.591,Bluetooth,-78
183.593,Bluetooth,-78
183.622,Bluetooth,-79
183.624,Bluetooth,-79
183.653,Bluetooth,-77
183.654,Bluetooth,-77
183.717,Bluetooth,-78
183.718,Bluetooth,-78
183.749,Bluetooth,-79
183.750,Bluetooth,-79
183.779,Bluetooth,-78
183.780,Bluetooth,-77
183.809,Bluetooth,-78
183.810,Bluetooth,-77
183.840,Bluetooth,-79
183.841,Bluetooth,-78
183.872,Bluetooth,-79
183.874,Bluetooth,-79
183.907,Bluetooth,-77
183.908,Bluetooth,-77
183.937,Bluetooth,-78
183.938,Bluetooth,-78
183.966,Bluetooth,-79
183.967,Bluetooth,-79
183.997,Bluetooth,-77
183.998,Bluetooth,-78
184.029,Bluetooth,-77
184.031,Bluetooth,-78
184.060,Bluetooth,-78
184.061,Bluetooth,-78
184.090,Bluetooth,-78
184.091,Bluetooth,-78
184.123,Bluetooth,-80
184.124,Bluetooth,-79
184.153,Bluetooth,-77
184.154,Bluetooth,-77
184.185,Bluetooth,-78
184.186,Bluetooth,-78
184.213,Bluetooth,-79
184.214,Bluetooth,-79
184.244,Bluetooth,-79
184.245,Bluetooth,-80
184.275,Bluetooth,-77
184.277,Bluetooth,-77
184.305,Bluetooth,-78
184.307,Bluetooth,-77
184.337,Bluetooth,-79
184.338,Bluetooth,-79
184.372,Bluetooth,-77
184.374,Bluetooth,-77
184.403,Bluetooth,-78
184.404,Bluetooth,-76
184.433,Bluetooth,-78
184.434,Bluetooth,-78
184.464,Bluetooth,-79
184.465,Bluetooth,-79
184.496,Bluetooth,-78
184.498,Bluetooth,-76
184.532,Bluetooth,-78
184.533,Bluetooth,-77
184.563,Bluetooth,-77
184.564,Bluetooth,-76
184.591,Bluetooth,-80
184.592,Bluetooth,-79
184.625,Bluetooth,-77
184.627,Bluetooth,-76
184.659,Bluetooth,-78
184.660,Bluetooth,-78
184.692,Bluetooth,-79
184.693,Bluetooth,-80
184.725,Bluetooth,-79
184.726,Bluetooth,-79
184.760,Bluetooth,-78
184.761,Bluetooth,-78
184.788,Bluetooth,-78
184.791,Bluetooth,-79
184.817,Bluetooth,-80
184.818,Bluetooth,-79
184.848,Bluetooth,-78
184.849,Bluetooth,-78
184.878,Bluetooth,-78
184.879,Bluetooth,-79
184.912,Bluetooth,-79
184.913,Bluetooth,-78
184.944,Bluetooth,-79
184.945,Bluetooth,-79
184.979,Bluetooth,-78
