Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
2.254,Bluetooth,-58
2.255,Bluetooth,-58
2.319,Bluetooth,-61
2.320,Bluetooth,-61
2.349,Bluetooth,-62
2.351,Bluetooth,-62
2.381,Bluetooth,-59
2.382,Bluetooth,-59
2.412,Bluetooth,-63
2.413,Bluetooth,-64
2.476,Bluetooth,-62
2.477,Bluetooth,-64
2.509,Bluetooth,-61
2.510,Bluetooth,-62
2.541,Bluetooth,-62
2.542,Bluetooth,-61
2.572,Bluetooth,-62
2.573,Bluetooth,-63
2.641,Bluetooth,-60
2.642,Bluetooth,-61
2.705,Bluetooth,-61
2.706,Bluetooth,-61
2.740,Bluetooth,-63
2.741,Bluetooth,-64
2.842,Bluetooth,-59
2.842,Bluetooth,-59
2.875,Bluetooth,-63
2.876,Bluetooth,-64
2.904,Bluetooth,-61
2.905,Bluetooth,-62
2.937,Bluetooth,-60
2.938,Bluetooth,-59
2.974,Bluetooth,-63
2.975,Bluetooth,-64
3.032,Bluetooth,-59
3.033,Bluetooth,-60
3.061,Bluetooth,-59
3.062,Bluetooth,-59
3.096,Bluetooth,-60
3.097,Bluetooth,-61
3.159,Bluetooth,-58
3.160,Bluetooth,-58
3.189,Bluetooth,-61
3.190,Bluetooth,-61
3.223,Bluetooth,-60
3.225,Bluetooth,-61
3.255,Bluetooth,-58
3.256,Bluetooth,-59
3.384,Bluetooth,-61
3.385,Bluetooth,-61
3.415,Bluetooth,-62
3.415,Bluetooth,-61
3.511,Bluetooth,-61
3.512,Bluetooth,-61
3.546,Bluetooth,-60
3.547,Bluetooth,-59
3.581,Bluetooth,-61
3.582,Bluetooth,-61
3.613,Bluetooth,-59
3.614,Bluetooth,-59
3.678,Bluetooth,-59
3.679,Bluetooth,-59
3.711,Bluetooth,-60
3.712,Bluetooth,-60
3.740,Bluetooth,-59
3.741,Bluetooth,-59
3.771,Bluetooth,-59
3.772,Bluetooth,-59
3.831,Bluetooth,-60
3.833,Bluetooth,-61
3.862,Bluetooth,-58
3.863,Bluetooth,-60
3.895,Bluetooth,-59
3.897,Bluetooth,-59
3.990,Bluetooth,-58
3.991,Bluetooth,-59
131.396,Bluetooth,-57
131.397,Bluetooth,-58
131.428,Bluetooth,-58
131.429,Bluetooth,-57
131.459,Bluetooth,-56
131.460,Bluetooth,-56
131.491,Bluetooth,-55
131.492,Bluetooth,-56
131.523,Bluetooth,-56
131.524,Bluetooth,-57
131.553,Bluetooth,-55
131.555,Bluetooth,-55
131.624,Bluetooth,-54
131.718,Bluetooth,-54
131.720,Bluetooth,-54
131.752,Bluetooth,-55
131.753,Bluetooth,-56
131.785,Bluetooth,-55
131.786,Bluetooth,-56
131.816,Bluetooth,-54
131.818,Bluetooth,-55
131.852,Bluetooth,-55
131.853,Bluetooth,-56
131.912,Bluetooth,-54
131.913,Bluetooth,-55
131.977,Bluetooth,-55
131.978,Bluetooth,-55
132.012,Bluetooth,-58
132.014,Bluetooth,-59
132.075,Bluetooth,-57
132.076,Bluetooth,-57
132.139,Bluetooth,-58
132.140,Bluetooth,-58
132.168,Bluetooth,-57
132.168,Bluetooth,-57
132.199,Bluetooth,-57
132.199,Bluetooth,-57
132.229,Bluetooth,-56
132.230,Bluetooth,-56
132.263,Bluetooth,-59
132.264,Bluetooth,-59
132.296,Bluetooth,-57
132.296,Bluetooth,-58
132.329,Bluetooth,-56
132.330,Bluetooth,-56
132.360,Bluetooth,-56
132.361,Bluetooth,-55
132.392,Bluetooth,-59
132.393,Bluetooth,-59
132.422,Bluetooth,-58
132.423,Bluetooth,-57
132.456,Bluetooth,-55
132.457,Bluetooth,-55
132.518,Bluetooth,-59
132.519,Bluetooth,-60
132.548,Bluetooth,-56
132.550,Bluetooth,-56
132.583,Bluetooth,-55
132.585,Bluetooth,-55
132.617,Bluetooth,-59
132.619,Bluetooth,-58
132.649,Bluetooth,-56
132.650,Bluetooth,-56
132.713,Bluetooth,-53
132.714,Bluetooth,-53
132.743,Bluetooth,-58
132.745,Bluetooth,-58
132.773,Bluetooth,-56
132.774,Bluetooth,-56
132.864,Bluetooth,-59
132.865,Bluetooth,-60
132.894,Bluetooth,-58
132.895,Bluetooth,-58
132.927,Bluetooth,-55
132.928,Bluetooth,-55
132.958,Bluetooth,-55
132.959,Bluetooth,-55
132.991,Bluetooth,-59
132.992,Bluetooth,-59
133.022,Bluetooth,-58
133.023,Bluetooth,-57
133.055,Bluetooth,-56
133.057,Bluetooth,-56
133.148,Bluetooth,-57
133.150,Bluetooth,-59
133.180,Bluetooth,-56
133.181,Bluetooth,-56
133.215,Bluetooth,-59
133.216,Bluetooth,-59
133.311,Bluetooth,-57
133.312,Bluetooth,-57
133.344,Bluetooth,-56
133.346,Bluetooth,-56
133.412,Bluetooth,-56
133.413,Bluetooth,-57
133.473,Bluetooth,-55
133.474,Bluetooth,-55
133.535,Bluetooth,-55
133.536,Bluetooth,-55
133.599,Bluetooth,-57
133.600,Bluetooth,-56
133.664,Bluetooth,-57
133.665,Bluetooth,-56
133.697,Bluetooth,-56
133.700,Bluetooth,-56
133.732,Bluetooth,-58
133.733,Bluetooth,-61
133.793,Bluetooth,-57
133.794,Bluetooth,-59
133.855,Bluetooth,-61
133.856,Bluetooth,-60
133.915,Bluetooth,-60
133.916,Bluetooth,-58
133.982,Bluetooth,-62
133.983,Bluetooth,-60
134.010,Bluetooth,-60
134.011,Bluetooth,-60
134.072,Bluetooth,-56
134.073,Bluetooth,-56
134.103,Bluetooth,-61
134.104,Bluetooth,-61
134.197,Bluetooth,-58
134.198,Bluetooth,-57
134.230,Bluetooth,-62
134.231,Bluetooth,-61
134.264,Bluetooth,-60
134.265,Bluetooth,-60
134.298,Bluetooth,-58
134.299,Bluetooth,-57
134.329,Bluetooth,-60
134.330,Bluetooth,-61
134.359,Bluetooth,-61
134.360,Bluetooth,-61
134.388,Bluetooth,-58
134.389,Bluetooth,-59
134.451,Bluetooth,-60
134.456,Bluetooth,-60
134.551,Bluetooth,-58
134.552,Bluetooth,-57
134.587,Bluetooth,-56
134.587,Bluetooth,-56
134.622,Bluetooth,-59
134.623,Bluetooth,-57
134.654,Bluetooth,-59
134.656,Bluetooth,-59
134.691,Bluetooth,-57
134.692,Bluetooth,-55
134.754,Bluetooth,-60
134.755,Bluetooth,-60
134.782,Bluetooth,-60
134.784,Bluetooth,-59
134.815,Bluetooth,-57
134.816,Bluetooth,-56
134.851,Bluetooth,-61
134.852,Bluetooth,-60
134.910,Bluetooth,-60
134.911,Bluetooth,-58
134.945,Bluetooth,-57
134.946,Bluetooth,-57
134.979,Bluetooth,-62
134.980,Bluetooth,-61
135.040,Bluetooth,-58
135.040,Bluetooth,-58
135.070,Bluetooth,-58
135.071,Bluetooth,-58
135.103,Bluetooth,-59
135.103,Bluetooth,-59
135.132,Bluetooth,-57
135.133,Bluetooth,-57
135.232,Bluetooth,-59
135.233,Bluetooth,-59
135.295,Bluetooth,-59
135.296,Bluetooth,-58
262.409,Bluetooth,-58
262.411,Bluetooth,-57
262.479,Bluetooth,-61
262.481,Bluetooth,-61
262.538,Bluetooth,-58
262.539,Bluetooth,-59
262.631,Bluetooth,-54
262.632,Bluetooth,-55
262.662,Bluetooth,-57
262.663,Bluetooth,-57
262.760,Bluetooth,-54
262.761,Bluetooth,-54
262.790,Bluetooth,-55
262.791,Bluetooth,-56
262.820,Bluetooth,-61
262.821,Bluetooth,-61
262.852,Bluetooth,-54
262.853,Bluetooth,-53
262.916,Bluetooth,-55
262.917,Bluetooth,-56
262.950,Bluetooth,-60
262.951,Bluetooth,-59
262.985,Bluetooth,-54
262.986,Bluetooth,-54
263.016,Bluetooth,-55
263.017,Bluetooth,-55
263.079,Bluetooth,-60
263.080,Bluetooth,-60
263.108,Bluetooth,-55
263.109,Bluetooth,-55
263.140,Bluetooth,-56
263.141,Bluetooth,-55
263.174,Bluetooth,-61
263.175,Bluetooth,-61
263.233,Bluetooth,-55
263.234,Bluetooth,-56
263.267,Bluetooth,-55
263.268,Bluetooth,-55
263.360,Bluetooth,-55
263.361,Bluetooth,-55
263.423,Bluetooth,-62
263.424,Bluetooth,-62
263.454,Bluetooth,-56
263.455,Bluetooth,-55
263.491,Bluetooth,-56
263.521,Bluetooth,-56
263.522,Bluetooth,-55
263.552,Bluetooth,-62
263.554,Bluetooth,-61
263.583,Bluetooth,-55
263.583,Bluetooth,-55
263.712,Bluetooth,-55
263.713,Bluetooth,-55
263.744,Bluetooth,-56
263.745,Bluetooth,-55
263.875,Bluetooth,-55
263.876,Bluetooth,-56
263.907,Bluetooth,-55
263.908,Bluetooth,-55
263.938,Bluetooth,-61
263.939,Bluetooth,-62
263.970,Bluetooth,-54
263.971,Bluetooth,-54
264.036,Bluetooth,-57
264.037,Bluetooth,-57
264.069,Bluetooth,-62
264.070,Bluetooth,-62
264.099,Bluetooth,-56
264.100,Bluetooth,-56
264.130,Bluetooth,-55
264.131,Bluetooth,-57
264.191,Bluetooth,-63
264.193,Bluetooth,-62
264.286,Bluetooth,-63
264.287,Bluetooth,-63
264.352,Bluetooth,-55
264.353,Bluetooth,-55
264.383,Bluetooth,-57
264.385,Bluetooth,-57
264.415,Bluetooth,-65
264.416,Bluetooth,-65
264.474,Bluetooth,-55
264.475,Bluetooth,-55
264.508,Bluetooth,-57
264.509,Bluetooth,-56
264.538,Bluetooth,-65
264.539,Bluetooth,-65
264.571,Bluetooth,-55
264.572,Bluetooth,-55
264.639,Bluetooth,-56
264.640,Bluetooth,-58
264.701,Bluetooth,-56
264.702,Bluetooth,-56
264.733,Bluetooth,-56
264.734,Bluetooth,-56
264.797,Bluetooth,-62
264.798,Bluetooth,-63
264.827,Bluetooth,-56
264.828,Bluetooth,-55
264.861,Bluetooth,-55
264.862,Bluetooth,-55
264.892,Bluetooth,-63
264.893,Bluetooth,-64
264.959,Bluetooth,-54
264.960,Bluetooth,-55
264.993,Bluetooth,-55
264.994,Bluetooth,-55
265.026,Bluetooth,-60
265.027,Bluetooth,-61
265.058,Bluetooth,-56
265.059,Bluetooth,-55
265.121,Bluetooth,-53
265.122,Bluetooth,-53
265.151,Bluetooth,-54
265.151,Bluetooth,-55
265.184,Bluetooth,-60
265.185,Bluetooth,-62
265.213,Bluetooth,-54
265.214,Bluetooth,-53
265.277,Bluetooth,-55
265.278,Bluetooth,-55
265.308,Bluetooth,-61
265.309,Bluetooth,-62
265.341,Bluetooth,-53
265.342,Bluetooth,-54
265.372,Bluetooth,-55
265.374,Bluetooth,-56
265.435,Bluetooth,-62
265.436,Bluetooth,-62
265.500,Bluetooth,-56
265.502,Bluetooth,-56
265.536,Bluetooth,-62
265.537,Bluetooth,-62
265.597,Bluetooth,-54
265.598,Bluetooth,-54
265.629,Bluetooth,-57
265.631,Bluetooth,-56
265.663,Bluetooth,-61
265.664,Bluetooth,-63
265.692,Bluetooth,-54
265.693,Bluetooth,-54
265.752,Bluetooth,-57
265.753,Bluetooth,-57
265.789,Bluetooth,-62
265.790,Bluetooth,-62
265.818,Bluetooth,-55
265.819,Bluetooth,-54
265.915,Bluetooth,-62
265.916,Bluetooth,-62
265.944,Bluetooth,-55
265.945,Bluetooth,-55
265.978,Bluetooth,-58
265.979,Bluetooth,-58
266.013,Bluetooth,-62
266.014,Bluetooth,-63
266.075,Bluetooth,-55
266.076,Bluetooth,-55
266.104,Bluetooth,-58
266.105,Bluetooth,-59
266.138,Bluetooth,-62
266.139,Bluetooth,-62
266.168,Bluetooth,-55
266.170,Bluetooth,-55
266.202,Bluetooth,-55
266.203,Bluetooth,-55
266.232,Bluetooth,-58
266.233,Bluetooth,-58
266.266,Bluetooth,-64
266.268,Bluetooth,-64
266.296,Bluetooth,-56
266.297,Bluetooth,-57
266.389,Bluetooth,-56
266.390,Bluetooth,-56
394.182,Bluetooth,-63
394.183,Bluetooth,-63
394.213,Bluetooth,-66
394.214,Bluetooth,-66
394.277,Bluetooth,-62
394.279,Bluetooth,-63
394.370,Bluetooth,-65
394.372,Bluetooth,-65
394.435,Bluetooth,-62
394.436,Bluetooth,-62
394.469,Bluetooth,-63
394.470,Bluetooth,-65
394.500,Bluetooth,-66
394.501,Bluetooth,-65
394.557,Bluetooth,-62
394.558,Bluetooth,-63
394.620,Bluetooth,-69
394.621,Bluetooth,-70
394.650,Bluetooth,-63
394.651,Bluetooth,-63
394.682,Bluetooth,-63
394.682,Bluetooth,-62
394.712,Bluetooth,-64
394.713,Bluetooth,-64
394.742,Bluetooth,-70
394.743,Bluetooth,-70
394.773,Bluetooth,-63
394.774,Bluetooth,-64
394.836,Bluetooth,-65
394.838,Bluetooth,-65
394.869,Bluetooth,-71
394.870,Bluetooth,-71
394.898,Bluetooth,-62
394.899,Bluetooth,-63
394.931,Bluetooth,-63
394.932,Bluetooth,-62
395.062,Bluetooth,-62
395.063,Bluetooth,-61
395.120,Bluetooth,-71
395.122,Bluetooth,-71
395.184,Bluetooth,-63
395.185,Bluetooth,-63
395.219,Bluetooth,-69
395.221,Bluetooth,-69
395.250,Bluetooth,-59
395.253,Bluetooth,-60
395.317,Bluetooth,-64
395.318,Bluetooth,-64
395.350,Bluetooth,-67
395.351,Bluetooth,-66
395.378,Bluetooth,-60
395.379,Bluetooth,-60
395.412,Bluetooth,-64
395.413,Bluetooth,-64
395.479,Bluetooth,-67
395.480,Bluetooth,-67
395.511,Bluetooth,-60
395.512,Bluetooth,-60
395.541,Bluetooth,-64
395.542,Bluetooth,-65
395.570,Bluetooth,-68
395.572,Bluetooth,-69
395.669,Bluetooth,-61
395.670,Bluetooth,-60
395.703,Bluetooth,-65
395.704,Bluetooth,-65
395.733,Bluetooth,-68
395.734,Bluetooth,-68
395.763,Bluetooth,-68
395.764,Bluetooth,-69
395.794,Bluetooth,-61
395.795,Bluetooth,-61
395.829,Bluetooth,-66
395.830,Bluetooth,-66
395.859,Bluetooth,-67
395.860,Bluetooth,-68
395.921,Bluetooth,-61
395.922,Bluetooth,-60
395.951,Bluetooth,-66
395.952,Bluetooth,-65
395.980,Bluetooth,-67
395.982,Bluetooth,-68
396.040,Bluetooth,-61
396.042,Bluetooth,-61
396.077,Bluetooth,-67
396.078,Bluetooth,-67
396.107,Bluetooth,-66
396.108,Bluetooth,-66
396.137,Bluetooth,-62
396.138,Bluetooth,-61
396.198,Bluetooth,-68
396.199,Bluetooth,-68
396.230,Bluetooth,-66
396.232,Bluetooth,-67
396.264,Bluetooth,-60
396.265,Bluetooth,-61
396.295,Bluetooth,-68
396.296,Bluetooth,-68
396.365,Bluetooth,-61
396.366,Bluetooth,-60
396.389,Bluetooth,-61
396.390,Bluetooth,-61
396.451,Bluetooth,-67
396.452,Bluetooth,-67
396.481,Bluetooth,-66
396.483,Bluetooth,-65
396.546,Bluetooth,-67
396.547,Bluetooth,-67
396.647,Bluetooth,-60
396.648,Bluetooth,-60
396.676,Bluetooth,-65
396.678,Bluetooth,-67
396.710,Bluetooth,-67
396.711,Bluetooth,-66
396.742,Bluetooth,-60
396.744,Bluetooth,-60
396.773,Bluetooth,-61
396.775,Bluetooth,-60
396.804,Bluetooth,-65
396.805,Bluetooth,-66
396.838,Bluetooth,-66
396.839,Bluetooth,-66
396.869,Bluetooth,-59
396.870,Bluetooth,-60
396.902,Bluetooth,-63
396.903,Bluetooth,-65
396.934,Bluetooth,-65
396.936,Bluetooth,-65
396.970,Bluetooth,-66
396.971,Bluetooth,-66
397.032,Bluetooth,-60
397.033,Bluetooth,-61
397.063,Bluetooth,-64
397.064,Bluetooth,-64
397.094,Bluetooth,-67
397.096,Bluetooth,-66
397.157,Bluetooth,-61
397.157,Bluetooth,-60
397.192,Bluetooth,-63
397.193,Bluetooth,-65
397.223,Bluetooth,-66
397.224,Bluetooth,-67
397.252,Bluetooth,-60
397.253,Bluetooth,-60
397.317,Bluetooth,-64
397.318,Bluetooth,-64
397.354,Bluetooth,-67
397.355,Bluetooth,-68
397.382,Bluetooth,-59
397.383,Bluetooth,-59
397.412,Bluetooth,-64
397.413,Bluetooth,-63
397.476,Bluetooth,-66
397.504,Bluetooth,-60
397.505,Bluetooth,-58
397.535,Bluetooth,-62
397.537,Bluetooth,-62
397.572,Bluetooth,-68
397.573,Bluetooth,-68
397.631,Bluetooth,-58
397.632,Bluetooth,-59
397.667,Bluetooth,-61
397.668,Bluetooth,-61
397.698,Bluetooth,-67
397.699,Bluetooth,-68
397.728,Bluetooth,-60
397.729,Bluetooth,-60
397.793,Bluetooth,-61
397.794,Bluetooth,-61
397.828,Bluetooth,-69
397.829,Bluetooth,-69
397.856,Bluetooth,-59
397.857,Bluetooth,-59
397.890,Bluetooth,-62
397.891,Bluetooth,-61
397.957,Bluetooth,-70
397.959,Bluetooth,-70
397.988,Bluetooth,-59
397.988,Bluetooth,-59
398.019,Bluetooth,-61
398.020,Bluetooth,-62
398.050,Bluetooth,-69
398.052,Bluetooth,-70
398.112,Bluetooth,-59
398.113,Bluetooth,-58
398.144,Bluetooth,-60
398.146,Bluetooth,-61
