Distance,6.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
17.185,Bluetooth,-60
17.187,Bluetooth,-60
17.217,Bluetooth,-63
17.219,Bluetooth,-63
17.256,Bluetooth,-61
17.257,Bluetooth,-61
17.290,Bluetooth,-60
17.292,Bluetooth,-60
17.321,Bluetooth,-60
17.323,Bluetooth,-60
17.359,Bluetooth,-62
17.431,Bluetooth,-60
17.433,Bluetooth,-59
17.466,Bluetooth,-61
17.467,Bluetooth,-62
17.507,Bluetooth,-62
17.508,Bluetooth,-61
17.539,Bluetooth,-60
17.540,Bluetooth,-60
17.572,Bluetooth,-61
17.574,Bluetooth,-62
17.685,Bluetooth,-60
17.686,Bluetooth,-60
17.720,Bluetooth,-61
17.721,Bluetooth,-62
17.754,Bluetooth,-61
17.755,Bluetooth,-61
17.791,Bluetooth,-61
17.793,Bluetooth,-60
17.827,Bluetooth,-62
17.829,Bluetooth,-61
17.994,Bluetooth,-61
17.996,Bluetooth,-61
18.029,Bluetooth,-59
18.031,Bluetooth,-60
18.062,Bluetooth,-61
18.064,Bluetooth,-61
18.095,Bluetooth,-60
18.097,Bluetooth,-61
18.128,Bluetooth,-61
18.129,Bluetooth,-59
18.193,Bluetooth,-61
18.194,Bluetooth,-60
18.228,Bluetooth,-61
18.230,Bluetooth,-60
18.268,Bluetooth,-59
18.269,Bluetooth,-60
18.302,Bluetooth,-62
18.304,Bluetooth,-63
18.338,Bluetooth,-61
18.340,Bluetooth,-61
18.373,Bluetooth,-59
18.375,Bluetooth,-59
18.410,Bluetooth,-63
18.412,Bluetooth,-62
18.451,Bluetooth,-61
18.452,Bluetooth,-61
18.482,Bluetooth,-63
18.483,Bluetooth,-63
18.514,Bluetooth,-59
18.515,Bluetooth,-59
18.543,Bluetooth,-65
18.545,Bluetooth,-65
18.574,Bluetooth,-61
18.576,Bluetooth,-62
18.680,Bluetooth,-69
18.681,Bluetooth,-69
18.710,Bluetooth,-63
18.712,Bluetooth,-63
18.741,Bluetooth,-58
18.743,Bluetooth,-60
18.809,Bluetooth,-64
18.811,Bluetooth,-65
18.849,Bluetooth,-60
18.850,Bluetooth,-60
19.072,Bluetooth,-62
19.073,Bluetooth,-63
19.110,Bluetooth,-59
19.111,Bluetooth,-60
19.147,Bluetooth,-64
19.148,Bluetooth,-64
19.178,Bluetooth,-63
19.180,Bluetooth,-65
19.213,Bluetooth,-60
19.214,Bluetooth,-60
19.277,Bluetooth,-62
19.279,Bluetooth,-64
19.315,Bluetooth,-63
19.317,Bluetooth,-65
19.386,Bluetooth,-63
19.388,Bluetooth,-63
19.489,Bluetooth,-63
19.490,Bluetooth,-63
19.529,Bluetooth,-63
19.530,Bluetooth,-64
19.568,Bluetooth,-61
19.570,Bluetooth,-61
19.603,Bluetooth,-60
19.604,Bluetooth,-60
19.632,Bluetooth,-63
19.634,Bluetooth,-62
19.745,Bluetooth,-63
19.747,Bluetooth,-63
33.241,Bluetooth,-64
33.242,Bluetooth,-64
33.285,Bluetooth,-67
33.287,Bluetooth,-68
33.326,Bluetooth,-67
33.328,Bluetooth,-67
33.365,Bluetooth,-64
33.367,Bluetooth,-64
33.398,Bluetooth,-68
33.400,Bluetooth,-69
33.431,Bluetooth,-67
33.432,Bluetooth,-67
33.471,Bluetooth,-66
33.473,Bluetooth,-64
33.613,Bluetooth,-65
33.615,Bluetooth,-64
33.649,Bluetooth,-69
33.650,Bluetooth,-68
33.689,Bluetooth,-67
33.691,Bluetooth,-68
33.722,Bluetooth,-66
33.725,Bluetooth,-66
33.756,Bluetooth,-68
33.758,Bluetooth,-69
33.833,Bluetooth,-65
33.834,Bluetooth,-65
33.871,Bluetooth,-69
33.873,Bluetooth,-68
33.906,Bluetooth,-68
33.908,Bluetooth,-68
33.941,Bluetooth,-67
33.943,Bluetooth,-66
33.973,Bluetooth,-65
33.975,Bluetooth,-65
34.007,Bluetooth,-67
34.009,Bluetooth,-68
34.039,Bluetooth,-68
34.041,Bluetooth,-67
34.073,Bluetooth,-65
34.075,Bluetooth,-65
34.135,Bluetooth,-67
34.136,Bluetooth,-69
34.172,Bluetooth,-66
34.174,Bluetooth,-67
34.205,Bluetooth,-65
34.207,Bluetooth,-65
34.235,Bluetooth,-68
34.236,Bluetooth,-67
34.305,Bluetooth,-68
34.307,Bluetooth,-67
34.336,Bluetooth,-65
34.338,Bluetooth,-64
34.373,Bluetooth,-67
34.375,Bluetooth,-68
34.413,Bluetooth,-67
34.415,Bluetooth,-67
34.450,Bluetooth,-64
34.452,Bluetooth,-65
34.486,Bluetooth,-68
34.487,Bluetooth,-67
34.526,Bluetooth,-67
34.528,Bluetooth,-67
34.621,Bluetooth,-67
34.623,Bluetooth,-68
34.653,Bluetooth,-67
34.655,Bluetooth,-68
34.694,Bluetooth,-65
34.696,Bluetooth,-64
34.723,Bluetooth,-67
34.726,Bluetooth,-68
34.763,Bluetooth,-67
34.765,Bluetooth,-67
34.796,Bluetooth,-64
34.798,Bluetooth,-64
34.831,Bluetooth,-67
34.833,Bluetooth,-67
34.908,Bluetooth,-67
34.910,Bluetooth,-67
34.944,Bluetooth,-64
34.946,Bluetooth,-65
34.981,Bluetooth,-67
34.983,Bluetooth,-68
35.018,Bluetooth,-67
35.019,Bluetooth,-67
35.051,Bluetooth,-64
35.051,Bluetooth,-63
35.084,Bluetooth,-68
35.086,Bluetooth,-67
35.115,Bluetooth,-67
35.116,Bluetooth,-66
35.219,Bluetooth,-67
35.220,Bluetooth,-68
35.257,Bluetooth,-66
35.295,Bluetooth,-66
35.296,Bluetooth,-66
35.334,Bluetooth,-68
35.335,Bluetooth,-68
35.370,Bluetooth,-68
35.372,Bluetooth,-66
35.580,Bluetooth,-66
35.582,Bluetooth,-66
35.617,Bluetooth,-66
35.619,Bluetooth,-67
35.655,Bluetooth,-64
35.657,Bluetooth,-65
35.686,Bluetooth,-67
35.688,Bluetooth,-67
35.722,Bluetooth,-66
35.724,Bluetooth,-67
35.759,Bluetooth,-65
35.761,Bluetooth,-65
35.796,Bluetooth,-66
35.798,Bluetooth,-67
35.846,Bluetooth,-66
35.847,Bluetooth,-67
35.910,Bluetooth,-66
35.911,Bluetooth,-66
35.942,Bluetooth,-67
35.943,Bluetooth,-67
35.982,Bluetooth,-67
35.983,Bluetooth,-66
36.095,Bluetooth,-67
36.097,Bluetooth,-67
36.130,Bluetooth,-66
36.131,Bluetooth,-65
36.161,Bluetooth,-66
36.162,Bluetooth,-66
36.197,Bluetooth,-67
36.198,Bluetooth,-68
36.238,Bluetooth,-65
36.239,Bluetooth,-65
36.271,Bluetooth,-67
36.273,Bluetooth,-67
36.302,Bluetooth,-68
36.304,Bluetooth,-67
36.339,Bluetooth,-67
36.342,Bluetooth,-67
36.376,Bluetooth,-66
36.377,Bluetooth,-65
36.407,Bluetooth,-67
36.409,Bluetooth,-68
36.478,Bluetooth,-65
36.480,Bluetooth,-66
36.513,Bluetooth,-67
36.515,Bluetooth,-68
36.545,Bluetooth,-67
36.547,Bluetooth,-68
36.612,Bluetooth,-65
36.613,Bluetooth,-66
36.640,Bluetooth,-67
36.642,Bluetooth,-67
36.779,Bluetooth,-67
36.780,Bluetooth,-67
36.845,Bluetooth,-65
36.847,Bluetooth,-65
36.922,Bluetooth,-66
36.923,Bluetooth,-67
36.960,Bluetooth,-65
36.962,Bluetooth,-66
36.997,Bluetooth,-67
36.999,Bluetooth,-67
37.064,Bluetooth,-66
37.066,Bluetooth,-66
37.097,Bluetooth,-65
37.099,Bluetooth,-66
37.173,Bluetooth,-67
37.175,Bluetooth,-66
37.208,Bluetooth,-66
37.210,Bluetooth,-66
44.043,Bluetooth,-76
44.044,Bluetooth,-76
44.079,Bluetooth,-69
44.080,Bluetooth,-72
44.109,Bluetooth,-69
44.111,Bluetooth,-69
44.141,Bluetooth,-75
44.143,Bluetooth,-75
44.175,Bluetooth,-69
44.177,Bluetooth,-68
44.205,Bluetooth,-69
44.206,Bluetooth,-70
44.236,Bluetooth,-70
44.237,Bluetooth,-69
44.269,Bluetooth,-73
44.270,Bluetooth,-73
44.302,Bluetooth,-68
44.304,Bluetooth,-69
44.335,Bluetooth,-69
44.337,Bluetooth,-70
44.444,Bluetooth,-68
44.446,Bluetooth,-68
44.513,Bluetooth,-71
44.514,Bluetooth,-71
44.548,Bluetooth,-68
44.550,Bluetooth,-68
44.583,Bluetooth,-69
44.585,Bluetooth,-71
44.618,Bluetooth,-71
44.619,Bluetooth,-70
44.655,Bluetooth,-67
44.656,Bluetooth,-67
44.685,Bluetooth,-66
44.686,Bluetooth,-67
44.723,Bluetooth,-71
44.725,Bluetooth,-71
44.754,Bluetooth,-70
44.755,Bluetooth,-70
44.805,Bluetooth,-66
44.806,Bluetooth,-66
44.846,Bluetooth,-70
44.847,Bluetooth,-72
44.881,Bluetooth,-70
44.882,Bluetooth,-70
44.917,Bluetooth,-66
44.919,Bluetooth,-65
44.953,Bluetooth,-71
44.955,Bluetooth,-70
44.985,Bluetooth,-71
44.987,Bluetooth,-70
45.014,Bluetooth,-65
45.015,Bluetooth,-66
45.084,Bluetooth,-70
45.086,Bluetooth,-70
45.117,Bluetooth,-70
45.118,Bluetooth,-71
45.151,Bluetooth,-65
45.186,Bluetooth,-69
45.187,Bluetooth,-71
45.219,Bluetooth,-71
45.220,Bluetooth,-71
45.455,Bluetooth,-72
45.458,Bluetooth,-71
45.489,Bluetooth,-72
45.491,Bluetooth,-72
45.517,Bluetooth,-66
45.519,Bluetooth,-65
45.552,Bluetooth,-71
45.553,Bluetooth,-71
45.592,Bluetooth,-71
45.593,Bluetooth,-71
45.658,Bluetooth,-71
45.660,Bluetooth,-71
45.699,Bluetooth,-71
45.700,Bluetooth,-72
45.868,Bluetooth,-65
45.870,Bluetooth,-66
45.905,Bluetooth,-70
45.907,Bluetooth,-71
45.946,Bluetooth,-71
45.949,Bluetooth,-71
45.981,Bluetooth,-65
45.982,Bluetooth,-65
46.022,Bluetooth,-71
46.058,Bluetooth,-70
46.059,Bluetooth,-69
46.125,Bluetooth,-65
46.126,Bluetooth,-65
46.161,Bluetooth,-71
46.163,Bluetooth,-72
46.272,Bluetooth,-71
46.273,Bluetooth,-71
46.308,Bluetooth,-70
46.309,Bluetooth,-72
46.346,Bluetooth,-66
46.348,Bluetooth,-66
46.382,Bluetooth,-72
46.383,Bluetooth,-71
46.422,Bluetooth,-71
46.424,Bluetooth,-71
46.459,Bluetooth,-67
46.460,Bluetooth,-67
46.496,Bluetooth,-70
46.497,Bluetooth,-71
46.643,Bluetooth,-70
46.644,Bluetooth,-71
46.680,Bluetooth,-76
46.682,Bluetooth,-74
46.710,Bluetooth,-67
46.711,Bluetooth,-68
46.749,Bluetooth,-68
46.750,Bluetooth,-69
46.781,Bluetooth,-71
46.783,Bluetooth,-72
46.813,Bluetooth,-68
46.814,Bluetooth,-69
46.843,Bluetooth,-68
46.845,Bluetooth,-69
46.879,Bluetooth,-68
46.881,Bluetooth,-70
46.919,Bluetooth,-73
46.920,Bluetooth,-73
46.950,Bluetooth,-68
46.952,Bluetooth,-68
46.990,Bluetooth,-68
46.992,Bluetooth,-67
47.072,Bluetooth,-69
47.073,Bluetooth,-69
47.098,Bluetooth,-68
47.100,Bluetooth,-69
47.138,Bluetooth,-74
47.140,Bluetooth,-73
47.169,Bluetooth,-74
47.206,Bluetooth,-69
47.208,Bluetooth,-70
47.241,Bluetooth,-69
47.275,Bluetooth,-74
47.277,Bluetooth,-74
47.311,Bluetooth,-69
47.343,Bluetooth,-68
47.375,Bluetooth,-74
47.377,Bluetooth,-74
47.482,Bluetooth,-68
47.484,Bluetooth,-67
47.516,Bluetooth,-73
47.517,Bluetooth,-72
47.553,Bluetooth,-69
47.630,Bluetooth,-72
47.632,Bluetooth,-73
47.667,Bluetooth,-69
47.707,Bluetooth,-67
47.709,Bluetooth,-67
47.748,Bluetooth,-73
47.749,Bluetooth,-71
47.783,Bluetooth,-68
47.785,Bluetooth,-69
47.822,Bluetooth,-67
47.823,Bluetooth,-67
47.862,Bluetooth,-73
47.863,Bluetooth,-72
47.934,Bluetooth,-68
47.936,Bluetooth,-68
47.964,Bluetooth,-68
47.966,Bluetooth,-68
48.001,Bluetooth,-72
48.003,Bluetooth,-73
64.164,Bluetooth,-75
64.165,Bluetooth,-75
64.198,Bluetooth,-70
64.199,Bluetooth,-70
64.373,Bluetooth,-80
64.375,Bluetooth,-79
64.410,Bluetooth,-72
64.411,Bluetooth,-73
64.484,Bluetooth,-90
64.486,Bluetooth,-90
64.519,Bluetooth,-72
64.520,Bluetooth,-72
64.556,Bluetooth,-69
64.558,Bluetooth,-71
64.629,Bluetooth,-86
64.630,Bluetooth,-86
64.703,Bluetooth,-69
64.705,Bluetooth,-69
64.767,Bluetooth,-75
64.769,Bluetooth,-74
64.800,Bluetooth,-69
64.802,Bluetooth,-69
64.901,Bluetooth,-74
64.903,Bluetooth,-74
64.974,Bluetooth,-83
64.976,Bluetooth,-82
65.014,Bluetooth,-73
65.053,Bluetooth,-67
65.054,Bluetooth,-68
65.082,Bluetooth,-80
65.083,Bluetooth,-79
65.114,Bluetooth,-72
65.114,Bluetooth,-72
65.150,Bluetooth,-72
65.151,Bluetooth,-73
65.180,Bluetooth,-67
65.182,Bluetooth,-69
65.218,Bluetooth,-76
65.219,Bluetooth,-77
65.258,Bluetooth,-71
65.259,Bluetooth,-71
65.288,Bluetooth,-68
65.290,Bluetooth,-68
65.325,Bluetooth,-75
65.395,Bluetooth,-69
65.397,Bluetooth,-67
65.461,Bluetooth,-76
65.462,Bluetooth,-76
65.497,Bluetooth,-70
65.499,Bluetooth,-71
65.535,Bluetooth,-68
65.536,Bluetooth,-67
65.571,Bluetooth,-74
65.573,Bluetooth,-74
65.612,Bluetooth,-70
65.613,Bluetooth,-71
65.644,Bluetooth,-66
65.646,Bluetooth,-67
65.675,Bluetooth,-74
65.677,Bluetooth,-74
65.716,Bluetooth,-70
65.717,Bluetooth,-71
65.760,Bluetooth,-66
65.761,Bluetooth,-67
65.787,Bluetooth,-66
65.788,Bluetooth,-67
65.820,Bluetooth,-75
65.822,Bluetooth,-75
65.856,Bluetooth,-75
65.858,Bluetooth,-76
65.887,Bluetooth,-68
65.888,Bluetooth,-66
65.918,Bluetooth,-76
65.919,Bluetooth,-76
65.955,Bluetooth,-71
65.957,Bluetooth,-71
66.024,Bluetooth,-67
66.025,Bluetooth,-67
66.058,Bluetooth,-78
66.060,Bluetooth,-79
66.095,Bluetooth,-72
66.096,Bluetooth,-72
66.168,Bluetooth,-82
66.169,Bluetooth,-83
66.205,Bluetooth,-72
66.207,Bluetooth,-72
66.273,Bluetooth,-80
66.275,Bluetooth,-81
66.308,Bluetooth,-78
66.310,Bluetooth,-78
66.344,Bluetooth,-72
66.345,Bluetooth,-72
66.375,Bluetooth,-70
66.377,Bluetooth,-70
66.410,Bluetooth,-75
66.412,Bluetooth,-76
66.451,Bluetooth,-73
66.452,Bluetooth,-73
66.517,Bluetooth,-71
66.519,Bluetooth,-72
66.566,Bluetooth,-73
66.567,Bluetooth,-74
66.600,Bluetooth,-74
66.601,Bluetooth,-74
66.663,Bluetooth,-70
66.664,Bluetooth,-70
66.700,Bluetooth,-73
66.701,Bluetooth,-74
66.732,Bluetooth,-76
66.733,Bluetooth,-77
66.766,Bluetooth,-70
66.768,Bluetooth,-71
66.801,Bluetooth,-73
66.802,Bluetooth,-74
66.836,Bluetooth,-76
66.837,Bluetooth,-76
66.874,Bluetooth,-69
66.876,Bluetooth,-68
66.904,Bluetooth,-68
66.905,Bluetooth,-71
67.008,Bluetooth,-69
67.010,Bluetooth,-70
67.044,Bluetooth,-74
67.045,Bluetooth,-76
67.075,Bluetooth,-78
67.077,Bluetooth,-78
67.112,Bluetooth,-70
67.113,Bluetooth,-72
67.145,Bluetooth,-70
67.147,Bluetooth,-69
67.176,Bluetooth,-74
67.178,Bluetooth,-75
67.207,Bluetooth,-77
67.209,Bluetooth,-77
67.241,Bluetooth,-71
67.242,Bluetooth,-70
67.276,Bluetooth,-75
67.278,Bluetooth,-75
67.307,Bluetooth,-75
67.309,Bluetooth,-75
67.344,Bluetooth,-76
67.346,Bluetooth,-76
67.411,Bluetooth,-74
67.412,Bluetooth,-74
67.445,Bluetooth,-76
67.446,Bluetooth,-76
67.480,Bluetooth,-73
67.482,Bluetooth,-72
67.624,Bluetooth,-72
67.626,Bluetooth,-72
67.659,Bluetooth,-74
67.661,Bluetooth,-74
67.695,Bluetooth,-76
67.697,Bluetooth,-76
67.733,Bluetooth,-73
67.734,Bluetooth,-73
67.809,Bluetooth,-78
67.811,Bluetooth,-77
67.845,Bluetooth,-73
67.847,Bluetooth,-72
67.878,Bluetooth,-73
67.880,Bluetooth,-72
67.908,Bluetooth,-73
67.910,Bluetooth,-73
67.979,Bluetooth,-73
67.980,Bluetooth,-74
68.010,Bluetooth,-73
68.011,Bluetooth,-72
78.125,Bluetooth,-66
78.126,Bluetooth,-68
78.164,Bluetooth,-63
78.166,Bluetooth,-63
78.197,Bluetooth,-72
78.199,Bluetooth,-72
78.227,Bluetooth,-68
78.229,Bluetooth,-68
78.268,Bluetooth,-62
78.270,Bluetooth,-63
78.307,Bluetooth,-72
78.309,Bluetooth,-72
78.346,Bluetooth,-69
78.348,Bluetooth,-68
78.383,Bluetooth,-63
78.385,Bluetooth,-63
78.419,Bluetooth,-72
78.421,Bluetooth,-72
78.485,Bluetooth,-67
78.487,Bluetooth,-68
78.594,Bluetooth,-68
78.596,Bluetooth,-68
78.626,Bluetooth,-63
78.628,Bluetooth,-63
78.760,Bluetooth,-64
78.761,Bluetooth,-63
78.795,Bluetooth,-69
78.797,Bluetooth,-69
78.836,Bluetooth,-67
78.838,Bluetooth,-67
78.907,Bluetooth,-70
78.909,Bluetooth,-69
78.940,Bluetooth,-67
78.943,Bluetooth,-67
78.978,Bluetooth,-64
78.980,Bluetooth,-63
79.047,Bluetooth,-69
79.048,Bluetooth,-69
79.084,Bluetooth,-67
79.085,Bluetooth,-67
79.123,Bluetooth,-64
79.124,Bluetooth,-65
79.201,Bluetooth,-68
79.203,Bluetooth,-68
79.242,Bluetooth,-67
79.244,Bluetooth,-66
79.277,Bluetooth,-66
79.278,Bluetooth,-67
79.311,Bluetooth,-68
79.313,Bluetooth,-68
79.342,Bluetooth,-66
79.344,Bluetooth,-66
79.372,Bluetooth,-66
79.374,Bluetooth,-66
79.401,Bluetooth,-67
79.402,Bluetooth,-67
79.431,Bluetooth,-68
79.433,Bluetooth,-67
79.462,Bluetooth,-67
79.463,Bluetooth,-66
79.492,Bluetooth,-66
79.494,Bluetooth,-66
79.522,Bluetooth,-68
79.524,Bluetooth,-67
79.552,Bluetooth,-67
79.554,Bluetooth,-67
79.590,Bluetooth,-67
79.591,Bluetooth,-67
79.628,Bluetooth,-66
79.666,Bluetooth,-68
79.668,Bluetooth,-67
79.705,Bluetooth,-65
79.707,Bluetooth,-67
79.767,Bluetooth,-67
79.768,Bluetooth,-67
79.807,Bluetooth,-67
79.809,Bluetooth,-67
79.847,Bluetooth,-66
79.849,Bluetooth,-65
79.883,Bluetooth,-67
79.924,Bluetooth,-70
79.925,Bluetooth,-69
79.954,Bluetooth,-66
79.957,Bluetooth,-65
79.988,Bluetooth,-66
79.990,Bluetooth,-68
80.028,Bluetooth,-66
80.029,Bluetooth,-67
80.062,Bluetooth,-67
80.063,Bluetooth,-66
80.269,Bluetooth,-65
80.270,Bluetooth,-66
80.337,Bluetooth,-68
80.339,Bluetooth,-68
80.417,Bluetooth,-65
80.418,Bluetooth,-64
80.564,Bluetooth,-66
80.566,Bluetooth,-66
80.593,Bluetooth,-68
80.595,Bluetooth,-68
80.624,Bluetooth,-64
80.626,Bluetooth,-66
80.661,Bluetooth,-66
80.662,Bluetooth,-66
80.724,Bluetooth,-68
80.725,Bluetooth,-67
80.760,Bluetooth,-67
80.762,Bluetooth,-66
80.794,Bluetooth,-66
80.795,Bluetooth,-67
80.924,Bluetooth,-68
80.925,Bluetooth,-67
80.986,Bluetooth,-66
80.988,Bluetooth,-67
81.129,Bluetooth,-70
81.131,Bluetooth,-70
81.165,Bluetooth,-67
81.166,Bluetooth,-66
81.203,Bluetooth,-72
81.242,Bluetooth,-69
81.244,Bluetooth,-69
81.274,Bluetooth,-70
81.275,Bluetooth,-67
81.313,Bluetooth,-66
81.314,Bluetooth,-67
81.341,Bluetooth,-70
81.343,Bluetooth,-70
81.378,Bluetooth,-67
81.379,Bluetooth,-67
81.411,Bluetooth,-66
81.412,Bluetooth,-67
81.446,Bluetooth,-67
81.447,Bluetooth,-67
81.479,Bluetooth,-70
81.481,Bluetooth,-73
81.511,Bluetooth,-67
81.512,Bluetooth,-67
81.543,Bluetooth,-67
81.544,Bluetooth,-67
81.582,Bluetooth,-71
81.583,Bluetooth,-71
81.662,Bluetooth,-67
81.663,Bluetooth,-68
81.699,Bluetooth,-71
81.701,Bluetooth,-71
81.736,Bluetooth,-67
81.738,Bluetooth,-67
81.769,Bluetooth,-67
81.770,Bluetooth,-67
81.806,Bluetooth,-66
81.808,Bluetooth,-67
81.835,Bluetooth,-70
81.837,Bluetooth,-72
81.962,Bluetooth,-71
81.964,Bluetooth,-70
82.001,Bluetooth,-66
82.003,Bluetooth,-66
82.074,Bluetooth,-69
93.185,Bluetooth,-59
93.186,Bluetooth,-59
93.218,Bluetooth,-60
93.220,Bluetooth,-60
93.250,Bluetooth,-60
93.251,Bluetooth,-59
93.285,Bluetooth,-60
