Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
31.218,Bluetooth,-73
31.280,Bluetooth,-68
31.281,Bluetooth,-69
31.316,Bluetooth,-67
31.317,Bluetooth,-68
31.349,Bluetooth,-74
31.350,Bluetooth,-75
31.380,Bluetooth,-70
31.382,Bluetooth,-71
31.410,Bluetooth,-69
31.412,Bluetooth,-70
31.443,Bluetooth,-74
31.445,Bluetooth,-74
31.506,Bluetooth,-69
31.507,Bluetooth,-70
31.600,Bluetooth,-68
31.601,Bluetooth,-71
31.634,Bluetooth,-70
31.634,Bluetooth,-70
31.667,Bluetooth,-67
31.667,Bluetooth,-67
31.701,Bluetooth,-74
31.702,Bluetooth,-72
31.730,Bluetooth,-70
31.730,Bluetooth,-71
31.762,Bluetooth,-68
31.762,Bluetooth,-67
31.791,Bluetooth,-68
31.792,Bluetooth,-67
31.824,Bluetooth,-74
31.824,Bluetooth,-73
31.856,Bluetooth,-70
31.857,Bluetooth,-71
31.887,Bluetooth,-68
31.887,Bluetooth,-66
31.921,Bluetooth,-74
31.921,Bluetooth,-74
31.952,Bluetooth,-75
31.953,Bluetooth,-74
31.981,Bluetooth,-69
31.981,Bluetooth,-70
32.013,Bluetooth,-68
32.014,Bluetooth,-68
32.044,Bluetooth,-75
32.045,Bluetooth,-73
32.107,Bluetooth,127
32.140,Bluetooth,127
32.173,Bluetooth,127
32.204,Bluetooth,-70
32.205,Bluetooth,-71
32.239,Bluetooth,126
32.270,Bluetooth,-66
32.271,Bluetooth,-66
32.302,Bluetooth,128
32.331,Bluetooth,-70
32.333,Bluetooth,-70
32.366,Bluetooth,127
32.402,Bluetooth,128
32.433,Bluetooth,127
32.465,Bluetooth,-69
32.466,Bluetooth,-70
32.496,Bluetooth,-66
32.497,Bluetooth,-66
32.527,Bluetooth,127
32.587,Bluetooth,127
32.623,Bluetooth,-68
32.624,Bluetooth,-67
32.657,Bluetooth,127
32.686,Bluetooth,-70
32.687,Bluetooth,-71
32.721,Bluetooth,-67
32.722,Bluetooth,-66
32.752,Bluetooth,-68
32.753,Bluetooth,-67
32.787,Bluetooth,-75
32.788,Bluetooth,-76
32.819,Bluetooth,-69
32.820,Bluetooth,-71
32.850,Bluetooth,-68
32.852,Bluetooth,-68
32.884,Bluetooth,-75
32.885,Bluetooth,-74
32.949,Bluetooth,-71
32.950,Bluetooth,-69
32.983,Bluetooth,-66
32.984,Bluetooth,-67
33.017,Bluetooth,-75
33.018,Bluetooth,-74
33.051,Bluetooth,-69
33.052,Bluetooth,-71
33.081,Bluetooth,-68
33.083,Bluetooth,-68
33.115,Bluetooth,-67
33.116,Bluetooth,-67
33.148,Bluetooth,-74
33.150,Bluetooth,-74
33.182,Bluetooth,-68
33.183,Bluetooth,-70
33.218,Bluetooth,-67
33.219,Bluetooth,-67
33.251,Bluetooth,-74
33.252,Bluetooth,-74
33.281,Bluetooth,-68
33.285,Bluetooth,-71
33.312,Bluetooth,-69
33.312,Bluetooth,-69
33.345,Bluetooth,-68
33.346,Bluetooth,-66
33.376,Bluetooth,-74
33.377,Bluetooth,-73
33.404,Bluetooth,-70
33.406,Bluetooth,-69
33.441,Bluetooth,-67
33.458,Bluetooth,-67
33.470,Bluetooth,-67
33.471,Bluetooth,-68
33.501,Bluetooth,-75
33.501,Bluetooth,-73
33.532,Bluetooth,-69
33.532,Bluetooth,-71
33.568,Bluetooth,-69
33.568,Bluetooth,-68
33.598,Bluetooth,-75
33.599,Bluetooth,-74
33.632,Bluetooth,-74
33.632,Bluetooth,-75
33.661,Bluetooth,-69
33.662,Bluetooth,-69
33.696,Bluetooth,-67
33.697,Bluetooth,-67
33.732,Bluetooth,-74
33.732,Bluetooth,-73
33.763,Bluetooth,-70
33.764,Bluetooth,-70
33.794,Bluetooth,-68
33.794,Bluetooth,-72
33.824,Bluetooth,-68
33.824,Bluetooth,-67
33.858,Bluetooth,-75
33.858,Bluetooth,-74
33.887,Bluetooth,-69
33.887,Bluetooth,-70
33.918,Bluetooth,-67
33.918,Bluetooth,-67
33.953,Bluetooth,-67
33.953,Bluetooth,-67
33.986,Bluetooth,-75
33.986,Bluetooth,-74
34.017,Bluetooth,-68
34.018,Bluetooth,-71
34.048,Bluetooth,-67
34.049,Bluetooth,-67
34.079,Bluetooth,-74
34.079,Bluetooth,-75
34.140,Bluetooth,-68
34.140,Bluetooth,-70
34.174,Bluetooth,-67
34.175,Bluetooth,-67
34.238,Bluetooth,-68
34.244,Bluetooth,-70
34.272,Bluetooth,-70
34.273,Bluetooth,-70
34.303,Bluetooth,-67
34.303,Bluetooth,-67
34.337,Bluetooth,-74
34.337,Bluetooth,-74
34.365,Bluetooth,-69
34.365,Bluetooth,-70
34.397,Bluetooth,-68
34.397,Bluetooth,-66
34.428,Bluetooth,-67
34.428,Bluetooth,-68
34.462,Bluetooth,-74
34.462,Bluetooth,-74
34.492,Bluetooth,-69
34.493,Bluetooth,-70
34.527,Bluetooth,-68
34.527,Bluetooth,-67
34.627,Bluetooth,-69
34.628,Bluetooth,-69
34.662,Bluetooth,-68
34.662,Bluetooth,-68
63.193,Bluetooth,-85
63.194,Bluetooth,-85
63.227,Bluetooth,-78
63.228,Bluetooth,-79
63.258,Bluetooth,-87
63.259,Bluetooth,-86
63.288,Bluetooth,-87
63.289,Bluetooth,-86
63.321,Bluetooth,-88
63.322,Bluetooth,-86
63.355,Bluetooth,-79
63.356,Bluetooth,-79
63.386,Bluetooth,-85
63.387,Bluetooth,-86
63.419,Bluetooth,-87
63.420,Bluetooth,-87
63.482,Bluetooth,-81
63.484,Bluetooth,-79
63.513,Bluetooth,-83
63.516,Bluetooth,-83
63.548,Bluetooth,-90
63.549,Bluetooth,-87
63.577,Bluetooth,-80
63.578,Bluetooth,-79
63.643,Bluetooth,-82
63.644,Bluetooth,-82
63.675,Bluetooth,-89
63.676,Bluetooth,-88
63.707,Bluetooth,-79
63.708,Bluetooth,-81
63.743,Bluetooth,-83
63.744,Bluetooth,-82
63.774,Bluetooth,-88
63.775,Bluetooth,-87
63.804,Bluetooth,-87
63.805,Bluetooth,-87
63.834,Bluetooth,-78
63.835,Bluetooth,-78
63.869,Bluetooth,-81
63.870,Bluetooth,-82
63.903,Bluetooth,-86
63.904,Bluetooth,-88
63.933,Bluetooth,-78
63.934,Bluetooth,-80
63.964,Bluetooth,-79
63.966,Bluetooth,-80
63.997,Bluetooth,-83
63.999,Bluetooth,-83
64.027,Bluetooth,-86
64.028,Bluetooth,-86
64.057,Bluetooth,-79
64.058,Bluetooth,-80
64.093,Bluetooth,-83
64.094,Bluetooth,-82
64.125,Bluetooth,-82
64.126,Bluetooth,-82
64.159,Bluetooth,-87
64.160,Bluetooth,-87
64.191,Bluetooth,-78
64.192,Bluetooth,-79
64.291,Bluetooth,-80
64.294,Bluetooth,-80
64.321,Bluetooth,-80
64.322,Bluetooth,-80
64.355,Bluetooth,-82
64.355,Bluetooth,-84
64.386,Bluetooth,-87
64.387,Bluetooth,-87
64.415,Bluetooth,-81
64.416,Bluetooth,-79
64.448,Bluetooth,127
64.480,Bluetooth,-82
64.481,Bluetooth,-82
64.539,Bluetooth,-78
64.540,Bluetooth,-79
64.573,Bluetooth,-82
64.574,Bluetooth,-82
64.637,Bluetooth,-84
64.638,Bluetooth,-85
64.735,Bluetooth,-86
64.736,Bluetooth,-85
64.800,Bluetooth,-79
64.801,Bluetooth,-80
64.829,Bluetooth,-81
64.832,Bluetooth,-81
64.922,Bluetooth,-78
64.923,Bluetooth,-79
65.277,Bluetooth,-79
65.278,Bluetooth,-79
65.308,Bluetooth,-81
65.309,Bluetooth,-81
65.344,Bluetooth,-85
65.345,Bluetooth,-84
65.376,Bluetooth,-79
65.377,Bluetooth,-79
65.405,Bluetooth,-79
65.406,Bluetooth,-79
65.439,Bluetooth,-80
65.440,Bluetooth,-81
65.470,Bluetooth,-83
65.471,Bluetooth,-83
65.503,Bluetooth,-79
65.504,Bluetooth,-79
65.535,Bluetooth,-81
65.536,Bluetooth,-82
65.568,Bluetooth,-81
65.570,Bluetooth,-81
65.600,Bluetooth,-85
65.601,Bluetooth,-84
65.633,Bluetooth,-78
65.634,Bluetooth,-78
65.660,Bluetooth,-82
65.660,Bluetooth,-81
65.691,Bluetooth,-84
65.693,Bluetooth,-84
65.725,Bluetooth,-84
65.726,Bluetooth,-84
65.755,Bluetooth,-78
65.756,Bluetooth,-78
65.786,Bluetooth,-80
65.787,Bluetooth,-80
65.817,Bluetooth,-86
65.819,Bluetooth,-85
65.884,Bluetooth,-77
65.884,Bluetooth,-77
65.914,Bluetooth,-80
65.916,Bluetooth,-80
65.949,Bluetooth,-84
65.952,Bluetooth,-84
65.975,Bluetooth,-79
65.976,Bluetooth,-78
66.006,Bluetooth,-79
66.007,Bluetooth,-77
66.039,Bluetooth,-80
66.040,Bluetooth,-81
66.074,Bluetooth,-85
66.075,Bluetooth,-84
66.105,Bluetooth,-78
66.106,Bluetooth,-78
66.135,Bluetooth,-81
66.136,Bluetooth,-80
66.202,Bluetooth,-85
66.202,Bluetooth,-84
66.231,Bluetooth,-79
66.233,Bluetooth,-78
66.262,Bluetooth,-80
66.263,Bluetooth,-79
66.293,Bluetooth,-85
66.294,Bluetooth,-84
66.325,Bluetooth,-84
66.326,Bluetooth,-84
66.359,Bluetooth,-78
66.361,Bluetooth,-78
66.392,Bluetooth,-78
66.393,Bluetooth,-78
66.424,Bluetooth,-84
66.425,Bluetooth,-84
66.454,Bluetooth,-78
66.455,Bluetooth,-78
66.483,Bluetooth,-78
66.485,Bluetooth,-77
66.519,Bluetooth,-79
66.520,Bluetooth,-78
66.552,Bluetooth,-83
66.553,Bluetooth,-83
66.581,Bluetooth,-79
66.583,Bluetooth,-78
66.612,Bluetooth,-79
66.613,Bluetooth,-80
66.644,Bluetooth,-79
66.645,Bluetooth,-79
66.675,Bluetooth,-84
66.676,Bluetooth,-84
66.703,Bluetooth,-78
66.705,Bluetooth,-78
66.738,Bluetooth,-79
66.739,Bluetooth,-78
66.770,Bluetooth,-79
66.771,Bluetooth,-79
66.804,Bluetooth,-83
66.805,Bluetooth,-82
66.833,Bluetooth,-77
66.834,Bluetooth,-79
66.865,Bluetooth,-79
66.866,Bluetooth,-78
66.894,Bluetooth,-84
66.895,Bluetooth,-81
66.928,Bluetooth,-83
66.929,Bluetooth,-83
66.957,Bluetooth,-78
66.959,Bluetooth,-78
66.990,Bluetooth,-79
66.991,Bluetooth,-78
67.022,Bluetooth,-83
67.024,Bluetooth,-83
67.052,Bluetooth,-77
67.053,Bluetooth,-77
67.087,Bluetooth,-77
67.088,Bluetooth,-78
67.118,Bluetooth,-80
67.119,Bluetooth,-78
67.150,Bluetooth,-84
67.151,Bluetooth,-85
91.209,Bluetooth,-69
91.210,Bluetooth,-69
91.241,Bluetooth,-69
91.242,Bluetooth,-70
91.272,Bluetooth,-67
91.273,Bluetooth,-68
91.307,Bluetooth,-70
91.308,Bluetooth,-72
91.338,Bluetooth,-72
91.339,Bluetooth,-72
91.366,Bluetooth,-69
91.368,Bluetooth,-70
91.400,Bluetooth,-68
91.401,Bluetooth,-69
91.432,Bluetooth,-73
91.435,Bluetooth,-72
91.465,Bluetooth,-71
91.466,Bluetooth,-72
91.496,Bluetooth,-70
91.497,Bluetooth,-70
91.531,Bluetooth,-70
91.532,Bluetooth,-69
91.560,Bluetooth,-72
91.561,Bluetooth,-72
91.594,Bluetooth,-70
91.595,Bluetooth,-69
91.624,Bluetooth,-70
91.625,Bluetooth,-71
91.658,Bluetooth,-69
91.658,Bluetooth,-69
91.689,Bluetooth,-70
91.690,Bluetooth,-71
91.721,Bluetooth,-70
91.722,Bluetooth,-72
91.755,Bluetooth,-69
91.757,Bluetooth,-69
91.787,Bluetooth,-69
91.788,Bluetooth,-68
91.819,Bluetooth,-71
91.820,Bluetooth,-71
91.847,Bluetooth,-71
91.850,Bluetooth,-71
91.878,Bluetooth,-69
91.879,Bluetooth,-71
91.911,Bluetooth,-70
91.912,Bluetooth,-72
91.944,Bluetooth,-71
91.945,Bluetooth,-71
91.972,Bluetooth,-70
91.973,Bluetooth,-71
92.007,Bluetooth,-69
92.008,Bluetooth,-69
92.043,Bluetooth,-71
92.044,Bluetooth,-72
92.074,Bluetooth,-70
92.075,Bluetooth,-71
92.104,Bluetooth,-69
92.105,Bluetooth,-71
92.134,Bluetooth,-69
92.136,Bluetooth,-69
92.168,Bluetooth,-71
92.170,Bluetooth,-73
92.201,Bluetooth,-69
92.202,Bluetooth,-70
92.230,Bluetooth,-68
92.232,Bluetooth,-70
92.267,Bluetooth,-69
92.268,Bluetooth,-69
92.576,Bluetooth,-71
92.577,Bluetooth,-72
92.609,Bluetooth,-68
92.610,Bluetooth,-68
92.672,Bluetooth,-69
92.673,Bluetooth,-71
92.708,Bluetooth,127
92.738,Bluetooth,-69
92.739,Bluetooth,-69
92.769,Bluetooth,-71
92.770,Bluetooth,-72
92.797,Bluetooth,-71
92.799,Bluetooth,-71
92.828,Bluetooth,-69
92.828,Bluetooth,-69
92.858,Bluetooth,-68
92.859,Bluetooth,-69
92.889,Bluetooth,-71
92.890,Bluetooth,-70
92.921,Bluetooth,-71
92.922,Bluetooth,-71
92.956,Bluetooth,-69
92.957,Bluetooth,-69
92.990,Bluetooth,-70
92.991,Bluetooth,-70
93.020,Bluetooth,-70
93.021,Bluetooth,-71
93.050,Bluetooth,-71
93.051,Bluetooth,-73
93.082,Bluetooth,-68
93.083,Bluetooth,-69
93.113,Bluetooth,-71
93.114,Bluetooth,-70
93.142,Bluetooth,-70
93.144,Bluetooth,-72
93.235,Bluetooth,-73
93.236,Bluetooth,-73
93.268,Bluetooth,-71
93.270,Bluetooth,-72
93.368,Bluetooth,-72
93.369,Bluetooth,-74
93.431,Bluetooth,-69
93.432,Bluetooth,-69
93.461,Bluetooth,-69
93.462,Bluetooth,-70
93.496,Bluetooth,-72
93.497,Bluetooth,-70
93.530,Bluetooth,128
93.560,Bluetooth,-69
93.561,Bluetooth,-68
93.597,Bluetooth,-73
93.598,Bluetooth,-71
93.655,Bluetooth,-69
93.656,Bluetooth,-71
93.687,Bluetooth,-69
93.689,Bluetooth,-69
93.718,Bluetooth,-70
93.719,Bluetooth,-71
93.749,Bluetooth,-71
93.752,Bluetooth,-71
93.809,Bluetooth,-69
93.810,Bluetooth,-69
93.840,Bluetooth,-71
93.841,Bluetooth,-72
93.874,Bluetooth,-70
93.875,Bluetooth,-71
93.908,Bluetooth,-70
93.909,Bluetooth,-70
93.939,Bluetooth,-68
93.941,Bluetooth,-69
93.971,Bluetooth,-71
93.972,Bluetooth,-70
94.003,Bluetooth,-70
94.004,Bluetooth,-72
94.038,Bluetooth,-68
94.039,Bluetooth,-68
94.137,Bluetooth,-70
94.138,Bluetooth,-71
94.262,Bluetooth,-69
94.262,Bluetooth,-70
94.295,Bluetooth,-68
94.295,Bluetooth,-69
94.325,Bluetooth,-70
94.326,Bluetooth,-73
94.354,Bluetooth,-70
94.354,Bluetooth,-70
94.384,Bluetooth,-71
94.384,Bluetooth,-71
94.415,Bluetooth,-70
94.416,Bluetooth,-69
94.446,Bluetooth,-72
94.446,Bluetooth,-71
94.475,Bluetooth,-70
94.476,Bluetooth,-69
94.507,Bluetooth,-70
94.508,Bluetooth,-69
94.568,Bluetooth,-72
94.569,Bluetooth,-72
94.598,Bluetooth,-69
94.599,Bluetooth,-72
94.630,Bluetooth,-70
94.631,Bluetooth,-71
94.661,Bluetooth,-70
94.662,Bluetooth,-70
94.697,Bluetooth,-71
94.698,Bluetooth,-73
94.729,Bluetooth,-71
94.730,Bluetooth,-72
94.764,Bluetooth,-70
94.765,Bluetooth,-67
94.795,Bluetooth,-72
94.795,Bluetooth,-71
94.825,Bluetooth,-72
94.826,Bluetooth,-73
94.854,Bluetooth,127
94.888,Bluetooth,-70
94.889,Bluetooth,-69
94.918,Bluetooth,-73
94.919,Bluetooth,-73
94.951,Bluetooth,-71
94.953,Bluetooth,-73
94.982,Bluetooth,-71
94.984,Bluetooth,-72
95.012,Bluetooth,-70
95.013,Bluetooth,-70
95.046,Bluetooth,-72
95.047,Bluetooth,-72
134.305,Bluetooth,-74
134.306,Bluetooth,-73
134.340,Bluetooth,-74
134.341,Bluetooth,127
134.374,Bluetooth,-89
134.374,Bluetooth,-90
134.406,Bluetooth,-90
134.407,Bluetooth,128
134.437,Bluetooth,-75
134.438,Bluetooth,-75
134.469,Bluetooth,-74
134.470,Bluetooth,127
134.500,Bluetooth,-92
134.501,Bluetooth,-90
134.562,Bluetooth,-74
134.563,Bluetooth,127
134.595,Bluetooth,-74
134.596,Bluetooth,127
134.625,Bluetooth,-92
134.627,Bluetooth,-94
134.656,Bluetooth,-75
134.656,Bluetooth,-74
134.685,Bluetooth,-73
134.686,Bluetooth,-75
134.716,Bluetooth,-75
134.717,Bluetooth,127
134.751,Bluetooth,-94
134.752,Bluetooth,-91
134.784,Bluetooth,-73
134.785,Bluetooth,-75
134.819,Bluetooth,-73
134.819,Bluetooth,127
134.855,Bluetooth,-95
134.855,Bluetooth,127
134.918,Bluetooth,-75
134.919,Bluetooth,127
134.949,Bluetooth,-75
134.951,Bluetooth,126
134.980,Bluetooth,-97
134.982,Bluetooth,128
135.010,Bluetooth,-75
135.010,Bluetooth,-74
135.041,Bluetooth,-74
135.043,Bluetooth,127
135.073,Bluetooth,-73
135.074,Bluetooth,127
135.111,Bluetooth,-95
135.112,Bluetooth,-94
135.138,Bluetooth,-75
135.139,Bluetooth,127
135.199,Bluetooth,-74
135.200,Bluetooth,126
135.230,Bluetooth,-95
135.232,Bluetooth,-93
135.259,Bluetooth,-74
135.260,Bluetooth,127
135.295,Bluetooth,-74
135.296,Bluetooth,127
135.330,Bluetooth,-93
135.331,Bluetooth,127
135.361,Bluetooth,-91
135.362,Bluetooth,127
135.389,Bluetooth,-75
135.391,Bluetooth,127
135.424,Bluetooth,-74
135.425,Bluetooth,128
135.455,Bluetooth,-90
135.457,Bluetooth,127
135.486,Bluetooth,-89
135.487,Bluetooth,127
135.515,Bluetooth,-74
135.516,Bluetooth,127
135.549,Bluetooth,-74
135.550,Bluetooth,127
135.578,Bluetooth,-88
135.579,Bluetooth,-87
135.638,Bluetooth,-73
135.639,Bluetooth,127
135.671,Bluetooth,127
135.706,Bluetooth,-86
135.707,Bluetooth,127
135.736,Bluetooth,126
135.766,Bluetooth,-75
135.767,Bluetooth,126
135.799,Bluetooth,-74
135.800,Bluetooth,127
135.830,Bluetooth,-88
135.831,Bluetooth,127
135.861,Bluetooth,-75
135.862,Bluetooth,127
135.893,Bluetooth,-74
135.894,Bluetooth,127
136.016,Bluetooth,-74
136.017,Bluetooth,127
136.077,Bluetooth,-86
136.079,Bluetooth,-88
136.106,Bluetooth,-75
136.107,Bluetooth,-74
136.139,Bluetooth,-74
136.140,Bluetooth,127
136.169,Bluetooth,-87
136.170,Bluetooth,126
136.199,Bluetooth,-87
136.200,Bluetooth,127
136.229,Bluetooth,-75
136.230,Bluetooth,-74
136.260,Bluetooth,-73
136.261,Bluetooth,127
136.290,Bluetooth,-85
136.291,Bluetooth,-86
136.321,Bluetooth,-86
136.322,Bluetooth,-86
136.349,Bluetooth,-73
136.350,Bluetooth,-76
136.380,Bluetooth,-74
136.381,Bluetooth,126
136.410,Bluetooth,-85
136.411,Bluetooth,-84
136.442,Bluetooth,-86
136.443,Bluetooth,-85
136.469,Bluetooth,-73
136.470,Bluetooth,127
136.500,Bluetooth,-74
136.502,Bluetooth,126
136.534,Bluetooth,-85
136.537,Bluetooth,128
136.597,Bluetooth,-74
136.598,Bluetooth,-74
136.632,Bluetooth,-74
136.633,Bluetooth,127
136.664,Bluetooth,-84
136.665,Bluetooth,-84
136.694,Bluetooth,-74
136.694,Bluetooth,-74
136.724,Bluetooth,-74
136.725,Bluetooth,-74
136.757,Bluetooth,-75
136.759,Bluetooth,126
136.790,Bluetooth,-84
136.791,Bluetooth,127
136.819,Bluetooth,-74
136.821,Bluetooth,-74
136.855,Bluetooth,-75
136.856,Bluetooth,126
136.886,Bluetooth,-74
136.887,Bluetooth,128
136.919,Bluetooth,-85
136.920,Bluetooth,127
136.947,Bluetooth,-74
136.948,Bluetooth,-73
136.977,Bluetooth,-74
136.979,Bluetooth,127
137.040,Bluetooth,-84
137.041,Bluetooth,-83
137.070,Bluetooth,-74
137.072,Bluetooth,-74
137.103,Bluetooth,-76
137.104,Bluetooth,127
137.133,Bluetooth,-85
137.134,Bluetooth,-85
137.165,Bluetooth,-86
137.166,Bluetooth,-84
137.195,Bluetooth,-74
137.196,Bluetooth,-75
137.226,Bluetooth,-74
137.227,Bluetooth,127
137.258,Bluetooth,-83
137.259,Bluetooth,127
137.320,Bluetooth,-74
137.322,Bluetooth,-74
137.350,Bluetooth,-74
137.351,Bluetooth,127
137.383,Bluetooth,-87
137.384,Bluetooth,127
137.417,Bluetooth,-74
137.418,Bluetooth,-73
137.483,Bluetooth,-74
137.485,Bluetooth,127
137.516,Bluetooth,-85
137.518,Bluetooth,127
137.549,Bluetooth,-74
137.550,Bluetooth,-73
137.580,Bluetooth,-75
137.581,Bluetooth,127
137.615,Bluetooth,-86
137.616,Bluetooth,127
137.677,Bluetooth,-73
137.678,Bluetooth,-72
137.710,Bluetooth,-74
137.711,Bluetooth,127
137.743,Bluetooth,-85
137.744,Bluetooth,127
137.775,Bluetooth,-73
137.776,Bluetooth,-75
137.842,Bluetooth,-75
137.843,Bluetooth,127
137.962,Bluetooth,-73
137.964,Bluetooth,-77
138.024,Bluetooth,-73
138.025,Bluetooth,-72
138.058,Bluetooth,-75
138.059,Bluetooth,127
138.124,Bluetooth,-90
138.125,Bluetooth,128
138.157,Bluetooth,-73
138.158,Bluetooth,-73
138.188,Bluetooth,-75
138.189,Bluetooth,127
138.221,Bluetooth,-89
138.222,Bluetooth,127
162.911,Bluetooth,-70
162.912,Bluetooth,-71
162.976,Bluetooth,-72
162.977,Bluetooth,-71
163.008,Bluetooth,-70
163.009,Bluetooth,-70
163.038,Bluetooth,127
163.068,Bluetooth,-70
163.070,Bluetooth,-71
163.098,Bluetooth,126
163.137,Bluetooth,-70
163.138,Bluetooth,-71
163.196,Bluetooth,126
163.228,Bluetooth,-70
163.229,Bluetooth,-70
163.263,Bluetooth,127
163.293,Bluetooth,-70
163.294,Bluetooth,-70
163.322,Bluetooth,126
163.357,Bluetooth,-70
163.358,Bluetooth,-70
163.391,Bluetooth,128
163.421,Bluetooth,-70
163.422,Bluetooth,-70
163.452,Bluetooth,127
163.487,Bluetooth,-70
163.489,Bluetooth,-71
163.522,Bluetooth,127
163.551,Bluetooth,-70
163.552,Bluetooth,-71
163.584,Bluetooth,126
163.613,Bluetooth,-70
163.614,Bluetooth,-71
163.645,Bluetooth,-70
163.646,Bluetooth,-72
163.675,Bluetooth,127
163.772,Bluetooth,-70
163.774,Bluetooth,-69
163.802,Bluetooth,-71
