Distance,15.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
1.900,Bluetooth,-79
1.901,Bluetooth,-79
1.935,Bluetooth,-76
1.936,Bluetooth,-76
1.965,Bluetooth,-77
1.965,Bluetooth,-77
1.995,Bluetooth,-79
1.996,Bluetooth,-80
2.025,Bluetooth,-80
2.026,Bluetooth,-80
2.059,Bluetooth,-76
2.060,Bluetooth,-77
2.093,Bluetooth,-76
2.095,Bluetooth,-75
2.122,Bluetooth,-80
2.123,Bluetooth,-82
2.154,Bluetooth,-79
2.155,Bluetooth,-77
2.185,Bluetooth,-78
2.220,Bluetooth,-78
2.220,Bluetooth,-78
2.253,Bluetooth,-80
2.254,Bluetooth,-80
2.285,Bluetooth,-76
2.286,Bluetooth,-76
2.318,Bluetooth,-79
2.319,Bluetooth,-78
2.348,Bluetooth,-79
2.349,Bluetooth,-79
2.378,Bluetooth,-79
2.380,Bluetooth,-80
2.409,Bluetooth,-77
2.411,Bluetooth,-76
2.444,Bluetooth,-78
2.446,Bluetooth,-79
2.473,Bluetooth,-79
2.474,Bluetooth,-78
2.506,Bluetooth,-80
2.508,Bluetooth,-79
2.539,Bluetooth,-76
2.540,Bluetooth,-75
2.575,Bluetooth,-76
2.576,Bluetooth,-77
2.604,Bluetooth,-77
2.605,Bluetooth,-78
2.635,Bluetooth,-76
2.636,Bluetooth,-75
2.668,Bluetooth,-75
2.669,Bluetooth,-75
2.698,Bluetooth,-75
2.700,Bluetooth,-75
2.729,Bluetooth,-78
2.731,Bluetooth,-80
2.760,Bluetooth,-74
2.761,Bluetooth,-74
2.790,Bluetooth,-74
2.791,Bluetooth,-74
2.820,Bluetooth,-76
2.821,Bluetooth,-76
2.849,Bluetooth,-78
2.850,Bluetooth,-79
2.880,Bluetooth,-74
2.881,Bluetooth,-74
2.910,Bluetooth,-72
2.911,Bluetooth,-71
2.941,Bluetooth,-76
2.942,Bluetooth,-76
2.971,Bluetooth,-76
2.973,Bluetooth,-77
3.005,Bluetooth,-72
3.006,Bluetooth,-73
3.037,Bluetooth,-74
3.038,Bluetooth,-76
3.067,Bluetooth,-75
3.068,Bluetooth,-75
3.099,Bluetooth,-76
3.101,Bluetooth,-75
3.130,Bluetooth,-72
3.131,Bluetooth,-72
3.165,Bluetooth,-74
3.166,Bluetooth,-74
3.196,Bluetooth,-76
3.198,Bluetooth,-76
3.226,Bluetooth,-76
3.230,Bluetooth,-78
3.258,Bluetooth,-72
3.259,Bluetooth,-73
3.293,Bluetooth,-74
3.294,Bluetooth,-75
3.321,Bluetooth,-75
3.323,Bluetooth,-75
3.353,Bluetooth,-72
3.354,Bluetooth,-72
3.389,Bluetooth,-73
3.390,Bluetooth,-72
3.420,Bluetooth,-74
3.421,Bluetooth,-74
3.453,Bluetooth,-76
3.454,Bluetooth,-77
3.485,Bluetooth,-72
3.486,Bluetooth,-72
3.515,Bluetooth,-73
3.517,Bluetooth,-74
3.546,Bluetooth,-73
3.548,Bluetooth,-73
3.576,Bluetooth,-75
3.577,Bluetooth,-75
3.612,Bluetooth,-72
3.615,Bluetooth,-72
3.647,Bluetooth,-74
3.648,Bluetooth,-75
3.680,Bluetooth,-76
3.681,Bluetooth,-77
3.710,Bluetooth,-72
3.712,Bluetooth,-72
3.741,Bluetooth,-72
3.742,Bluetooth,-72
3.773,Bluetooth,-74
3.774,Bluetooth,-74
3.805,Bluetooth,-77
3.806,Bluetooth,-77
3.837,Bluetooth,-72
3.838,Bluetooth,-72
3.867,Bluetooth,-71
3.868,Bluetooth,-72
3.898,Bluetooth,-74
3.900,Bluetooth,-74
3.926,Bluetooth,-75
3.927,Bluetooth,-77
3.960,Bluetooth,-73
3.961,Bluetooth,-72
3.993,Bluetooth,-76
3.994,Bluetooth,-76
75.516,Bluetooth,-77
75.518,Bluetooth,-75
75.550,Bluetooth,-75
75.552,Bluetooth,-76
75.580,Bluetooth,-76
75.580,Bluetooth,-76
75.614,Bluetooth,-84
75.615,Bluetooth,-84
75.643,Bluetooth,-75
75.644,Bluetooth,-76
75.675,Bluetooth,-76
75.676,Bluetooth,-76
75.710,Bluetooth,-84
75.711,Bluetooth,-85
75.741,Bluetooth,-85
75.742,Bluetooth,-85
75.770,Bluetooth,-75
75.771,Bluetooth,-75
75.804,Bluetooth,-76
75.805,Bluetooth,-75
75.835,Bluetooth,-85
75.836,Bluetooth,-85
75.865,Bluetooth,-85
75.866,Bluetooth,-85
75.896,Bluetooth,-75
75.897,Bluetooth,-76
75.927,Bluetooth,-76
75.928,Bluetooth,-75
75.960,Bluetooth,-85
75.961,Bluetooth,-86
75.990,Bluetooth,-76
75.991,Bluetooth,-76
76.020,Bluetooth,-74
76.021,Bluetooth,-74
76.052,Bluetooth,-77
76.053,Bluetooth,-76
76.084,Bluetooth,-87
76.086,Bluetooth,-85
76.112,Bluetooth,-75
76.113,Bluetooth,-74
76.144,Bluetooth,-75
76.145,Bluetooth,-75
76.174,Bluetooth,-77
76.175,Bluetooth,-76
76.208,Bluetooth,-87
76.209,Bluetooth,-84
76.236,Bluetooth,-76
76.237,Bluetooth,-75
76.267,Bluetooth,-76
76.268,Bluetooth,-76
76.298,Bluetooth,-77
76.299,Bluetooth,-76
76.328,Bluetooth,-72
76.361,Bluetooth,-75
76.362,Bluetooth,-76
76.392,Bluetooth,-77
76.393,Bluetooth,-76
76.422,Bluetooth,-75
76.423,Bluetooth,-75
76.459,Bluetooth,-88
76.460,Bluetooth,-89
76.612,Bluetooth,-78
76.613,Bluetooth,-78
76.772,Bluetooth,-76
76.773,Bluetooth,-76
76.870,Bluetooth,-76
76.872,Bluetooth,-77
76.902,Bluetooth,-76
76.903,Bluetooth,-75
76.966,Bluetooth,-76
76.969,Bluetooth,-77
76.996,Bluetooth,-76
76.997,Bluetooth,-76
77.029,Bluetooth,-91
77.030,Bluetooth,-91
77.061,Bluetooth,-89
77.062,Bluetooth,-90
77.095,Bluetooth,-77
77.096,Bluetooth,-77
77.129,Bluetooth,-78
77.130,Bluetooth,-77
77.162,Bluetooth,-88
77.162,Bluetooth,-87
77.256,Bluetooth,-77
77.257,Bluetooth,-78
77.315,Bluetooth,-77
77.316,Bluetooth,-77
77.345,Bluetooth,-75
77.345,Bluetooth,-74
77.445,Bluetooth,-75
77.446,Bluetooth,-76
77.475,Bluetooth,-76
77.476,Bluetooth,-76
77.541,Bluetooth,-87
77.542,Bluetooth,-86
77.571,Bluetooth,-76
77.572,Bluetooth,-75
77.603,Bluetooth,-77
77.604,Bluetooth,-77
77.634,Bluetooth,-87
77.636,Bluetooth,-86
77.665,Bluetooth,-87
77.666,Bluetooth,-84
77.697,Bluetooth,-77
77.698,Bluetooth,-76
77.732,Bluetooth,-77
77.733,Bluetooth,-77
77.762,Bluetooth,-85
77.763,Bluetooth,-84
77.791,Bluetooth,-77
77.792,Bluetooth,-76
77.824,Bluetooth,-77
77.825,Bluetooth,-76
77.859,Bluetooth,-75
77.860,Bluetooth,-75
77.895,Bluetooth,-82
77.896,Bluetooth,-85
77.923,Bluetooth,-75
77.924,Bluetooth,-77
77.959,Bluetooth,-77
77.960,Bluetooth,-77
77.988,Bluetooth,-81
77.989,Bluetooth,-82
78.020,Bluetooth,-81
78.021,Bluetooth,-80
78.047,Bluetooth,-75
78.048,Bluetooth,-76
78.078,Bluetooth,-80
78.079,Bluetooth,-80
78.110,Bluetooth,-82
78.111,Bluetooth,-81
78.143,Bluetooth,-82
78.144,Bluetooth,-82
78.173,Bluetooth,-76
78.174,Bluetooth,-76
78.208,Bluetooth,-82
78.209,Bluetooth,-82
78.239,Bluetooth,-81
78.240,Bluetooth,-82
78.270,Bluetooth,-77
78.271,Bluetooth,-77
78.301,Bluetooth,-76
78.303,Bluetooth,-76
78.334,Bluetooth,-84
78.336,Bluetooth,-84
78.656,Bluetooth,-79
78.657,Bluetooth,-78
78.689,Bluetooth,-86
78.690,Bluetooth,-85
78.722,Bluetooth,-81
78.722,Bluetooth,-82
78.753,Bluetooth,-79
78.756,Bluetooth,-77
78.788,Bluetooth,-86
78.789,Bluetooth,-84
78.821,Bluetooth,-84
78.822,Bluetooth,-85
78.853,Bluetooth,-83
78.855,Bluetooth,-82
78.884,Bluetooth,-78
78.886,Bluetooth,-78
78.918,Bluetooth,-86
78.919,Bluetooth,-86
79.009,Bluetooth,-81
79.010,Bluetooth,-80
79.041,Bluetooth,-92
79.042,Bluetooth,-92
79.071,Bluetooth,-81
79.072,Bluetooth,-80
79.100,Bluetooth,-80
79.103,Bluetooth,-80
79.128,Bluetooth,-80
79.129,Bluetooth,-80
79.160,Bluetooth,-88
79.161,Bluetooth,-88
79.196,Bluetooth,-79
79.197,Bluetooth,-81
79.259,Bluetooth,-79
79.260,Bluetooth,-80
79.293,Bluetooth,-83
79.294,Bluetooth,-83
79.323,Bluetooth,-82
79.324,Bluetooth,-80
79.352,Bluetooth,-80
79.354,Bluetooth,-81
79.388,Bluetooth,-84
79.389,Bluetooth,-84
79.419,Bluetooth,-83
79.420,Bluetooth,-83
79.450,Bluetooth,-80
79.452,Bluetooth,-81
79.478,Bluetooth,-81
79.479,Bluetooth,-80
149.162,Bluetooth,-81
149.163,Bluetooth,-81
149.294,Bluetooth,-81
149.297,Bluetooth,-81
149.325,Bluetooth,-79
149.331,Bluetooth,128
149.357,Bluetooth,-73
149.357,Bluetooth,128
149.576,Bluetooth,-80
149.576,Bluetooth,128
149.607,Bluetooth,-73
149.607,Bluetooth,127
149.639,Bluetooth,-80
149.639,Bluetooth,-82
149.672,Bluetooth,-80
149.673,Bluetooth,127
149.703,Bluetooth,-79
149.704,Bluetooth,127
149.734,Bluetooth,-72
149.735,Bluetooth,127
149.763,Bluetooth,-81
149.763,Bluetooth,-81
149.794,Bluetooth,-78
149.794,Bluetooth,127
149.862,Bluetooth,-72
149.862,Bluetooth,126
149.892,Bluetooth,-81
149.892,Bluetooth,-81
149.924,Bluetooth,-78
149.924,Bluetooth,126
149.955,Bluetooth,-72
149.956,Bluetooth,127
149.984,Bluetooth,-73
149.985,Bluetooth,128
150.013,Bluetooth,-80
150.014,Bluetooth,-81
150.044,Bluetooth,-79
150.044,Bluetooth,-79
150.073,Bluetooth,-74
150.074,Bluetooth,-73
150.104,Bluetooth,-73
150.104,Bluetooth,127
150.138,Bluetooth,-82
150.140,Bluetooth,-82
150.172,Bluetooth,-81
150.173,Bluetooth,-80
150.202,Bluetooth,-73
150.203,Bluetooth,127
150.232,Bluetooth,-82
150.233,Bluetooth,-81
150.265,Bluetooth,-80
150.267,Bluetooth,-81
150.296,Bluetooth,-80
150.297,Bluetooth,-80
150.329,Bluetooth,-73
150.330,Bluetooth,127
150.361,Bluetooth,-81
150.362,Bluetooth,-81
150.393,Bluetooth,-80
150.394,Bluetooth,-80
150.458,Bluetooth,-74
150.459,Bluetooth,127
150.492,Bluetooth,-82
150.493,Bluetooth,-82
150.522,Bluetooth,-80
150.524,Bluetooth,-78
150.557,Bluetooth,-73
150.558,Bluetooth,127
150.622,Bluetooth,-81
150.623,Bluetooth,-81
150.820,Bluetooth,-73
150.822,Bluetooth,126
150.854,Bluetooth,-82
150.856,Bluetooth,-81
150.885,Bluetooth,-78
150.885,Bluetooth,-77
150.919,Bluetooth,-73
150.920,Bluetooth,126
150.952,Bluetooth,-83
150.953,Bluetooth,-83
151.019,Bluetooth,-80
151.020,Bluetooth,-79
151.049,Bluetooth,-74
151.050,Bluetooth,127
151.078,Bluetooth,-83
151.079,Bluetooth,-83
151.111,Bluetooth,-79
151.112,Bluetooth,128
151.146,Bluetooth,-81
151.148,Bluetooth,127
151.180,Bluetooth,-73
151.181,Bluetooth,127
151.210,Bluetooth,-84
151.211,Bluetooth,-85
151.244,Bluetooth,-80
151.245,Bluetooth,127
151.274,Bluetooth,-75
151.276,Bluetooth,126
151.338,Bluetooth,-84
151.340,Bluetooth,-85
151.406,Bluetooth,-75
151.407,Bluetooth,127
151.439,Bluetooth,-84
151.441,Bluetooth,-85
151.470,Bluetooth,-78
151.471,Bluetooth,-77
151.499,Bluetooth,126
151.534,Bluetooth,128
151.564,Bluetooth,127
151.595,Bluetooth,128
151.626,Bluetooth,-76
151.627,Bluetooth,-76
151.657,Bluetooth,-74
151.658,Bluetooth,126
151.689,Bluetooth,-81
151.691,Bluetooth,-80
151.721,Bluetooth,-77
151.723,Bluetooth,-76
151.752,Bluetooth,-73
151.753,Bluetooth,126
151.817,Bluetooth,-81
151.818,Bluetooth,-82
151.977,Bluetooth,-77
151.979,Bluetooth,126
152.037,Bluetooth,-84
152.038,Bluetooth,-84
152.071,Bluetooth,-78
152.073,Bluetooth,127
152.100,Bluetooth,-77
152.101,Bluetooth,127
152.132,Bluetooth,-74
152.133,Bluetooth,127
152.165,Bluetooth,-84
152.166,Bluetooth,-85
152.197,Bluetooth,-79
152.198,Bluetooth,-78
152.258,Bluetooth,-75
152.259,Bluetooth,127
152.289,Bluetooth,-86
152.291,Bluetooth,-86
152.319,Bluetooth,-81
152.320,Bluetooth,127
152.350,Bluetooth,-74
152.351,Bluetooth,127
152.384,Bluetooth,-74
152.385,Bluetooth,126
152.412,Bluetooth,-84
152.413,Bluetooth,-85
152.444,Bluetooth,-79
152.445,Bluetooth,127
152.478,Bluetooth,-74
152.479,Bluetooth,127
152.538,Bluetooth,-84
152.540,Bluetooth,-85
152.571,Bluetooth,-83
152.573,Bluetooth,127
152.603,Bluetooth,-75
152.604,Bluetooth,128
152.635,Bluetooth,127
152.702,Bluetooth,-80
152.703,Bluetooth,126
152.734,Bluetooth,-75
152.735,Bluetooth,127
152.797,Bluetooth,-85
152.798,Bluetooth,-83
152.831,Bluetooth,-75
152.832,Bluetooth,127
152.863,Bluetooth,-76
152.863,Bluetooth,128
152.894,Bluetooth,-87
152.895,Bluetooth,-87
152.928,Bluetooth,-83
152.929,Bluetooth,127
152.961,Bluetooth,-75
152.962,Bluetooth,126
152.989,Bluetooth,-85
152.991,Bluetooth,-85
153.019,Bluetooth,-83
153.020,Bluetooth,-84
224.448,Bluetooth,-77
224.449,Bluetooth,127
224.480,Bluetooth,-74
224.482,Bluetooth,-76
224.609,Bluetooth,-74
224.610,Bluetooth,-73
224.671,Bluetooth,-77
224.672,Bluetooth,128
224.766,Bluetooth,-76
224.767,Bluetooth,-77
224.796,Bluetooth,-78
224.797,Bluetooth,128
224.828,Bluetooth,-74
224.829,Bluetooth,-74
224.861,Bluetooth,-77
224.862,Bluetooth,-77
224.890,Bluetooth,-77
224.891,Bluetooth,-77
224.921,Bluetooth,-76
224.921,Bluetooth,126
224.949,Bluetooth,-73
224.950,Bluetooth,-75
224.982,Bluetooth,-77
224.983,Bluetooth,-75
225.016,Bluetooth,-77
225.017,Bluetooth,127
225.046,Bluetooth,-76
225.048,Bluetooth,128
225.079,Bluetooth,-75
225.080,Bluetooth,-75
225.111,Bluetooth,-76
225.112,Bluetooth,-76
225.142,Bluetooth,-76
225.143,Bluetooth,128
225.201,Bluetooth,-74
225.202,Bluetooth,-74
225.232,Bluetooth,-77
225.233,Bluetooth,-77
225.263,Bluetooth,-76
225.264,Bluetooth,126
225.322,Bluetooth,-73
225.323,Bluetooth,-74
225.356,Bluetooth,-78
225.357,Bluetooth,-77
225.387,Bluetooth,-78
225.387,Bluetooth,127
225.420,Bluetooth,-74
225.421,Bluetooth,-75
225.485,Bluetooth,-77
225.486,Bluetooth,-77
225.514,Bluetooth,-77
225.515,Bluetooth,127
225.546,Bluetooth,-75
225.547,Bluetooth,-75
225.579,Bluetooth,-79
225.580,Bluetooth,-77
225.644,Bluetooth,-77
225.645,Bluetooth,126
225.677,Bluetooth,-75
225.678,Bluetooth,-74
225.711,Bluetooth,-78
225.712,Bluetooth,-77
225.744,Bluetooth,-77
225.746,Bluetooth,126
225.777,Bluetooth,-75
225.779,Bluetooth,-74
225.806,Bluetooth,-75
225.807,Bluetooth,-74
225.842,Bluetooth,-78
225.843,Bluetooth,-77
225.904,Bluetooth,-74
225.905,Bluetooth,-74
225.968,Bluetooth,-78
225.969,Bluetooth,-77
226.030,Bluetooth,-73
226.031,Bluetooth,-73
226.061,Bluetooth,-79
226.063,Bluetooth,-78
226.092,Bluetooth,-79
226.093,Bluetooth,-79
226.123,Bluetooth,-77
226.124,Bluetooth,127
226.225,Bluetooth,-78
226.226,Bluetooth,127
226.255,Bluetooth,-74
226.256,Bluetooth,-74
226.286,Bluetooth,-75
226.287,Bluetooth,-74
226.321,Bluetooth,-79
226.322,Bluetooth,-79
226.351,Bluetooth,-78
226.356,Bluetooth,126
226.380,Bluetooth,-76
226.382,Bluetooth,-75
226.412,Bluetooth,-75
226.414,Bluetooth,-75
226.443,Bluetooth,-79
226.445,Bluetooth,-78
226.480,Bluetooth,-78
226.481,Bluetooth,127
226.508,Bluetooth,-75
226.509,Bluetooth,-76
226.539,Bluetooth,-78
226.540,Bluetooth,-77
226.572,Bluetooth,-80
226.573,Bluetooth,-78
226.606,Bluetooth,-78
226.607,Bluetooth,127
226.632,Bluetooth,-75
226.633,Bluetooth,-74
226.666,Bluetooth,-80
226.667,Bluetooth,-78
226.699,Bluetooth,-78
226.700,Bluetooth,127
226.731,Bluetooth,-77
226.732,Bluetooth,127
226.761,Bluetooth,-75
226.762,Bluetooth,-75
226.797,Bluetooth,-80
226.798,Bluetooth,-79
226.828,Bluetooth,-77
226.829,Bluetooth,126
226.856,Bluetooth,-75
226.857,Bluetooth,-75
226.885,Bluetooth,-75
226.886,Bluetooth,-74
226.919,Bluetooth,-80
226.920,Bluetooth,127
226.950,Bluetooth,-78
226.951,Bluetooth,126
226.980,Bluetooth,-74
226.981,Bluetooth,-74
227.011,Bluetooth,-74
227.012,Bluetooth,-75
227.040,Bluetooth,-80
227.041,Bluetooth,127
227.073,Bluetooth,-77
227.074,Bluetooth,127
227.104,Bluetooth,-75
227.105,Bluetooth,-75
227.165,Bluetooth,-78
227.166,Bluetooth,127
227.195,Bluetooth,-76
227.196,Bluetooth,128
227.226,Bluetooth,-75
227.229,Bluetooth,-75
227.261,Bluetooth,-78
227.262,Bluetooth,127
227.322,Bluetooth,-77
227.323,Bluetooth,127
227.356,Bluetooth,-75
227.357,Bluetooth,-75
227.386,Bluetooth,-81
227.387,Bluetooth,-79
227.419,Bluetooth,-78
227.420,Bluetooth,127
227.450,Bluetooth,-77
227.451,Bluetooth,126
227.480,Bluetooth,-76
227.481,Bluetooth,-76
227.512,Bluetooth,-80
227.515,Bluetooth,-79
227.542,Bluetooth,-78
227.544,Bluetooth,127
227.602,Bluetooth,-76
227.603,Bluetooth,-75
227.637,Bluetooth,-80
227.638,Bluetooth,-79
227.671,Bluetooth,-75
227.672,Bluetooth,127
227.701,Bluetooth,-76
227.702,Bluetooth,-76
227.737,Bluetooth,-78
227.738,Bluetooth,-79
227.767,Bluetooth,-78
227.768,Bluetooth,-78
227.800,Bluetooth,-76
227.801,Bluetooth,127
227.829,Bluetooth,-76
227.831,Bluetooth,-76
227.862,Bluetooth,-80
227.863,Bluetooth,-77
227.925,Bluetooth,-77
227.926,Bluetooth,128
227.953,Bluetooth,-76
227.954,Bluetooth,-75
227.988,Bluetooth,-78
227.989,Bluetooth,-77
228.020,Bluetooth,-76
228.021,Bluetooth,127
228.052,Bluetooth,-78
228.053,Bluetooth,127
228.082,Bluetooth,-75
228.083,Bluetooth,-74
228.117,Bluetooth,-81
228.118,Bluetooth,-80
228.151,Bluetooth,-76
228.152,Bluetooth,127
228.184,Bluetooth,-75
228.185,Bluetooth,-74
228.217,Bluetooth,-80
228.218,Bluetooth,-79
228.247,Bluetooth,-80
228.248,Bluetooth,-79
228.283,Bluetooth,-76
228.284,Bluetooth,127
228.312,Bluetooth,-74
228.314,Bluetooth,-76
228.346,Bluetooth,-80
228.347,Bluetooth,-80
