Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
3.786,Bluetooth,-77
3.815,Bluetooth,-76
3.817,Bluetooth,-76
3.876,Bluetooth,-77
3.878,Bluetooth,-75
3.910,Bluetooth,-76
3.911,Bluetooth,-75
3.940,Bluetooth,-76
3.941,Bluetooth,-76
28.895,Bluetooth,-78
28.897,Bluetooth,127
28.929,Bluetooth,-80
28.930,Bluetooth,127
28.963,Bluetooth,-71
28.964,Bluetooth,-73
28.997,Bluetooth,-74
28.999,Bluetooth,128
29.032,Bluetooth,-82
29.033,Bluetooth,128
29.068,Bluetooth,-72
29.071,Bluetooth,-71
29.129,Bluetooth,-75
29.130,Bluetooth,127
29.160,Bluetooth,-82
29.161,Bluetooth,126
29.262,Bluetooth,-80
29.263,Bluetooth,128
29.293,Bluetooth,128
29.324,Bluetooth,-71
29.325,Bluetooth,-73
29.355,Bluetooth,-76
29.358,Bluetooth,127
29.452,Bluetooth,-72
29.454,Bluetooth,-72
29.482,Bluetooth,-75
29.483,Bluetooth,127
29.518,Bluetooth,-81
29.520,Bluetooth,-79
29.549,Bluetooth,-71
29.550,Bluetooth,-73
29.579,Bluetooth,-76
29.580,Bluetooth,126
29.611,Bluetooth,-77
29.612,Bluetooth,127
29.641,Bluetooth,-81
29.642,Bluetooth,-81
29.676,Bluetooth,-71
29.677,Bluetooth,-73
29.704,Bluetooth,-75
29.706,Bluetooth,127
29.736,Bluetooth,-75
29.737,Bluetooth,128
29.766,Bluetooth,-80
29.770,Bluetooth,-80
29.799,Bluetooth,-73
29.800,Bluetooth,-72
29.832,Bluetooth,-75
29.833,Bluetooth,127
29.862,Bluetooth,-81
29.864,Bluetooth,-81
29.896,Bluetooth,-82
29.896,Bluetooth,127
29.930,Bluetooth,-72
29.931,Bluetooth,-72
29.963,Bluetooth,-75
29.964,Bluetooth,126
29.994,Bluetooth,-79
29.995,Bluetooth,-78
30.026,Bluetooth,-73
30.027,Bluetooth,-73
30.090,Bluetooth,-75
30.091,Bluetooth,126
30.123,Bluetooth,-80
30.124,Bluetooth,-79
30.153,Bluetooth,-73
30.154,Bluetooth,-73
30.185,Bluetooth,-74
30.190,Bluetooth,127
30.213,Bluetooth,-75
30.244,Bluetooth,-82
30.245,Bluetooth,-80
30.277,Bluetooth,-73
30.278,Bluetooth,-75
30.306,Bluetooth,-77
30.307,Bluetooth,127
30.338,Bluetooth,-82
30.339,Bluetooth,-81
30.370,Bluetooth,-81
30.370,Bluetooth,-80
30.402,Bluetooth,-73
30.403,Bluetooth,-73
30.431,Bluetooth,-75
30.432,Bluetooth,127
30.465,Bluetooth,-78
30.465,Bluetooth,-76
30.496,Bluetooth,-77
30.497,Bluetooth,127
30.526,Bluetooth,-72
30.527,Bluetooth,-72
30.558,Bluetooth,-74
30.559,Bluetooth,127
30.592,Bluetooth,-77
30.595,Bluetooth,-78
30.626,Bluetooth,-73
30.627,Bluetooth,-72
30.654,Bluetooth,-73
30.656,Bluetooth,-73
30.684,Bluetooth,-76
30.687,Bluetooth,-75
30.715,Bluetooth,-79
30.715,Bluetooth,-77
30.748,Bluetooth,-73
30.749,Bluetooth,-73
30.807,Bluetooth,-75
30.808,Bluetooth,-75
30.838,Bluetooth,-80
30.839,Bluetooth,-81
30.868,Bluetooth,-74
30.870,Bluetooth,-74
30.900,Bluetooth,-74
30.901,Bluetooth,-75
30.935,Bluetooth,-74
30.938,Bluetooth,127
30.966,Bluetooth,-81
30.967,Bluetooth,-80
31.002,Bluetooth,-75
31.004,Bluetooth,-74
31.035,Bluetooth,-75
31.037,Bluetooth,-76
31.065,Bluetooth,-83
31.066,Bluetooth,-81
31.095,Bluetooth,-82
31.096,Bluetooth,127
31.126,Bluetooth,-74
31.127,Bluetooth,-75
31.156,Bluetooth,-75
31.157,Bluetooth,-75
31.188,Bluetooth,-80
31.189,Bluetooth,127
31.253,Bluetooth,-74
31.255,Bluetooth,-74
31.285,Bluetooth,-75
31.287,Bluetooth,-75
31.320,Bluetooth,-80
31.322,Bluetooth,127
31.353,Bluetooth,-73
31.355,Bluetooth,-74
31.386,Bluetooth,-75
31.387,Bluetooth,-75
31.415,Bluetooth,-75
31.417,Bluetooth,127
31.449,Bluetooth,-78
31.450,Bluetooth,-77
31.485,Bluetooth,-74
31.487,Bluetooth,-74
31.513,Bluetooth,-75
31.514,Bluetooth,-76
31.543,Bluetooth,-79
31.544,Bluetooth,-78
31.575,Bluetooth,-78
31.578,Bluetooth,128
31.607,Bluetooth,-74
31.607,Bluetooth,-74
31.639,Bluetooth,-75
31.640,Bluetooth,-75
31.673,Bluetooth,-79
31.673,Bluetooth,-78
31.705,Bluetooth,-75
31.706,Bluetooth,-75
31.738,Bluetooth,-76
31.739,Bluetooth,-76
31.771,Bluetooth,-75
31.772,Bluetooth,-74
31.804,Bluetooth,-79
31.804,Bluetooth,-77
31.839,Bluetooth,-73
31.840,Bluetooth,-74
31.868,Bluetooth,-75
31.869,Bluetooth,-75
31.903,Bluetooth,-80
31.903,Bluetooth,127
31.967,Bluetooth,-75
31.968,Bluetooth,-74
31.996,Bluetooth,-75
31.996,Bluetooth,-75
32.026,Bluetooth,-78
32.027,Bluetooth,-79
32.061,Bluetooth,127
32.091,Bluetooth,-74
32.091,Bluetooth,-74
32.122,Bluetooth,-74
32.122,Bluetooth,-75
32.156,Bluetooth,-79
32.157,Bluetooth,127
32.187,Bluetooth,-75
32.187,Bluetooth,-74
32.247,Bluetooth,-76
32.247,Bluetooth,-76
32.278,Bluetooth,-80
32.278,Bluetooth,-80
32.311,Bluetooth,-73
32.311,Bluetooth,-74
32.343,Bluetooth,-77
32.344,Bluetooth,-77
32.375,Bluetooth,-77
32.375,Bluetooth,128
32.405,Bluetooth,-84
32.406,Bluetooth,-82
32.435,Bluetooth,-73
32.436,Bluetooth,-74
32.463,Bluetooth,-77
32.464,Bluetooth,-75
32.498,Bluetooth,-83
32.499,Bluetooth,-81
32.528,Bluetooth,-81
32.528,Bluetooth,-81
32.564,Bluetooth,-73
32.565,Bluetooth,-73
32.595,Bluetooth,-77
32.596,Bluetooth,-77
32.626,Bluetooth,-91
32.626,Bluetooth,-91
32.659,Bluetooth,-75
32.660,Bluetooth,-74
32.691,Bluetooth,-74
32.692,Bluetooth,-74
32.724,Bluetooth,-79
32.725,Bluetooth,-81
32.755,Bluetooth,-94
32.757,Bluetooth,127
32.788,Bluetooth,-74
32.789,Bluetooth,-73
32.822,Bluetooth,-80
32.823,Bluetooth,-80
32.855,Bluetooth,-80
32.856,Bluetooth,-80
62.901,Bluetooth,126
62.932,Bluetooth,-84
62.933,Bluetooth,-83
62.965,Bluetooth,-82
62.966,Bluetooth,-80
62.994,Bluetooth,-84
62.995,Bluetooth,-84
63.026,Bluetooth,-84
63.027,Bluetooth,-83
63.057,Bluetooth,-84
63.059,Bluetooth,-82
63.091,Bluetooth,-81
63.093,Bluetooth,-81
63.123,Bluetooth,-84
63.124,Bluetooth,-84
63.153,Bluetooth,-84
63.156,Bluetooth,-83
63.186,Bluetooth,-82
63.187,Bluetooth,-82
63.220,Bluetooth,-82
63.222,Bluetooth,-82
63.252,Bluetooth,-84
63.254,Bluetooth,-83
63.285,Bluetooth,-82
63.287,Bluetooth,-82
63.319,Bluetooth,-82
63.321,Bluetooth,-80
63.349,Bluetooth,-83
63.350,Bluetooth,-84
63.409,Bluetooth,-84
63.411,Bluetooth,-83
63.440,Bluetooth,-81
63.441,Bluetooth,-81
63.469,Bluetooth,-85
63.471,Bluetooth,-84
63.499,Bluetooth,-85
63.500,Bluetooth,-82
63.529,Bluetooth,-83
63.530,Bluetooth,-83
63.561,Bluetooth,-82
63.562,Bluetooth,-81
63.592,Bluetooth,-85
63.593,Bluetooth,-85
63.628,Bluetooth,-84
63.629,Bluetooth,-83
63.658,Bluetooth,-83
63.660,Bluetooth,-83
63.690,Bluetooth,-81
63.691,Bluetooth,-82
63.720,Bluetooth,-84
63.723,Bluetooth,-84
63.752,Bluetooth,-85
63.753,Bluetooth,-83
63.782,Bluetooth,-84
63.783,Bluetooth,-83
63.813,Bluetooth,-80
63.814,Bluetooth,-81
63.843,Bluetooth,-86
63.844,Bluetooth,-85
63.873,Bluetooth,-84
63.874,Bluetooth,-85
63.903,Bluetooth,-84
63.906,Bluetooth,-83
63.935,Bluetooth,-82
63.936,Bluetooth,-82
63.968,Bluetooth,-85
63.970,Bluetooth,-85
64.002,Bluetooth,-82
64.003,Bluetooth,-83
64.032,Bluetooth,-82
64.033,Bluetooth,-82
64.099,Bluetooth,-85
64.100,Bluetooth,-84
64.131,Bluetooth,-83
64.132,Bluetooth,-83
64.166,Bluetooth,-84
64.167,Bluetooth,-82
64.294,Bluetooth,-83
64.296,Bluetooth,-83
64.322,Bluetooth,-83
64.323,Bluetooth,-84
64.391,Bluetooth,-83
64.393,Bluetooth,-82
64.580,Bluetooth,-84
64.581,Bluetooth,-83
64.613,Bluetooth,-82
64.614,Bluetooth,-82
64.645,Bluetooth,-82
64.646,Bluetooth,-82
64.862,Bluetooth,-82
64.863,Bluetooth,-82
64.894,Bluetooth,-83
64.895,Bluetooth,-83
64.923,Bluetooth,-82
64.924,Bluetooth,-83
64.953,Bluetooth,-81
64.956,Bluetooth,-81
64.990,Bluetooth,-83
64.991,Bluetooth,-83
65.021,Bluetooth,-81
65.023,Bluetooth,-83
65.048,Bluetooth,-83
65.050,Bluetooth,-83
65.082,Bluetooth,-82
65.083,Bluetooth,-82
65.117,Bluetooth,-83
65.118,Bluetooth,-82
65.148,Bluetooth,-84
65.149,Bluetooth,-84
65.179,Bluetooth,-83
65.180,Bluetooth,-85
65.211,Bluetooth,-82
65.212,Bluetooth,-83
65.243,Bluetooth,-82
65.244,Bluetooth,-82
65.273,Bluetooth,-85
65.274,Bluetooth,-84
65.305,Bluetooth,-84
65.306,Bluetooth,-84
65.340,Bluetooth,-82
65.341,Bluetooth,-81
65.370,Bluetooth,-81
65.372,Bluetooth,-82
65.401,Bluetooth,-84
65.402,Bluetooth,-84
65.432,Bluetooth,-83
65.433,Bluetooth,-83
65.463,Bluetooth,-83
65.464,Bluetooth,-82
65.494,Bluetooth,-81
65.495,Bluetooth,-82
65.524,Bluetooth,-84
65.525,Bluetooth,-83
65.554,Bluetooth,-83
65.556,Bluetooth,-84
65.589,Bluetooth,-82
65.590,Bluetooth,-83
65.620,Bluetooth,-82
65.622,Bluetooth,-82
65.652,Bluetooth,-84
65.654,Bluetooth,-85
65.683,Bluetooth,-83
65.684,Bluetooth,-83
65.719,Bluetooth,-82
65.720,Bluetooth,-83
65.750,Bluetooth,127
65.780,Bluetooth,-85
65.781,Bluetooth,-85
65.812,Bluetooth,-83
65.813,Bluetooth,-84
65.843,Bluetooth,-82
65.844,Bluetooth,-81
65.873,Bluetooth,-84
65.874,Bluetooth,-84
65.936,Bluetooth,-82
65.938,Bluetooth,-84
65.970,Bluetooth,-82
65.972,Bluetooth,-83
65.998,Bluetooth,-84
65.999,Bluetooth,-84
66.096,Bluetooth,-83
66.260,Bluetooth,-85
66.291,Bluetooth,-83
66.292,Bluetooth,-83
66.323,Bluetooth,-80
66.324,Bluetooth,-83
66.354,Bluetooth,-86
66.356,Bluetooth,-86
66.414,Bluetooth,-83
66.415,Bluetooth,-82
66.449,Bluetooth,-82
66.450,Bluetooth,-82
66.579,Bluetooth,-81
66.580,Bluetooth,-81
66.610,Bluetooth,-85
66.611,Bluetooth,-85
66.677,Bluetooth,-82
66.678,Bluetooth,-83
66.711,Bluetooth,-86
66.712,Bluetooth,-86
66.743,Bluetooth,-85
66.744,Bluetooth,-86
66.774,Bluetooth,128
66.808,Bluetooth,-82
66.809,Bluetooth,-82
92.611,Bluetooth,-80
92.612,Bluetooth,-79
92.641,Bluetooth,-82
92.642,Bluetooth,-81
92.672,Bluetooth,-82
92.674,Bluetooth,-81
92.703,Bluetooth,-78
92.704,Bluetooth,-78
92.735,Bluetooth,-80
92.736,Bluetooth,-78
92.763,Bluetooth,-81
92.764,Bluetooth,-81
92.797,Bluetooth,-83
92.798,Bluetooth,-81
92.831,Bluetooth,-78
92.832,Bluetooth,-77
92.862,Bluetooth,-79
92.863,Bluetooth,-78
92.893,Bluetooth,-84
92.894,Bluetooth,-80
92.925,Bluetooth,-77
92.927,Bluetooth,-78
92.959,Bluetooth,-80
92.960,Bluetooth,-78
92.990,Bluetooth,-79
92.992,Bluetooth,-80
93.019,Bluetooth,-83
93.020,Bluetooth,-81
93.080,Bluetooth,-78
93.081,Bluetooth,-79
93.115,Bluetooth,-79
93.117,Bluetooth,-79
93.145,Bluetooth,-82
93.147,Bluetooth,-80
93.177,Bluetooth,-78
93.179,Bluetooth,-77
93.211,Bluetooth,-79
93.212,Bluetooth,-78
93.243,Bluetooth,-83
93.244,Bluetooth,-82
93.276,Bluetooth,-82
93.277,Bluetooth,-82
93.306,Bluetooth,-78
93.308,Bluetooth,-78
93.337,Bluetooth,-80
93.338,Bluetooth,-78
93.365,Bluetooth,-83
93.366,Bluetooth,-82
93.395,Bluetooth,-82
93.397,Bluetooth,-81
93.426,Bluetooth,-78
93.427,Bluetooth,-79
93.461,Bluetooth,-79
93.462,Bluetooth,-78
93.490,Bluetooth,-79
93.492,Bluetooth,-82
93.517,Bluetooth,-83
93.518,Bluetooth,-83
93.556,Bluetooth,-79
93.558,Bluetooth,-78
93.590,Bluetooth,-79
93.592,Bluetooth,-78
93.620,Bluetooth,-83
93.621,Bluetooth,-82
93.652,Bluetooth,-80
93.653,Bluetooth,-77
93.683,Bluetooth,-79
93.684,Bluetooth,-78
93.714,Bluetooth,-79
93.715,Bluetooth,-77
93.744,Bluetooth,-83
93.745,Bluetooth,-83
93.774,Bluetooth,-79
93.775,Bluetooth,-79
93.805,Bluetooth,-79
93.808,Bluetooth,-77
93.835,Bluetooth,-79
93.837,Bluetooth,-78
93.867,Bluetooth,-83
93.868,Bluetooth,-82
93.929,Bluetooth,-79
93.930,Bluetooth,-80
94.058,Bluetooth,-79
94.059,Bluetooth,-79
94.089,Bluetooth,-82
94.091,Bluetooth,-80
94.123,Bluetooth,-79
94.125,Bluetooth,-77
94.155,Bluetooth,-79
94.157,Bluetooth,-77
94.189,Bluetooth,-79
94.191,Bluetooth,-79
94.222,Bluetooth,127
94.252,Bluetooth,-79
94.254,Bluetooth,-76
94.283,Bluetooth,-79
94.285,Bluetooth,-79
94.314,Bluetooth,-78
94.315,Bluetooth,-78
94.343,Bluetooth,-80
94.344,Bluetooth,-81
94.374,Bluetooth,-79
94.375,Bluetooth,-77
94.405,Bluetooth,-79
94.407,Bluetooth,-79
94.438,Bluetooth,-78
94.440,Bluetooth,-78
94.473,Bluetooth,-82
94.475,Bluetooth,-81
94.506,Bluetooth,-78
94.508,Bluetooth,-77
94.540,Bluetooth,-79
94.541,Bluetooth,-79
94.573,Bluetooth,-83
94.575,Bluetooth,-81
94.603,Bluetooth,-79
94.604,Bluetooth,-77
94.637,Bluetooth,-79
94.638,Bluetooth,-76
94.670,Bluetooth,-79
94.671,Bluetooth,-80
94.699,Bluetooth,-83
94.701,Bluetooth,-81
94.732,Bluetooth,127
94.763,Bluetooth,-78
94.764,Bluetooth,-80
94.797,Bluetooth,-79
94.798,Bluetooth,-79
94.828,Bluetooth,-82
94.830,Bluetooth,-81
94.863,Bluetooth,-79
94.864,Bluetooth,-77
94.894,Bluetooth,-79
94.895,Bluetooth,-80
94.925,Bluetooth,-83
94.926,Bluetooth,-82
94.960,Bluetooth,-80
94.961,Bluetooth,-77
94.990,Bluetooth,-79
94.991,Bluetooth,-78
95.022,Bluetooth,-80
95.024,Bluetooth,-79
95.051,Bluetooth,-84
95.053,Bluetooth,-83
95.085,Bluetooth,-79
95.086,Bluetooth,-79
95.115,Bluetooth,-79
95.116,Bluetooth,-78
95.147,Bluetooth,-79
95.148,Bluetooth,-79
95.178,Bluetooth,-86
95.179,Bluetooth,-85
95.208,Bluetooth,-80
95.210,Bluetooth,-78
95.243,Bluetooth,127
95.274,Bluetooth,-79
95.275,Bluetooth,-80
95.306,Bluetooth,-85
95.308,Bluetooth,-85
95.336,Bluetooth,-80
95.337,Bluetooth,-78
95.372,Bluetooth,-79
95.374,Bluetooth,-79
95.404,Bluetooth,-86
95.405,Bluetooth,-84
95.434,Bluetooth,-85
95.435,Bluetooth,-85
95.467,Bluetooth,-81
95.468,Bluetooth,-79
95.501,Bluetooth,-80
95.502,Bluetooth,-79
95.534,Bluetooth,-86
95.535,Bluetooth,-84
95.570,Bluetooth,-80
95.571,Bluetooth,-79
95.603,Bluetooth,-79
95.604,Bluetooth,-78
95.633,Bluetooth,-80
95.634,Bluetooth,-79
95.664,Bluetooth,-85
95.665,Bluetooth,-84
95.698,Bluetooth,-81
95.699,Bluetooth,-80
95.730,Bluetooth,-80
95.731,Bluetooth,-79
95.758,Bluetooth,-85
95.760,Bluetooth,-85
95.789,Bluetooth,-85
95.791,Bluetooth,-85
95.823,Bluetooth,-80
95.824,Bluetooth,-79
95.858,Bluetooth,-79
95.860,Bluetooth,-78
95.888,Bluetooth,-86
95.890,Bluetooth,-85
95.919,Bluetooth,-86
95.919,Bluetooth,-85
95.948,Bluetooth,-79
95.949,Bluetooth,-81
95.980,Bluetooth,-81
95.981,Bluetooth,-81
96.009,Bluetooth,-85
96.011,Bluetooth,-86
96.044,Bluetooth,-79
96.045,Bluetooth,-79
96.076,Bluetooth,-79
96.078,Bluetooth,-79
96.111,Bluetooth,-80
96.112,Bluetooth,-80
96.140,Bluetooth,-84
96.142,Bluetooth,-84
96.170,Bluetooth,-80
96.171,Bluetooth,-80
96.202,Bluetooth,-80
96.203,Bluetooth,-80
96.235,Bluetooth,-80
96.236,Bluetooth,-80
96.266,Bluetooth,-84
96.268,Bluetooth,-84
96.298,Bluetooth,-79
96.299,Bluetooth,-79
96.329,Bluetooth,-80
96.330,Bluetooth,-80
96.361,Bluetooth,-82
96.363,Bluetooth,-83
96.392,Bluetooth,-84
96.393,Bluetooth,-83
96.422,Bluetooth,-79
96.424,Bluetooth,-78
96.458,Bluetooth,-80
96.459,Bluetooth,-80
96.488,Bluetooth,-84
96.489,Bluetooth,-83
96.517,Bluetooth,-85
96.518,Bluetooth,-84
96.552,Bluetooth,-79
96.553,Bluetooth,-79
96.585,Bluetooth,-78
96.586,Bluetooth,-79
134.643,Bluetooth,-77
134.644,Bluetooth,-77
134.675,Bluetooth,-91
134.677,Bluetooth,-90
134.707,Bluetooth,-89
134.709,Bluetooth,-90
134.837,Bluetooth,-87
134.839,Bluetooth,-87
134.962,Bluetooth,-87
134.964,Bluetooth,-86
134.994,Bluetooth,-79
134.995,Bluetooth,-78
135.151,Bluetooth,-88
135.152,Bluetooth,-88
135.182,Bluetooth,-86
135.183,Bluetooth,-86
135.213,Bluetooth,-86
135.215,Bluetooth,-86
135.243,Bluetooth,-79
135.244,Bluetooth,-79
135.275,Bluetooth,-88
135.277,Bluetooth,-87
135.371,Bluetooth,-78
135.372,Bluetooth,-78
135.434,Bluetooth,-74
135.462,Bluetooth,-78
135.463,Bluetooth,-79
135.494,Bluetooth,-78
135.496,Bluetooth,-77
135.526,Bluetooth,-90
135.528,Bluetooth,-90
135.560,Bluetooth,-89
135.561,Bluetooth,-89
135.591,Bluetooth,127
135.621,Bluetooth,-87
135.623,Bluetooth,-87
135.652,Bluetooth,-75
135.684,Bluetooth,-90
135.684,Bluetooth,-91
135.713,Bluetooth,127
135.747,Bluetooth,-85
135.748,Bluetooth,-85
135.970,Bluetooth,-80
135.971,Bluetooth,-79
136.190,Bluetooth,-78
136.191,Bluetooth,-79
136.221,Bluetooth,128
136.252,Bluetooth,128
136.354,Bluetooth,-82
136.355,Bluetooth,-82
136.389,Bluetooth,-74
136.417,Bluetooth,-73
136.451,Bluetooth,-78
136.452,Bluetooth,-79
136.484,Bluetooth,127
136.515,Bluetooth,-86
136.516,Bluetooth,-86
136.544,Bluetooth,127
136.608,Bluetooth,-83
136.610,Bluetooth,-83
136.700,Bluetooth,127
136.890,Bluetooth,-86
136.892,Bluetooth,-87
136.918,Bluetooth,-80
136.919,Bluetooth,-80
136.949,Bluetooth,-85
136.950,Bluetooth,-86
136.980,Bluetooth,-85
136.981,Bluetooth,-85
137.015,Bluetooth,-85
137.016,Bluetooth,-85
137.044,Bluetooth,-81
137.045,Bluetooth,-80
137.075,Bluetooth,-86
137.077,Bluetooth,-87
137.109,Bluetooth,-85
137.112,Bluetooth,-87
137.171,Bluetooth,-81
137.172,Bluetooth,-80
137.201,Bluetooth,-86
137.202,Bluetooth,-86
137.234,Bluetooth,-86
137.235,Bluetooth,-85
137.264,Bluetooth,-82
137.265,Bluetooth,-81
137.297,Bluetooth,-81
137.298,Bluetooth,-81
137.328,Bluetooth,-85
137.329,Bluetooth,-82
137.362,Bluetooth,-85
137.363,Bluetooth,-85
137.392,Bluetooth,-81
137.394,Bluetooth,-80
137.427,Bluetooth,-83
137.427,Bluetooth,-82
137.461,Bluetooth,-85
137.462,Bluetooth,-85
137.491,Bluetooth,-85
137.492,Bluetooth,-85
137.523,Bluetooth,-79
137.524,Bluetooth,-78
137.621,Bluetooth,-79
137.622,Bluetooth,-80
137.654,Bluetooth,-81
137.655,Bluetooth,-80
137.720,Bluetooth,-84
137.721,Bluetooth,-85
137.809,Bluetooth,-83
137.811,Bluetooth,-82
137.842,Bluetooth,-84
137.844,Bluetooth,-85
137.871,Bluetooth,-80
137.872,Bluetooth,-81
137.903,Bluetooth,-82
137.904,Bluetooth,-82
137.934,Bluetooth,-81
137.937,Bluetooth,-81
137.966,Bluetooth,-85
137.967,Bluetooth,-85
137.998,Bluetooth,-81
137.999,Bluetooth,-81
138.031,Bluetooth,-83
138.032,Bluetooth,-82
138.064,Bluetooth,-84
138.065,Bluetooth,-86
138.127,Bluetooth,-82
138.128,Bluetooth,-83
138.225,Bluetooth,-81
138.227,Bluetooth,-81
138.454,Bluetooth,-83
138.487,Bluetooth,-80
138.488,Bluetooth,-79
138.612,Bluetooth,127
167.619,Bluetooth,-86
167.620,Bluetooth,-84
167.744,Bluetooth,-85
167.746,Bluetooth,-83
167.774,Bluetooth,-88
167.775,Bluetooth,-86
167.805,Bluetooth,-88
167.806,Bluetooth,-89
167.833,Bluetooth,-85
167.834,Bluetooth,-84
167.866,Bluetooth,-85
167.867,Bluetooth,-85
167.897,Bluetooth,-87
