Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
148.137,Bluetooth,-74
148.138,Bluetooth,127
148.170,Bluetooth,-74
148.171,Bluetooth,127
148.198,Bluetooth,-82
148.199,Bluetooth,-79
148.234,Bluetooth,-79
148.235,Bluetooth,127
148.268,Bluetooth,-74
148.271,Bluetooth,-74
148.296,Bluetooth,-81
148.297,Bluetooth,-81
148.426,Bluetooth,-81
148.427,Bluetooth,-81
148.558,Bluetooth,-81
148.561,Bluetooth,-81
148.589,Bluetooth,-79
148.595,Bluetooth,126
148.621,Bluetooth,-73
148.621,Bluetooth,127
148.840,Bluetooth,-80
148.840,Bluetooth,127
148.871,Bluetooth,-73
148.871,Bluetooth,127
148.903,Bluetooth,-80
148.903,Bluetooth,-80
148.936,Bluetooth,-80
148.937,Bluetooth,128
148.967,Bluetooth,-79
148.968,Bluetooth,127
148.998,Bluetooth,-72
148.999,Bluetooth,127
149.027,Bluetooth,-82
149.027,Bluetooth,-81
149.058,Bluetooth,-78
149.058,Bluetooth,127
149.126,Bluetooth,-72
149.126,Bluetooth,127
149.156,Bluetooth,-81
149.156,Bluetooth,-82
149.188,Bluetooth,-79
149.188,Bluetooth,127
149.219,Bluetooth,-71
149.220,Bluetooth,127
149.248,Bluetooth,-73
149.249,Bluetooth,127
149.277,Bluetooth,-82
149.278,Bluetooth,-81
149.308,Bluetooth,-80
149.308,Bluetooth,-79
149.337,Bluetooth,-74
149.338,Bluetooth,-73
149.368,Bluetooth,-73
149.368,Bluetooth,127
149.402,Bluetooth,-81
149.404,Bluetooth,-82
149.436,Bluetooth,-81
149.437,Bluetooth,-79
149.466,Bluetooth,-73
149.467,Bluetooth,128
149.496,Bluetooth,-83
149.497,Bluetooth,-82
149.529,Bluetooth,-81
149.531,Bluetooth,-81
149.560,Bluetooth,-79
149.561,Bluetooth,-80
149.593,Bluetooth,-73
149.594,Bluetooth,127
149.625,Bluetooth,-81
149.626,Bluetooth,-81
149.657,Bluetooth,-81
149.658,Bluetooth,-79
149.722,Bluetooth,-73
149.723,Bluetooth,127
149.756,Bluetooth,-81
149.757,Bluetooth,-82
149.786,Bluetooth,-80
149.788,Bluetooth,-78
149.821,Bluetooth,-74
149.822,Bluetooth,127
149.886,Bluetooth,-82
149.887,Bluetooth,-81
150.084,Bluetooth,-73
150.086,Bluetooth,127
150.118,Bluetooth,-82
150.120,Bluetooth,-81
150.149,Bluetooth,-79
150.149,Bluetooth,-78
150.183,Bluetooth,-73
150.184,Bluetooth,128
150.216,Bluetooth,-82
150.217,Bluetooth,-81
150.283,Bluetooth,-80
150.284,Bluetooth,-79
150.313,Bluetooth,-74
150.314,Bluetooth,126
150.342,Bluetooth,-81
150.343,Bluetooth,-81
150.375,Bluetooth,-80
150.376,Bluetooth,128
150.410,Bluetooth,-81
150.412,Bluetooth,127
150.444,Bluetooth,-74
150.445,Bluetooth,127
150.474,Bluetooth,-84
150.475,Bluetooth,-85
150.508,Bluetooth,-81
150.509,Bluetooth,127
150.538,Bluetooth,-75
150.540,Bluetooth,127
150.602,Bluetooth,-85
150.604,Bluetooth,-85
150.670,Bluetooth,-75
150.671,Bluetooth,127
150.703,Bluetooth,-83
150.705,Bluetooth,-85
150.734,Bluetooth,-78
150.735,Bluetooth,-77
150.763,Bluetooth,126
150.798,Bluetooth,127
150.828,Bluetooth,127
150.859,Bluetooth,127
150.890,Bluetooth,-77
150.891,Bluetooth,-76
150.921,Bluetooth,-75
150.922,Bluetooth,127
150.953,Bluetooth,-81
150.955,Bluetooth,-81
150.985,Bluetooth,-77
150.987,Bluetooth,-76
151.016,Bluetooth,-73
151.017,Bluetooth,128
151.081,Bluetooth,-82
151.082,Bluetooth,-81
151.241,Bluetooth,-78
151.243,Bluetooth,128
151.301,Bluetooth,-84
151.302,Bluetooth,-85
151.335,Bluetooth,-79
151.337,Bluetooth,126
151.364,Bluetooth,-78
151.365,Bluetooth,127
151.396,Bluetooth,-74
151.397,Bluetooth,126
151.429,Bluetooth,-85
151.430,Bluetooth,-85
151.461,Bluetooth,-79
151.462,Bluetooth,-78
151.522,Bluetooth,-74
151.523,Bluetooth,126
151.553,Bluetooth,-85
151.555,Bluetooth,-86
151.583,Bluetooth,-81
151.584,Bluetooth,127
151.614,Bluetooth,-74
151.615,Bluetooth,128
151.648,Bluetooth,-74
151.649,Bluetooth,127
151.676,Bluetooth,-85
151.677,Bluetooth,-84
151.708,Bluetooth,-79
151.709,Bluetooth,127
151.742,Bluetooth,-74
151.743,Bluetooth,126
151.802,Bluetooth,-84
151.804,Bluetooth,-83
151.835,Bluetooth,-82
151.837,Bluetooth,126
151.867,Bluetooth,-73
151.868,Bluetooth,127
151.899,Bluetooth,126
