Distance,6.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
135.642,Bluetooth,-75
135.644,Bluetooth,127
135.675,Bluetooth,-85
135.676,Bluetooth,128
135.704,Bluetooth,-74
135.706,Bluetooth,-74
135.740,Bluetooth,-74
135.741,Bluetooth,127
135.771,Bluetooth,-74
135.772,Bluetooth,127
135.804,Bluetooth,-83
135.805,Bluetooth,127
135.832,Bluetooth,-73
135.833,Bluetooth,-73
135.862,Bluetooth,-75
135.864,Bluetooth,127
135.925,Bluetooth,-84
135.926,Bluetooth,-84
135.955,Bluetooth,-74
135.957,Bluetooth,-76
135.988,Bluetooth,-74
135.989,Bluetooth,127
136.018,Bluetooth,-86
136.019,Bluetooth,-86
136.050,Bluetooth,-85
136.051,Bluetooth,-84
136.080,Bluetooth,-74
136.081,Bluetooth,-74
136.111,Bluetooth,-75
136.112,Bluetooth,127
136.143,Bluetooth,-83
136.144,Bluetooth,127
136.205,Bluetooth,-74
136.207,Bluetooth,-74
136.235,Bluetooth,-74
136.236,Bluetooth,128
136.268,Bluetooth,-85
136.269,Bluetooth,127
136.302,Bluetooth,-74
136.303,Bluetooth,-75
136.368,Bluetooth,-74
136.370,Bluetooth,127
136.401,Bluetooth,-85
136.403,Bluetooth,127
136.434,Bluetooth,-74
136.435,Bluetooth,-73
136.465,Bluetooth,-75
136.466,Bluetooth,127
136.500,Bluetooth,-86
136.501,Bluetooth,127
136.562,Bluetooth,-73
136.563,Bluetooth,-71
136.595,Bluetooth,-74
136.596,Bluetooth,128
136.628,Bluetooth,-86
136.629,Bluetooth,126
136.660,Bluetooth,-73
136.661,Bluetooth,-76
136.727,Bluetooth,-76
136.728,Bluetooth,127
136.847,Bluetooth,-74
136.849,Bluetooth,-77
136.909,Bluetooth,-73
136.910,Bluetooth,-74
136.943,Bluetooth,-75
136.944,Bluetooth,127
137.009,Bluetooth,-91
137.010,Bluetooth,128
137.042,Bluetooth,-73
137.043,Bluetooth,-73
137.073,Bluetooth,-75
137.074,Bluetooth,127
137.106,Bluetooth,-90
137.107,Bluetooth,126
137.205,Bluetooth,-76
137.207,Bluetooth,128
137.238,Bluetooth,-90
137.239,Bluetooth,127
137.265,Bluetooth,-73
137.266,Bluetooth,-75
137.299,Bluetooth,-74
137.300,Bluetooth,128
137.367,Bluetooth,-80
137.399,Bluetooth,-73
137.400,Bluetooth,-73
137.464,Bluetooth,-90
137.465,Bluetooth,127
137.527,Bluetooth,-73
137.528,Bluetooth,-75
137.561,Bluetooth,-74
137.562,Bluetooth,128
137.592,Bluetooth,-93
137.593,Bluetooth,127
137.621,Bluetooth,-73
137.622,Bluetooth,-75
137.652,Bluetooth,-73
137.653,Bluetooth,-73
137.685,Bluetooth,-75
137.687,Bluetooth,127
137.717,Bluetooth,-92
137.718,Bluetooth,-92
137.746,Bluetooth,-73
137.747,Bluetooth,-74
137.776,Bluetooth,-73
137.777,Bluetooth,128
137.806,Bluetooth,-74
137.808,Bluetooth,127
137.837,Bluetooth,-93
137.839,Bluetooth,-91
137.868,Bluetooth,-72
137.869,Bluetooth,-74
137.901,Bluetooth,-73
137.902,Bluetooth,127
137.934,Bluetooth,-93
137.934,Bluetooth,-91
137.965,Bluetooth,-91
137.966,Bluetooth,-91
137.998,Bluetooth,-73
137.999,Bluetooth,-74
138.032,Bluetooth,-74
138.032,Bluetooth,127
138.064,Bluetooth,-91
138.068,Bluetooth,127
138.095,Bluetooth,-73
138.096,Bluetooth,-73
138.129,Bluetooth,-73
138.130,Bluetooth,-76
138.160,Bluetooth,-75
138.161,Bluetooth,127
138.191,Bluetooth,-88
138.192,Bluetooth,-87
138.222,Bluetooth,-73
138.223,Bluetooth,-74
138.321,Bluetooth,-91
138.322,Bluetooth,127
138.352,Bluetooth,-74
138.353,Bluetooth,-76
138.383,Bluetooth,-73
138.384,Bluetooth,127
138.415,Bluetooth,-91
138.416,Bluetooth,127
138.449,Bluetooth,-94
138.450,Bluetooth,127
138.478,Bluetooth,-74
138.481,Bluetooth,-75
138.509,Bluetooth,-73
138.510,Bluetooth,127
138.542,Bluetooth,-93
138.543,Bluetooth,-95
138.576,Bluetooth,-74
138.577,Bluetooth,-74
138.609,Bluetooth,-75
138.610,Bluetooth,-73
